sim_time_us,node_id,period,total,cpu,lpm,deep_lpm,radio_tx,radio_rx,radio_total
60285073,40,0,1966110,42465,1923645,0,0,1965561,1965561
60286965,24,0,1966110,42465,1923645,0,0,1965561,1965561
60297553,23,0,1966110,42842,1923268,0,0,1965561,1965561
60302614,19,0,1966110,42465,1923645,0,0,1965561,1965561
60302936,27,0,1966110,42466,1923644,0,0,1965561,1965561
60342507,13,0,1966117,42867,1923250,0,0,1965568,1965568
60363034,26,0,1966110,42466,1923644,0,0,1965561,1965561
60389429,18,0,1966110,42465,1923645,0,0,1965561,1965561
60390106,6,0,1966126,42661,1923465,0,0,1965577,1965577
60402021,4,0,1966126,42452,1923674,0,0,1965577,1965577
60407625,31,0,1966109,42617,1923492,0,0,1965561,1965561
60446824,38,0,1966110,42637,1923473,0,0,1965561,1965561
60454898,21,0,1966110,43190,1922920,0,0,1965561,1965561
60466773,33,0,1966110,42465,1923645,0,0,1965561,1965561
60466814,28,0,1966110,42513,1923597,0,0,1965561,1965561
60467760,20,0,1966110,42465,1923645,0,0,1965561,1965561
60491444,2,0,1966126,42452,1923674,0,0,1965577,1965577
60513203,22,0,1966117,97180,1868937,0,6076,471215,477291
60520313,17,0,1966110,42465,1923645,0,0,1965561,1965561
60576088,34,0,1966110,42465,1923645,0,0,1965561,1965561
60624369,16,0,1966110,42465,1923645,0,0,1965561,1965561
60628922,8,0,1966126,42452,1923674,0,0,1965577,1965577
60731268,9,0,1966126,42452,1923674,0,0,1965577,1965577
60748377,11,0,1966117,42466,1923651,0,0,1965568,1965568
60771460,25,0,1966110,42465,1923645,0,0,1965561,1965561
60776033,32,0,1966110,42465,1923645,0,0,1965561,1965561
60832869,35,0,1966110,42465,1923645,0,0,1965561,1965561
60845181,30,0,1966116,101532,1864584,0,6738,121628,128366
60858002,37,0,1966110,42599,1923511,0,0,1965561,1965561
60860824,12,0,1966117,42466,1923651,0,0,1965568,1965568
60870145,15,0,1966117,42948,1923169,0,0,1965568,1965568
60915169,14,0,1966124,83009,1883115,0,6372,117454,123826
60925668,10,0,1966117,42466,1923651,0,0,1965568,1965568
60997549,7,0,1966126,42452,1923674,0,0,1965577,1965577
61035292,39,0,1966110,42465,1923645,0,0,1965561,1965561
61060035,3,0,1966126,42452,1923674,0,0,1965577,1965577
61060169,5,0,1966126,42452,1923674,0,0,1965577,1965577
61098485,36,0,1966110,42465,1923645,0,0,1965561,1965561
61135572,29,0,1966117,84867,1881250,0,6453,109779,116232
61197685,41,0,1966110,42465,1923645,0,0,1965561,1965561
61296012,1,0,1966163,1966163,0,0,9526,95635,105161
120285071,40,1,1966080,43799,1922281,0,0,1966080,1966080
120286963,24,1,1966080,43799,1922281,0,0,1966080,1966080
120297551,23,1,1966080,44219,1921861,0,0,1966080,1966080
120302612,19,1,1966080,43799,1922281,0,0,1966080,1966080
120302934,27,1,1966080,43799,1922281,0,0,1966080,1966080
120342505,13,1,1966080,44356,1921724,0,0,1966080,1966080
120363032,26,1,1966080,43799,1922281,0,0,1966080,1966080
120389427,18,1,1966080,43799,1922281,0,0,1966080,1966080
120390104,6,1,1966080,44123,1921957,0,0,1966080,1966080
120402019,4,1,1966080,43787,1922293,0,0,1966080,1966080
120407623,31,1,1966080,44508,1921572,0,0,1966080,1966080
120446822,38,1,1966080,44244,1921836,0,0,1966080,1966080
120454896,21,1,1966080,44493,1921587,0,0,1966080,1966080
120466771,33,1,1966080,43800,1922280,0,0,1966080,1966080
120466812,28,1,1966080,43821,1922259,0,0,1966080,1966080
120467758,20,1,1966080,43799,1922281,0,0,1966080,1966080
120491442,2,1,1966080,43787,1922293,0,0,1966080,1966080
120513163,22,1,1966079,61399,1904680,0,4027,56002,60029
120520311,17,1,1966080,43799,1922281,0,0,1966080,1966080
120576086,34,1,1966080,43800,1922280,0,0,1966080,1966080
120624367,16,1,1966080,43799,1922281,0,0,1966080,1966080
120628920,8,1,1966080,43787,1922293,0,0,1966080,1966080
120731266,9,1,1966080,43787,1922293,0,0,1966080,1966080
120748375,11,1,1966080,43799,1922281,0,0,1966080,1966080
120771458,25,1,1966080,43799,1922281,0,0,1966080,1966080
120776031,32,1,1966080,43800,1922280,0,0,1966080,1966080
120832867,35,1,1966080,43800,1922280,0,0,1966080,1966080
120845142,30,1,1966079,61441,1904638,0,4273,56773,61046
120858000,37,1,1966080,44171,1921909,0,0,1966080,1966080
120860822,12,1,1966080,43799,1922281,0,0,1966080,1966080
120870143,15,1,1966080,44249,1921831,0,0,1966080,1966080
120919372,14,1,1966099,50885,1915214,0,3753,55193,58946
120925666,10,1,1966080,43799,1922281,0,0,1966080,1966080
