sim_time_us,receiver_id,src_id,seq,latency_reported_ms,aoi_us
23057411,1,29,0,10429,10491510
24047737,1,30,0,11421,11772227
26566680,1,30,1,0,49061
26762277,1,14,0,14140,14416778
28021990,1,14,1,1156,1434382
28726768,1,29,1,179,239053
42317101,1,30,2,23,369790
42488169,1,22,0,0,224396
42826264,1,14,2,0,246010
43847123,1,29,2,109,164108
57604995,1,22,1,0,91214
57631373,1,14,3,0,106250
58066960,1,30,3,0,322732
58336644,1,29,3,0,36432
72242055,1,30,4,0,161901
73042496,1,22,2,0,317887
73066305,1,14,4,0,166182
74402345,1,29,4,234,289847
87241560,1,14,5,0,217405
87845225,1,22,3,0,276757
87992164,1,30,5,0,247936
88892456,1,29,5,234,293832
102046991,1,14,6,39,318710
103112291,1,30,6,0,133706
103595325,1,22,4,0,526833
103697563,1,29,6,148,209827
117287391,1,30,7,0,207267
117796833,1,14,7,0,123288
118718126,1,22,5,0,194472
119447155,1,29,7,15,76645
132092530,1,30,8,0,277228
132601916,1,14,8,0,240836
133522970,1,22,6,0,313877
134567807,1,29,8,226,283210
146582645,1,30,9,0,104084
147721891,1,14,9,0,251466
147842754,1,31,0,0,481166
148640529,1,22,7,0,314108
149057621,1,29,9,70,124606
161702994,1,31,1,0,144154
162647891,1,30,10,0,278565
163130788,1,22,8,0,265445
163472349,1,14,10,0,95533
165122971,1,29,10,273,329174
176823365,1,30,11,54,399341
177306028,1,22,9,0,175060
177453167,1,31,2,0,255692
178251612,1,21,0,39,780251
178907444,1,14,11,0,108754
179343786,1,32,0,148,566963
179827186,1,23,0,1789,2685021
180242999,1,29,11,39,99841
188335145,1,13,0,9687,10546487
191313133,1,30,12,0,115652
191943326,1,31,3,0,277081
193056303,1,22,10,0,237685
193371290,1,23,1,0,619805
193397570,1,14,12,7,286360
193686438,1,21,1,0,386466
194316136,1,13,1,0,644706
194778896,1,32,1,273,689556
195678152,1,29,12,15,73093
206433308,1,30,13,0,243669
207861552,1,23,2,0,531941
208008445,1,31,4,0,308247
208176405,1,22,11,0,349920
208806551,1,21,2,0,397721
209147972,1,14,13,23,302411
209268466,1,32,2,0,413520
209751371,1,13,2,0,572129
211113544,1,29,13,210,266332
220608369,1,30,14,0,239047
222354851,1,23,3,0,353385
222498563,1,31,5,0,343627
223322797,1,14,14,0,94424
223614859,1,22,12,0,335323
223759103,1,40,0,843,1754418
224557226,1,21,3,125,867170
225019189,1,32,3,554,968431
225288414,1,29,14,54,112467
225501491,1,13,3,0,845696
225964425,1,24,0,3054,3957848
235413527,1,30,15,0,130143
236988643,1,31,6,0,283355
237304262,1,40,1,179,1087451
238101783,1,23,4,0,674712
238564210,1,24,1,140,1044342
239046808,1,21,4,0,371723
239194254,1,32,4,554,970069
239364139,1,22,13,0,162719
239388235,1,14,15,15,292670
239463462,1,29,15,93,144229
240622024,1,13,4,164,1020917
249903608,1,30,16,0,221742
251478599,1,40,2,0,864593
251961885,1,23,5,0,226025
253369357,1,31,7,148,935824
253684652,1,24,2,1078,1982817
253999356,1,32,5,664,1082537
254166762,1,22,14,0,129404
254482459,1,21,5,492,1237701
254508051,1,14,16,0,278340
254823184,1,6,0,0,673781
255213874,1,29,16,203,257243
255742008,1,13,5,85,937735
264708733,1,30,17,0,206594
265653876,1,40,3,0,891453
266598879,1,24,3,0,745532
267544498,1,33,0,375,1096600
268027038,1,23,6,0,713072
268342314,1,21,6,31,769446
268803930,1,31,8,0,782074
269286906,1,22,15,0,428349
269388439,1,29,17,0,56851
269434859,1,25,0,2343,2764091
269628620,1,6,1,62,862149
269749498,1,32,6,578,996094
269949266,1,14,17,78,349951
270232420,1,13,6,132,982880
279199159,1,30,18,31,376702
281089348,1,40,4,62,967550
282349617,1,33,1,601,1323807
282664028,1,31,9,0,336055
282832682,1,21,7,164,908246
283465181,1,22,16,0,170025
283777016,1,23,7,7,908368
284091951,1,13,7,0,584593
284239872,1,25,1,2859,3280124
284433419,1,6,2,0,276890
284554893,1,24,4,1898,2806193
285063273,1,14,18,0,241145
285139095,1,29,18,312,370003
285814602,1,32,7,664,1084627
294949002,1,30,19,0,306238
296524106,1,38,0,0,709256
297155012,1,40,5,1375,2281938
298100022,1,33,2,1375,2101211
298267248,1,21,8,0,521870
298414988,1,24,5,1156,2064735
298582107,1,22,17,0,309125
298608499,1,6,3,0,68891
298729895,1,31,10,390,1172904
298900864,1,23,8,257,1157201
299045008,1,25,2,2734,3155573
299244220,1,14,19,54,329610
299313903,1,29,19,85,144176
299396643,1,41,0,1929,1924731
299529525,1,13,8,0,733095
301249788,1,32,8,671,1090020
309754100,1,30,20,0,60829
310069885,1,40,6,242,1151170
310699255,1,38,1,0,126623
311959834,1,25,3,921,1343827
312274398,1,31,11,0,576783
312589867,1,39,0,757,913092
312757643,1,21,9,31,769847
313219808,1,33,3,960,1689717
313387226,1,22,18,0,115493
313850097,1,24,6,1328,2230490
314017381,1,23,9,0,328385
314043803,1,14,20,23,299771
314673630,1,6,4,0,267070
314749330,1,29,20,296,355196
315277746,1,13,9,453,1305681
315425106,1,41,1,1960,1953166
315739828,1,32,9,187,603612
324874240,1,30,21,0,325231
325819366,1,38,2,0,398813
326134914,1,40,7,664,1575615
327080165,1,25,4,1609,2034470
327247487,1,21,10,0,588541
328218895,1,14,21,39,318642
328341752,1,33,4,1945,2666074
328608991,1,29,21,62,121153
328654897,1,31,12,585,1371324
328970218,1,39,1,2359,2520076
329137202,1,22,19,0,263896
329600249,1,24,7,1984,2890621
330082630,1,23,10,0,838841
330108738,1,6,5,0,116282
330545230,1,41,2,2234,2229570
331028005,1,13,10,429,1286133
331175118,1,32,10,664,1077850
331973177,1,5,0,6968,7107482
340309443,1,38,3,0,93819
340624341,1,30,22,0,90942
340940320,1,25,5,1226,1644635
341108245,1,5,1,1046,1180101
341255056,1,33,5,750,1475000
341740635,1,21,11,0,425434
341885334,1,40,8,1039,1950549
343023707,1,14,22,0,162521
343145357,1,39,2,1632,1788955
343627458,1,22,20,0,301047
344044598,1,29,22,289,345354
344090229,1,31,13,500,1282427
344572741,1,23,11,0,375801
344720328,1,24,8,2804,3713805
345543898,1,6,6,0,637346
345665336,1,41,3,1757,1755926
345832425,1,13,11,0,574932
346925238,1,32,11,593,1006409
354799417,1,30,23,0,78528
355114604,1,38,4,0,630744
355745201,1,33,6,773,1496396
355913062,1,5,2,664,797418
357005452,1,25,6,2117,2537882
357320478,1,24,9,1218,2126466
357635442,1,40,9,1351,2255821
357802591,1,22,21,0,363132
357950468,1,39,3,1148,1305013
358118409,1,21,12,148,889146
358143904,1,14,23,0,134281
358534689,1,29,23,265,320289
358895306,1,31,14,101,885190
359380911,1,23,12,0,679206
360035147,1,15,2,19398,19718878
360322677,1,13,12,0,447982
360985882,1,15,3,5781,6107137
361295359,1,6,7,0,787234
362397420,1,32,12,578,991631
363305456,1,41,4,3390,3388223
369919543,1,30,24,0,319295
370457823,1,15,4,226,547798
370865281,1,38,5,601,1347337
371180526,1,24,10,1046,1955113
371347925,1,5,3,945,1083813
371495557,1,33,7,1000,1720297
371977676,1,22,22,0,252798
372292843,1,21,13,0,677101
372394535,1,29,24,54,105706
372440564,1,25,7,3343,3762057
372633931,1,14,24,0,249274
373070696,1,40,10,2187,3097175
373556583,1,4,0,2070,2864641
