sim_time_us,node_id,seq
886936943,22,58
887417264,13,58
887774941,28,41
888050867,29,58
889221114,31,43
889506827,7,25
889804402,4,44
890328500,33,34
890801003,18,29
891031538,37,47
892696623,20,45
893308627,15,40
893598857,32,34
893672006,35,25
893860455,30,59
894555768,12,53
894764531,41,34
894863127,6,5
895305034,38,52
895490465,9,9
895525966,34,13
895922219,36,43
896026538,10,26
896049688,21,59
896354705,11,35
896987759,23,26
897095314,14,15
897261100,8,21
897565970,19,40
897674137,26,24
897778337,40,37
897796833,25,12
898705661,27,26
899043399,16,25
899329697,2,27
899767661,39,43
900456327,3,34
900594844,5,53
901288534,22,59
902133019,13,59
902189052,29,59
902829646,28,42
903533879,7,26
904570716,33,35
904968482,4,45
904986312,31,44
905481349,18,30
905715290,37,48
906902949,20,46
909010170,12,54
909118037,32,35
909156061,30,60
909160208,15,41
909200040,35,26
909202078,41,35
910539417,38,53
910653676,9,10
910691270,6,6
910776288,21,60
911182825,10,27
911221316,34,14
911382556,23,27
911519986,36,44
911940712,11,36
912218746,25,13
912442428,40,38
912706613,19,41
912733807,8,22
912836280,14,16
912965619,24,0
913301249,16,26
913387122,26,25
913682155,27,27
915024457,2,28
915642698,39,44
916030353,3,35
916207342,22,60
916344859,5,54
917226750,13,60
917542814,29,60
918688993,28,43
919533809,7,27
919640999,33,36
920158168,31,45
920293072,4,46
921070439,18,31
921328383,37,49
922184863,20,47
923079190,12,55
923253929,15,42
923623904,41,36
924235454,30,61
924825021,35,27
924909062,21,61
924920713,32,36
925695047,23,28
925760340,34,15
925922205,38,54
926091158,9,11
926136554,6,7
926164461,36,45
926315609,10,28
926502501,40,39
926600936,11,37
926800334,19,42
927230682,24,1
927440787,8,23
927585904,25,14
927811195,27,28
927978443,14,17
928340273,16,27
928401827,26,26
930268816,3,36
930282222,2,29
930392659,39,45
931272880,22,61
932083162,5,55
933187673,13,61
933431210,29,61
933774021,33,37
934267137,28,44
934461295,4,47
935205043,31,46
935269382,7,28
935882313,18,32
936656508,37,50
936688820,20,48
937946382,12,56
938478508,30,62
938522826,41,37
938839876,15,43
939262927,32,37
939315312,21,62
939637505,35,28
940169293,9,12
940219263,23,29
940316802,36,46
940744735,34,16
940933157,19,43
941133168,38,55
941410021,6,8
941773424,25,15
941776547,10,29
941780623,11,38
942035888,40,40
942074409,24,2
942279790,27,29
942491624,26,27
943363556,8,24
943615136,16,28
943984708,14,18
944594723,2,30
945647969,3,37
945956398,22,62
946337972,39,46
947145682,5,56
948110898,29,62
948976286,4,48
949187673,13,62
949359760,33,38
949495973,7,29
950058910,31,47
950087430,28,45
951340071,18,33
951856656,20,49
952028899,37,51
953009863,30,63
953782320,12,57
953846563,21,63
954037966,41,38
954261761,15,44
954341158,9,13
954710643,23,30
954747293,32,38
954996886,35,29
955737844,19,44
956152739,36,47
956172205,38,56
956275975,34,17
956601520,25,16
956702498,11,39
956800626,6,9
957331224,10,30
957440787,8,25
957517738,27,30
957678977,40,41
957691596,24,3
958425274,26,28
958824648,16,29
959036256,2,31
959874374,14,19
961307899,3,38
961564555,22,63
961830179,39,47
961887860,5,57
962571855,29,63
963351285,4,49
964219570,13,63
964314275,31,48
964384910,28,46
964687904,33,39
965224876,7,30
966527591,18,34
966917951,37,52
967845070,20,50
968087017,12,58
968231058,30,64
968786480,9,14
968854416,21,64
968920828,41,39
