sim_time_us,receiver_id,src_id,seq,latency_reported_ms,aoi_us
180940909,1,5,5,1257,943814
190867116,1,21,12,421,51775
191996160,1,29,12,1039,236796
193549133,1,13,12,906,142676
193566372,1,30,12,1062,323076
194189159,1,12,6,203,227273
195161780,1,22,12,867,154493
195445993,1,38,6,953,594206
195745744,1,5,6,781,467380
205987174,1,21,13,609,237830
207424749,1,30,13,867,134613
207441928,1,29,13,953,151348
208665288,1,13,13,835,71360
209306073,1,38,7,757,399634
209336895,1,22,13,960,243708
209605734,1,12,7,281,292310
210550883,1,5,7,960,647548
220477317,1,21,14,593,224510
221606283,1,29,14,921,120386
222536056,1,30,14,953,214665
224410851,1,13,14,960,191928
224738984,1,12,8,421,440295
224764919,1,38,8,812,467829
224778429,1,22,14,1007,286805
226301013,1,5,8,796,483597
227876277,1,4,0,5812,5829778
233557877,1,20,0,11484,11345730
234510481,1,37,1,39640,39650979
235597450,1,21,15,726,351569
236090742,1,37,2,25570,25590630
236108271,1,29,15,1078,278590
237026845,1,37,3,12492,12503247
237971433,1,30,15,1054,314105
238271074,1,4,1,351,373064
238586295,1,20,1,671,522640
239216230,1,13,15,1000,231678
239262426,1,22,15,1140,427037
239531091,1,12,9,593,600479
240555325,1,38,9,1085,721605
240821803,1,37,4,1914,1938859
242051408,1,5,9,1015,702742
249772563,1,21,16,828,457222
251890334,1,29,16,937,130970
252774228,1,4,2,250,280403
252795933,1,36,0,1976,1470904
253406275,1,30,16,789,45792
254021389,1,20,2,671,528023
254703482,1,22,16,828,110260
254979378,1,13,16,1007,252609
255004873,1,38,10,1179,832644
255611424,1,37,5,968,978451
255911629,1,12,10,1101,1113674
257811082,1,5,10,898,592138
258131750,1,39,0,6593,6614161
264117075,1,31,0,13304,13347764
265207684,1,21,17,445,72060
266966726,1,31,1,617,675293
267285532,1,29,17,1218,416827
267896668,1,30,17,1078,340483
268205306,1,4,3,507,533848
268222513,1,39,1,2375,2400306
268526948,1,36,1,3117,2607725
269211713,1,22,17,1093,376338
269776019,1,12,11,851,868704
270097855,1,20,3,1562,1424243
270415656,1,13,17,1070,313883
270735802,1,38,11,1289,930106
271054622,1,37,6,703,718544
272934489,1,5,11,859,554452
272959868,1,28,0,6710,6605860
279382804,1,21,18,554,184685
280811650,1,31,2,210,255195
281760449,1,39,2,898,918480
282075442,1,36,2,2039,1532219
282390422,1,30,18,1062,313720
282686443,1,4,4,242,257183
282717004,1,29,18,1132,326749
283050545,1,28,1,921,803113
283631589,1,12,12,140,145691
284307474,1,22,18,859,143969
284891627,1,20,4,468,320155
285210865,1,13,18,984,218497
286167082,1,38,12,1437,1078368
286796951,1,37,7,1812,1820248
287726597,1,5,12,765,448103
295132943,1,21,19,703,332257
296261154,1,39,3,882,915509
296876754,1,31,3,812,859352
297519146,1,36,3,2414,1913428
297537577,1,29,19,937,137607
297836991,1,28,2,507,390327
298130707,1,19,0,2781,2728900
298147744,1,30,19,890,143992
298436728,1,12,13,445,448171
298751547,1,4,5,539,556628
298797866,1,22,19,1039,320109
299707808,1,13,19,1117,354131
300956748,1,20,5,523,373681
301601815,1,37,8,882,890717
302232211,1,38,13,1500,1145694
303791999,1,5,13,1101,786953
310568014,1,21,20,578,205798
310740502,1,31,4,562,609526
311052280,1,19,1,1328,1283316
311367144,1,39,4,1039,1060542
311997170,1,36,4,1343,836288
312957130,1,28,3,781,665362
313585582,1,30,20,796,65202
313603119,1,29,20,1320,515640
313616613,1,22,20,1273,554651
313871685,1,4,6,695,715221
314186828,1,12,14,390,392306
315136091,1,13,20,945,174937
315780680,1,38,14,929,569408
316392152,1,20,6,1085,937867
317052066,1,37,9,765,782563
319857134,1,5,14,1304,992727
325541982,1,31,5,406,450475
325688137,1,21,21,671,302513
326480912,1,19,2,953,899458
326497822,1,39,5,875,902158
327441157,1,36,5,1476,976049
327458694,1,29,21,1054,254051
327778109,1,22,21,1062,348980
328077244,1,28,4,718,599310
329000662,1,12,15,125,135375
329017724,1,30,21,835,94775
329321944,1,4,7,476,509876
329936648,1,13,21,859,86139
330261070,1,20,7,843,705228
330278135,1,38,15,859,504367
331856573,1,37,10,1007,1028177
333716949,1,5,15,867,555663
340978461,1,19,3,734,686085
340995836,1,31,6,593,642506
341300276,1,39,6,1179,1212444
341438217,1,21,22,687,318218
341626092,1,29,22,945,140199
341952943,1,22,22,796,78506
342249648,1,40,0,2367,2401138
342266665,1,28,5,679,562188
343201170,1,36,6,1640,1149215
343815317,1,30,22,1304,563382
344427033,1,12,16,148,156723
344741901,1,4,8,734,749764
345057088,1,20,8,914,766846
345376349,1,13,22,992,227734
346647574,1,38,16,1257,897220
347285327,1,37,11,609,628799
348207363,1,5,16,1046,733557
355467479,1,39,7,1140,1168709
356097481,1,40,1,1796,1819285
356416008,1,31,7,625,666121
356456397,1,22,23,875,152273
356731038,1,19,4,664,618324
356873372,1,21,23,570,198685
357370443,1,36,7,1343,850145
357387925,1,29,23,1117,313147
358013239,1,28,6,1054,938974
358610872,1,12,17,304,320745
358627935,1,30,23,945,204982
359873276,1,20,9,593,457410
360818141,1,4,9,875,904505
361133307,1,13,23,1093,337242
362093398,1,38,17,828,483765
362397424,1,37,12,945,951835
363957487,1,5,17,1218,901446
369642312,1,39,8,820,843492
370591404,1,40,2,2109,2133501
370631487,1,22,24,867,147641
370905957,1,31,8,1046,1087800
371848345,1,19,5,992,946569
371876888,1,29,24,875,70639
372188766,1,28,7,585,468654
372308929,1,21,24,773,399848
372796257,1,36,8,2257,1745212
373092120,1,12,18,132,145551
374052498,1,30,24,1039,301378
375937008,1,20,10,687,552869
376252980,1,4,10,789,815747
376568400,1,13,24,1085,325996
377826327,1,5,18,859,555670
377843639,1,38,18,1101,737840
378777962,1,37,13,1359,1371455
384132704,1,40,3,1195,1213873
384762451,1,39,9,710,737120
385108251,1,22,25,835,120523
385400480,1,31,9,312,367452
386678457,1,29,25,859,59752
387616844,1,28,8,757,638909
387743598,1,21,25,617,248057
387906824,1,19,6,1070,1012870
387931561,1,41,0,2601,2151554
388536387,1,12,19,148,163956
388553579,1,36,9,2812,2303432
388857327,1,30,25,820,82816
390102815,1,11,0,19468,19517575
390431915,1,20,11,1093,954043
391381457,1,13,25,1007,256279
391692728,1,11,1,6898,6964992
393261856,1,4,11,2445,2473070
393286475,1,37,14,632,653405
393580126,1,5,19,1195,895401
393601910,1,38,19,1031,679612
399882966,1,39,10,1054,1076249
400512997,1,31,10,1195,1243773
400839129,1,40,4,2164,2189625
401198380,1,22,26,1007,292687
401768761,1,11,2,1046,1105466
402415126,1,32,0,15968,15683525
402432951,1,29,26,875,72044
403032437,1,30,26,804,62613
403348896,1,12,20,179,207191
403382040,1,28,9,781,661927
403493736,1,21,26,671,303424
403973892,1,19,7,1390,1337760
404286663,1,20,12,500,363489
404303840,1,32,1,2593,2304313
404923002,1,36,10,4242,3731206
405231650,1,4,12,375,399537
405248850,1,41,1,4281,3828212
405861517,1,13,26,1109,343620
405878993,1,33,0,20734,19847436
407450789,1,33,1,7218,6341186
408339600,1,37,15,1156,1159645
408701447,1,5,20,734,430775
408969568,1,38,20,1093,734857
414009334,1,39,11,796,819799
414687830,1,31,11,265,310922
415584502,1,40,5,1031,1048493
415932466,1,11,3,484,534796
416923533,1,22,27,828,111596
417159544,1,33,2,1781,885874
417220072,1,41,2,1875,1424435
417237260,1,29,27,914,105401
417474652,1,36,11,1812,1298705
417668871,1,21,27,554,177894
417837555,1,30,27,789,43581
418148167,1,12,21,570,584602
418467161,1,19,8,1062,1010688
418734513,1,32,2,1101,807673
418767801,1,20,13,796,649319
418798067,1,28,10,703,585642
420661285,1,4,13,750,770946
421617401,1,13,27,1031,273443
423180759,1,5,21,835,519462
423459450,1,37,16,609,615432
424089448,1,38,21,890,526613
429181571,1,31,12,312,359300
430074775,1,39,12,1257,1271384
430389652,1,40,6,1117,1134874
430748119,1,11,4,742,795732
431964738,1,36,12,1796,1280730
432028191,1,29,28,1195,393836
432158962,1,21,28,445,77995
432279502,1,30,28,1007,262789
432331906,1,41,3,1867,1410646
432646866,1,33,3,1507,623165
432687428,1,22,28,851,132219
433572729,1,12,22,367,376327
434169642,1,32,3,1210,914647
434219553,1,19,9,1750,1700589
434248370,1,28,11,1085,973430
434836625,1,20,14,929,780618
435463018,1,4,14,1039,1057035
437352481,1,13,28,820,47586
438928065,1,5,22,1132,821465
439209868,1,38,22,1179,818913
439524818,1,37,17,1437,1446441
443983027,1,31,13,234,282570
444600790,1,11,5,367,414032
445509611,1,39,13,984,1007576
446769804,1,40,7,1921,1933291
447084901,1,36,13,1921,1405576
447399127,1,30,29,929,187116
447448742,1,19,10,648,597867
447482395,1,22,29,820,107958
447495747,1,29,29,1078,267667
447593929,1,21,29,656,282637
447714730,1,33,4,1992,1097299
447778564,1,41,4,2468,2021989
448073957,1,12,23,445,459149
448402107,1,32,4,773,490882
448419570,1,28,12,656,541958
449008063,1,20,15,710,561456
449322847,1,4,15,156,174696
452787621,1,13,29,882,111806
453384637,1,38,23,906,548370
453417908,1,5,23,757,440425
453699708,1,37,18,562,566643
459730838,1,11,6,898,958158
459752404,1,31,14,171,227058
460944733,1,39,14,929,948596
461889864,1,40,8,2070,2088236
462204715,1,30,30,1007,265753
462247380,1,18,0,1562,1537190
462272282,1,36,14,2125,1627361
462597609,1,29,30,1015,209205
462834874,1,33,5,1765,869509
462877108,1,12,24,312,329168
462894301,1,41,5,2757,2301380
463029212,1,21,30,734,362337
463183448,1,19,11,1523,1461244
463231373,1,22,30,992,278779
463464843,1,32,5,1093,795816
463514724,1,20,16,664,536852
463543346,1,28,13,546,432483
465387973,1,4,16,398,419490
468222773,1,13,30,820,50726
468819820,1,38,24,890,530422
468853286,1,5,24,1742,1426354
469135030,1,37,19,1187,1197252
473581810,1,11,7,421,473208
475178277,1,31,15,93,143066
475801691,1,18,1,921,907073
476379877,1,39,15,937,955079
476695007,1,40,9,1585,1601182
477062106,1,12,25,234,256349
477083052,1,30,31,1054,311950
477325002,1,41,6,2335,1872642
477519338,1,21,31,718,344656
477640002,1,33,6,1640,749133
477696479,1,36,15,1968,1462546
478321227,1,20,17,820,687105
478342036,1,32,6,1117,829265
478355119,1,29,31,929,119227
478618563,1,19,12,1242,1177584
478972797,1,28,14,937,830680
478986009,1,22,31,937,220931
480826863,1,4,17,687,702150
482411776,1,13,31,937,177213
483310403,1,37,20,773,778886
483658395,1,5,25,1335,1020339
484254933,1,38,25,820,457723
489012113,1,11,8,562,602297
489924952,1,31,16,453,493336
490903264,1,18,2,1101,1062828
491814930,1,30,32,1015,273079
491844539,1,12,26,625,632522
492130143,1,33,7,2023,1129900
492324472,1,21,32,617,239158
492444909,1,41,7,3320,2858502
493390272,1,39,16,2250,2271020
493471446,1,22,32,859,143848
493737643,1,20,18,359,205084
493776832,1,29,32,1015,220591
494020271,1,40,10,2984,2999727
494083896,1,28,15,1140,1027686
494367608,1,19,13,1070,1004754
494650264,1,36,16,3593,3082817
494965141,1,32,7,2351,2053907
496572753,1,13,32,1031,260075
496887841,1,4,18,1226,1239670
497829609,1,5,26,828,512072
500635266,1,38,26,1851,1494311
500950344,1,37,21,2617,2621363
503184538,1,11,9,375,419681
505045050,1,31,17,945,985305
505360200,1,41,8,2187,1728615
506023085,1,18,3,1523,1487832
506620206,1,33,8,2250,1362140
506814536,1,21,33,679,311724
506967510,1,12,27,421,421413
507249805,1,30,33,984,236583
507565350,1,40,11,1875,1893538
507912995,1,20,19,390,239821
508195385,1,39,17,1500,1521475
508258870,1,29,33,1218,413602
508584513,1,28,16,523,411116
509219246,1,22,33,890,169277
509455360,1,36,17,2914,2404174
509770282,1,32,8,1570,1273120
510430209,1,19,14,1171,1106438
510744708,1,13,33,1046,271413
511692658,1,4,19,757,770131
512322702,1,5,27,890,575482
514180186,1,37,22,453,461168
514810174,1,38,27,789,427016
518622572,1,11,10,757,802887
519535319,1,41,9,2140,1677187
520480194,1,31,18,585,620535
520674471,1,21,34,515,148227
520795328,1,33,9,2007,1115407
520825150,1,18,4,1882,1841174
521769844,1,12,28,195,198467
522054948,1,30,34,992,248613
522370497,1,39,18,1257,1271082
523315450,1,40,12,2148,2169931
523345007,1,20,20,742,593065
523387966,1,29,34,875,81156
523401174,1,22,34,828,112668
524638870,1,28,17,687,574877
524890353,1,32,9,1773,1479138
525205483,1,36,18,3390,2876442
525235001,1,19,15,632,567478
526494779,1,5,28,812,497544
526813120,1,13,34,1101,328627
527442797,1,4,20,1687,1697170
529300569,1,37,23,1250,1253426
530245528,1,38,28,1484,1120198
534054920,1,11,11,406,453975
534655325,1,31,19,554,598735
534685206,1,18,5,1695,1657146
535164749,1,21,35,539,169755
535917122,1,41,10,2757,2297144
536545588,1,33,10,1929,1033749
536859999,1,30,35,984,237371
537175602,1,39,19,1164,1179338
537205068,1,20,21,398,250643
537523301,1,12,29,132,135979
537805592,1,40,13,1695,1714761
538823209,1,28,18,703,595159
538836447,1,22,35,945,227629
539065580,1,36,19,2531,2022216
539380619,1,32,10,1601,1300171
539768635,1,29,35,1312,509298
540355375,1,19,16,1421,1351895
541933057,1,5,29,1218,896749
542247945,1,13,35,1054,274653
542875368,1,26,0,6273,5418999
543160368,1,37,24,835,839787
543505294,1,4,21,2171,2185238
545439681,1,27,0,38789,38691085
545680611,1,38,29,1140,781827
546028790,1,3,8,39101,38345997
546689450,1,27,1,25156,25058097
546970434,1,3,9,25226,24475171
547637695,1,27,2,10640,10545375
547915396,1,10,0,42968,42904550
548230616,1,3,10,10632,9875828
549775384,1,31,20,507,551019
550090730,1,41,11,2695,2227545
550599909,1,21,36,593,222055
551035248,1,30,36,828,81033
551697991,1,11,12,2921,2972036
551980713,1,33,11,2554,1659806
552055419,1,27,3,718,624093
552328770,1,18,6,4304,4270069
552925706,1,39,20,1789,1806463
552955414,1,10,2,18476,18413368
553270173,1,12,30,1773,1776915
553555717,1,40,14,2898,2917995
554185739,1,32,11,2101,1805624
554500775,1,36,20,2164,1652674
554575713,1,28,19,765,660127
554588950,1,22,36,953,237871
554845158,1,10,3,6210,6146856
555197297,1,29,36,1421,613918
556108539,1,20,22,4773,4619565
556382904,1,13,36,1054,289657
556764046,1,19,17,3335,3276191
557016730,1,26,1,5031,4181551
557064939,1,3,11,3585,2835144
557639104,1,5,30,2148,1837197
558283573,1,37,25,781,791127
558327918,1,4,22,1445,1468835
559540487,1,38,30,695,336045
563631193,1,10,4,390,331333
563946367,1,11,13,507,557933
564572996,1,18,7,906,881502
564898794,1,41,12,1898,1438933
565528744,1,31,21,492,534648
566144076,1,20,23,515,369344
566350026,1,21,37,468,97213
566470825,1,33,12,1656,767306
566788199,1,30,37,921,177750
567164383,1,27,4,1234,1134553
567411074,1,12,31,93,113305
567730884,1,32,12,1593,1296091
568045866,1,39,21,1484,1500418
568360837,1,40,15,2171,2191875
568983326,1,26,2,2570,1722263
569054114,1,29,37,890,83840
569369513,1,28,20,1093,972740
569614264,1,19,18,531,470179
569628110,1,36,21,2906,2396311
569684680,1,35,1,34757,34820733
569931763,1,3,12,1343,600436
570017816,1,22,37,921,205869
570629680,1,35,2,20929,20992285
571191416,1,5,31,882,577009
571246664,1,13,37,859,94396
571889393,1,35,3,7507,7572310
572758947,1,4,23,570,587364
573085649,1,37,26,476,483828
574030646,1,38,31,820,459578
579449170,1,35,4,929,991446
579694403,1,11,14,351,402010
579708042,1,31,22,484,526451
580011652,1,10,5,1109,1055567
580525096,1,21,38,585,217602
580648936,1,41,13,2515,2056283
580689724,1,18,8,1546,1513835
581024188,1,27,5,960,861556
581275377,1,30,38,851,110241
581590981,1,33,13,1945,1051550
581901665,1,20,24,367,227867
582536010,1,39,22,1046,1065224
583161214,1,12,32,210,229170
583799053,1,40,16,2195,2216034
584110983,1,32,13,2234,1937956
584459037,1,26,3,2046,1190151
584744061,1,36,22,2789,2278828
585122749,1,29,38,1351,550919
585366695,1,19,19,726,661523
585434659,1,28,21,1515,1401906
585764852,1,22,38,898,187270
585996624,1,3,13,1671,930156
586626240,1,13,38,937,172936
586673798,1,5,32,812,496865
587319005,1,2,4,37695,36864995
588235359,1,4,24,273,290333
588520758,1,38,32,796,431371
589145060,1,2,5,24835,24011391
589162131,1,37,27,1070,1082716
590718585,1,2,6,12273,11444292
594535448,1,11,15,476,520450
594824156,1,41,14,2054,1590884
594902141,1,35,5,1078,1139770
595124281,1,10,6,1062,996321
595450797,1,31,23,429,472326
595769169,1,33,14,1976,1081295
596076966,1,18,9,1367,1338597
596124959,1,2,7,1875,1033855
596275235,1,21,39,421,53679
596467536,1,27,6,632,547101
596710543,1,30,39,882,139157
597021389,1,20,25,492,351623
597405949,1,12,33,359,365822
598289169,1,32,14,1890,1595087
598601112,1,39,23,1812,1833452
598630780,1,26,4,2203,1345658
599233477,1,40,17,2007,2025453
599609192,1,29,39,960,150599
599854763,1,19,20,648,593481
599868643,1,36,23,2273,1762147
600171892,1,3,14,1468,719585
600260833,1,28,22,664,548408
600801179,1,5,33,757,452397
601199973,1,22,39,765,52341
601825849,1,13,39,890,118873
603004578,1,4,25,445,465782
603018503,1,38,33,1265,908772
604586188,1,37,28,1242,1250041
608710532,1,11,16,453,500192
609314252,1,41,15,2171,1713766
610008709,1,18,10,1132,1097197
610249725,1,2,8,1640,811352
610263417,1,31,24,320,362080
610285392,1,10,7,656,582868
610972417,1,35,6,1531,1581338
611203971,1,30,40,1101,354447
612025342,1,21,40,640,272499
612146195,1,32,15,1679,1383257
612209450,1,27,7,539,445226
612454660,1,12,34,328,344194
612468576,1,33,15,3468,2573152
612854626,1,20,26,750,603315
613408850,1,39,24,960,984910
614029958,1,26,5,2437,1589167
614047050,1,36,24,2062,1550531
614699247,1,3,15,1757,1000692
614984303,1,40,18,2101,2117796
615359310,1,29,40,921,111412
615606768,1,5,34,789,484522
616317661,1,28,23,820,710545
616589027,1,19,21,1679,1616797
616635202,1,22,40,937,221673
617489313,1,13,40,1070,298467
618134330,1,38,34,1257,899618
618441809,1,4,26,382,410851
619394081,1,37,29,476,479760
623867113,1,41,16,2507,2044058
623890892,1,11,17,570,613300
624419823,1,18,11,1320,1290555
625379265,1,31,25,875,916399
625691302,1,33,16,2257,1362784
625754553,1,35,7,734,796850
626001977,1,2,9,1570,743322
626515487,1,21,41,421,51703
626629521,1,10,8,1000,939041
626643402,1,30,41,1062,318941
627295829,1,20,27,656,505472
627581329,1,32,16,2195,1904190
627891669,1,12,35,85,97937
627959824,1,27,8,1039,945619
628207167,1,26,6,2210,1367979
629151811,1,3,16,1945,1202502
629779985,1,19,22,781,721230
629797173,1,40,19,2679,2698504
630421983,1,39,25,2640,2662135
630731390,1,36,25,4210,3695828
631356896,1,5,35,671,367482
631447328,1,29,41,1023,219248
631460537,1,22,41,960,242320
631739999,1,28,24,1500,1386917
632298503,1,4,27,195,220670
632693243,1,13,41,1117,364939
633251099,1,38,35,984,624724
634514142,1,37,30,882,888883
639545035,1,18,12,828,798704
639558647,1,31,26,812,853613
639869489,1,41,17,2562,2104950
639917338,1,11,18,585,642463
640499508,1,33,17,2718,1826599
641189649,1,35,8,898,958508
641433685,1,10,9,1750,1688538
641950609,1,21,42,492,115804
642064578,1,12,36,226,243185
642078271,1,30,42,828,85010
642389479,1,32,17,1960,1662943
642437244,1,2,10,2890,2061272
642765132,1,27,9,1101,1000947
643012222,1,20,28,968,831204
643638911,1,26,7,2632,1784068
643964557,1,36,26,2828,2311818
644270195,1,3,17,1195,446680
644287281,1,40,20,2531,2555682
645224549,1,39,26,1476,1495951
645272959,1,19,23,1101,1038564
645524504,1,5,36,835,519446
645603181,1,29,42,992,187595
645914825,1,28,25,882,764894
646791934,1,13,42,1023,260512
646878377,1,22,42,859,144546
647736696,1,4,28,718,744765
649316498,1,38,36,1117,750034
650576513,1,37,31,1023,1029369
654041224,1,31,27,351,398690
654674603,1,33,18,2515,1623120
655061960,1,18,13,1804,1784346
655372846,1,10,10,1250,1190059
655931503,1,41,18,2875,2416965
655994760,1,35,9,773,833951
656241763,1,12,37,289,303191
656553955,1,11,19,1218,1271919
656875957,1,30,43,812,70196
657185262,1,2,11,2984,2153030
657202400,1,32,18,2429,2134785
657884923,1,27,10,953,854973
658015768,1,21,43,593,223878
658132333,1,20,29,804,659056
659073999,1,26,8,3687,2836374
659396593,1,40,21,3515,3532324
659705300,1,3,18,1875,1131796
659722396,1,36,27,3828,3319215
660737507,1,28,26,585,470389
660974933,1,39,27,1437,1457272
661282393,1,5,37,1140,832042
661390922,1,29,43,1039,228911
661680418,1,22,43,945,227807
661939814,1,13,43,945,173957
662227590,1,19,24,1976,1919433
663487156,1,4,29,562,584535
665381758,1,38,37,1828,1467349
666371627,1,37,32,1585,1597911
667666140,1,23,9,26882,26768123
668219599,1,31,28,445,491087
669155704,1,18,14,1875,1846873
669169121,1,33,19,1757,864030
669286090,1,23,10,12898,12777883
670109882,1,41,19,1781,1321875
670170010,1,35,10,726,786373
670732574,1,11,20,1320,1381609
671051817,1,32,19,1406,1109182
671402262,1,30,44,1125,377691
671677677,1,10,11,1937,1885495
672190812,1,21,44,718,344183
672307375,1,12,38,867,885605
672620541,1,2,12,2648,1822653
672633932,1,40,22,1851,1871200
672711484,1,23,11,671,563321
673250756,1,20,30,1625,1483820
673264166,1,36,28,2664,2150449
673635039,1,27,11,929,831624
673882248,1,26,9,3343,2496155
675525061,1,28,27,765,648548
675855803,1,22,44,1000,286004
676085585,1,3,19,3914,3168301
676099001,1,39,28,1414,1432873
677347661,1,5,38,1492,1182079
677415069,1,29,44,1414,604914
677977379,1,13,44,1437,668739
679550644,1,19,25,4601,4540688
679563757,1,37,33,656,665061
679874788,1,38,38,718,359394
681124287,1,4,30,2992,3015188
682394706,1,31,29,601,641372
684596878,1,33,20,1687,799609
684907629,1,18,15,3109,3083183
685222729,1,11,21,1078,1137424
685856636,1,30,45,1015,269625
686562185,1,35,11,1101,1174654
686797761,1,12,39,1273,1288884
686995950,1,21,45,679,302709
687119993,1,41,20,3320,2859783
687237439,1,23,12,421,300189
687750000,1,32,20,2531,2237062
688372670,1,10,12,2781,2728925
689002967,1,20,31,2789,2647033
689385170,1,27,12,804,706776
689630657,1,2,13,3828,2995750
689644074,1,36,29,4578,4061180
689955166,1,40,23,3742,3762767
690033717,1,22,45,976,260813
690331571,1,28,28,1031,910798
690573987,1,3,20,3640,2885096
691205905,1,26,10,4914,4069702
691219352,1,39,29,1390,1412629
691519533,1,19,26,2296,2234823
692466906,1,13,45,968,208878
692543396,1,29,45,1109,305978
694035327,1,5,39,2421,2108414
694676764,1,37,34,609,613995
695615236,1,4,31,1546,1568421
695628652,1,38,39,1257,893930
697212312,1,14,0,671062,25001046
697860829,1,31,30,539,580234
698138310,1,14,1,656882,10833398
699087006,1,33,21,2054,1164747
699315418,1,18,16,2429,2397202
700034411,1,30,46,812,64587
700342592,1,11,22,445,494107
700976854,1,32,21,1093,799873
701170986,1,21,46,781,410347
701204947,1,12,40,562,571044
701292055,1,41,21,2304,1847829
701355529,1,35,12,1085,1142676
701835445,1,20,32,1578,1427875
702545783,1,10,13,1257,1198933
702559224,1,40,24,1718,1734018
703097760,1,14,2,646421,363182
703182047,1,36,30,2593,2083994
703411076,1,2,14,2710,1878854
703576296,1,23,13,1179,1066539
704190421,1,27,13,835,735541
704434475,1,3,21,2882,2134408
704521023,1,22,46,1062,349701
704745582,1,19,27,1460,1395256
705383161,1,26,11,3125,2278178
705765732,1,28,29,1304,1181475
706020040,1,39,30,734,752369
706874454,1,13,46,929,151144
707036480,1,29,46,1046,253706
707340466,1,34,0,7117,7030569
707505156,1,5,40,578,266940
709162297,1,4,32,585,615697
710426892,1,37,35,976,981301
711372136,1,38,40,1195,832738
712312669,1,18,17,921,894478
712631890,1,31,31,335,379987
714837173,1,33,22,1867,977414
715459295,1,12,41,210,223818
715530668,1,34,1,1234,1145457
715781690,1,30,47,875,132179
715845374,1,35,13,742,801603
715976113,1,21,47,492,117671
716406084,1,20,33,1406,1264148
716419473,1,32,22,1687,1390920
716722510,1,11,23,1132,1191877
717405681,1,25,0,2062,2101174
717585656,1,14,3,646750,687006
717675269,1,36,31,2921,2405332
717987155,1,41,22,3828,3369442
718066129,1,23,14,281,164873
718295920,1,10,14,1992,1929562
718309371,1,40,25,2281,2296659
719243239,1,19,28,1718,1658057
719329082,1,22,47,1117,399942
719557937,1,2,15,2859,2033517
719636763,1,27,14,648,559958
719872943,1,3,22,2359,1615463
720589280,1,28,30,523,408105
721049818,1,13,47,851,80876
721761123,1,26,12,3585,2742098
721774531,1,39,31,1296,1315579
722145163,1,29,47,929,127995
723569983,1,5,41,867,547882
724517507,1,4,33,1617,1634960
726495319,1,37,36,1546,1557530
726807200,1,38,41,1585,1228695
728061170,1,18,18,1312,1283589
728074612,1,31,32,1070,1111744
728693139,1,15,27,28679,28532936
729634954,1,15,28,14937,14787230
729960310,1,33,23,1867,975520
730185028,1,15,29,914,759182
730265371,1,12,42,203,217415
730278503,1,30,48,890,144591
730902265,1,32,23,1140,842453
731445668,1,20,34,2000,1846250
731535367,1,41,23,2242,1778610
731595768,1,35,14,1250,1309799
732102186,1,14,4,646484,422305
732156038,1,11,24,2218,2273833
732169313,1,25,1,1375,1403840
732237014,1,34,2,2187,2117408
732356296,1,21,48,968,594111
732788154,1,10,15,1968,1910034
733107290,1,36,32,2398,1884208
733186246,1,23,15,437,326510
