sim_time_us,node_id,period,total,cpu,lpm,deep_lpm,radio_tx,radio_rx,radio_total
420442840,34,6,1965796,116367,1849429,0,13651,107282,120933
420456107,7,6,1966087,64622,1901465,0,5074,668712,673786
420468958,27,6,1966080,43853,1922227,0,0,1966080,1966080
420536544,21,6,1966080,43853,1922227,0,0,1966080,1966080
420602508,36,6,1966080,43853,1922227,0,0,1966080,1966080
420646826,39,6,1966080,43853,1922227,0,0,1966080,1966080
420730428,3,6,1966080,44344,1921736,0,0,1966080,1966080
420755836,22,6,1966059,83924,1882135,0,5446,71178,76624
420786545,11,6,1966080,44373,1921707,0,0,1966080,1966080
420802186,14,6,1966080,66056,1900024,0,5642,74882,80524
420833444,1,6,1966079,1966079,0,0,11257,145524,156781
420866119,26,6,1966081,42881,1923200,0,3539,53792,57331
420875031,41,6,1966080,44337,1921743,0,0,1966080,1966080
420879766,17,6,1966086,96046,1870040,0,6757,56839,63596
420923126,33,6,1966080,43853,1922227,0,0,1966080,1966080
420942367,10,6,1966080,43853,1922227,0,0,1966080,1966080
420987535,6,6,1966080,44218,1921862,0,0,1966080,1966080
421074336,35,6,1966080,43853,1922227,0,0,1966080,1966080
421093437,30,6,1966080,107303,1858777,0,9049,96585,105634
421106102,18,6,1966080,44434,1921646,0,0,1966080,1966080
421117924,15,6,1966080,47441,1918639,0,2997,54679,57676
421119936,4,6,1966080,43838,1922242,0,0,1966080,1966080
421117324,9,6,1966098,52745,1913353,0,3188,54525,57713
421126546,2,6,1966086,83449,1882637,0,6382,56056,62438
421141963,20,6,1966079,44554,1921525,0,2960,54417,57377
421144171,29,6,1966080,43853,1922227,0,0,1966080,1966080
421147254,37,6,1966080,43853,1922227,0,0,1966080,1966080
421160079,31,6,1966080,44070,1922010,0,0,1966080,1966080
421183376,28,6,1966080,40436,1925644,0,3033,53824,56857
421209767,40,6,1966080,44137,1921943,0,3171,69328,72499
421207699,24,6,1966080,81276,1884804,0,5725,70417,76142
480283154,5,7,1966080,52181,1913899,0,3074,54544,57618
480291127,12,7,1966080,43962,1922118,0,0,1966080,1966080
480296447,8,7,1965988,85746,1880242,0,9332,96662,105994
480309481,23,7,1966080,95114,1870966,0,10127,84502,94629
480316576,13,7,1966080,43965,1922115,0,0,1966080,1966080
480320566,16,7,1966080,87507,1878573,0,9138,81559,90697
480341594,25,7,1966080,43743,1922337,0,0,1966080,1966080
480351126,19,7,1966080,43743,1922337,0,0,1966080,1966080
480403307,32,7,1966086,120122,1845964,0,9590,75963,85553
480407798,38,7,1965570,96055,1869515,0,9868,113366,123234
480455895,7,7,1966079,99390,1866689,0,8725,76989,85714
480450544,34,7,1966079,146743,1819336,0,17853,117042,134895
480468958,27,7,1966080,43743,1922337,0,0,1966080,1966080
480536544,21,7,1966080,43743,1922337,0,0,1966080,1966080
480602508,36,7,1966080,43743,1922337,0,0,1966080,1966080
480646826,39,7,1966080,43743,1922337,0,0,1966080,1966080
480730467,3,7,1966081,44833,1921248,0,28,1908605,1908633
480755858,22,7,1966081,57683,1908398,0,5009,73708,78717
480786545,11,7,1966080,44087,1921993,0,0,1966080,1966080
480802176,14,7,1966080,58395,1907685,0,5435,74310,79745
480837043,1,7,1966082,1966082,0,0,12499,149268,161767
480866120,26,7,1966080,40513,1925567,0,3157,54022,57179
480875031,41,7,1966080,44075,1922005,0,0,1966080,1966080
480879727,17,7,1966079,55597,1910482,0,3969,54757,58726
480923346,33,7,1966087,74223,1891864,0,4775,730586,735361
480942367,10,7,1966080,43743,1922337,0,0,1966080,1966080
480987535,6,7,1966080,43970,1922110,0,0,1966080,1966080
481074336,35,7,1966080,43743,1922337,0,0,1966080,1966080
481093445,30,7,1966080,101185,1864895,0,9351,97040,106391
481106102,18,7,1966080,43956,1922124,0,0,1966080,1966080
481117332,9,7,1966080,47477,1918603,0,3060,54624,57684
481117934,15,7,1966080,45015,1921065,0,3016,54739,57755
481120157,4,7,1966087,68550,1897537,0,3568,1034626,1038194
481130901,2,7,1966079,49210,1916869,0,3856,54605,58461
481141972,20,7,1966081,41772,1924309,0,2891,54418,57309
481144171,29,7,1966080,43743,1922337,0,0,1966080,1966080
481147254,37,7,1966080,43743,1922337,0,0,1966080,1966080
481160079,31,7,1966080,43914,1922166,0,0,1966080,1966080
481183366,28,7,1966080,37876,1928204,0,2948,53903,56851
481207699,24,7,1966080,60451,1905629,0,5506,74434,79940
481209776,40,7,1966080,43511,1922569,0,2959,68906,71865
540283173,5,8,1966080,111971,1854109,0,7131,75304,82435
540291128,12,8,1966080,43989,1922091,0,0,1966080,1966080
540300794,8,8,1966203,135704,1830499,0,12138,104447,116585
540309219,23,8,1966080,98971,1867109,0,11167,87135,98302
540316577,13,8,1966080,44560,1921520,0,0,1966080,1966080
540320547,16,8,1966080,76823,1889257,0,9876,83503,93379
540341595,25,8,1966080,43713,1922367,0,0,1966080,1966080
540351127,19,8,1966080,44377,1921703,0,0,1966080,1966080
540403867,32,8,1966099,94472,1871627,0,8723,109984,118707
540411557,38,8,1966081,107774,1858307,0,9739,111996,121735
540442860,34,8,1966081,178461,1787620,0,22345,127361,149706
540452067,7,8,1966080,78268,1887812,0,8756,80541,89297
540468959,27,8,1966080,43713,1922367,0,0,1966080,1966080
540536545,21,8,1966080,43713,1922367,0,0,1966080,1966080
540602509,36,8,1966080,43713,1922367,0,0,1966080,1966080
540646827,39,8,1966080,44059,1922021,0,0,1966080,1966080
540730649,3,8,1966086,87024,1879062,0,8324,69163,77487
540755837,22,8,1966079,63191,1902888,0,5246,73633,78879
540790508,11,8,1966087,54145,1911942,0,3540,807577,811117
540802187,14,8,1966080,78629,1887451,0,6249,75667,81916
540833478,1,8,1966080,1966080,0,0,13649,156011,169660
540866111,26,8,1966080,47194,1918886,0,3070,53680,56750
540875251,41,8,1966087,72740,1893347,0,4678,536065,540743
540880359,17,8,1966101,58582,1907519,0,3706,54626,58332
540923309,33,8,1966079,69900,1896179,0,4665,62566,67231
540942368,10,8,1966080,43713,1922367,0,0,1966080,1966080
540987536,6,8,1966080,43918,1922162,0,0,1966080,1966080
541074337,35,8,1966080,43713,1922367,0,0,1966080,1966080
541093426,30,8,1966080,109678,1856402,0,10118,99229,109347
541106103,18,8,1966080,43945,1922135,0,0,1966080,1966080
541117925,15,8,1966080,50322,1915758,0,3002,53641,56643
541117305,9,8,1966079,73464,1892615,0,5080,66703,71783
541126509,2,8,1966080,49225,1916855,0,3474,54330,57804
541120120,4,8,1966079,66868,1899211,0,4202,56030,60232
541141974,20,8,1966080,54212,1911868,0,3022,54313,57335
541144172,29,8,1966080,43713,1922367,0,0,1966080,1966080
541147255,37,8,1966080,43713,1922367,0,0,1966080,1966080
541160300,31,8,1966087,57132,1908955,0,4512,525952,530464
541183967,28,8,1966100,40044,1926056,0,2868,53224,56092
541207700,24,8,1966080,59554,1906526,0,5273,73655,78928
541216793,40,8,1966086,81889,1884197,0,4493,77652,82145
600283185,5,9,1966081,92357,1873724,0,6872,78641,85513
600291128,12,9,1966080,44158,1921922,0,0,1966080,1966080
600296448,8,9,1965957,128402,1837555,0,13695,107125,120820
600305432,23,9,1966080,95053,1871027,0,10840,86357,97197
600316577,13,9,1966080,44373,1921707,0,0,1966080,1966080
600324595,16,9,1966080,76758,1889322,0,9368,82632,92000
600341595,25,9,1966080,43917,1922163,0,0,1966080,1966080
600351127,19,9,1966080,44236,1921844,0,0,1966080,1966080
600403891,32,9,1966081,73659,1892422,0,7676,107828,115504
600407799,38,9,1966080,96186,1869894,0,10001,113825,123826
600452077,7,9,1966080,70831,1895249,0,7987,79498,87485
