sim_time_us,node_id,event,detail
10827598,1,TX,
10834762,22,RX,
10834764,29,RX,
10834768,14,RX,
10834774,30,RX,
10834787,21,RX,
24633704,1,TX,
37897850,1,TX,
37927113,14,RX,
37927113,29,RX,
37927115,22,RX,
37927117,21,RX,
37927123,30,RX,
50343108,1,TX,
60387864,25,TX,
60393152,10,TX,
60404330,31,TX,
60412048,13,TX,
60446425,26,TX,
60455361,30,RX,
60455363,32,RX,
60474568,41,TX,
60501971,41,RX,
60511621,10,RX,
60517804,40,TX,
60518662,22,TX,
60527375,2,TX,
60558643,26,RX,
60558668,10,RX,
60574476,18,TX,
60580122,4,TX,
60620983,30,TX,
60647138,13,RX,
60647153,4,RX,
60662920,5,TX,
60678972,29,TX,
60694136,4,RX,
60694136,13,RX,
60705127,16,TX,
60709920,12,TX,
60719857,8,TX,
60723530,16,RX,
60732784,21,TX,
60738022,8,RX,
60742928,16,RX,
60745674,7,TX,
60748695,28,TX,
60753352,15,TX,
60763838,7,RX,
60771028,8,RX,
60786810,9,TX,
60894172,37,TX,
60897976,40,RX,
60913810,39,TX,
60942156,26,RX,
60946042,25,RX,
60946053,16,RX,
60957989,34,TX,
60961876,24,TX,
60986600,37,RX,
60986625,39,RX,
60989479,16,RX,
60989480,9,RX,
60989480,25,RX,
61002434,38,TX,
61005313,17,TX,
61009303,28,RX,
61009338,12,RX,
61025135,20,TX,
61067225,28,RX,
61067226,26,RX,
61083061,27,TX,
61108191,10,RX,
61108192,12,RX,
61109005,24,RX,
61109005,15,RX,
61109609,37,RX,
61109611,28,RX,
61110678,7,RX,
61110703,5,RX,
61123976,11,TX,
61124839,23,TX,
61125443,36,TX,
61126461,6,TX,
61194478,32,TX,
61269437,27,RX,
61269438,18,RX,
61269438,11,RX,
61269467,20,RX,
61278519,4,RX,
61278520,2,RX,
61285271,19,TX,
61288649,11,RX,
61294273,3,TX,
61365588,14,TX,
61368448,41,RX,
61370355,27,RX,
61370355,36,RX,
61370370,34,RX,
61384262,33,TX,
61386189,35,TX,
61402432,22,RX,
61402434,1,RX,
