sim_time_us,receiver_id,src_id,seq,latency_reported_ms,aoi_us
269687359,1,17,7,687,376517
269991762,1,34,17,648,307561
271327239,1,31,11,1531,962144
271577579,1,12,4,2664,2517169
272207584,1,2,4,2265,1839496
272909247,1,20,17,664,229948
278822413,1,22,18,546,210583
281387789,1,28,2,617,340793
282026962,1,15,2,1117,799760
282039275,1,30,18,0,286636
282978168,1,19,2,1054,1342472
283297164,1,9,14,1453,974560
284177471,1,17,8,921,614978
284231975,1,38,18,632,177478
284244979,1,21,0,1812,1368755
284792341,1,34,18,500,159302
285498323,1,31,12,1687,1117603
286070274,1,2,5,1328,905336
288344378,1,20,18,679,243189
292997538,1,22,19,500,166958
296192432,1,15,3,921,598033
296837282,1,30,19,0,115299
297147334,1,28,3,976,709703
297160288,1,9,15,1265,783022
298412985,1,19,3,570,865563
298985288,1,17,9,726,422795
299293469,1,34,19,398,66685
299342644,1,38,19,726,268618
299927548,1,12,6,546,398388
300306384,1,21,1,2078,1634259
300560351,1,2,6,1031,606345
301252502,1,31,13,1585,1016477
303779537,1,20,19,625,186151
307487372,1,22,20,429,94257
310998128,1,15,4,1289,966219
311335656,1,30,20,0,239225
311958318,1,9,16,1382,901321
312267338,1,28,4,570,298447
312280065,1,39,0,992,1253588
313218098,1,19,4,851,1147251
313517924,1,38,20,750,287639
314421182,1,37,0,4226,3692092
314729426,1,23,0,4445,4300264
315041643,1,34,20,437,103877
315054867,1,17,10,1054,741300
315108393,1,21,2,1500,1057570
315677806,1,12,7,1226,1078283
317255484,1,2,7,3312,2883604
317317601,1,31,14,1757,1186870
318899615,1,20,20,500,64061
322922757,1,22,21,500,162475
325507219,1,9,17,859,376362
326117946,1,15,5,820,492297
326687816,1,23,1,867,704036
326762532,1,30,21,0,236460
327393574,1,28,5,796,534068
327702309,1,38,21,726,276736
327715337,1,19,5,1179,1464797
328026454,1,39,1,1156,1421922
329207529,1,34,21,515,176043
329286437,1,21,3,1539,1098676
329852475,1,12,8,835,678789
330483381,1,17,11,1281,970089
331173684,1,31,15,1523,949213
333389714,1,20,21,664,226035
338990728,1,22,22,656,319879
340302278,1,15,6,765,450081
340314963,1,9,18,976,492371
341253600,1,29,0,2710,2358576
341818790,1,23,2,328,178760
341883346,1,39,2,695,958492
342197633,1,30,22,0,310983
342821406,1,28,6,609,336915
343146191,1,38,22,539,95614
343462701,1,19,6,1367,1659898
343697786,1,34,22,562,220987
344660717,1,17,12,875,566814
345033765,1,21,4,1632,1189754
345348766,1,31,16,1554,977387
347493174,1,2,9,1718,1289174
348194865,1,20,22,726,289004
348438207,1,12,9,4257,4100014
353792845,1,22,23,578,243515
354741548,1,37,2,14117,13581936
354792776,1,26,0,828,684055
354805815,1,29,1,2179,1824904
355440169,1,15,7,914,583713
355743688,1,9,19,1148,657069
356309210,1,23,3,328,176983
356687745,1,30,23,0,325301
357006796,1,39,3,1250,1516313
357573449,1,37,3,1500,961616
357634114,1,38,23,789,341349
357933246,1,28,7,812,534687
358578474,1,19,7,992,1287773
359492813,1,34,23,523,180087
360093195,1,17,13,835,530552
360857618,1,31,17,1453,875344
361353445,1,12,10,1210,1058520
361413773,1,21,5,2914,2476012
361668140,1,2,10,781,354609
363314956,1,20,23,671,237204
368651573,1,26,1,507,365868
369543108,1,22,24,562,228119
369607894,1,29,2,1562,1209161
370548523,1,9,20,929,440427
370859303,1,15,8,812,499235
371114439,1,23,4,343,189038
372120017,1,28,8,687,420713
372432519,1,38,24,726,272527
372444832,1,30,24,0,143584
372689591,1,16,0,1734,2035293
372753836,1,39,4,1687,1947623
373323586,1,37,4,1320,782036
373702912,1,19,8,1460,1757066
374958878,1,21,6,1812,1369050
375522105,1,34,24,656,326524
375535331,1,17,14,1093,785181
376473529,1,12,11,1648,1498886
376536973,1,31,18,1554,981399
377799730,1,2,11,1343,923708
378123166,1,20,24,750,311040
384663086,1,22,25,937,605943
384720139,1,26,2,593,458953
385353891,1,9,21,1414,929751
385607141,1,23,5,289,146789
385671009,1,15,9,1078,771909
385983948,1,29,3,2312,1963954
386598601,1,28,9,585,309407
387168261,1,16,1,359,646851
387565821,1,39,5,640,914414
387867501,1,38,25,789,338245
387879864,1,30,25,0,299105
388188687,1,19,9,593,883210
388442124,1,7,0,1828,1612968
388761508,1,37,5,1804,1262718
389688285,1,34,25,617,274001
390018224,1,12,12,851,698914
390078996,1,21,7,2062,1617808
390712366,1,31,19,1421,847285
390966142,1,17,15,804,497242
392538675,1,2,12,1062,634858
393240208,1,20,25,484,45279
393489335,1,18,1,38765,38999902
394116858,1,18,2,24906,25143035
395689013,1,18,3,11578,11808926
398838339,1,22,26,648,312264
399529101,1,29,4,1648,1298180
400098487,1,18,4,796,1030899
400160246,1,26,3,585,453747
400173216,1,9,22,1164,677730
400470262,1,15,10,812,500729
400713516,1,23,6,476,315664
401718462,1,38,26,562,105389
402051481,1,30,26,0,103534
402664144,1,28,10,1304,1031075
402993823,1,39,6,648,912728
403548559,1,16,2,812,1097456
403872742,1,7,1,1648,1426449
403885828,1,37,6,1437,894750
403938965,1,19,10,695,981093
404884256,1,31,20,1500,924100
405447501,1,34,26,492,158212
405460470,1,17,16,773,460340
405832943,1,21,8,3226,2782070
406398787,1,12,13,1507,1349004
407343770,1,2,13,1015,592749
408360309,1,20,26,765,329302
413331040,1,22,27,484,148892
414643125,1,26,4,679,538178
414656127,1,29,5,2242,1886143
414906460,1,18,5,570,807623
415272497,1,15,11,898,584203
415594146,1,9,23,1359,880943
415907997,1,38,27,671,224611
416223204,1,30,27,0,228377
416473903,1,23,7,492,341691
416850223,1,28,11,726,459336
417483907,1,39,7,523,793437
418053762,1,37,7,1453,918482
418680114,1,16,3,1398,1697761
418983618,1,7,2,2390,2162325
419374338,1,31,21,1382,813939
419628774,1,17,17,882,573947
419693138,1,19,11,609,903422
420634239,1,21,9,2109,1664026
420882461,1,34,27,992,660433
420895245,1,12,14,992,831020
421518624,1,2,14,593,166030
421579056,1,10,0,6554,6120619
422535412,1,20,27,773,340463
428493816,1,26,5,390,238010
428763593,1,22,28,664,329918
429393716,1,18,6,671,904234
429767764,1,15,12,1054,739782
429780440,1,9,24,914,426577
430084308,1,29,6,2101,1751824
430638622,1,23,8,343,181989
431653236,1,28,12,609,340433
431666076,1,10,1,2148,1712969
431971836,1,38,28,804,356427
431984149,1,30,28,0,293980
432604029,1,39,8,890,1155687
432843783,1,16,4,742,1022003
433170368,1,7,3,2039,1817805
433183456,1,37,8,1382,840781
434118917,1,17,18,937,620884
434186112,1,19,12,632,935417
434494483,1,31,22,1476,902824
435048799,1,34,28,1015,671240
436387416,1,21,10,3375,2932972
436954026,1,12,15,1093,939204
437586890,1,2,15,1242,820244
438288602,1,20,28,843,406163
443253977,1,22,29,1078,743710
443614000,1,15,13,796,472582
443942498,1,26,6,617,486005
443955450,1,9,25,1000,515679
444818257,1,23,9,273,115700
445143833,1,18,7,976,1209038
446779437,1,29,7,3968,3618828
447094457,1,39,9,1265,1528987
447333752,1,16,5,234,523274
447403243,1,38,29,710,254873
447416080,1,10,2,2218,1785819
447649004,1,7,4,1054,815895
447725600,1,28,13,1000,737140
447737911,1,30,29,0,75338
448352769,1,17,19,812,501050
448604760,1,34,29,484,159221
449554146,1,37,9,2101,1567318
449614572,1,31,23,1453,882303
450244586,1,21,11,2359,1916070
450877801,1,19,13,1656,1947460
452073841,1,12,16,625,474233
452703850,1,2,16,648,218444
453720465,1,20,29,625,189603
457428650,1,22,30,671,336687
457788968,1,15,14,781,452247
458419185,1,26,7,601,454873
459951446,1,18,8,585,821359
460013678,1,9,26,1429,948913
460248968,1,23,10,367,210360
460327598,1,29,8,1937,1584899
460957466,1,39,10,843,1110611
461884357,1,28,14,617,337201
462523104,1,38,30,882,429960
462535764,1,30,30,31,369051
463162595,1,10,3,2484,2055752
463399021,1,16,6,539,822322
463714090,1,7,5,1320,1088100
464044125,1,17,20,742,434625
464355163,1,34,30,539,214311
464419712,1,31,24,2109,1538981
464677512,1,37,10,1632,1096788
465364696,1,21,12,2421,1981472
465998743,1,19,14,1640,1935103
466563983,1,12,17,578,425308
467509265,1,2,17,1390,961368
468840768,1,20,30,562,118690
472920801,1,15,15,750,435643
473178774,1,22,31,531,196015
473235826,1,26,8,500,365255
474184578,1,9,27,1046,565120
474757144,1,18,9,937,1173932
475129633,1,29,9,2523,2172159
476078437,1,39,11,796,1067505
476325400,1,23,11,906,756777
477015409,1,38,31,609,158553
477330984,1,28,15,875,611978
477899873,1,16,7,320,620646
477967751,1,30,31,0,333604
478279494,1,10,4,2656,2222799
478834090,1,7,6,1585,1356537
478909810,1,31,25,2156,1583207
479158083,1,34,31,539,204731
479171032,1,17,21,750,436518
479482621,1,37,11,1726,1190930
480491782,1,21,13,1968,1538271
480872874,1,19,15,1031,1317537
482001167,1,12,18,984,838417
482314386,1,2,18,1585,1152608
483960930,1,20,31,531,94105
487088366,1,26,9,289,147472
487399336,1,15,16,882,552647
488359708,1,9,28,1164,681898
488928895,1,22,32,546,215477
489874179,1,18,10,695,931445
489938980,1,29,10,2093,1746971
490489340,1,23,12,421,263213
490879613,1,39,12,867,1134286
491183515,1,38,32,500,46424
492754564,1,28,16,539,262085
493009342,1,7,7,1546,1309480
493083824,1,30,32,0,307716
493402527,1,10,5,2093,1662871
493648161,1,16,8,125,423601
493661411,1,37,12,1898,1353265
493714914,1,31,26,1695,1123265
493953972,1,34,32,398,51436
494599244,1,17,22,828,520382
495919954,1,21,14,2085,1642178
496174461,1,2,19,1148,720315
496489476,1,12,19,1156,1007040
496549939,1,19,16,1054,1342915
499081001,1,20,32,554,116871
501514521,1,8,1,40937,41116481
502534806,1,9,29,1218,733524
503099992,1,8,2,27429,27616015
503157644,1,15,17,882,560868
503464648,1,26,10,789,640821
504034682,1,8,3,13562,13737438
504679012,1,22,33,460,129682
505303516,1,23,13,250,100851
505316481,1,18,11,929,1162830
505363687,1,38,33,656,203739
505376855,1,29,11,1953,1598934
506003774,1,39,13,601,875664
506554136,1,8,4,648,827952
507892689,1,30,33,148,491611
508202960,1,28,17,648,378041
508216127,1,31,27,1960,1378628
508444292,1,7,8,1890,1660365
508519701,1,10,6,2773,2342565
508763755,1,34,33,625,286971
509092618,1,37,13,1468,929577
509718205,1,16,9,1460,1759290
510349363,1,17,23,843,536723
510727567,1,21,15,2242,1793544
511040214,1,19,17,1257,1547363
511296850,1,2,20,804,380790
512554448,1,12,20,1234,1087637
515149055,1,20,33,945,502460
517334177,1,26,11,273,135355
517347129,1,9,30,1000,516738
518899889,1,15,18,1117,789739
519796216,1,23,14,312,163863
519809228,1,22,34,687,340016
520114580,1,18,12,820,1054694
520414270,1,8,5,250,421890
520812071,1,39,14,1101,1375673
521113930,1,38,34,726,274295
521127090,1,29,12,1921,1567893
522068101,1,30,34,0,339794
522694833,1,10,7,2242,1814577
523249180,1,34,34,757,420833
523564555,1,7,9,1421,1188573
523634114,1,28,18,726,461976
523647257,1,31,28,2031,1448174
523879602,1,16,10,148,436177
524524930,1,37,14,1304,764518
525218237,1,19,18,1406,1701963
525472030,1,17,24,781,471906
525845334,1,21,16,1953,1508985
526102211,1,2,21,867,437126
527359447,1,12,21,890,736386
529954312,1,20,34,484,48444
531825974,1,26,12,468,330262
532775059,1,9,31,1304,819662
533074995,1,15,19,1000,673599
533977184,1,22,35,429,91888
534604951,1,18,13,1242,1474746
535230034,1,8,6,882,1066330
535284019,1,38,35,664,210003
535609991,1,39,15,812,1075631
535849580,1,23,15,390,232837
535925248,1,29,13,2421,2069196
536561097,1,30,35,0,339011
537184950,1,10,8,1468,1039033
537493050,1,28,19,539,266215
537739822,1,7,10,1203,973082
538369300,1,34,35,515,173760
538695881,1,16,11,875,1174331
539075278,1,31,29,1867,1290868
539393208,1,19,19,1375,1663792
540319743,1,13,0,3890,3773849
540907466,1,37,15,1804,1268184
541280283,1,21,17,2085,1646522
541852904,1,2,22,1710,1281570
542170830,1,17,25,1656,1350393
542484073,1,12,22,1406,1259746
545071385,1,20,35,593,157684
546935008,1,26,13,328,181463
547272088,1,9,32,1070,597931
547834770,1,18,14,445,677318
548209677,1,15,20,1093,786992
549083926,1,8,7,171,347345
549788430,1,29,14,2093,1744857
550039533,1,22,36,593,255792
550419124,1,39,16,695,962859
550665831,1,23,16,242,95943
551044275,1,30,36,0,315051
551352876,1,38,36,734,278839
552312307,1,10,9,1554,1127327
553174836,1,16,12,539,825115
553246306,1,28,20,703,433503
553489808,1,7,11,1835,1603162
553561702,1,13,1,1210,1101777
553804442,1,34,36,515,177308
553880133,1,19,20,796,1090386
554510395,1,31,30,2062,1489047
554765103,1,37,16,1609,1074984
556024865,1,17,26,851,533860
556339648,1,2,23,906,479231
556715547,1,21,18,3476,3035438
557599827,1,12,23,1179,1030964
560824433,1,20,36,851,418572
561443219,1,9,33,867,382498
561748074,1,26,14,843,699497
562684945,1,15,21,734,406957
563578570,1,8,8,171,356345
563591543,1,18,15,875,1101954
564590618,1,29,15,1554,1200106
565474652,1,22,37,625,292503
565524229,1,38,37,585,129906
565853161,1,39,17,632,892657
566719795,1,23,17,343,177595
566794394,1,30,37,0,166759
567734570,1,28,21,757,492119
567747574,1,10,10,2757,2317132
567979522,1,34,37,656,315232
568305995,1,16,13,593,893337
568370881,1,33,0,1710,1363099
568679297,1,13,2,828,719391
568692464,1,31,31,1335,757054
568940215,1,37,17,1453,914184
569000246,1,19,21,929,1226154
569554929,1,7,12,2039,1797515
570202367,1,17,27,726,420967
570264549,1,21,19,1968,1525926
570517973,1,2,24,1070,638179
573034778,1,12,24,929,778920
574688266,1,20,37,562,122968
577175225,1,26,15,781,632654
577499509,1,15,22,937,623697
577512491,1,9,34,1054,564907
578698680,1,8,9,406,589683
578711644,1,18,16,851,1081445
579710584,1,29,16,1742,1393584
580285571,1,22,38,539,201107
581269971,1,38,38,695,235023
581524969,1,23,18,453,287340
581600408,1,10,11,1789,1360637
581917712,1,30,38,0,316190
582223372,1,33,1,1289,934333
582469781,1,34,38,695,350495
582553060,1,39,18,1718,1982840
582784919,1,16,14,562,849301
583181676,1,28,22,1187,907976
583493744,1,19,22,1273,1563402
583807704,1,13,3,1171,1050864
584045041,1,7,13,1289,1059058
584120623,1,31,32,1710,1138348
584374893,1,2,25,679,256684
584750652,1,21,20,2390,1950036
585005061,1,17,28,835,528374
585635347,1,37,18,2500,1960873
588785178,1,12,25,1015,865241
589801699,1,20,38,687,247400
592306865,1,15,23,867,556085
592610370,1,26,16,640,489658
592943740,1,9,35,1132,651827
593510130,1,18,17,367,598682
593809841,1,8,10,375,552267
594833670,1,29,17,2117,1766680
595711323,1,23,19,304,157096
596347807,1,22,39,609,275039
596406310,1,38,39,687,246356
596418963,1,30,39,15,348120
596656050,1,34,39,617,288641
597288896,1,16,15,312,611096
597336785,1,28,23,765,484686
597665475,1,39,19,859,1123302
597969344,1,13,4,937,820698
598295746,1,19,23,1593,1888847
598617834,1,10,12,2929,2503047
598928838,1,31,33,1820,1251257
599480137,1,7,14,1367,1131239
599552225,1,33,2,2671,2313596
599809874,1,2,26,789,359770
600758261,1,17,29,921,609693
600907715,1,21,21,3039,2594829
601070463,1,37,19,2062,1528782
602962898,1,12,26,937,792951
604011546,1,20,39,539,104605
607415482,1,26,17,843,693197
608315522,1,18,18,1023,1255620
608378860,1,9,36,1164,678106
609008471,1,29,18,2039,1681019
609323637,1,15,24,2257,1946308
609571020,1,8,11,1031,1219679
610198933,1,23,20,453,297230
610211925,1,22,40,437,100049
610894045,1,38,40,578,116207
611461587,1,16,16,468,768126
611524722,1,30,40,0,178302
611840630,1,28,24,578,316900
612165802,1,39,20,796,1065142
612394887,1,34,40,515,175880
612474637,1,19,24,742,1034734
613100853,1,31,34,1562,993538
613420464,1,13,5,1257,1132393
614356889,1,33,3,2562,2208446
614600257,1,7,15,1273,1044407
614679745,1,10,13,3500,3068695
614997968,1,21,22,2851,2419431
615627859,1,2,27,1046,618995
616505606,1,17,30,1046,739820
616820468,1,37,20,2171,1637563
618144796,1,12,27,1203,1061314
618157949,1,20,40,585,150499
621913680,1,26,18,617,480467
622220689,1,15,25,1109,782398
622872432,1,9,37,929,456068
623435384,1,18,19,453,687318
624365220,1,8,12,398,576389
625010110,1,22,41,492,156086
625379630,1,38,41,617,164814
625392780,1,29,19,2484,2129146
625951698,1,23,21,695,545908
626014854,1,30,41,0,345018
626638388,1,28,25,1343,1075626
627272413,1,4,0,2945,2658477
627905978,1,31,35,1468,900266
628156572,1,34,41,1195,867288
628213449,1,13,6,1421,1307205
628460551,1,16,17,1875,2165558
628543251,1,39,21,1914,2184817
628865292,1,19,25,2179,2466200
629162289,1,33,4,2828,2474803
630044509,1,7,16,1406,1184013
630057290,1,2,28,695,267185
630432964,1,10,14,4328,3903418
630995422,1,17,31,867,557781
631370985,1,21,23,4382,3940905
633905400,1,20,41,1218,780781
634145727,1,37,21,3656,3119690
634775543,1,12,28,1984,1832179
636410821,1,26,19,898,766671
636726282,1,15,26,1195,885567
638866101,1,8,13,625,811655
638941729,1,9,38,1257,775395
639185505,1,18,20,640,876429
640124190,1,23,22,554,405894
640137178,1,22,42,960,619081
640503600,1,38,42,593,148339
640515913,1,30,42,0,266810
641136089,1,29,20,2781,2429158
641770447,1,28,26,656,371737
642016403,1,34,42,734,406791
642084128,1,10,15,1851,1422466
642388982,1,33,5,2015,1662424
642635809,1,16,18,1226,1512157
642709147,1,4,1,2531,2243640
642722307,1,19,26,1093,1382030
643036593,1,13,7,1265,1151907
643049735,1,39,22,1218,1483659
644608951,1,31,36,2421,1852964
645170616,1,2,29,1281,857094
645479630,1,7,17,1750,1525384
645492615,1,17,32,734,422161
645587987,1,21,24,2593,2146137
648395116,1,20,42,703,262685
648635830,1,37,22,2585,2047283
649580373,1,12,29,875,722936
650905053,1,26,20,539,393696
651211613,1,15,27,804,492083
653039398,1,8,14,429,616241
653052394,1,18,21,492,719065
654301214,1,23,23,687,536049
654694274,1,9,39,1117,629508
654935344,1,22,43,960,625848
655314561,1,29,21,1687,1329679
655865229,1,34,43,390,48896
655937207,1,38,43,820,369920
656191250,1,16,19,257,552507
656280688,1,30,43,0,133577
656564003,1,28,27,1296,1020983
656889396,1,19,27,1140,1435622
657501002,1,33,6,2710,2344776
658455294,1,4,2,3625,3333527
658468460,1,31,37,2242,1662206
659087402,1,13,8,2273,2166549
659729654,1,10,16,3562,3138305
659960605,1,7,18,1562,1328560
660036208,1,39,23,2578,2845598
660920733,1,2,30,1023,599398
661299454,1,21,25,2554,2107632
661553865,1,17,33,1203,897483
662882592,1,20,43,1070,632495
664385959,1,37,23,2531,1992685
665651434,1,12,30,1109,954374
666635863,1,15,28,1492,1166292
667277435,1,26,21,1328,1187963
668480704,1,18,22,796,1030157
669106463,1,8,15,1000,1184819
669736332,1,23,24,437,291443
670370437,1,22,44,640,303794
670434040,1,9,40,968,486415
671370396,1,28,28,875,604459
671383538,1,29,22,2023,1668091
671630021,1,16,20,312,610546
671678461,1,38,44,789,330732
671935020,1,34,44,562,223836
672315145,1,4,3,2703,2412996
672327458,1,30,44,0,199777
672628961,1,33,7,1898,1543018
672945381,1,13,9,1000,891070
672958575,1,19,28,1593,1879765
673308256,1,31,38,1828,1256570
673588152,1,10,17,1945,1520231
674211364,1,39,24,1265,1536329
675710739,1,7,19,1507,1279881
676040651,1,17,34,882,571749
676673324,1,2,31,1023,601969
676791602,1,20,44,726,291973
677371060,1,21,26,3710,3268766
677930919,1,37,24,1726,1186123
681080895,1,12,31,1726,1576252
681125707,1,15,29,906,578052
681779238,1,26,22,765,611660
683279644,1,8,16,679,865813
683292590,1,18,23,335,568606
683908590,1,23,25,304,151237
684548002,1,22,45,757,428352
685301334,1,9,41,1429,939693
685535932,1,28,29,726,449732
686221570,1,29,23,2664,2307040
686420718,1,16,21,515,805418
686735443,1,34,45,523,177359
687436897,1,38,45,765,313622
687758664,1,30,45,0,209149
688065524,1,4,4,3484,3193767
688078486,1,10,18,1726,1291834
688379050,1,13,10,1710,1596763
688705493,1,31,39,1812,1245375
689323920,1,33,8,4000,3640368
689649793,1,19,29,2898,3184089
689897049,1,7,20,1578,1355832
689957921,1,32,0,4070,3624646
690276443,1,39,25,2234,2496055
691160967,1,2,32,1210,784924
691476021,1,17,35,1539,1233682
691541425,1,21,27,2343,1906913
691554832,1,20,45,1023,583694
693366057,1,37,25,1523,988118
696204085,1,12,32,1773,1620095
696254108,1,26,23,328,188093
697190819,1,15,30,984,656946
697760762,1,8,17,640,811461
698768672,1,22,46,632,295855
699039437,1,18,24,1023,1252983
699411509,1,29,24,1828,1477312
699977129,1,23,26,523,376576
700674549,1,9,42,1132,648814
700971467,1,28,30,1265,986829
701616808,1,19,30,820,1116159
701866583,1,34,46,742,413236
702178595,1,16,22,796,1094064
702249460,1,38,46,820,378127
702876928,1,33,9,1851,1499160
703187438,1,4,5,2906,2619538
703508940,1,30,46,203,545362
703815787,1,13,11,1140,1027616
703828741,1,10,19,2632,2198339
704143514,1,39,26,1570,1839714
704445629,1,32,1,4156,3712971
704458823,1,31,40,2312,1734361
704701745,1,7,21,1117,895926
705021292,1,17,36,1070,763338
705653698,1,2,33,1156,730791
705729780,1,20,46,601,165680
707017540,1,21,28,2187,1743681
708486324,1,37,26,2148,1608725
710691123,1,12,33,2101,1950873
711051275,1,26,24,320,172130
711946380,1,8,18,578,766944
712634266,1,15,31,1203,879227
713843856,1,22,47,570,232026
714856819,1,28,31,890,606556
715096393,1,23,27,539,383651
715164393,1,9,43,890,404309
715416358,1,18,25,1984,2211737
715795449,1,29,25,2460,2111262
716121095,1,19,31,1046,1335392
716357395,1,16,23,703,999892
716977219,1,34,47,515,172304
717675057,1,38,47,789,333528
717687370,1,30,47,0,169095
717999738,1,24,0,1593,1196217
718307837,1,32,2,2015,1576165
718619710,1,33,10,2125,1765446
719310110,1,31,41,1679,1105404
719829326,1,17,37,750,438559
719871274,1,4,6,3640,3343267
720135223,1,7,22,1398,1173154
720147984,1,2,34,953,517805
720870713,1,13,12,2781,2658919
720888139,1,10,20,4031,3601457
721153762,1,39,27,2593,2869350
721479109,1,20,47,851,418012
722422067,1,21,29,2265,1816483
722663931,1,37,27,1492,954222
724866094,1,12,34,1007,860199
725247104,1,26,25,351,196694
726740841,1,8,19,835,1014511
726819790,1,15,32,750,443969
729590901,1,22,48,734,400909
729901941,1,23,28,500,347688
729992175,1,9,44,1164,672121
730338465,1,29,26,2742,2388643
730597312,1,18,26,1382,1615525
730846810,1,16,24,953,1247099
731211716,1,28,32,1429,1148913
731860120,1,19,32,1218,1507872
732095936,1,34,48,421,80054
733425320,1,38,48,609,154069
733437638,1,30,48,0,150731
733749994,1,31,42,1671,1103647
734004150,1,17,38,835,527426
734057824,1,32,3,3335,2892190
734372961,1,4,7,3250,2962102
734942398,1,7,23,1007,784977
735005121,1,33,11,2968,2621823
735018136,1,24,1,2718,2316150
735261034,1,2,35,890,463106
735315370,1,13,13,1531,1417804
735333303,1,20,48,625,185207
735961924,1,10,21,3179,2753262
736266821,1,39,28,1726,1989201
737781544,1,37,28,2171,1638320
737844886,1,21,30,2851,2406974
739090571,1,12,35,1023,872429
741230963,1,8,20,421,598382
741291500,1,26,26,859,709860
741933159,1,15,33,1757,1448003
744084253,1,18,27,468,704038
744141690,1,9,45,1203,717543
744706941,1,23,29,398,246464
745026027,1,22,49,625,289190
745408087,1,28,33,1414,1132573
745421231,1,29,27,3460,3104240
745963933,1,16,25,195,489252
746346608,1,19,33,765,1053267
747917795,1,38,49,757,312529
748160931,1,34,49,656,316944
748231100,1,33,12,1656,1301297
748244127,1,24,2,1203,795277
748851364,1,4,8,3054,2756329
749490858,1,13,14,1476,1363027
749503459,1,30,49,23,368006
749815118,1,31,43,1765,1192219
750066617,1,17,39,1203,894600
750123364,1,32,4,3523,3077844
750767892,1,10,22,2101,1668740
