sim_time_us,node_id,event,detail
1274039,30,DIS_TX,
1291110,6,DIS_TX,
1308104,36,DIS_TX,
1326741,19,DIS_TX,
1332017,16,DIS_TX,
1336720,11,DIS_TX,
1352634,39,DIS_TX,
1385978,18,DIS_TX,
1423368,40,DIS_TX,
1443022,8,DIS_TX,
1517683,41,DIS_TX,
1696555,14,DIS_TX,
1738257,5,DIS_TX,
1739257,13,DIS_TX,
1746950,27,DIS_TX,
1767101,26,DIS_TX,
1769450,12,DIS_TX,
1778757,23,DIS_TX,
1811644,3,DIS_TX,
1850645,7,DIS_TX,
1896661,28,DIS_TX,
1916723,4,DIS_TX,
1927779,17,DIS_TX,
1944054,15,DIS_TX,
1961139,34,DIS_TX,
1961192,22,DIS_TX,
1971201,29,DIS_TX,
1982452,33,DIS_TX,
2020370,24,DIS_TX,
2045858,2,DIS_TX,
2050238,10,DIS_TX,
2055479,20,DIS_TX,
2060853,21,DIS_TX,
2073513,32,DIS_TX,
2079899,38,DIS_TX,
2087257,25,DIS_TX,
2101795,9,DIS_TX,
2147197,35,DIS_TX,
2156810,37,DIS_TX,
2191173,31,DIS_TX,
4477749,1,DIO_TX,rank=256
4581098,20,DIO_RX,from=0x1
4581125,38,DIO_RX,from=0x1
4581130,30,DIO_RX,from=0x1
4581140,22,DIO_RX,from=0x1
4581147,34,DIO_RX,from=0x1
4630400,20,NBR_ADD,0x1
4630436,22,NBR_ADD,0x1
4630466,30,NBR_ADD,0x1
4630466,34,NBR_ADD,0x1
4630551,38,NBR_ADD,0x1
8014763,20,DIO_TX,rank=512
8235941,20,DAO_TX,seq=241
8487589,38,DIO_TX,rank=512
8595731,22,DIO_TX,rank=512
8595921,30,DIO_TX,rank=512
8601310,34,DIO_TX,rank=512
8825984,1,DIO_RX,from=0x22
8825998,20,DIO_RX,from=0x22
8880161,1,NBR_ADD,0x22
8887622,20,NBR_ADD,0x22
8932059,20,RANK,512
9372925,34,DAO_TX,seq=241
9375158,22,DAO_TX,seq=241
9375349,30,DAO_TX,seq=241
9459528,1,DAO_RX,from=0x22
9770962,20,DIO_RX,from=0x26
9770963,30,DIO_RX,from=0x26
9771053,1,DIO_RX,from=0x26
9828013,1,NBR_ADD,0x26
9832411,30,NBR_ADD,0x26
9835450,20,NBR_ADD,0x26
9876478,30,RANK,512
9879578,20,RANK,512
10251336,38,DIO_RX,from=0x1e
10251370,1,DIO_RX,from=0x1e
10301226,1,NBR_ADD,0x1e
10308501,38,NBR_ADD,0x1e
10352571,38,RANK,512
10393442,38,DAO_TX,seq=241
11197465,1,DAO_RX,from=0x14
11230332,1,NBR_ADD,0x14
11274556,1,DIO_TX,rank=256
12294485,1,DAO_RX,from=0x1e
12968446,34,DIO_TX,rank=512
13111482,30,DIO_TX,rank=640
13460046,20,DIO_TX,rank=640
13846922,38,DIO_TX,rank=640
13869640,1,DAO_RX,from=0x26
13931616,22,DIO_TX,rank=512
14810994,34,DIO_RX,from=0x14
14811089,38,DIO_RX,from=0x14
14811112,1,DIO_RX,from=0x14
14872373,34,NBR_ADD,0x14
14875703,38,NBR_ADD,0x14
14916489,34,RANK,640
14920319,38,RANK,640
17811515,1,DIO_RX,from=0x16
17861623,1,NBR_ADD,0x16
18445065,1,DAO_RX,from=0x16
21902086,22,DIO_TX,rank=512
22056097,1,DIO_RX,from=0x16
25698484,38,DIO_TX,rank=640
25836284,30,DIO_RX,from=0x26
25836315,20,DIO_RX,from=0x26
25843984,1,DIO_RX,from=0x26
25913212,30,RANK,640
25913566,20,RANK,640
26743306,1,DIO_TX,rank=256
27891414,30,DIO_RX,from=0x1
27891423,22,DIO_RX,from=0x1
27891459,38,DIO_RX,from=0x1
27891500,34,DIO_RX,from=0x1
27891514,20,DIO_RX,from=0x1
27966499,30,RANK,256
27966549,22,RANK,256
27966561,38,RANK,256
27966562,34,RANK,256
27966636,20,RANK,256
27985472,34,DIO_TX,rank=512
29158187,22,DIO_TX,rank=512
30728687,30,DIO_TX,rank=640
31041825,38,DIO_RX,from=0x1e
31041956,1,DIO_RX,from=0x1e
31109681,30,DAO_TX,seq=242
31111156,38,RANK,640
31360227,1,DAO_RX,from=0x1e
31453259,22,DAO_TX,seq=242
31462271,38,DAO_TX,seq=242
31543331,1,DAO_RX,from=0x16
31595340,1,DAO_RX,from=0x26
31932827,38,DIO_TX,rank=512
31986786,30,DIO_RX,from=0x26
31986864,20,DIO_RX,from=0x26
31987145,1,DIO_RX,from=0x26
32056116,30,RANK,512
32056210,20,RANK,512
33054612,20,DIO_TX,rank=640
33081406,38,DIO_RX,from=0x14
33082208,34,DIO_RX,from=0x14
33084988,1,DIO_RX,from=0x14
33165348,34,RANK,640
33165563,38,RANK,640
33200406,20,DAO_TX,seq=242
33244384,34,DAO_TX,seq=242
33409741,1,DAO_RX,from=0x14
33462435,1,DAO_RX,from=0x22
33913758,34,DIO_TX,rank=512
34026402,20,DIO_RX,from=0x22
34029995,1,DIO_RX,from=0x22
34109865,20,RANK,512
35509921,30,DIO_TX,rank=512
35601413,38,DIO_RX,from=0x1e
35604870,1,DIO_RX,from=0x1e
35676061,38,RANK,512
38175047,38,DIO_TX,rank=512
42627108,30,DIO_TX,rank=512
42696950,38,DIO_RX,from=0x1e
42697076,1,DIO_RX,from=0x1e
42772343,38,RANK,512
47374696,34,DIO_TX,rank=512
47421963,20,DIO_RX,from=0x22
47422103,1,DIO_RX,from=0x22
47497611,20,RANK,512
47619117,22,DIO_TX,rank=512
47737174,1,DIO_RX,from=0x16
53245830,38,DIO_RX,from=0x1e
53282014,1,DIO_RX,from=0x16
53326274,38,RANK,512
53339066,1,DIO_TX,rank=256
53406627,22,DIO_RX,from=0x1
53406671,30,DIO_RX,from=0x1
53406698,34,DIO_RX,from=0x1
53406720,38,DIO_RX,from=0x1
53406739,20,DIO_RX,from=0x1
53481753,22,RANK,256
53481767,34,RANK,256
53481787,38,RANK,256
53481788,30,RANK,256
53481806,20,RANK,256
54041278,20,DIO_RX,from=0x22
54116977,20,RANK,512
54211046,20,DIO_TX,rank=640
54351924,34,DIO_RX,from=0x14
54351988,38,DIO_RX,from=0x14
54352205,1,DIO_RX,from=0x14
54427328,34,RANK,640
54427613,38,RANK,640
55220873,30,DIO_TX,rank=512
55297052,38,DIO_RX,from=0x1e
55297175,1,DIO_RX,from=0x1e
55372506,38,RANK,512
55553510,30,DAO_TX,seq=243
55586030,22,DAO_TX,seq=243
55798524,1,DAO_RX,from=0x16
55855389,1,DAO_RX,from=0x1e
56401627,38,DIO_TX,rank=512
56431885,34,DAO_TX,seq=243
56557005,30,DIO_RX,from=0x26
56557022,20,DIO_RX,from=0x26
56557361,1,DIO_RX,from=0x26
56632338,30,RANK,512
56632420,20,RANK,512
56732627,1,DAO_RX,from=0x22
57506377,1,DIO_RX,from=0x14
58196680,38,DAO_TX,seq=243
58363909,1,DAO_RX,from=0x26
58692593,20,DAO_TX,seq=243
58765605,1,DAO_RX,from=0x14
61291100,6,DIS_TX,
61308094,36,DIS_TX,
61326731,19,DIS_TX,
61332007,16,DIS_TX,
61336710,11,DIS_TX,
61352624,39,DIS_TX,
61385968,18,DIS_TX,
61423358,40,DIS_TX,
61443012,8,DIS_TX,
61517673,41,DIS_TX,
61696545,14,DIS_TX,
61738247,5,DIS_TX,
61739247,13,DIS_TX,
61746940,27,DIS_TX,
61767153,26,DIS_TX,
61769440,12,DIS_TX,
61778747,23,DIS_TX,
61811634,3,DIS_TX,
61850635,7,DIS_TX,
61896713,28,DIS_TX,
61916713,4,DIS_TX,
61927831,17,DIS_TX,
61944106,15,DIS_TX,
61971191,29,DIS_TX,
61982442,33,DIS_TX,
62020422,24,DIS_TX,
62045848,2,DIS_TX,
62050228,10,DIS_TX,
62060843,21,DIS_TX,
62073503,32,DIS_TX,
62087247,25,DIS_TX,
62101847,9,DIS_TX,
62147187,35,DIS_TX,
62156800,37,DIS_TX,
62191163,31,DIS_TX,
68759921,30,DIO_TX,rank=512
68841755,9,DIO_RX,from=0x1e
68841994,38,DIO_RX,from=0x1e
68842091,1,DIO_RX,from=0x1e
68891293,9,NBR_ADD,0x1e
