sim_time_us,node_id,event,detail
10827617,1,TX,
24624081,1,TX,
35738172,1,TX,
36035411,30,RX,
36035411,38,RX,
36035416,34,RX,
36035433,22,RX,
36035440,20,RX,
46281794,20,RX,
46281796,30,RX,
46281796,34,RX,
46281798,38,RX,
46281821,22,RX,
46328186,1,TX,
57678372,1,TX,
57772297,30,RX,
57772302,38,RX,
57772303,20,RX,
57772318,22,RX,
57772326,34,RX,
60387864,25,TX,
60393152,10,TX,
60405598,31,TX,
60412048,13,TX,
60446425,26,TX,
60474568,41,TX,
60517804,40,TX,
60527375,2,TX,
60531967,22,TX,
60558668,10,RX,
60574476,18,TX,
60580122,4,TX,
60581207,30,TX,
60647139,40,RX,
60647145,41,RX,
60654169,29,TX,
60662920,5,TX,
60690741,29,RX,
60694166,18,RX,
60704103,5,RX,
60705122,16,TX,
60706543,21,TX,
60709920,12,TX,
60719857,8,TX,
60729890,16,RX,
60732859,13,RX,
60737593,26,RX,
60745674,7,TX,
60748695,28,TX,
60753352,15,TX,
60771028,31,RX,
60786810,9,TX,
60878338,18,RX,
60878342,12,RX,
60894172,37,TX,
60897976,31,RX,
60897977,10,RX,
60913810,39,TX,
60946042,9,RX,
60961876,24,TX,
60983536,34,TX,
60989480,2,RX,
60989480,12,RX,
60989480,18,RX,
60989482,24,RX,
61005313,17,TX,
61038914,38,TX,
61049941,20,TX,
61067225,25,RX,
61083061,27,TX,
61109004,16,RX,
61110678,25,RX,
61110679,26,RX,
61110679,27,RX,
61123976,11,TX,
61124839,23,TX,
61125443,36,TX,
61126461,6,TX,
61177762,4,RX,
61177791,7,RX,
61193565,32,TX,
61237386,20,RX,
61237386,30,RX,
61237387,1,RX,
61269437,21,RX,
61276505,31,RX,
61278519,5,RX,
61278519,41,RX,
61285271,19,TX,
61294273,3,TX,
61327796,5,RX,
61327796,8,RX,
61327796,40,RX,
61343579,14,TX,
61368427,32,RX,
61368447,13,RX,
61368471,4,RX,
61370354,6,RX,
61384262,33,TX,
61386189,35,TX,
61388874,13,RX,
70472322,1,TX,
70537406,30,RX,
70537406,34,RX,
70537409,20,RX,
70537429,22,RX,
70537433,38,RX,
82745960,1,TX,
82822501,20,RX,
82822501,22,RX,
82822503,38,RX,
82822513,30,RX,
82822519,34,RX,
93417712,1,TX,
93532583,22,RX,
93532585,34,RX,
93532586,38,RX,
93532587,20,RX,
93532609,30,RX,
104453166,1,TX,
104557667,22,RX,
104557668,30,RX,
104557668,34,RX,
104557671,20,RX,
104557683,38,RX,
119316264,1,TX,
119362783,34,RX,
119362786,22,RX,
119362788,20,RX,
119362791,38,RX,
119362809,30,RX,
120622906,1,RX,
120648987,22,TX,
121655967,30,TX,
121717898,38,RX,
121717918,1,RX,
121931316,34,TX,
122032847,1,RX,
122032848,20,RX,
122789924,18,RX,
122809333,28,RX,
122810642,9,RX,
122815034,10,TX,
122817583,25,TX,
122839122,13,TX,
122840491,31,TX,
122850956,15,RX,
122876114,26,TX,
122879100,5,RX,
122904227,41,TX,
122944099,2,TX,
122947492,40,TX,
122980558,10,RX,
122980558,37,RX,
122980559,12,RX,
123001978,4,TX,
123019735,18,TX,
123058183,21,RX,
123060725,41,RX,
123060726,8,RX,
123060726,40,RX,
123078714,29,TX,
123095063,5,TX,
123103293,29,RX,
123108239,37,RX,
123108244,17,RX,
123108264,18,RX,
123109654,23,RX,
123109654,7,RX,
123117662,5,RX,
123128476,21,TX,
123130352,23,RX,
123134841,16,TX,
123147391,12,TX,
123150121,26,RX,
123152020,8,TX,
123153740,13,RX,
123154930,16,RX,
123172716,7,TX,
123175205,15,TX,
123183591,28,TX,
123184616,24,RX,
123184616,31,RX,
123219074,9,TX,
123300253,18,RX,
123300254,12,RX,
123317310,31,RX,
123317334,10,RX,
123333164,39,TX,
123339428,37,TX,
123367981,9,RX,
123367982,17,RX,
123407165,24,TX,
123412842,12,RX,
123412868,2,RX,
123412868,18,RX,
123430016,24,RX,
123466361,17,TX,
123487075,6,RX,
123507607,27,TX,
123523231,35,RX,
123526786,27,RX,
123531951,8,RX,
123531951,16,RX,
123535515,11,TX,
123544797,36,TX,
123548347,6,TX,
123580702,23,TX,
123589798,7,RX,
123589820,33,RX,
123610325,32,TX,
123704625,19,TX,
123705812,3,TX,
123755117,14,TX,
123788278,32,RX,
123790719,6,RX,
123808809,33,TX,
123815908,35,TX,
125289787,38,TX,
125347893,1,RX,
125347920,30,RX,
125347941,20,RX,
125454214,20,TX,
125497910,1,RX,
125497915,34,RX,
125497932,38,RX,
133736514,1,TX,
133852895,20,RX,
133852895,22,RX,
133852895,38,RX,
133852897,34,RX,
133852920,30,RX,
144483942,1,TX,
144562978,22,RX,
144562979,30,RX,
144562979,34,RX,
144562981,38,RX,
144562983,20,RX,
158888083,22,RX,
158888083,30,RX,
158888085,20,RX,
158888085,38,RX,
158888097,34,RX,
158931778,1,TX,
173453153,1,TX,
173543202,22,RX,
173543207,38,RX,
173543225,34,RX,
173543230,30,RX,
173543249,20,RX,
183535387,30,TX,
184557099,18,RX,
184583214,25,TX,
184596230,10,TX,
184604753,13,TX,
184611319,31,TX,
184641745,26,TX,
184645759,5,RX,
184680186,41,TX,
184689512,5,RX,
184728583,40,TX,
184738443,2,TX,
184763681,12,RX,
184763704,10,RX,
184767607,4,TX,
184816511,21,RX,
184817190,18,TX,
184834678,8,RX,
184834678,41,RX,
184834679,40,RX,
184841691,29,TX,
184868918,29,RX,
184873710,5,TX,
184878396,7,RX,
184891037,18,RX,
184891037,37,RX,
184894111,21,TX,
184896267,5,RX,
184915746,26,RX,
184919364,13,RX,
184931765,16,TX,
184940837,15,TX,
184944526,12,TX,
184946580,8,TX,
184949251,28,TX,
184956805,16,RX,
184958568,24,RX,
184958569,31,RX,
184964442,7,TX,
184997692,9,TX,
185033386,1,RX,
185039145,22,TX,
185067310,31,RX,
185067334,10,RX,
185083165,39,TX,
185083364,12,RX,
185083364,18,RX,
185136890,37,TX,
185150976,9,RX,
185150976,17,RX,
185204526,24,TX,
185209718,12,RX,
185209744,18,RX,
185209776,2,RX,
185230985,24,RX,
185245403,6,RX,
185245421,25,RX,
185263236,17,TX,
185269739,40,RX,
185270597,27,TX,
185285515,11,TX,
185288857,26,RX,
185288882,25,RX,
185290634,27,RX,
185294798,36,TX,
185313976,6,TX,
185345416,34,TX,
185347608,7,RX,
185347616,4,RX,
185368143,32,TX,
185386045,23,TX,
185438771,21,RX,
185440040,5,RX,
185440040,41,RX,
185454626,19,TX,
185455812,3,TX,
185489278,40,RX,
185489316,5,RX,
185489316,8,RX,
185505117,14,TX,
185546089,4,RX,
185546089,32,RX,
185556345,6,RX,
185566627,33,TX,
185581539,35,TX,
186421859,1,TX,
186458302,22,RX,
186458302,34,RX,
186458303,30,RX,
186458307,20,RX,
186458331,38,RX,
187868216,30,RX,
187868217,20,RX,
187868235,1,RX,
187889820,38,TX,
190476561,20,TX,
190553424,38,RX,
190553426,34,RX,
190553435,1,RX,
196581577,1,TX,
196688375,22,RX,
196688376,34,RX,
196688377,30,RX,
196688380,20,RX,
196688392,38,RX,
211277212,1,TX,
211343495,22,RX,
211343496,30,RX,
211343500,20,RX,
211343522,38,RX,
211343523,34,RX,
223995523,1,TX,
224093588,22,RX,
224093589,38,RX,
224093590,30,RX,
224093593,20,RX,
224093594,34,RX,
236285851,1,TX,
236378683,22,RX,
236378685,34,RX,
236378696,38,RX,
236378708,30,RX,
236378712,20,RX,
245894902,18,RX,
245895272,28,RX,
245905747,9,RX,
245905748,39,RX,
245908702,25,TX,
245925066,13,TX,
245938244,15,RX,
245944919,31,TX,
245948386,10,TX,
245972736,26,TX,
245974719,5,RX,
246013794,41,TX,
246025961,5,RX,
246036563,17,RX,
246069645,40,TX,
246088245,4,TX,
246089994,2,TX,
246114918,17,RX,
246114919,12,RX,
246114944,10,RX,
246114944,37,RX,
246137141,21,RX,
246162299,29,TX,
246168408,18,TX,
246172063,40,RX,
246172088,41,RX,
246189231,29,RX,
246214423,21,TX,
246225500,5,TX,
246229837,7,RX,
246237092,26,RX,
246239679,13,RX,
246242601,18,RX,
246242601,37,RX,
246242626,17,RX,
246262612,32,RX,
246269563,28,TX,
246271520,15,TX,
246283251,16,TX,
246296056,24,RX,
246296081,31,RX,
246296089,12,TX,
246302837,8,TX,
246309208,16,RX,
246310132,34,RX,
246310134,23,RX,
246316005,7,TX,
246349542,9,TX,
246374576,31,RX,
246413824,39,TX,
246434614,18,RX,
246434617,12,RX,
246488103,37,TX,
246510030,9,RX,
246510042,17,RX,
246561278,12,RX,
246563575,24,TX,
246565715,6,RX,
246590003,24,RX,
246590207,11,TX,
246590910,27,TX,
246599496,36,TX,
