sim_time_us,observer_id,known_count,entries
1388541477,30,21,1:112|6:20|9:21|12:22|14:22|15:22|17:23|18:22|19:20|20:23|22:23|24:23|26:21|27:19|30:23|31:21|34:22|35:19|37:22|38:22|39:20|
1388580948,1,22,1:112|3:10|5:21|6:9|8:22|11:10|12:21|14:22|15:22|17:22|19:8|20:23|21:13|22:23|25:10|26:21|27:10|29:12|30:23|34:22|35:8|38:22|
1391727165,42,9,9:20|12:18|17:19|19:21|21:22|24:18|29:21|31:21|39:20|
1394505345,38,15,1:112|6:23|13:22|14:22|15:23|20:23|22:23|26:23|27:23|28:23|30:23|33:22|34:22|35:23|38:23|
1394514795,20,11,1:112|5:21|8:22|14:22|15:23|20:23|22:23|26:23|30:23|34:22|38:23|
1394516318,15,12,1:112|6:23|14:22|15:23|20:23|22:23|26:23|27:23|30:23|34:22|35:23|38:23|
1394517571,26,13,1:112|6:23|14:22|15:23|20:23|22:23|25:23|26:23|27:23|30:23|34:22|35:23|38:23|
1394523383,28,18,1:112|6:22|7:22|13:23|14:22|15:23|16:21|20:23|22:23|26:23|27:22|28:23|30:23|32:22|33:23|34:22|35:23|38:23|
1394526650,1,22,1:112|3:10|5:21|6:9|8:22|11:10|12:21|14:22|15:23|17:22|19:8|20:23|21:13|22:23|25:10|26:23|27:10|29:12|30:23|34:22|35:8|38:23|
1394526653,30,21,1:112|6:20|9:21|12:22|14:22|15:23|17:23|18:22|19:20|20:23|22:23|24:23|26:23|27:19|30:23|31:21|34:22|35:19|37:22|38:23|39:20|
1400814775,20,11,1:113|5:21|8:22|14:22|15:23|20:23|22:23|26:23|30:23|34:22|38:23|
1400819838,38,15,1:113|6:23|13:22|14:22|15:23|20:23|22:23|26:23|27:23|28:23|30:23|33:22|34:22|35:23|38:23|
1400821614,34,17,1:113|3:21|5:22|7:23|8:23|14:23|15:23|16:23|20:23|22:23|23:23|26:23|30:23|34:23|38:23|40:22|41:22|
1400824251,22,19,1:113|2:23|9:21|10:21|12:21|14:22|15:23|17:22|18:21|20:23|22:23|24:21|26:23|30:23|31:21|34:22|37:21|38:23|39:20|
1400826559,30,21,1:113|6:20|9:21|12:22|14:22|15:23|17:23|18:22|19:20|20:23|22:23|24:23|26:23|27:19|30:23|31:21|34:22|35:19|37:22|38:23|39:20|
1400865189,1,22,1:113|3:10|5:21|6:9|8:22|11:10|12:21|14:22|15:23|17:22|19:8|20:23|21:13|22:23|25:10|26:23|27:10|29:12|30:23|34:22|35:8|38:23|
1401752483,42,9,9:20|12:18|17:19|19:21|21:22|24:18|29:21|31:21|39:20|
1411773992,42,9,9:20|12:18|17:19|19:21|21:22|24:18|29:21|31:21|39:20|
1411839867,20,11,1:114|5:21|8:22|14:22|15:23|20:23|22:23|26:23|30:23|34:22|38:23|
1411844867,38,15,1:114|6:23|13:22|14:22|15:23|20:23|22:23|26:23|27:23|28:23|30:23|33:22|34:22|35:23|38:23|
1411846620,34,17,1:114|3:21|5:22|7:23|8:23|14:23|15:23|16:23|20:23|22:23|23:23|26:23|30:23|34:23|38:23|40:22|41:22|
1411849297,22,19,1:114|2:23|9:21|10:21|12:21|14:22|15:23|17:22|18:21|20:23|22:23|24:21|26:23|30:23|31:21|34:22|37:21|38:23|39:20|
1411851697,30,21,1:114|6:20|9:21|12:22|14:22|15:23|17:23|18:22|19:20|20:23|22:23|24:23|26:23|27:19|30:23|31:21|34:22|35:19|37:22|38:23|39:20|
1411893289,1,22,1:114|3:10|5:21|6:9|8:22|11:10|12:21|14:22|15:23|17:22|19:8|20:23|21:13|22:23|25:10|26:23|27:10|29:12|30:23|34:22|35:8|38:23|
1417624575,36,1,36:24|
1421295239,38,15,1:114|6:23|13:23|14:22|15:23|20:23|22:23|26:23|27:23|28:24|30:23|33:23|34:22|35:23|38:23|
1421303145,13,22,1:112|3:20|5:20|6:22|7:22|8:20|13:23|14:20|15:21|16:21|20:23|22:23|23:20|25:23|26:21|27:22|28:24|32:22|33:23|34:22|35:23|38:23|
1421337963,28,18,1:112|6:22|7:22|13:23|14:22|15:23|16:21|20:23|22:23|26:23|27:22|28:24|30:23|32:22|33:23|34:22|35:23|38:23|
1421797430,42,9,9:20|12:18|17:19|19:21|21:22|24:18|29:21|31:21|39:20|
1422568216,25,9,1:105|6:23|15:22|22:21|25:24|26:22|27:23|35:23|38:21|
1422751677,1,22,1:115|3:10|5:21|6:9|8:22|11:10|12:21|14:22|15:23|17:22|19:8|20:23|21:13|22:23|25:10|26:23|27:10|29:12|30:23|34:22|35:8|38:23|
1424815993,21,9,9:21|12:20|17:20|19:23|21:24|24:20|29:23|31:23|39:21|
1424903043,29,9,9:21|12:20|17:20|19:23|21:24|24:20|29:23|31:23|39:21|
1424905406,19,11,9:21|12:20|17:20|18:20|19:23|21:24|24:20|29:23|31:23|37:19|39:21|
1425848375,25,9,1:105|6:23|15:22|22:21|25:24|26:22|27:24|35:23|38:21|
1425849336,6,10,1:107|6:23|15:22|20:21|22:22|25:23|26:23|27:24|35:23|38:22|
1425869616,27,9,1:105|6:23|15:22|22:21|25:23|26:22|27:24|35:23|38:21|
1426013933,4,10,3:21|4:23|5:21|7:23|8:21|14:21|16:22|23:21|32:23|33:24|
1426013979,32,10,3:21|4:23|5:21|7:23|8:21|14:21|16:22|23:21|32:23|33:24|
1426028555,13,22,1:112|3:21|5:21|6:22|7:23|8:21|13:23|14:21|15:21|16:22|20:23|22:23|23:21|25:23|26:21|27:22|28:24|32:23|33:24|34:22|35:23|38:23|
1426047098,33,15,3:21|4:23|5:21|6:22|7:23|8:21|13:23|14:21|16:22|23:21|27:22|28:23|32:23|33:24|35:23|
1427027408,10,10,9:21|10:24|12:23|17:23|18:23|19:19|24:22|31:21|37:23|39:20|
1427911909,2,17,1:110|2:24|9:21|10:21|12:21|14:22|17:22|18:21|20:21|22:23|24:21|30:22|31:21|34:22|37:21|38:22|39:20|
1427913599,17,18,1:110|2:24|9:21|10:23|12:23|14:22|17:23|18:23|19:20|20:21|22:23|24:23|30:22|31:21|34:22|37:23|38:22|39:20|
1427914778,22,19,1:114|2:24|9:21|10:21|12:21|14:22|15:23|17:22|18:21|20:23|22:23|24:21|26:23|30:23|31:21|34:22|37:21|38:23|39:20|
1428472467,37,9,9:21|10:23|12:23|17:23|18:23|24:22|31:21|37:24|39:20|
1428533117,12,9,9:21|10:23|12:23|17:23|18:23|24:22|31:21|37:24|39:20|
1428536694,15,12,1:114|6:23|14:22|15:23|20:23|22:23|26:23|27:23|30:24|34:22|35:23|38:23|
1428540108,38,15,1:114|6:23|13:23|14:22|15:23|20:23|22:23|26:23|27:23|28:24|30:24|33:23|34:22|35:23|38:23|
1428547000,1,22,1:115|3:10|5:21|6:9|8:22|11:10|12:21|14:22|15:23|17:22|19:8|20:23|21:13|22:23|25:10|26:23|27:10|29:12|30:24|34:22|35:8|38:23|
1428554997,30,21,1:114|6:20|9:21|12:22|14:22|15:23|17:23|18:22|19:20|20:23|22:23|24:23|26:23|27:19|30:24|31:21|34:22|35:19|37:22|38:23|39:20|
1428664498,14,10,3:22|5:23|7:22|8:23|11:23|14:24|16:22|23:22|40:23|41:22|
1428683557,5,10,3:23|5:23|7:22|8:23|11:23|14:24|16:22|23:22|40:23|41:23|
1428683736,40,10,3:22|5:23|7:22|8:23|11:23|14:24|16:22|23:22|40:23|41:22|
1428689422,8,15,1:106|3:22|5:23|7:23|8:23|14:24|16:23|20:21|22:21|23:23|30:22|34:22|38:21|40:23|41:22|
1428848290,25,9,1:107|6:24|15:22|22:22|25:24|26:23|27:24|35:23|38:22|
1428848312,27,9,1:107|6:24|15:22|22:22|25:23|26:23|27:24|35:23|38:22|
1428852908,26,13,1:112|6:24|14:22|15:23|20:23|22:23|25:23|26:23|27:24|30:23|34:22|35:23|38:23|
1428855156,35,15,1:107|6:24|7:22|13:23|15:22|16:21|22:22|25:23|26:23|27:24|28:23|32:22|33:23|35:23|38:22|
1428894374,6,10,1:107|6:24|15:22|20:21|22:22|25:23|26:23|27:24|35:23|38:22|
1429440189,35,15,1:107|6:24|7:22|13:23|15:22|16:21|22:22|25:23|26:23|27:24|28:23|32:22|33:23|35:24|38:22|
1429478418,25,9,1:107|6:24|15:22|22:22|25:24|26:23|27:24|35:24|38:22|
1429479376,6,10,1:107|6:24|15:22|20:21|22:22|25:23|26:23|27:24|35:24|38:22|
1429493553,13,22,1:112|3:21|5:21|6:24|7:23|8:21|13:23|14:21|15:22|16:22|20:23|22:23|23:21|25:23|26:23|27:24|28:24|32:23|33:24|34:22|35:24|38:23|
1430112880,26,13,1:114|6:24|14:22|15:24|20:23|22:23|25:23|26:23|27:24|30:24|34:22|35:23|38:23|
1430115245,38,15,1:114|6:23|13:23|14:22|15:24|20:23|22:23|26:23|27:23|28:24|30:24|33:23|34:22|35:23|38:23|
1430122058,30,21,1:114|6:23|9:21|12:22|14:22|15:24|17:23|18:22|19:20|20:23|22:23|24:23|26:23|27:23|30:24|31:21|34:22|35:23|37:22|38:23|39:20|
1430164270,15,12,1:114|6:23|14:22|15:24|20:23|22:23|26:23|27:23|30:24|34:22|35:23|38:23|
1430331190,29,9,9:21|12:20|17:20|19:23|21:24|24:20|29:24|31:23|39:21|
1430423006,21,9,9:21|12:20|17:20|19:23|21:24|24:20|29:24|31:23|39:21|
1430676836,8,15,1:106|3:22|5:23|7:23|8:24|14:24|16:23|20:21|22:21|23:23|30:22|34:22|38:21|40:23|41:22|
1430738511,5,10,3:23|5:23|7:23|8:24|11:23|14:24|16:23|23:23|40:23|41:23|
1430738670,14,10,3:22|5:23|7:23|8:24|11:23|14:24|16:23|23:23|40:23|41:22|
1430745628,23,16,1:106|3:22|5:23|7:23|8:24|14:24|16:23|20:21|22:21|23:23|30:22|32:22|34:22|38:21|40:23|41:22|
1430747072,34,17,1:114|3:22|5:23|7:23|8:24|14:24|15:23|16:23|20:23|22:23|23:23|26:23|30:23|34:23|38:23|40:23|41:22|
1430889301,39,10,9:21|10:23|12:22|17:22|18:22|19:23|24:21|31:24|37:22|39:23|
1430890314,19,11,9:21|12:20|17:20|18:20|19:23|21:24|24:20|29:23|31:24|37:19|39:21|
1430890627,42,11,9:21|12:20|17:20|18:20|19:23|21:22|24:20|29:21|31:24|37:19|39:21|
1430898589,9,18,1:105|9:23|12:22|14:21|15:21|17:23|18:22|19:23|20:21|22:21|24:23|26:21|30:22|31:24|34:21|37:22|38:21|39:21|
1430937246,31,12,9:21|10:21|12:20|17:20|18:20|19:23|21:23|24:20|29:22|31:24|37:19|39:21|
1431827185,42,11,9:21|12:20|17:20|18:20|19:23|21:22|24:20|29:21|31:24|37:19|39:21|
1431919733,7,10,3:21|5:21|7:24|8:22|14:22|16:23|23:22|32:23|33:23|41:21|
1432005087,16,11,3:21|5:22|7:23|8:23|14:23|16:24|23:23|32:22|33:22|40:22|41:22|
1432108943,5,10,3:23|5:24|7:23|8:24|11:23|14:24|16:23|23:23|40:23|41:23|
1432147502,3,9,3:23|5:24|7:23|8:24|14:24|16:23|23:23|40:23|41:23|
1432147619,41,9,3:23|5:24|7:23|8:24|14:24|16:23|23:23|40:23|41:23|
1432148663,14,10,3:23|5:24|7:23|8:24|11:23|14:24|16:23|23:23|40:23|41:23|
1432148768,40,10,3:23|5:24|7:23|8:24|11:23|14:24|16:23|23:23|40:23|41:23|
1432154436,8,15,1:106|3:23|5:24|7:23|8:24|14:24|16:23|20:21|22:21|23:23|30:22|34:22|38:21|40:23|41:23|
1434664478,17,18,1:110|2:24|9:21|10:23|12:23|14:22|17:24|18:23|19:20|20:21|22:23|24:23|30:22|31:21|34:22|37:23|38:22|39:20|
1434667992,18,9,9:21|10:23|12:23|17:24|18:23|24:23|31:21|37:23|39:20|
1434668005,12,9,9:21|10:23|12:23|17:24|18:23|24:23|31:21|37:24|39:20|
1434677208,2,17,1:110|2:24|9:21|10:23|12:23|14:22|17:24|18:23|20:21|22:23|24:23|30:22|31:21|34:22|37:23|38:22|39:20|
1434679796,22,19,1:114|2:24|9:21|10:23|12:23|14:22|15:23|17:24|18:23|20:23|22:23|24:23|26:23|30:23|31:21|34:22|37:23|38:23|39:20|
1434679829,24,19,1:105|9:21|10:23|12:23|14:21|15:21|17:24|18:23|19:20|20:21|22:21|24:23|26:21|30:22|31:21|34:21|37:23|38:21|39:20|
1434834197,6,10,1:114|6:24|15:24|20:23|22:23|25:23|26:24|27:24|35:24|38:23|
1434836629,15,12,1:114|6:24|14:22|15:24|20:23|22:23|26:24|27:24|30:24|34:22|35:23|38:23|
1434840276,38,15,1:114|6:24|13:23|14:22|15:24|20:23|22:23|26:24|27:24|28:24|30:24|33:23|34:22|35:23|38:23|
1434862312,26,13,1:114|6:24|14:22|15:24|20:23|22:23|25:23|26:24|27:24|30:24|34:22|35:23|38:23|
1434936128,39,10,9:21|10:23|12:22|17:22|18:22|19:23|24:21|31:24|37:22|39:24|
1434984427,10,10,9:21|10:24|12:23|17:23|18:23|19:23|24:22|31:24|37:23|39:24|
1434986635,31,12,9:21|10:23|12:22|17:22|18:22|19:23|21:23|24:21|29:22|31:24|37:19|39:24|
1434986824,42,12,9:21|10:23|12:22|17:22|18:22|19:23|21:22|24:21|29:21|31:24|37:19|39:24|
1435101465,32,10,3:21|4:23|5:21|7:23|8:21|14:21|16:22|23:21|32:24|33:24|
1435148629,7,10,3:21|5:21|7:24|8:22|14:22|16:23|23:22|32:24|33:24|41:21|
1435148727,4,10,3:21|4:23|5:21|7:23|8:21|14:21|16:22|23:21|32:24|33:24|
1435154527,33,15,3:21|4:23|5:21|6:22|7:23|8:21|13:23|14:21|16:22|23:21|27:22|28:23|32:24|33:24|35:23|
1435297723,41,9,3:24|5:24|7:23|8:24|14:24|16:23|23:23|40:23|41:23|
1435298702,5,10,3:24|5:24|7:23|8:24|11:23|14:24|16:23|23:23|40:23|41:23|
1435321064,3,9,3:24|5:24|7:23|8:24|14:24|16:23|23:23|40:23|41:23|
1435461556,11,9,3:22|5:23|8:23|11:24|14:23|16:22|23:22|40:23|41:22|
1435464003,40,10,3:23|5:24|7:23|8:24|11:24|14:24|16:23|23:23|40:23|41:23|
1435745279,9,18,1:105|9:24|12:22|14:21|15:21|17:23|18:22|19:23|20:21|22:21|24:23|26:21|30:22|31:24|34:21|37:22|38:21|39:21|
1435781498,31,12,9:24|10:23|12:22|17:23|18:22|19:23|21:23|24:23|29:22|31:24|37:22|39:24|
1435789887,24,19,1:105|9:24|10:23|12:23|14:21|15:21|17:24|18:23|19:23|20:21|22:21|24:23|26:21|30:22|31:24|34:21|37:23|38:21|39:21|
1435792371,30,21,1:114|6:23|9:24|12:22|14:22|15:24|17:23|18:22|19:23|20:23|22:23|24:23|26:23|27:23|30:24|31:24|34:22|35:23|37:22|38:23|39:21|
1435857080,41,9,3:24|5:24|7:23|8:24|14:24|16:23|23:23|40:23|41:24|
1435927713,3,9,3:24|5:24|7:23|8:24|14:24|16:23|23:23|40:23|41:24|
1435928778,5,10,3:24|5:24|7:23|8:24|11:23|14:24|16:23|23:23|40:23|41:24|
1436179248,1,22,1:116|3:10|5:21|6:9|8:22|11:10|12:21|14:22|15:23|17:22|19:8|20:23|21:13|22:23|25:10|26:23|27:10|29:12|30:24|34:22|35:8|38:23|
1436245073,20,11,1:116|5:21|8:22|14:22|15:23|20:23|22:23|26:23|30:24|34:22|38:23|
1436250049,38,15,1:116|6:24|13:23|14:22|15:24|20:23|22:23|26:24|27:24|28:24|30:24|33:23|34:22|35:23|38:23|
1436251794,34,17,1:116|3:22|5:23|7:23|8:24|14:24|15:23|16:23|20:23|22:23|23:23|26:23|30:24|34:23|38:23|40:23|41:22|
1436254541,22,19,1:116|2:24|9:21|10:23|12:23|14:22|15:23|17:24|18:23|20:23|22:23|24:23|26:23|30:24|31:21|34:22|37:23|38:23|39:20|
1436256819,30,21,1:116|6:23|9:24|12:22|14:22|15:24|17:23|18:22|19:23|20:23|22:23|24:23|26:23|27:23|30:24|31:24|34:22|35:23|37:22|38:23|39:21|
1437038133,18,9,9:21|10:23|12:24|17:24|18:23|24:23|31:21|37:24|39:20|
1437038142,37,9,9:21|10:23|12:24|17:24|18:23|24:23|31:21|37:24|39:20|
1437048752,17,18,1:110|2:24|9:21|10:23|12:24|14:22|17:24|18:23|19:20|20:21|22:23|24:23|30:22|31:21|34:22|37:24|38:22|39:20|
1437054137,12,9,9:21|10:23|12:24|17:24|18:23|24:23|31:21|37:24|39:20|
1437350554,24,19,1:105|9:24|10:23|12:23|14:21|15:21|17:24|18:23|19:23|20:21|22:21|24:24|26:21|30:22|31:24|34:21|37:23|38:21|39:21|
1437363671,9,18,1:105|9:24|12:23|14:21|15:21|17:24|18:23|19:23|20:21|22:21|24:24|26:21|30:22|31:24|34:21|37:23|38:21|39:21|
1437363743,17,18,1:110|2:24|9:24|10:23|12:24|14:22|17:24|18:23|19:23|20:21|22:23|24:24|30:22|31:24|34:22|37:24|38:22|39:21|
1437367496,30,21,1:116|6:23|9:24|12:23|14:22|15:24|17:24|18:23|19:23|20:23|22:23|24:24|26:23|27:23|30:24|31:24|34:22|35:23|37:23|38:23|39:21|
1437613756,18,9,9:21|10:23|12:24|17:24|18:24|24:23|31:21|37:24|39:20|
1437668134,37,9,9:21|10:23|12:24|17:24|18:24|24:23|31:21|37:24|39:20|
1437668148,12,9,9:21|10:23|12:24|17:24|18:24|24:23|31:21|37:24|39:20|
1437669384,10,10,9:21|10:24|12:24|17:24|18:24|19:23|24:23|31:24|37:24|39:24|
1437678782,17,18,1:110|2:24|9:24|10:23|12:24|14:22|17:24|18:24|19:23|20:21|22:23|24:24|30:22|31:24|34:22|37:24|38:22|39:21|
1438552090,34,17,1:116|3:22|5:23|7:23|8:24|14:24|15:23|16:23|20:23|22:23|23:23|26:23|30:24|34:24|38:23|40:23|41:22|
1438615210,20,11,1:116|5:23|8:24|14:24|15:23|20:23|22:23|26:23|30:24|34:24|38:23|
1438619484,8,15,1:116|3:23|5:24|7:23|8:24|14:24|16:23|20:23|22:23|23:23|30:24|34:24|38:23|40:23|41:23|
1438620802,23,16,1:116|3:22|5:23|7:23|8:24|14:24|16:23|20:23|22:23|23:23|30:24|32:22|34:24|38:23|40:23|41:22|
1438627064,1,22,1:116|3:10|5:23|6:9|8:24|11:10|12:21|14:24|15:23|17:22|19:8|20:23|21:13|22:23|25:10|26:23|27:10|29:12|30:24|34:24|35:8|38:23|
1439557903,11,9,3:23|5:24|8:24|11:24|14:24|16:23|23:23|40:24|41:23|
1439558810,5,10,3:24|5:24|7:23|8:24|11:24|14:24|16:23|23:23|40:24|41:24|
1439558964,14,10,3:23|5:24|7:23|8:24|11:24|14:24|16:23|23:23|40:24|41:23|
1439585173,40,10,3:23|5:24|7:23|8:24|11:24|14:24|16:23|23:23|40:24|41:23|
1440600159,19,11,9:21|12:20|17:20|18:20|19:24|21:24|24:20|29:23|31:24|37:19|39:21|
1440653065,21,9,9:21|12:20|17:20|19:24|21:24|24:20|29:24|31:24|39:21|
1440656681,42,12,9:21|10:23|12:22|17:22|18:22|19:24|21:24|24:21|29:23|31:24|37:19|39:24|
1440656707,31,12,9:24|10:23|12:22|17:23|18:22|19:24|21:24|24:23|29:23|31:24|37:22|39:24|
1440935027,22,19,1:116|2:24|9:21|10:23|12:23|14:22|15:23|17:24|18:23|20:23|22:24|24:23|26:23|30:24|31:21|34:22|37:23|38:23|39:20|
1440977331,2,17,1:116|2:24|9:21|10:23|12:23|14:22|17:24|18:23|20:23|22:24|24:23|30:24|31:21|34:22|37:23|38:23|39:20|
1440978750,17,18,1:116|2:24|9:24|10:23|12:24|14:22|17:24|18:24|19:23|20:23|22:24|24:24|30:24|31:24|34:22|37:24|38:23|39:21|
1440982080,1,22,1:116|3:10|5:23|6:9|8:24|11:10|12:23|14:24|15:23|17:24|19:8|20:23|21:13|22:24|25:10|26:23|27:10|29:12|30:24|34:24|35:8|38:23|
1441769774,33,15,3:21|4:23|5:21|6:24|7:23|8:21|13:24|14:21|16:22|23:21|27:24|28:24|32:24|33:24|35:24|
1441770388,35,15,1:107|6:24|7:23|13:24|15:22|16:22|22:22|25:23|26:23|27:24|28:24|32:23|33:24|35:24|38:22|
1441774012,28,18,1:112|6:24|7:23|13:24|14:22|15:23|16:22|20:23|22:23|26:23|27:24|28:24|30:23|32:23|33:24|34:22|35:24|38:23|
1441795764,13,22,1:112|3:21|5:21|6:24|7:23|8:21|13:24|14:21|15:22|16:22|20:23|22:23|23:21|25:23|26:23|27:24|28:24|32:23|33:24|34:22|35:24|38:23|
1441847895,42,12,9:21|10:23|12:22|17:22|18:22|19:24|21:24|24:21|29:23|31:24|37:19|39:24|
1443881001,23,16,1:116|3:22|5:23|7:23|8:24|14:24|16:23|20:23|22:23|23:24|30:24|32:22|34:24|38:23|40:23|41:22|
1443970071,16,11,3:22|5:23|7:23|8:24|14:24|16:24|23:24|32:22|33:22|40:23|41:22|
1443974529,8,15,1:116|3:23|5:24|7:23|8:24|14:24|16:23|20:23|22:23|23:24|30:24|34:24|38:23|40:23|41:23|
1443977172,34,17,1:116|3:22|5:23|7:23|8:24|14:24|15:23|16:23|20:23|22:23|23:24|26:23|30:24|34:24|38:23|40:23|41:22|
1446645275,38,15,1:116|6:24|13:23|14:24|15:24|20:24|22:23|26:24|27:24|28:24|30:24|33:23|34:24|35:23|38:23|
1446647019,34,17,1:116|3:22|5:23|7:23|8:24|14:24|15:23|16:23|20:24|22:23|23:24|26:23|30:24|34:24|38:23|40:23|41:22|
1446652098,1,22,1:116|3:10|5:23|6:9|8:24|11:10|12:23|14:24|15:23|17:24|19:8|20:24|21:13|22:24|25:10|26:23|27:10|29:12|30:24|34:24|35:8|38:23|
1446656502,20,11,1:116|5:23|8:24|14:24|15:23|20:24|22:23|26:23|30:24|34:24|38:23|
1447858656,1,22,1:117|3:10|5:23|6:9|8:24|11:10|12:23|14:24|15:23|17:24|19:8|20:24|21:13|22:24|25:10|26:23|27:10|29:12|30:24|34:24|35:8|38:23|
1447900166,20,11,1:117|5:23|8:24|14:24|15:23|20:24|22:24|26:23|30:24|34:24|38:23|
1447905196,38,15,1:117|6:24|13:23|14:24|15:24|20:24|22:24|26:24|27:24|28:24|30:24|33:23|34:24|35:23|38:23|
1447906895,34,17,1:117|3:22|5:23|7:23|8:24|14:24|15:23|16:23|20:24|22:24|23:24|26:23|30:24|34:24|38:23|40:23|41:22|
1447909601,22,19,1:117|2:24|9:21|10:23|12:23|14:24|15:23|17:24|18:23|20:24|22:24|24:23|26:23|30:24|31:21|34:24|37:23|38:23|39:20|
1447912018,30,21,1:117|6:23|9:24|12:23|14:24|15:24|17:24|18:23|19:23|20:24|22:24|24:24|26:23|27:23|30:24|31:24|34:24|35:23|37:23|38:23|39:21|
1448694161,32,10,3:21|4:24|5:21|7:23|8:21|14:21|16:22|23:21|32:24|33:24|
1448699944,33,15,3:21|4:24|5:21|6:24|7:23|8:21|13:24|14:21|16:22|23:21|27:24|28:24|32:24|33:24|35:24|
1448721607,4,10,3:21|4:24|5:21|7:23|8:21|14:21|16:22|23:21|32:24|33:24|
1451871333,42,12,9:21|10:23|12:22|17:22|18:22|19:24|21:24|24:21|29:23|31:24|37:19|39:24|
1456861094,38,15,1:117|6:24|13:23|14:24|15:24|20:24|22:24|26:24|27:24|28:24|30:24|33:23|34:24|35:23|38:24|
1456885313,20,11,1:117|5:23|8:24|14:24|15:24|20:24|22:24|26:24|30:24|34:24|38:24|
1456886803,15,12,1:117|6:24|14:24|15:24|20:24|22:24|26:24|27:24|30:24|34:24|35:23|38:24|
1456888072,26,13,1:117|6:24|14:24|15:24|20:24|22:24|25:23|26:24|27:24|30:24|34:24|35:23|38:24|
1456893869,28,18,1:117|6:24|7:23|13:24|14:24|15:24|16:22|20:24|22:24|26:24|27:24|28:24|30:24|32:23|33:24|34:24|35:24|38:24|
1456897138,1,22,1:117|3:10|5:23|6:9|8:24|11:10|12:23|14:24|15:24|17:24|19:8|20:24|21:13|22:24|25:10|26:24|27:10|29:12|30:24|34:24|35:8|38:24|
1456897157,30,21,1:117|6:23|9:24|12:23|14:24|15:24|17:24|18:23|19:23|20:24|22:24|24:24|26:24|27:23|30:24|31:24|34:24|35:23|37:23|38:24|39:21|
1461899200,42,12,9:21|10:23|12:22|17:22|18:22|19:24|21:24|24:21|29:23|31:24|37:19|39:24|
1462075296,20,11,1:118|5:23|8:24|14:24|15:24|20:24|22:24|26:24|30:24|34:24|38:24|
1462080309,38,15,1:118|6:24|13:23|14:24|15:24|20:24|22:24|26:24|27:24|28:24|30:24|33:23|34:24|35:23|38:24|
1462082072,34,17,1:118|3:22|5:23|7:23|8:24|14:24|15:24|16:23|20:24|22:24|23:24|26:24|30:24|34:24|38:24|40:23|41:22|
1462084737,22,19,1:118|2:24|9:21|10:23|12:23|14:24|15:24|17:24|18:23|20:24|22:24|24:23|26:24|30:24|31:21|34:24|37:23|38:24|39:20|
1462087056,30,21,1:118|6:23|9:24|12:23|14:24|15:24|17:24|18:23|19:23|20:24|22:24|24:24|26:24|27:23|30:24|31:24|34:24|35:23|37:23|38:24|39:21|
1462112927,1,22,1:118|3:10|5:23|6:9|8:24|11:10|12:23|14:24|15:24|17:24|19:8|20:24|21:13|22:24|25:10|26:24|27:10|29:12|30:24|34:24|35:8|38:24|
1471926021,42,12,9:21|10:23|12:22|17:22|18:22|19:24|21:24|24:21|29:23|31:24|37:19|39:24|
1476880357,20,11,1:119|5:23|8:24|14:24|15:24|20:24|22:24|26:24|30:24|34:24|38:24|
1476885403,38,15,1:119|6:24|13:23|14:24|15:24|20:24|22:24|26:24|27:24|28:24|30:24|33:23|34:24|35:23|38:24|
1476887131,34,17,1:119|3:22|5:23|7:23|8:24|14:24|15:24|16:23|20:24|22:24|23:24|26:24|30:24|34:24|38:24|40:23|41:22|
1476889779,22,19,1:119|2:24|9:21|10:23|12:23|14:24|15:24|17:24|18:23|20:24|22:24|24:23|26:24|30:24|31:21|34:24|37:23|38:24|39:20|
1476892166,30,21,1:119|6:23|9:24|12:23|14:24|15:24|17:24|18:23|19:23|20:24|22:24|24:24|26:24|27:23|30:24|31:24|34:24|35:23|37:23|38:24|39:21|
1476932998,1,22,1:119|3:10|5:23|6:9|8:24|11:10|12:23|14:24|15:24|17:24|19:8|20:24|21:13|22:24|25:10|26:24|27:10|29:12|30:24|34:24|35:8|38:24|
1481304259,36,1,36:25|
1481953319,42,12,9:21|10:23|12:22|17:22|18:22|19:24|21:24|24:21|29:23|31:24|37:19|39:24|
1482405568,38,15,1:119|6:24|13:24|14:24|15:24|20:24|22:24|26:24|27:24|28:25|30:24|33:24|34:24|35:24|38:24|
1482413503,13,22,1:117|3:21|5:21|6:24|7:23|8:21|13:24|14:21|15:22|16:22|20:24|22:24|23:21|25:23|26:23|27:24|28:25|32:23|33:24|34:24|35:24|38:24|
1482450783,28,18,1:117|6:24|7:23|13:24|14:24|15:24|16:22|20:24|22:24|26:24|27:24|28:25|30:24|32:23|33:24|34:24|35:24|38:24|
1485630419,25,9,1:107|6:24|15:22|22:22|25:25|26:23|27:24|35:24|38:22|
1485698753,27,9,1:107|6:24|15:22|22:22|25:25|26:23|27:24|35:24|38:22|
1485699704,6,10,1:114|6:24|15:24|20:23|22:23|25:25|26:24|27:24|35:24|38:23|
1485705527,35,15,1:107|6:24|7:23|13:24|15:22|16:22|22:22|25:25|26:23|27:24|28:24|32:23|33:24|35:24|38:22|
1486102610,21,9,9:21|12:20|17:20|19:24|21:25|24:20|29:24|31:24|39:21|
1486178377,29,9,9:21|12:20|17:20|19:24|21:25|24:20|29:24|31:24|39:21|
1486180768,19,11,9:21|12:20|17:20|18:20|19:24|21:25|24:20|29:24|31:24|37:19|39:21|
1486643876,25,9,1:107|6:24|15:22|22:22|25:25|26:23|27:25|35:24|38:22|
