sim_time_us,node_id,event,peer,detail
14825900,22,ADD,0x0001,
14830073,13,LIST,0x0001,
14831960,30,LIST,0x0001,
14835984,14,LIST,0x0001,
14934110,1,EOL,0x000d,
15321832,14,LIST,0x0016,
15322635,13,LIST,0x000e,
15324443,30,LIST,0x0016,
15564094,14,EOL,0x000d,
15713720,1,EOL,0x000e,
15829713,14,LIST,0x000d,
16658786,1,EOL,0x001e,
16973693,22,EOL,0x001e,
18739739,1,SUCCESS,0x0016,
20123587,22,EOL,0x000e,
21423459,13,ADD,0x0001,
21553813,1,CELL_ALLOC,0x000d,slot=15 ch=13 dir=Receive
21567872,1,SUCCESS,0x000d,
21698594,13,EOL,0x000e,
23773449,22,CELL_ALLOC,0x0001,slot=7 ch=0 dir=Transmit
23786432,22,SUCCESS,0x0001,
24403078,1,CELL_ALLOC,0x0016,slot=7 ch=0 dir=Receive
24718344,13,CELL_ALLOC,0x0001,slot=15 ch=13 dir=Transmit
31349324,14,ADD,0x0001,
31464654,1,CELL_ALLOC,0x000e,slot=2 ch=4 dir=Receive
31478737,1,SUCCESS,0x000e,
33223244,14,CELL_ALLOC,0x0001,slot=2 ch=4 dir=Transmit
41866826,21,LIST,0x0016,
42174209,22,EOL,0x0015,
42356900,21,LIST,0x000d,
42489060,13,EOL,0x0015,
42690206,21,ADD,0x0016,
42805306,22,CELL_ALLOC,0x0015,slot=6 ch=14 dir=Receive
42819424,22,SUCCESS,0x0015,
42989014,21,CELL_ALLOC,0x0016,slot=6 ch=14 dir=Transmit
46892409,29,LIST,0x0015,
47214313,21,EOL,0x001d,
47414536,29,ADD,0x0015,
47530137,21,CELL_ALLOC,0x001d,slot=5 ch=11 dir=Receive
47544277,21,SUCCESS,0x001d,
47713559,29,CELL_ALLOC,0x0015,slot=5 ch=11 dir=Transmit
50272414,1,LIST,0x0016,
50363821,22,EOL,0x0001,
75295748,30,ADD,0x0001,
75440954,1,SUCCESS,0x001e,
75584104,30,CELL_ALLOC,0x0001,slot=1 ch=8 dir=Transmit
75609004,30,SUCCESS,0x0001,
76003272,1,CELL_ALLOC,0x001e,slot=1 ch=8 dir=Receive
88636684,13,LIST,0x0015,
88637519,22,LIST,0x0001,
88794241,21,EOL,0x000d,
88949639,1,EOL,0x0016,
104192351,29,LIST,0x001e,
104229376,30,EOL,0x001d,
119919181,21,LIST,0x001d,
119979520,29,EOL,0x0015,
130342345,38,LIST,0x001e,
130374735,30,EOL,0x0026,
130732382,38,ADD,0x001e,
