sim_time_us,receiver_id,src_id,seq,latency_reported_ms,aoi_us
360453255,1,17,9,2054,1619137
361085651,1,24,17,906,570631
369242669,1,28,8,492,453766
369273107,1,12,2,1226,913615
369590551,1,9,14,484,417702
369871961,1,38,24,0,44295
369903318,1,18,2,1843,1399905
370502786,1,6,5,1796,1626523
371631605,1,20,24,210,250686
372827168,1,22,24,0,214921
373458015,1,2,0,2531,2200834
373967971,1,26,8,1320,768860
374313521,1,17,10,1203,758848
375260611,1,30,24,398,131692
375422861,1,34,24,210,133032
376487693,1,15,18,781,886604
376833533,1,24,18,1015,678528
383448237,1,12,3,1304,987212
383763469,1,18,3,1601,1158523
384080643,1,9,15,218,153219
384362779,1,28,9,414,378600
384992882,1,6,6,1132,960388
385622073,1,38,25,0,117311
385742793,1,2,1,773,438806
386913427,1,31,0,1007,666754
387066327,1,20,25,23,60432
387513149,1,25,0,1203,1260071
388457820,1,26,9,828,274381
388577588,1,22,25,46,337741
390063072,1,30,25,468,199787
390378597,1,17,11,2023,1582282
391172956,1,34,25,289,211281
391323375,1,24,19,710,373443
391607767,1,15,19,179,284097
398253355,1,12,4,1304,987642
398883543,1,18,4,1921,1473909
399168046,1,28,10,281,246211
399482965,1,6,7,1117,950452
399513267,1,9,16,898,835855
399603447,1,2,2,609,276023
401372195,1,38,26,0,114998
401688217,1,25,1,1281,1330356
402348323,1,31,1,500,156387
402501727,1,20,26,117,159890
403263103,1,26,10,710,157643
404327439,1,22,26,0,238201
405813194,1,30,26,343,74914
405978098,1,34,26,351,270452
406131340,1,17,12,2273,1830572
406412706,1,15,20,507,616334
406443484,1,24,20,773,440554
413058476,1,12,5,1445,1128680
413376282,1,9,17,570,503583
413691039,1,18,5,2171,1726717
413973142,1,28,11,304,270057
414093016,1,2,3,625,296832
414287820,1,6,8,695,528744
415547874,1,13,0,710,706080
415862598,1,38,27,46,312947
417123033,1,25,2,859,916821
417621961,1,20,27,101,139504
418098455,1,31,2,617,273707
418383228,1,26,11,875,316831
418817526,1,22,27,0,188854
420306149,1,17,13,1289,845771
420620836,1,30,27,578,310276
421218001,1,15,21,164,273181
421413157,1,34,27,609,533929
422533207,1,24,21,2554,2217792
428181623,1,18,6,1531,1084479
429123612,1,12,6,1617,1303201
429213166,1,2,4,531,194536
429756718,1,9,18,1000,938672
430037698,1,38,28,54,320659
430353592,1,28,12,1023,986413
430668261,1,6,9,1390,1221685
430983216,1,13,1,1671,1676521
431796789,1,20,28,85,126797
432243495,1,35,0,2070,2075026
433188163,1,25,3,937,989744
433503610,1,26,12,1195,640328
433533556,1,31,3,968,622851
433937659,1,22,28,0,59328
435423414,1,30,28,507,239787
435588316,1,34,28,210,134434
435738971,1,24,22,1023,690370
436338165,1,15,22,195,299605
436369009,1,17,14,2015,1572664
442668923,1,18,7,1398,954601
443298697,1,12,7,1179,860664
443388235,1,2,5,398,68623
443897493,1,38,29,0,112485
444213379,1,28,13,320,283746
444528110,1,13,2,679,682372
445188583,1,9,19,804,734052
445788213,1,6,10,843,677454
445972035,1,20,29,109,153640
446103595,1,35,1,1140,1146076
448026750,1,31,4,625,280107
448308706,1,26,13,1000,440945
448623539,1,25,4,1710,1768890
448742835,1,22,29,0,106738
450544094,1,17,15,1375,935279
450858492,1,30,29,593,326631
451023368,1,34,29,156,85135
451174099,1,24,23,1148,811809
452403251,1,15,23,531,638109
457791685,1,18,8,1742,1296104
458193369,1,2,6,578,248747
458733773,1,12,8,1632,1315814
459647944,1,38,30,23,292599
459963210,1,13,3,867,867472
460147307,1,20,30,195,235162
460278540,1,28,14,562,528580
460308737,1,9,20,398,334460
460593327,1,6,11,414,248193
461853434,1,25,5,906,959731
462168666,1,35,2,1210,1218950
462798565,1,26,14,679,122798
462829098,1,31,5,1265,918412
463547911,1,22,30,0,68048
465033670,1,30,30,539,271947
465828539,1,34,30,132,54364
465979215,1,17,16,1468,1023162
466923973,1,24,24,968,631970
468153404,1,15,24,421,528912
472279138,1,18,9,2109,1666379
472368506,1,2,7,421,87957
472596471,1,12,9,1390,1072096
473823046,1,38,31,46,311445
473854242,1,10,0,13484,13225837
474453309,1,13,4,812,810677
474768443,1,6,12,554,378269
475582433,1,20,31,421,459351
475713637,1,28,15,554,518380
475743834,1,9,21,656,589002
475908576,1,8,0,468,622150
476343463,1,25,6,468,527886
476973518,1,35,3,835,840235
477004158,1,31,6,1070,726290
477951807,1,10,1,2093,1834904
478352857,1,22,31,0,169884
478548973,1,26,15,1007,451326
478863803,1,27,0,3023,2742234
479211351,1,30,31,562,293384
480633650,1,34,31,320,242277
481417004,1,17,17,1531,1089429
482674071,1,24,25,812,475829
482958523,1,15,25,218,326203
487399379,1,18,10,2351,1903648
487682867,1,38,32,0,53792
487714248,1,12,10,2031,1713990
488118631,1,2,8,523,189444
488628211,1,13,5,601,602766
489573532,1,6,13,562,388628
490518815,1,28,16,226,190710
490706387,1,20,32,7,44206
491028705,1,8,1,234,390691
491463911,1,25,7,1078,1132659
491494205,1,9,22,1046,980866
492441837,1,31,7,554,210829
493071933,1,10,2,1476,1216996
493473157,1,22,32,0,258909
493668904,1,35,4,2328,2336365
493984085,1,26,16,2070,1519221
494298772,1,27,1,3039,2759361
494328710,1,30,32,390,121664
496383788,1,34,32,265,187697
496849441,1,17,18,1562,1123428
497479171,1,24,26,796,460631
499338905,1,15,26,1109,1214408
500633187,1,18,11,1484,1033824
502521745,1,12,11,1226,912147
502803482,1,13,6,703,703930
503553699,1,2,9,765,437212
503747969,1,38,33,0,134836
505511567,1,20,33,242,286915
505638681,1,6,14,765,598235
505953878,1,28,17,257,216995
506149090,1,8,2,1046,1198586
506929002,1,9,23,523,462538
507562089,1,31,8,1242,901374
507844176,1,26,17,1414,851571
508159039,1,25,8,1765,1820030
508474061,1,35,5,1484,1492430
508504252,1,10,3,1890,1629967
508789021,1,27,2,2117,1843380
508908547,1,22,33,62,347390
509449016,1,30,33,554,288862
510873870,1,34,33,226,154382
511654589,1,37,1,36726,36209406
511969594,1,24,27,1203,865111
512883770,1,15,27,546,649878
513544760,1,37,2,23421,22904249
514174622,1,17,19,3054,2613617
515119789,1,37,3,10695,10174577
516697190,1,18,12,1765,1319232
517009455,1,12,12,1257,938914
517608876,1,13,7,1015,1017134
518988985,1,2,10,750,419238
519183113,1,38,34,0,89753
519682613,1,20,34,390,434524
519813803,1,6,15,304,132731
520759032,1,28,18,335,298149
520789196,1,9,24,257,189886
520953916,1,8,3,273,421438
521898924,1,14,0,546,818197
522051977,1,37,4,1914,1395817
522648862,1,25,9,562,614534
522679233,1,31,9,750,409172
523309321,1,10,4,2015,1759081
523594274,1,26,18,1156,598179
523909139,1,35,6,1523,1529743
524028382,1,22,34,0,251659
524256824,1,30,34,476,213857
524854135,1,27,3,2398,2115360
525363970,1,34,34,296,218915
527089705,1,17,20,1296,855895
527688852,1,15,28,492,595610
527719674,1,24,28,1328,985820
531817247,1,12,13,1507,1192024
532098776,1,13,8,742,744529
532129755,1,18,13,1875,1430918
533794126,1,2,11,460,130623
534172305,1,20,35,78,119535
534618279,1,38,35,0,145771
535444014,1,8,4,242,399759
535879112,1,28,19,148,113048
536194206,1,6,16,1210,1043490
536856847,1,9,25,734,671648
537019028,1,14,1,890,1164077
537172348,1,37,5,2343,1820894
537509080,1,31,10,1226,879509
537802161,1,10,5,2078,1822244
538714450,1,26,19,1804,1249615
539029419,1,25,10,1500,1557425
539148771,1,22,35,15,301736
539344263,1,35,7,1507,1511733
539659291,1,27,4,2296,2017307
540004252,1,30,35,390,123671
541114139,1,34,35,351,273645
541579822,1,17,21,1203,759585
541897379,1,24,29,828,496021
543123945,1,15,29,265,374437
545989676,1,12,14,1601,1286312
547249850,1,18,14,1742,1301003
547849161,1,13,9,1054,1057120
548599452,1,2,12,500,170284
549612452,1,20,36,132,176823
549934164,1,8,5,390,541787
550054193,1,28,20,304,272951
550369069,1,6,17,429,258300
550683375,1,38,36,0,203029
551029709,1,37,6,1468,951664
551344606,1,31,11,820,472812
551977436,1,39,0,1546,1470400
552259128,1,33,0,492,688694
552454185,1,14,2,515,787503
552607132,1,9,26,710,648470
552922850,1,10,6,1914,1651273
553204285,1,25,11,812,865089
553519393,1,27,5,1414,1136241
554464527,1,26,20,1851,1292140
554583838,1,22,36,31,320993
555094378,1,35,8,1328,1329600
555124330,1,30,36,398,136014
555289474,1,5,0,3539,3305728
555919310,1,34,36,343,266564
556699653,1,24,30,750,414845
557014912,1,17,22,1773,1331297
558874065,1,15,30,195,304261
561112443,1,12,15,1703,1384724
562054931,1,18,15,1187,746724
563089314,1,2,13,453,121130
563284145,1,13,10,695,696085
565174339,1,28,21,289,252519
565369274,1,8,6,281,434394
565488767,1,38,37,70,332150
565519616,1,39,1,945,872025
565677068,1,20,37,320,366485
566119422,1,6,18,1015,843230
566149993,1,31,12,1125,778188
566467833,1,37,7,2468,1952315
566629299,1,14,3,617,892314
567259576,1,5,1,1000,768111
567412199,1,10,7,2375,2119771
567694472,1,33,1,1015,1217810
568009666,1,25,12,1304,1353441
568954663,1,26,21,2156,1595852
568984848,1,9,27,1617,1549643
569073998,1,22,37,15,305088
569269521,1,27,6,3140,2857993
569899485,1,35,9,1023,1027243
569929439,1,30,37,578,315385
570409328,1,34,37,382,307027
571192742,1,17,23,1593,1154238
571505044,1,24,31,1117,783379
573364195,1,15,31,625,731864
575287436,1,12,16,1304,990322
578089223,1,13,11,648,649600
578524497,1,2,14,617,282869
578750060,1,18,16,1929,1488703
579852273,1,20,38,445,487003
580174382,1,8,7,414,567627
580608579,1,38,38,0,245446
580924559,1,6,19,1015,843692
580954721,1,39,2,968,892441
581239492,1,28,22,609,575485
581269955,1,37,8,1984,1465347
581587776,1,31,13,1382,1033182
581749374,1,14,4,421,699472
581899825,1,10,8,2625,2365210
582184721,1,26,22,1273,716865
582499592,1,33,2,1078,1280732
582814766,1,25,13,1046,1100611
582844976,1,9,28,1421,1355084
583009407,1,5,2,882,650755
583759648,1,27,7,2898,2618674
584419570,1,30,38,367,99874
584508874,1,22,38,0,239958
585334463,1,35,10,937,947122
586159484,1,34,38,554,478196
586313433,1,24,32,1585,1247824
586627694,1,17,24,1664,1221993
588484327,1,15,32,531,633273
591349965,1,12,17,1695,1380039
592295187,1,18,17,1429,986975
592894357,1,13,12,492,490507
593329561,1,2,15,437,103559
594968053,1,20,39,187,227776
595132523,1,37,9,1437,919969
595294353,1,8,8,304,461046
595413986,1,38,39,46,308666
595444909,1,31,14,859,518458
595762837,1,10,9,1929,1672668
596359859,1,28,23,1367,1328658
596704844,1,39,3,835,760378
596989676,1,6,20,1812,1645390
597184537,1,14,5,750,1022095
597619741,1,33,3,1164,1361809
597934871,1,26,23,1601,1048161
598249851,1,25,14,1570,1629445
598280042,1,9,29,1062,1000081
598594674,1,30,39,484,215764
598683951,1,22,39,0,188479
598879742,1,27,8,2890,2613787
599074799,1,5,3,1304,1075522
600454919,1,35,11,1984,1989417
600649608,1,34,39,343,264559
601430286,1,17,25,1656,1212096
601745253,1,24,33,1242,906400
605179716,1,15,33,1250,1359884
606496518,1,12,18,1554,1238457
608363127,1,18,18,2351,1906457
608959465,1,13,13,546,548557
609143322,1,20,40,234,278005
609394691,1,2,16,695,357878
610252727,1,31,15,1234,884446
610729630,1,8,9,351,505678
610849110,1,38,40,31,298462
610880384,1,37,10,2382,1864698
611164957,1,28,24,1265,1227465
611479804,1,6,21,2148,1976861
611509949,1,39,4,906,830371
612109992,1,26,24,1757,1199814
612140133,1,10,10,2429,2175671
612455168,1,9,30,1046,980870
612739867,1,33,4,1515,1716300
612859046,1,22,40,0,160402
612934646,1,14,6,984,1260141
613369856,1,27,9,2515,2232366
613564938,1,5,4,1406,1170514
613718047,1,30,40,375,108773
614315004,1,25,15,1632,1685711
615607659,1,24,34,867,534405
615769737,1,34,40,390,312291
616205045,1,35,12,2750,2755157
616576788,1,17,26,2148,1709062
616760712,1,40,0,6687,6210263
619354586,1,15,34,609,714463
621905398,1,18,19,1828,1386248
622537816,1,12,19,1812,1498524
623633555,1,20,41,164,205779
624515022,1,2,17,1289,960894
625024635,1,13,14,945,942012
625339905,1,6,22,1500,1325959
625653725,1,38,41,0,181218
625685348,1,31,16,1398,1052022
625849832,1,8,10,390,546995
626002983,1,37,11,2289,1768581
626600522,1,27,10,1687,1412553
626795189,1,40,1,1578,1096363
626915105,1,28,25,1187,1149519
626945266,1,9,31,1156,1095998
627229956,1,33,5,1414,1612038
627260436,1,39,5,1335,1261272
627545068,1,26,25,1226,673983
627575301,1,10,11,2406,2145727
627739736,1,14,7,765,1038122
628924456,1,22,41,31,319592
629045671,1,5,5,1554,1327634
629434870,1,25,16,890,946862
629944816,1,34,41,375,303453
630094959,1,30,41,750,481679
630413041,1,24,35,1226,890186
630700142,1,35,13,1289,1292794
630725464,1,17,27,1992,1549678
635104662,1,15,35,828,933287
637343487,1,18,20,1523,1082139
637970382,1,12,20,1828,1509206
639383539,1,20,42,132,174513
639514679,1,13,15,773,777538
639634902,1,2,18,531,194191
640144737,1,6,23,359,190228
640805593,1,31,17,1015,668194
641120610,1,37,12,2226,1706500
641600501,1,8,11,656,813918
641719633,1,38,42,132,391222
642034933,1,28,26,875,839670
642383089,1,9,32,859,791603
642980238,1,26,26,2031,1476340
643010434,1,39,6,2101,2026905
643175370,1,40,2,3195,2710919
643325457,1,10,12,3531,3275157
643490123,1,14,8,1515,1792894
643610068,1,33,6,2304,2500593
643729559,1,22,42,54,340355
643804960,1,34,42,125,46415
644120171,1,5,6,2593,2363055
644240221,1,27,11,3539,3263169
644870214,1,25,17,1492,1546674
645218042,1,30,42,476,212585
645533307,1,24,36,804,467875
646760225,1,35,14,1695,1694974
646790618,1,17,28,2625,2181782
648649823,1,15,36,148,251886
652145637,1,18,21,1601,1157737
653689835,1,13,16,726,726141
653720491,1,12,21,1789,1470262
654188397,1,20,43,70,112184
655385043,1,2,19,835,502791
655579846,1,6,24,414,242504
655894166,1,38,43,0,124784
655925652,1,37,13,2257,1738135
656404926,1,5,7,734,507201
656525385,1,27,12,1757,1478040
656870722,1,31,18,1898,1553645
657034981,1,14,9,570,844871
657155135,1,33,7,1703,1905006
657352910,1,8,12,414,566337
657470324,1,26,27,2179,1618347
657818199,1,9,33,1781,1718931
658100123,1,28,27,1546,1514225
658130413,1,10,13,3187,2928481
658294838,1,34,43,203,130037
658445588,1,39,7,2328,2251112
658534232,1,22,43,0,249691
658610431,1,40,3,3070,2583480
658730057,1,25,18,429,484652
660335686,1,17,29,1617,1179995
660653442,1,30,43,617,350311
660935044,1,35,15,765,774249
661283149,1,24,37,757,417582
663769925,1,15,37,687,793833
668210582,1,12,22,2046,1733771
668363509,1,20,44,78,114926
669473350,1,18,22,3289,2844805
670069261,1,38,44,0,39734
670190148,1,2,20,984,651596
670385253,1,13,17,2054,2054980
671360804,1,31,19,1093,746823
671571146,1,5,8,1156,931204
671645240,1,6,25,2164,1991749
672275313,1,33,8,2085,2279253
672470234,1,8,13,382,533836
672647247,1,37,14,3109,2592491
672905432,1,28,28,2171,2139807
673415163,1,34,44,132,55009
673535432,1,26,28,3054,2496374
673565606,1,9,34,1890,1824400
673850430,1,27,13,3296,3021816
673880714,1,39,8,3195,3123708
673969840,1,22,44,31,318092
674045491,1,14,10,1585,1863034
674195659,1,10,14,3476,3211252
674990365,1,40,4,3710,3223245
675425462,1,25,19,1179,1234695
676085811,1,17,30,1757,1317086
676403110,1,30,44,468,203858
677687289,1,24,38,1562,1226975
677945452,1,35,16,1867,1878397
679520017,1,15,38,531,637705
682543087,1,20,45,109,154374
682985071,1,13,18,578,576699
683015687,1,12,23,1898,1585771
684560051,1,6,26,562,390693
684590931,1,18,23,3257,2808898
685505133,1,33,9,625,825346
685625274,1,2,21,656,321146
685819363,1,38,45,0,206230
686168620,1,31,20,1101,757774
686450589,1,26,29,1796,1243572
686960648,1,40,5,1531,1048911
687275524,1,5,9,1171,940309
687590366,1,8,14,281,436612
687710520,1,28,29,1539,1507444
688058747,1,37,15,2976,2457167
688340609,1,27,14,3195,2917675
688460186,1,22,45,210,503770
688688748,1,9,35,1695,1627042
689000746,1,10,15,3000,2739438
689165534,1,11,0,2945,3004201
689480289,1,34,45,390,314371
689915600,1,25,20,1359,1406058
689945829,1,39,9,3289,3207971
690110672,1,14,11,2226,2498975
690575416,1,30,45,585,320504
692150947,1,17,31,2445,2002457
694010620,1,35,17,2140,2146700
694325450,1,15,39,1296,1404055
694670960,1,24,39,2976,2644607
696878630,1,12,24,1710,1394006
697847426,1,18,24,1570,1125141
698293076,1,20,46,250,294988
698735170,1,13,19,562,557356
699995389,1,33,10,578,776389
700310170,1,6,27,765,597848
700745400,1,2,22,625,292351
701255661,1,28,30,1054,1016725
701569542,1,38,46,7,276716
701601484,1,37,16,1976,1460822
701765755,1,5,10,1062,836650
701885688,1,27,15,2648,2369574
702080781,1,40,6,2265,1780359
702254813,1,31,21,1460,1117414
702395602,1,11,1,1710,1779896
703145662,1,26,30,2656,2102707
703175612,1,9,36,687,623198
703655335,1,34,46,546,474909
703894759,1,22,46,0,172718
703970790,1,8,15,1085,1238905
704285744,1,14,12,1656,1931441
704439060,1,39,10,2296,2221006
704753324,1,30,46,367,100982
705068431,1,10,16,3601,3346167
705350649,1,25,21,2140,2198994
707240432,1,35,18,929,939012
707271104,1,17,32,2320,1881018
708531100,1,24,40,1859,1528169
708815288,1,15,40,289,390240
711369045,1,12,25,2085,1766840
711998961,1,18,25,1335,889410
712785583,1,20,47,7,53119
713855276,1,33,11,406,605017
714485340,1,13,20,640,635666
714800579,1,6,28,1085,917230
715778563,1,19,0,867,793993
716093989,1,31,22,1265,925350
716375477,1,28,31,640,602088
716495534,1,2,23,804,472004
716724128,1,37,17,2648,2130351
716885877,1,5,11,2015,1784897
717319612,1,38,47,0,214292
717515439,1,34,47,171,99306
717876521,1,40,7,3640,3162080
717950840,1,26,31,1781,1228192
718069891,1,22,47,0,97856
718265429,1,4,0,2484,2269811
718295980,1,10,17,2609,2354985
718580822,1,27,16,3789,3510040
718612652,1,39,11,1851,1777411
718775735,1,11,2,2625,2691279
719090899,1,8,16,1164,1316815
719240955,1,9,37,1445,1383873
719558295,1,30,47,468,202828
719720902,1,14,13,1984,2255920
720155767,1,25,22,1390,1448814
722394162,1,17,33,1453,1010249
722675830,1,35,19,1101,1108754
722990384,1,15,41,359,467427
723020965,1,24,41,742,408649
725541074,1,12,26,2078,1755803
727269102,1,20,48,93,138160
727431273,1,18,26,2671,2224603
728345621,1,33,12,812,1009382
729605420,1,6,29,968,799328
729920678,1,13,21,1234,1238852
730115665,1,5,12,796,569323
730265829,1,19,1,812,731148
730550621,1,28,32,421,381331
731376020,1,40,8,1757,1270904
731526319,1,31,23,1765,1413783
731809719,1,38,48,0,110633
731930661,1,2,24,820,485868
732182662,1,37,18,3601,3081063
732755853,1,27,17,2375,2099104
732874970,1,22,48,0,113826
732950876,1,11,3,2664,2733577
733070924,1,26,32,2078,1520120
733265581,1,34,48,296,224761
733385598,1,4,1,2250,2030597
733415847,1,9,38,976,910308
733757493,1,10,18,2453,2198827
733895757,1,8,17,953,1109175
734210988,1,14,14,1851,2129639
735017666,1,39,12,2304,2229270
735308684,1,30,48,359,93806
736850933,1,25,23,2367,2424707
738740460,1,15,42,984,1092523
738771335,1,17,34,1953,1510358
739685949,1,35,20,2257,2267341
739716348,1,24,42,1531,1194692
741293874,1,12,27,2390,2071095
742074078,1,20,49,85,122864
742554473,1,18,27,1789,1344149
743780498,1,13,22,609,614313
744095999,1,33,13,1390,1587072
744443508,1,19,2,664,591752
745236156,1,40,9,1484,998278
745355714,1,28,33,617,582325
745386413,1,31,24,1226,879636
745553590,1,5,13,937,711096
745670789,1,6,30,1085,918949
746019201,1,37,19,2203,1679833
746495966,1,11,4,1718,1786509
746735754,1,2,25,929,595689
746931025,1,26,33,1507,950570
747125803,1,14,15,554,826169
747244898,1,38,49,0,147390
747560668,1,4,2,2101,1885355
747876001,1,27,18,2343,2063000
747906392,1,39,13,1007,938355
748070820,1,8,18,398,550945
748221216,1,10,19,1765,1506784
748310075,1,22,49,0,275534
748535922,1,9,39,914,850715
749330732,1,34,49,617,536452
749765778,1,25,24,750,801613
750743970,1,30,49,398,130690
752342832,1,17,35,1398,960568
752601086,1,15,43,390,500024
754176068,1,35,21,1617,1624658
754490936,1,32,0,8765,8871123
755151479,1,24,43,1203,867298
755466314,1,12,28,1976,1660892
756568251,1,20,50,46,91824
757356459,1,18,28,1953,1509184
758900918,1,13,23,1265,1265977
759530823,1,28,34,703,671503
759561194,1,31,25,531,189430
759846117,1,33,14,1921,2114999
760194327,1,19,3,1265,1194114
760671377,1,40,10,1546,1062371
760910859,1,2,26,578,247357
761139073,1,37,20,2421,1904660
761301062,1,11,5,1437,1505668
761616165,1,5,14,1632,1405810
761736157,1,26,34,1937,1380695
762365915,1,6,31,2664,2497332
762679992,1,38,50,0,199584
762996006,1,32,1,3179,3282494
763115778,1,22,50,453,745299
763190926,1,8,19,351,505906
763659587,1,9,40,1898,1829828
763940846,1,4,3,3429,3210845
763971356,1,10,20,2679,2420966
764135865,1,34,50,539,463252
764256127,1,27,19,3851,3575951
764286571,1,39,14,2492,2420090
764766216,1,14,16,2234,2499792
765545928,1,30,50,359,96711
766146175,1,25,25,3070,3127332
768350992,1,15,44,1078,1187419
768666203,1,35,22,1328,1330332
768696600,1,17,36,2859,2415915
769014240,1,12,29,1437,1122587
771219721,1,24,44,1328,988531
772314706,1,20,51,210,253315
772476554,1,18,29,2210,1769904
773705773,1,13,24,820,820822
774336208,1,33,15,1390,1593751
774366441,1,19,4,1140,1068539
774650944,1,28,35,734,697868
774681340,1,31,26,929,583019
775476453,1,40,11,1750,1269684
775630010,1,37,21,2359,1836962
775911075,1,6,32,1390,1222170
776108967,1,11,6,1625,1696386
776421304,1,5,15,1218,992199
776574109,1,9,41,789,724841
776975920,1,2,27,703,374918
777171248,1,26,35,2757,2206418
777485932,1,4,4,2421,2201253
