sim_time_us,node_id,period,total,cpu,lpm,deep_lpm,radio_tx,radio_rx,radio_total
60277137,36,0,1966110,42465,1923645,0,0,1965561,1965561
60291989,41,0,1966110,42465,1923645,0,0,1965561,1965561
60318238,22,0,1966117,80289,1885828,0,5698,115853,121551
60382520,8,0,1966126,42452,1923674,0,0,1965577,1965577
60434934,4,0,1966126,42452,1923674,0,0,1965577,1965577
60516282,32,0,1966110,42465,1923645,0,0,1965561,1965561
60530959,18,0,1966110,42465,1923645,0,0,1965561,1965561
60531163,35,0,1966110,42465,1923645,0,0,1965561,1965561
60578697,16,0,1966110,42465,1923645,0,0,1965561,1965561
60595256,17,0,1966110,42465,1923645,0,0,1965561,1965561
60609825,11,0,1966117,42466,1923651,0,0,1965568,1965568
60631792,23,0,1966110,42565,1923545,0,0,1965561,1965561
60657659,38,0,1966110,42871,1923239,0,0,1965561,1965561
60657265,1,0,1966162,1966162,0,0,10075,94625,104700
60683191,2,0,1966126,42452,1923674,0,0,1965577,1965577
60699034,26,0,1966110,42466,1923644,0,0,1965561,1965561
60758147,24,0,1966110,42465,1923645,0,0,1965561,1965561
60771023,33,0,1966110,42465,1923645,0,0,1965561,1965561
60790293,9,0,1966126,42452,1923674,0,0,1965577,1965577
60795682,25,0,1966110,42465,1923645,0,0,1965561,1965561
60877748,20,0,1966110,43075,1923035,0,0,1965561,1965561
60883431,15,0,1966117,42547,1923570,0,0,1965568,1965568
60900219,21,0,1966118,70520,1895598,0,5357,82987,88344
60902281,40,0,1966110,42465,1923645,0,0,1965561,1965561
60937865,3,0,1966126,42452,1923674,0,0,1965577,1965577
60964909,29,0,1966118,55306,1910812,0,4913,79822,84735
60972910,14,0,1966124,69463,1896661,0,6325,84604,90929
61010299,28,0,1966110,42478,1923632,0,0,1965561,1965561
61046701,6,0,1966126,42571,1923555,0,0,1965577,1965577
61049099,27,0,1966110,42466,1923644,0,0,1965561,1965561
61049286,31,0,1966109,42857,1923252,0,0,1965561,1965561
61055500,12,0,1966117,42864,1923253,0,0,1965568,1965568
61086365,10,0,1966117,42466,1923651,0,0,1965568,1965568
61098464,34,0,1966110,42465,1923645,0,0,1965561,1965561
61125095,13,0,1966124,77558,1888566,0,6107,78654,84761
61177154,37,0,1966110,42965,1923145,0,0,1965561,1965561
61190388,19,0,1966110,42465,1923645,0,0,1965561,1965561
61217291,39,0,1966110,42465,1923645,0,0,1965561,1965561
61223509,7,0,1966126,42452,1923674,0,0,1965577,1965577
61255180,30,0,1966116,69411,1896705,0,6897,74351,81248
61268159,5,0,1966126,43146,1922980,0,0,1965577,1965577
120277135,36,1,1966080,43800,1922280,0,0,1966080,1966080
120291987,41,1,1966080,43799,1922281,0,0,1966080,1966080
120318199,22,1,1966079,77197,1888882,0,3768,56025,59793
120382518,8,1,1966080,43787,1922293,0,0,1966080,1966080
120434932,4,1,1966080,43787,1922293,0,0,1966080,1966080
120516280,32,1,1966080,43800,1922280,0,0,1966080,1966080
120530957,18,1,1966080,43799,1922281,0,0,1966080,1966080
120531161,35,1,1966080,43800,1922280,0,0,1966080,1966080
120578695,16,1,1966080,43799,1922281,0,0,1966080,1966080
120595254,17,1,1966080,43799,1922281,0,0,1966080,1966080
120609823,11,1,1966080,43799,1922281,0,0,1966080,1966080
120631790,23,1,1966080,44282,1921798,0,0,1966080,1966080
120657657,38,1,1966080,43999,1922081,0,0,1966080,1966080
