sim_time_us,node_id,seq
369552432,7,5
369586452,8,2
370099667,30,24
370824826,18,0
371031874,6,8
371417281,31,7
371968625,19,13
372129552,26,7
372206801,20,19
372453957,13,24
372729987,28,13
372825129,21,24
373098628,14,24
374659742,5,15
375748245,12,16
377912697,22,24
382693554,4,3
383432699,27,9
383957622,36,4
384196023,35,3
384641150,8,3
385278994,7,6
385538393,39,0
385711448,18,1
385785867,32,0
385908129,30,25
386438108,6,9
386497692,34,0
386736445,9,0
386751030,31,8
386879120,21,25
387339623,20,20
387723302,26,8
387886629,19,14
387992990,13,25
388217087,28,14
389067363,14,25
389222212,5,16
390259548,12,17
393795510,22,25
397802920,4,4
399214101,27,10
399513354,7,7
399595170,8,4
399641125,36,5
399643725,39,1
399891346,35,4
400583421,32,1
400876750,6,10
401187340,21,26
401286753,34,1
401354782,31,9
401430216,18,2
401810570,30,26
402113525,26,9
402189519,9,1
402628676,20,21
403155644,28,15
403583182,13,26
403746004,19,15
404394088,5,17
404457988,14,26
405001778,12,18
408529880,22,26
413318568,4,5
413714100,27,11
413715426,36,6
414374329,39,2
414464713,8,5
415005548,7,8
415313728,3,0
415414758,35,5
415446087,6,11
415486857,21,27
415869494,30,27
416136152,31,10
416212383,32,2
417282730,34,2
417352060,18,3
417556706,9,2
417691186,20,22
417832775,26,10
417925300,28,16
418527273,19,16
418653300,14,27
419086741,13,27
420144087,5,18
420325123,12,19
423193967,22,27
427754508,36,7
427927954,4,6
429105548,8,6
429511487,27,12
429649201,6,12
429855271,7,9
429897830,39,3
429974658,30,28
430001308,11,0
430088439,21,28
430212110,3,1
430261171,31,11
430274938,15,0
430434331,40,0
430489051,10,0
431156971,35,6
431595215,32,3
432023976,18,4
432658273,20,23
432673923,9,3
433021168,34,3
433168742,26,11
433425309,28,17
433832458,14,28
434199158,19,17
434336115,5,19
434657091,13,28
435478353,12,20
438061154,22,28
441863883,36,8
443441581,8,7
443615443,4,7
444191039,39,4
444391858,11,1
444737842,6,13
445245334,27,13
445279326,30,29
445283732,21,29
445399647,10,1
445594904,3,2
445724437,7,10
445914773,35,7
445920442,31,12
445945943,40,1
446056094,15,1
446665527,32,4
447261518,20,24
447472737,18,5
447541101,9,4
448294831,26,12
448362857,5,20
448364267,14,29
449021127,34,4
449050290,28,18
450086348,19,18
450391423,13,29
451384553,12,21
452999556,22,29
453157511,29,0
456059170,36,9
457578615,8,8
458499352,39,5
458634045,11,2
459028398,6,14
459279476,4,8
459573465,27,14
459899590,3,3
460024149,35,8
460177763,30,30
460315834,31,13
460338420,21,30
460868595,15,2
460923091,10,2
461199954,40,2
461552782,7,11
461682894,32,5
462418926,14,30
462695880,20,25
462828622,18,6
463129650,26,13
463177378,34,5
463376873,9,5
463425332,5,21
464734394,28,19
465205723,19,19
465797692,13,30
466454861,12,22
467274567,29,1
467369564,22,30
471114026,36,10
472457472,8,9
473272794,39,6
474079358,11,3
474154486,4,9
474561239,3,4
474655828,27,15
474677764,30,31
474828879,6,15
474899139,35,9
474987714,31,14
475134229,15,3
475790502,32,6
475993413,10,3
476156299,21,31
476279499,37,0
476379641,40,3
476666125,7,12
477279205,26,14
477558359,20,26
477686598,5,22
477973613,14,31
478483521,18,7
478849247,34,6
479068796,9,6
480214764,19,20
480289866,13,31
480698747,28,20
480767837,12,23
481483020,22,31
482813636,29,2
485879647,36,11
487491571,39,7
488438156,8,10
488892390,11,4
489259167,6,16
489444461,30,32
489628359,31,15
490037458,4,10
490220225,32,7
490330617,21,32
490469923,3,5
490471943,27,16
490493624,15,4
490792966,35,10
491009069,10,4
491079011,40,4
491529145,7,13
491552962,37,1
491649809,16,0
492637482,26,15
492766171,18,8
493028349,14,32
493122731,34,7
493504224,20,27
493636284,5,23
494361435,9,7
495331559,28,21
495529895,22,32
495792899,19,21
495891449,13,32
496236145,12,24
498455478,29,3
500297041,36,12
502503060,8,11
503328220,39,8
504321564,11,5
504842427,31,16
504998077,30,33
505145365,6,17
505237522,27,17
505337869,15,5
505375851,35,11
505384252,32,8
505447789,21,33
505607761,4,11
506001148,3,6
506117664,7,14
506253726,10,5
506371829,40,5
506373254,37,2
506634173,16,1
507582988,14,33
507852580,26,16
508352054,18,9
509005502,34,8
509064519,9,8
509212573,20,28
509409723,5,24
509761227,28,22
510480436,13,33
510556423,12,25
510983004,22,33
511632496,19,22
514307654,29,4
515787135,36,13
517828791,8,12
518913406,39,9
519099639,30,34
519532668,15,6
519854039,21,34
520118627,32,9
520151772,31,17
520212190,11,6
520277120,6,18
520709347,27,18
520876154,3,7
520943578,37,3
520977404,35,12
521180758,10,6
521407611,16,2
521568699,4,12
521693182,7,15
522177019,14,34
522239007,40,6
522812610,26,17
523810191,34,9
523985014,18,10
524705144,9,9
524866172,20,29
525081534,28,23
525157048,13,34
525186130,22,34
525269098,5,25
525532985,12,26
526320047,19,23
529633942,29,5
529906427,36,14
533391285,8,13
533748071,30,35
533900914,21,35
534170230,31,18
534290325,11,7
534563917,15,7
534673461,32,10
534694796,39,10
535414828,6,19
535673048,3,8
535714735,27,19
535923085,10,7
536021814,4,13
536250836,35,13
536369244,16,3
536552592,7,16
536756078,37,4
537551525,26,18
537739238,14,35
538176527,40,7
538542359,18,11
538896268,34,10
539289861,13,35
539324448,20,30
539894082,5,26
540222175,28,24
540498834,9,10
540564261,12,27
540865843,22,35
542308545,19,24
543973388,36,15
544985525,29,6
547994680,21,36
548408363,8,14
549169992,30,36
549343274,39,11
549508587,6,20
549540354,11,8
549613681,31,19
549931125,15,8
550263568,27,20
550642241,32,11
551219924,3,9
551322869,37,5
551574982,26,19
551719622,4,14
551738161,41,0
551743049,35,14
551751256,10,8
552177583,7,17
552313881,16,4
552783230,18,12
553543724,40,8
553622110,14,36
553655161,13,36
554163084,20,31
554177548,34,11
554464990,5,27
554487810,28,25
554942563,12,28
555939700,9,11
556725218,22,36
556894452,19,25
559731201,36,16
559805841,29,7
563090063,8,15
563510289,21,37
563594499,6,21
564076794,31,20
564477825,11,9
564602964,15,9
564624483,39,12
564638696,30,37
565400033,32,12
565852424,35,15
565925028,27,21
566153088,26,20
566390310,37,6
566556370,10,9
567064339,3,10
567248386,4,15
567409965,41,1
567766257,18,13
567860730,16,5
568099432,7,18
568332966,13,37
568762445,40,9
568886483,20,32
569404080,34,12
569474921,12,29
569614238,14,37
570061373,5,28
570292478,28,26
570537456,9,12
571339753,19,26
571674238,22,37
574403066,36,17
575383983,29,8
577563317,8,16
578248515,21,38
578532652,11,10
578643959,31,21
578709014,30,38
578838104,15,10
579562464,39,13
579602312,6,22
580175689,27,22
580282092,35,16
580631088,37,7
580696893,32,13
581381169,4,16
581535894,26,21
581571607,3,11
581774788,10,10
581831841,41,2
582393802,16,6
582828822,18,14
583047673,13,38
583707988,14,38
583895398,40,10
583963236,7,19
584346294,12,30
584607200,34,13
584866401,20,33
585706535,28,27
585713091,9,13
585776900,5,29
586365817,22,38
586608372,19,27
589985515,29,9
590199941,36,18
592704498,11,11
592807170,21,39
593016262,8,17
593103549,30,39
593821870,15,11
593995131,6,23
594508654,35,17
594511152,31,22
595073466,27,23
595306535,37,8
595460407,39,14
595587518,32,14
595792112,17,0
595837274,3,12
595923049,24,0
597227943,16,7
597263988,4,17
597410910,26,22
597652147,41,3
597665419,10,11
597824652,18,15
597950104,40,11
598141939,14,39
598583813,7,20
598962673,12,31
599023038,13,39
599286893,34,14
599472421,20,34
600073748,28,28
601096641,22,39
601175157,9,14
601355671,5,30
601413337,19,28
605125459,36,19
605409099,29,10
607485784,11,12
607658762,21,40
608146540,30,40
608392213,15,12
608494531,6,24
608563167,8,18
609606302,31,23
609721944,27,24
610024590,24,1
610056162,35,18
610149751,3,13
610435785,37,9
610759419,32,15
611427783,39,15
611714693,41,4
611775762,17,1
611860756,16,8
612035920,26,23
612242866,18,16
612610772,10,12
613036139,14,40
613185893,4,18
613470512,12,32
613646333,7,21
613695043,20,35
613754792,40,12
614146317,34,15
614336761,13,40
615330304,9,15
615522083,22,40
615542536,5,31
615675310,28,29
617113186,19,29
619543711,36,20
621024717,29,11
622001389,11,13
622482452,30,41
622532005,6,25
623064537,8,19
623659221,15,13
623679426,21,41
624243910,35,19
624657544,3,14
624737745,31,24
624995351,27,25
625154698,33,0
625412458,37,10
625431303,32,16
625704258,24,2
625827723,25,0
625855498,39,16
625884187,16,9
626072617,17,2
626909985,41,5
627651259,12,33
627673241,10,13
627801545,26,24
627826010,7,22
627889939,18,17
628442363,14,41
628571116,13,41
628629782,40,13
629154633,4,19
629200956,34,16
629383724,20,36
630473282,5,32
630561146,22,41
631197482,9,16
631573728,28,30
632100777,19,30
634207753,36,21
636102941,11,14
636727317,6,26
636805987,29,12
637158793,8,20
637646508,30,42
638189042,15,14
638582737,35,20
638878340,31,25
639220044,3,15
639572749,21,42
640337439,16,10
640407862,32,17
640726168,25,1
640761440,27,26
640765095,39,17
640912451,33,1
640949048,41,6
641006228,37,11
641253777,17,3
641427575,24,3
642364458,26,25
642554693,18,18
642951001,7,23
642977945,10,14
643303175,13,42
643376742,12,34
643606426,14,42
643849413,34,17
643917750,20,37
644086746,40,14
644920248,4,20
645175338,5,33
645943948,22,42
646197482,9,17
646204930,19,31
647511228,28,31
649184316,36,22
651646448,6,27
651724649,30,43
651829514,11,15
652251270,29,13
652951207,15,15
652994335,8,21
653610709,3,16
653813342,35,21
654389000,21,43
654579626,16,11
654657869,32,18
654729903,31,26
654974960,33,2
655034966,41,7
655064772,38,0
656173018,24,4
656413514,27,27
656476158,25,2
656624480,39,18
656900743,17,4
656991209,37,12
657048622,7,24
657278098,26,26
657656686,14,43
658071689,10,15
658133450,18,19
658154080,34,18
658720492,12,35
659235178,13,43
659504782,40,15
659925552,20,38
659975198,22,43
660803070,4,21
660956588,5,34
661279517,19,32
661416242,9,18
662835334,28,32
663748096,36,23
666240305,30,44
666962366,11,16
667352347,6,28
667729090,8,22
667954386,29,14
668204448,3,17
668212514,15,16
668600826,21,44
669214702,41,8
669598332,35,22
669631230,33,3
669704730,32,19
669713165,38,1
670396175,16,12
670542120,31,27
670594893,24,5
670780886,25,3
670796395,39,19
670916387,17,5
671521332,7,25
671545300,37,13
671871857,26,27
672015375,27,28
672051763,14,44
673231952,12,36
673392022,10,16
673429245,18,20
673560371,34,19
673651518,40,16
674409947,20,39
675032083,13,44
675186176,22,44
675504293,19,33
675564680,9,19
675948157,4,22
676831629,5,35
678222166,28,33
678865269,36,24
680912139,30,45
681574040,6,29
681753111,11,17
682519185,3,18
682922512,8,23
683024985,15,17
683181576,29,15
683596227,21,45
684142230,32,20
684198857,35,23
684330333,38,2
684701543,33,4
684765270,41,9
685056183,16,13
685116794,25,4
685179158,39,20
685229912,31,28
685493321,24,6
685810895,37,14
685963232,17,6
686216625,7,26
686631696,14,45
686887463,26,28
687423232,10,17
687471914,27,29
687656111,18,21
688083768,34,20
688707907,40,17
688868939,12,37
689042749,20,40
689386826,13,45
689897073,22,45
689999496,4,23
690338097,9,20
690607043,19,34
692620651,5,36
693333829,28,34
694239004,36,25
695357461,30,46
696009192,11,18
696954419,3,19
697117943,6,30
697555354,8,24
697806229,15,18
697950415,29,16
698549416,32,21
699049992,21,46
699060993,38,3
699212243,39,21
699261163,31,29
699266449,41,10
699892209,33,5
699920300,37,15
700094592,35,24
700114315,25,5
700165196,24,7
700243688,16,14
701028088,26,29
701204983,14,46
701532617,10,18
701877295,17,7
702107250,7,27
703175074,18,22
703339092,27,30
703729900,34,21
704036023,40,18
704115550,4,24
704175552,20,41
704254251,12,38
704272073,22,46
704485178,13,46
705855380,19,35
706174034,9,21
707784714,5,37
709034696,28,35
709879628,36,26
711321702,11,19
711342399,30,47
712102839,29,17
712102876,3,20
712297511,8,25
712680437,6,31
712687145,15,19
713275920,21,47
713749372,39,22
713767842,38,4
714227415,35,25
714292928,41,11
714295283,33,6
714332417,24,8
714517211,32,22
715026380,16,15
715097084,31,30
715224968,37,16
715279180,14,47
715753748,25,6
715954481,10,19
716153869,17,8
716615083,7,28
716645276,26,30
717332953,18,23
718564242,12,39
718685330,34,22
719055526,40,19
719190654,27,31
719710102,4,25
720004337,19,36
720019312,20,42
720131448,22,47
720399235,13,47
720877878,9,22
722597233,5,38
723154544,28,36
725739033,36,27
726845170,11,20
726934443,15,20
727063767,29,18
727262006,30,48
727633469,8,26
727977348,6,32
728024751,3,21
728410146,41,12
728618918,35,26
728674632,21,48
728694812,39,23
728901545,32,23
729314728,38,5
729381231,33,7
729626143,24,9
730212468,16,16
730612735,31,31
730841636,7,29
731191098,25,7
731201540,37,17
731215836,14,48
731602241,18,24
731653619,10,20
731927443,17,9
732567171,26,31
733423657,12,40
733481355,40,20
734107255,34,23
734296388,22,48
734331909,27,32
734853758,4,26
735005019,19,37
735133225,13,48
735988072,20,43
736003230,9,23
737171321,28,37
738522591,5,39
740876379,11,21
741504639,36,28
741765666,30,49
742110923,15,21
742329444,29,19
742423169,3,22
742696155,35,27
742767775,8,27
742831980,41,13
743444782,39,24
743475224,21,49
743612453,6,33
743853760,38,6
744446918,32,24
744725586,33,8
745054937,7,30
745266888,24,10
745407761,16,17
745661119,14,49
745664700,18,25
745909600,31,32
746437096,25,8
746717165,37,18
746970106,10,21
747434348,26,32
747666935,17,10
748443143,34,24
748818948,22,49
749081279,27,33
749176658,40,21
749303060,4,27
749353298,12,41
749742991,13,49
750254800,19,38
750619357,9,24
751860018,20,44
752042613,28,38
753487838,5,40
755556100,11,22
756403076,36,29
756821599,29,20
757298423,15,22
757617924,30,50
757884116,3,23
757977219,8,28
758002198,38,7
758167450,35,28
758522917,39,25
758594007,41,14
758924358,21,50
759205891,7,31
759524193,6,34
759626580,32,25
759787470,33,9
760649948,16,18
761009169,10,22
761016898,24,11
761145495,14,50
761212737,25,9
761633460,18,26
761818728,37,19
761827966,17,11
761831465,31,33
762843734,26,33
763575095,40,22
764229717,27,34
764267572,34,25
764405433,22,50
764486117,12,42
764968244,4,28
765282054,13,50
765541232,9,25
765652255,19,39
766479978,28,39
767652109,20,45
769409713,5,41
770821691,11,23
771410889,36,30
771587199,29,21
772203762,8,29
772368491,3,24
772849639,30,51
773024985,15,23
773243029,35,29
773244416,38,8
773730418,41,15
774002483,21,51
774071068,6,35
774110971,32,26
774499625,7,32
774499744,39,26
774664838,33,10
775141981,10,23
776067517,24,12
776113574,25,10
776148794,18,27
776448653,31,34
776498405,37,20
776658793,16,19
776677176,14,51
776900892,17,12
778395276,26,34
778893779,27,35
779266358,40,23
779548617,12,43
780155426,22,51
780201536,34,26
780300712,19,40
780503435,28,40
780719564,13,51
780729806,9,26
780791375,4,29
783534937,20,46
784347233,5,42
786259079,29,22
786454544,11,24
786854065,8,30
786950278,36,31
787196909,15,24
787806915,38,9
787977876,3,25
787996072,41,16
788385325,21,52
788403352,35,30
788571918,32,27
788716607,30,52
789153315,6,36
789819823,39,27
789852960,10,24
790083833,7,33
790411244,18,28
790468535,25,11
790639169,33,11
791060915,37,21
791524721,24,13
791635267,17,13
791636173,31,35
791770515,14,52
792180784,16,20
793426556,26,35
793511007,27,36
794217390,40,24
794752190,9,27
794783022,12,44
794990058,34,27
795225239,22,52
795290006,4,30
795500845,13,52
795660087,19,41
796362810,28,41
797600937,20,47
800019098,5,43
801016262,8,31
801970129,11,25
802001276,29,23
802384875,15,25
802705463,38,10
802858089,30,53
802871817,36,32
803407113,35,31
803407862,32,28
803751294,3,26
803910115,41,17
803963420,21,53
804444782,39,28
804622886,7,34
804766991,10,25
805071068,6,37
805946207,25,12
805970024,24,14
806180325,18,29
806545409,33,12
806916498,17,14
806990583,37,22
807032771,16,21
807073673,31,36
807545900,14,53
808864037,26,36
809020397,40,25
809042231,27,37
809592396,22,53
809892784,9,28
810329876,12,45
810664876,13,53
810894442,19,42
810958768,34,28
810976915,4,31
811425285,28,42
812656067,20,48
815186899,8,32
815651900,5,44
816040329,29,24
816595298,15,26
816852951,11,26
817500753,36,33
817516478,35,32
817919197,32,29
817957584,41,18
818189838,38,11
818490265,30,54
819235130,6,38
819322796,21,54
819394208,23,0
819641919,3,27
820093220,39,29
820149711,24,15
820310370,7,35
820657606,10,26
821191694,18,30
821195048,25,13
821264140,33,13
821463372,17,15
821769793,14,54
821803093,37,23
822545098,31,37
822751501,16,22
823434460,40,26
824495352,27,38
824832776,26,37
824923617,12,46
824990834,22,54
825119357,9,29
825987791,28,43
826381139,4,32
826555491,13,54
826738186,19,43
826763455,34,29
827659927,20,49
829940973,5,45
831016262,8,33
831314048,15,27
831729774,35,33
831830261,29,25
832244535,38,12
832650092,11,27
833035873,36,34
833132540,41,19
833365067,21,55
833845346,32,30
834081466,30,55
834141374,6,39
834272908,39,30
834554466,23,1
834845063,3,28
835204481,10,27
835373514,33,14
835604054,7,36
835744622,17,16
835951520,37,24
836071596,24,16
836438138,18,31
836539022,14,55
836984111,25,14
837884343,16,23
837909600,31,38
839168855,40,27
839684338,26,38
840029896,22,55
840226709,27,39
840415805,12,47
840718222,13,55
840767795,9,30
841193783,34,30
841456983,19,44
841714394,28,44
841759525,4,33
842972437,20,50
845477478,15,28
845519118,5,46
846211594,8,34
846821574,29,26
846845159,11,28
847166421,38,13
847235237,35,34
847792959,41,20
848035473,21,56
848375222,36,35
848506716,6,40
849218548,23,2
849419981,30,56
849443846,33,15
849548189,3,29
849556304,32,31
850046375,39,31
850149721,24,17
850392022,10,28
850717199,7,37
851502476,17,17
851538481,37,25
851874766,25,15
852051774,14,56
852074121,18,32
852715425,31,39
853416093,16,24
854370381,27,40
854403240,40,28
854991184,26,39
854994377,9,31
855091154,13,56
855514301,22,56
855685351,34,31
855746014,19,45
855954939,12,48
857120603,28,45
857318676,4,34
858245865,20,51
860230036,5,47
860759425,8,35
860966230,15,29
861794921,29,27
861871043,41,21
862308633,35,35
862353900,38,14
862634875,36,36
862829514,11,29
863155404,21,57
863876606,32,32
863958225,3,30
864248524,33,16
864396508,30,57
864406999,6,41
864930961,24,18
864960716,23,3
865093220,39,32
865661932,7,38
865894195,25,16
866003082,17,18
866110742,10,29
866719388,18,33
866731426,14,57
866771833,37,26
866893975,31,40
868782761,16,25
869004681,26,40
869317272,40,29
869581279,27,41
869719548,13,57
870802519,34,32
870845910,9,32
870853304,12,49
871191917,19,46
871311146,22,57
872529643,4,35
872956540,28,46
873765408,20,52
875315963,5,48
875656411,8,36
876566365,41,22
876845540,29,28
876962495,15,30
877055530,35,36
878172712,36,37
878178683,38,15
878267004,11,30
878491018,21,58
878606795,3,31
878842274,33,17
879132293,39,33
879634076,24,19
879661360,32,33
880099439,7,39
880141380,6,42
880235397,30,58
880445049,25,17
880610637,23,4
880978997,17,19
881063868,10,30
881098044,2,0
881122750,14,58
881311236,31,41
882107780,37,27
882430357,18,34
883561323,26,41
883731335,40,30
883966244,16,26
883992172,27,42
884610178,13,58
885345910,9,33
885353305,12,50
885426499,34,33
886154886,22,58
886999258,19,47
887326514,4,36
887909688,28,47
888136484,20,53
889377971,5,49
890761668,41,23
891207842,8,37
891758319,15,31
892413949,36,38
892556067,11,31
892696574,29,29
892941016,35,37
893519182,21,59
893557750,38,16
893570829,39,34
893712534,32,34
893865702,33,18
894287133,30,59
894403262,3,32
894805971,24,20
894952894,23,5
895285553,2,1
895352930,10,31
895390361,25,18
895728013,7,40
895947767,17,20
896082705,6,43
896190834,31,42
896809557,14,59
896867826,18,35
897584333,37,28
898013128,26,42
899309323,13,59
899382094,27,43
899525190,12,51
899536053,40,31
899783308,16,27
899963098,9,34
900181269,34,34
900419285,22,59
902628463,28,48
902810892,4,37
902980407,19,48
903319885,20,54
903730054,5,50
905225888,41,24
905602227,8,38
906290659,15,32
906871835,36,39
907726958,38,17
907750870,35,38
908024857,11,32
908223802,29,30
908303240,33,19
908486895,21,60
908540883,3,33
908673490,32,35
908863022,39,35
909899202,25,19
909923280,10,32
909935456,30,60
910188791,24,21
910585734,23,6
910682150,17,21
910691841,2,2
911630716,7,41
911792431,31,43
911985158,6,44
912685943,37,29
912695989,18,36
912739303,14,60
913743029,13,60
913801553,26,43
913911128,12,52
913957926,40,32
914096932,27,44
914119396,9,35
915255702,34,35
915634342,16,28
916053342,22,60
917527626,28,49
917826488,4,38
917936266,20,55
918342492,19,49
918839420,5,51
919774084,8,39
919886667,41,25
921356841,15,33
921473378,36,40
922469611,35,39
922529783,33,20
922685349,21,61
923392982,38,18
923423253,11,33
923772907,39,36
923829720,32,36
923930965,29,31
924171827,25,20
924226221,3,34
924388696,30,61
924626366,10,33
925985647,24,22
926033684,17,22
926101360,23,7
926230884,2,3
927321621,7,42
927375754,6,45
927442395,31,44
928016263,18,37
928246209,14,61
928370044,26,44
928498395,37,30
928581512,27,45
929088096,9,36
929293835,40,33
929493929,12,53
929719553,13,61
930088453,16,29
930169705,34,36
932014270,22,61
932660066,19,50
932791276,4,39
932964914,20,56
933097762,28,50
933480019,5,52
934633468,8,40
935631712,41,26
936321869,15,34
936789903,35,40
937106185,36,41
937253048,21,62
937295388,33,21
937438879,11,34
938446898,32,37
938557056,38,19
938751278,29,32
939030720,39,37
939466821,30,62
939722537,25,21
939751294,3,35
940446669,10,34
940837210,24,23
940955559,17,23
940986573,23,8
941543364,2,4
942328762,18,38
942338459,31,45
942829859,6,46
943293926,14,62
943326000,7,43
943528209,40,34
943775606,9,37
943891423,13,62
944115602,37,31
944153087,26,45
944518778,27,46
944814251,12,54
945486067,16,30
946029080,34,37
947269040,28,51
947394442,19,51
947478875,22,62
947482898,4,40
947636983,20,57
949081588,5,53
949999290,41,27
950391270,8,41
950626121,15,35
951395253,36,42
951971227,21,63
952568827,33,22
952735216,35,41
952823987,11,35
952970018,29,33
953634398,32,38
953880883,30,63
954054167,39,38
954064848,38,20
954509106,3,36
955205568,17,24
955234110,25,22
955263406,24,24
955774794,10,35
955840239,2,5
956195090,23,9
956844398,18,39
957120521,31,46
957914816,6,47
957953132,14,63
958075104,40,35
958443207,7,44
958692150,26,46
958904654,37,32
959547678,13,63
959768765,9,38
959956288,27,47
960017367,12,55
960252526,16,31
960747830,34,38
961745884,20,58
962132044,28,52
962333307,19,52
962436154,22,63
962615570,4,41
963769107,5,54
964425771,41,28
964578780,8,42
964790619,15,36
966002511,21,64
966254638,36,43
967264158,33,23
967825263,35,42
967884533,32,39
968572318,11,36
968610643,29,34
968780749,39,39
968790376,3,37
969135169,38,21
969748096,30,64
970257589,25,23
970314954,17,25
970415469,10,36
970546802,23,10
971016907,24,25
971512167,31,47
971551186,2,6
972008577,6,48
972016304,18,40
972478590,7,45
972504792,40,36
973145294,26,47
973209352,37,33
973958023,14,64
973961760,13,64
974306208,16,32
974412843,27,48
974908032,12,56
975228762,9,39
976415063,34,39
976728636,4,42
976928373,28,53
977191326,19,53
977316176,20,59
977748654,22,64
978949266,8,43
979042535,5,55
979173432,15,37
980066355,41,29
980400919,21,65
981876400,35,43
981890525,36,44
982170398,33,24
982851031,39,40
982907630,11,37
983076619,32,40
983830462,38,22
984366923,25,24
984485678,3,38
984532537,29,35
984852919,10,37
985007730,23,11
985177758,30,65
986057121,17,26
986496397,24,26
986613686,2,7
986996959,40,37
987336575,18,41
987383931,31,48
987547629,6,49
987896384,26,48
988005697,7,46
988495335,27,49
988793931,14,65
988943707,37,34
989111116,12,57
989286965,16,33
989916233,13,65
989931847,9,40
991761312,28,54
991823989,20,60
992029089,34,40
992058019,19,54
992732757,4,43
993078780,8,44
993186145,22,65
994267172,15,38
994999386,5,56
995518107,21,66
995816364,41,30
996094591,35,44
996707747,36,45
997246166,39,41
997623513,33,25
