sim_time_us,node_id,seq
329162556,29,21
337375343,19,3
337813946,3,9
338100116,15,6
338133018,31,3
338203613,38,1
339491965,18,0
339798037,2,2
339915876,7,1
339932192,23,8
339946948,6,14
340176462,37,10
340216331,21,22
340229386,20,7
340520919,4,11
340696092,35,8
340708929,27,13
341043914,36,9
341307620,22,22
341772753,26,9
341883722,30,22
342046729,34,7
342061633,28,17
342822940,13,22
342893770,14,22
343268346,29,22
344501803,5,14
352116885,3,10
352256365,15,7
352683356,19,4
353206745,11,0
353284968,38,2
353816446,18,1
354039781,24,0
354140368,31,4
354197097,10,0
354782876,6,15
355066752,2,3
355177179,4,12
355212751,7,2
355243312,36,10
355853552,23,9
355856149,37,11
355903840,21,23
355955958,20,8
356477341,35,9
356498131,27,14
356960781,34,8
357088229,28,18
357315423,22,23
357351980,30,23
357647883,26,10
357807315,13,23
358593120,29,23
358699179,14,23
360325758,5,15
366705410,15,8
367773943,38,3
367970366,3,11
368163354,31,5
368175477,11,1
368238340,18,2
368305451,19,5
368626730,10,1
368931363,6,16
369344496,24,1
369349466,4,13
370066762,2,4
370119051,7,3
370459082,37,12
370864386,36,11
371125929,35,10
371197380,27,15
371213791,20,9
371283400,23,10
371425390,28,19
371477010,30,24
371552307,21,24
371964036,26,11
371971417,13,24
372101407,34,9
372862338,22,24
373350076,29,24
373448497,14,24
374853395,5,16
380920438,15,9
382226339,31,6
382579721,3,12
382699278,18,3
383233941,11,2
383446072,24,2
383625487,38,4
384079855,10,2
384156607,19,6
384290698,6,17
384723327,37,13
384775756,32,0
384881392,4,14
385224284,27,16
385306522,7,4
385751313,21,25
385816718,2,5
385981554,36,12
386221713,20,10
386367615,30,25
386468225,26,12
386502049,34,10
386513147,23,11
386592273,28,20
387032188,35,11
387838564,13,25
387932832,14,25
388240691,29,25
388768558,22,25
389693470,5,17
395779943,15,10
396910206,18,4
397620757,11,3
397827858,31,7
398180154,38,5
398404322,6,18
398579722,3,13
399219497,24,3
399579939,7,5
399740180,37,14
399755314,4,15
399779324,10,3
400062857,19,7
400095389,21,26
400330174,27,17
400361065,32,1
400594778,30,26
400779773,28,21
400845900,23,12
400920300,20,11
401074588,2,6
401254991,36,13
401843744,34,11
401867315,26,13
402744023,35,12
402792197,14,26
402883896,13,26
403194280,29,26
403409657,22,26
405095553,5,18
410670568,15,11
412284840,11,4
412903112,18,5
412962126,31,8
413047352,38,6
413087535,3,14
413361011,6,19
413719487,24,4
413779416,4,16
414497581,21,27
414660828,37,15
414731989,10,4
414845574,7,6
414874645,28,22
414939190,32,2
415228702,23,13
415340181,2,7
415377038,27,18
415594168,30,27
415622169,36,14
415805035,19,8
415882787,34,12
416213891,20,12
416925020,14,27
417030706,26,14
417745111,22,27
417766534,35,13
417779744,29,27
417998931,13,27
420392999,5,19
424944045,15,12
427168019,18,6
427577878,31,9
427634468,6,20
427987964,11,5
428007639,3,15
428014348,24,5
428247522,4,17
428844267,38,7
428981160,37,16
429131336,28,23
429950333,36,15
429976930,19,9
429994844,7,7
430064219,32,3
430197472,23,14
430208976,27,19
430349192,21,28
430363617,2,8
430495162,20,13
430587678,10,5
430750457,30,28
431460922,34,13
431503015,26,15
432072959,13,28
432214500,14,28
432295389,29,28
432651390,22,28
433141573,35,14
435134646,5,20
439287767,15,13
442193019,18,7
442929831,11,6
443051472,37,17
443063627,4,18
443275054,3,16
443472945,24,6
443476436,31,10
443538750,28,24
443618843,6,21
444018125,7,8
444742685,38,8
444997337,2,9
445041097,19,10
445305126,30,29
445369823,23,15
445425057,32,4
445451826,27,20
445559669,36,16
445599249,10,6
445677289,21,29
445843735,34,14
446112892,20,14
447015091,26,16
447049512,13,29
447193817,29,29
447228362,35,15
447803223,14,29
447803589,22,29
450135115,5,21
455178401,15,14
456965381,18,8
457153025,37,18
457292474,3,17
457855122,11,7
458067795,4,19
458226436,31,11
458376833,7,9
458423501,6,22
458684730,24,7
458830214,33,0
459053211,28,25
459113738,2,10
459258299,19,11
459469217,38,9
459907971,10,7
459981956,21,30
460150486,27,21
460256092,32,5
460877159,23,16
461138663,36,17
461169446,16,0
461180106,30,30
461257797,34,15
461761661,20,15
461815622,14,30
461930607,35,16
462032923,29,30
462174819,22,30
462729217,26,17
462862023,13,30
464669929,5,22
471050831,18,9
471162327,15,15
472079712,3,18
472751954,7,10
472926462,37,19
473045039,4,20
473097330,11,8
473564126,6,23
473765508,31,12
473982888,28,26
474133299,19,12
474165628,33,1
474274165,24,8
474375607,38,10
474567894,21,31
474613777,2,11
474848358,8,0
475298586,10,8
475536232,36,18
475736414,27,22
475744327,23,17
475805139,30,31
475829815,32,6
476425463,34,16
476427198,16,1
477209267,13,31
477284204,20,16
477495121,22,31
477539981,35,17
477596896,14,31
477795360,29,31
478127693,26,18
480087761,5,23
485741421,15,16
485942090,18,10
487407857,3,19
487698902,11,9
487908223,7,11
488117080,31,13
488145242,37,20
488686033,28,27
488692834,4,21
489267301,6,24
489305434,24,9
489344416,38,11
489416678,10,9
489504577,8,1
489873566,33,2
489910633,2,12
489978620,27,23
490019994,19,13
490060839,23,18
490161271,36,19
490255453,21,32
490438390,30,32
491109369,34,17
491648727,32,7
491675637,41,0
491700655,16,2
492081078,22,32
492210447,26,19
492390120,14,32
492543121,35,18
492853860,29,32
492994845,13,32
492995171,20,17
494184969,5,24
501558794,18,11
501585160,15,17
502223337,37,21
502974106,3,20
503345743,7,12
503374005,28,28
503534960,11,10
503998569,4,22
503999883,31,14
504406737,19,14
504488966,8,2
504558080,30,33
504611021,6,25
504641502,24,10
504656867,38,12
504888298,36,20
504990742,21,33
505009663,10,10
505076638,33,3
505408328,27,24
505705276,23,19
505738748,2,13
505757787,34,18
505849082,16,3
506261572,41,1
506782179,35,19
507298585,32,8
507350078,29,33
507500015,26,20
507526582,14,33
507752954,20,18
507846674,22,33
508901075,13,33
510134636,5,25
516803402,15,18
516942078,37,22
517143153,3,21
517410347,18,12
518638988,28,29
518666029,7,13
518671474,12,0
518686678,11,11
519020618,36,21
519072270,19,15
519193806,33,4
519259664,10,11
519270197,8,3
519633257,31,15
519717590,4,23
520025487,27,25
520148880,30,34
520243075,24,11
520289671,38,13
520543426,2,14
520583529,21,34
520598285,41,2
520614857,6,26
520950656,16,4
521015620,34,19
521365788,23,20
521594689,35,20
521759493,32,9
521862360,20,19
522190632,26,21
522819510,22,34
523259384,29,34
523385970,14,34
524002629,13,34
524208459,5,26
530990883,15,19
531993785,3,22
532410828,37,23
532886523,11,12
533011909,18,13
533240681,33,5
533712893,7,14
534118250,36,22
534192102,8,4
534435220,10,12
534492630,30,35
534564061,28,30
534671400,12,1
534714688,41,3
534773322,31,16
534872997,4,24
534961412,19,16
535267674,27,26
535361012,6,27
535406867,38,14
535668446,2,15
535752141,23,21
535953983,24,12
535970580,32,10
536192894,21,35
536265600,34,20
536346715,20,20
536954266,16,5
537273432,26,22
537469660,35,21
537506298,29,35
537729497,22,35
538519193,14,35
539298689,5,27
539958834,13,35
546314117,3,23
546959642,15,20
547966038,37,24
548370183,18,14
548636553,11,13
548649428,36,23
548783731,7,15
548796420,12,2
548898920,30,36
548922241,8,5
549186004,33,6
549191270,41,4
549240003,10,13
549598260,38,15
549603243,19,17
549969885,31,17
550303564,4,25
550304682,34,21
550353757,6,28
550428212,28,31
550576372,20,21
550669094,27,27
550867593,2,16
551158105,24,13
551192944,21,36
551633742,35,22
551658390,23,22
551931538,32,11
552154775,29,36
552325657,16,6
552343756,26,23
553526643,14,36
553588892,22,36
553966456,5,28
555244866,13,36
561393558,3,24
562186205,15,21
562961380,30,37
563270223,37,25
563394732,18,15
563400422,7,16
563945777,19,18
564152168,11,14
564213848,12,3
564360344,36,24
564457718,8,6
564602190,38,16
564681549,10,14
564742717,33,7
564755305,4,26
564915710,6,29
565078101,34,22
565152536,31,18
565199083,41,5
565316884,2,17
565602431,24,14
565948277,20,22
565984081,21,37
566279784,28,32
566384872,27,28
566540903,32,12
566607470,23,23
566614137,35,23
567101009,26,24
567256308,29,37
567388148,16,7
568213872,22,37
568510989,14,37
569212761,5,29
570049513,13,37
575884400,3,25
577170580,15,22
578180121,30,38
578328619,19,19
578423850,7,17
578441211,11,15
578863472,18,16
579018670,6,30
579098338,37,26
579271951,33,8
579419045,36,25
579851107,12,4
579963942,38,17
580012176,2,18
580098530,41,6
580293646,8,7
580351427,31,19
580357880,28,33
580384664,10,15
580442815,4,27
580512163,20,23
580632808,34,23
580909254,24,15
581183831,27,29
581289982,35,24
581353693,23,24
581974144,21,38
582217236,29,38
582228383,32,13
582749437,26,25
583036604,16,8
583061199,22,38
584409408,14,38
584463576,13,38
584685583,5,30
590126588,3,26
592147134,15,23
593083115,18,17
593219236,19,20
593261533,11,16
593400404,7,18
593676453,37,27
594055623,30,39
594122170,36,26
594384440,6,31
594553171,33,9
594855966,2,19
594878796,4,28
595101437,31,20
595209452,28,34
595217761,41,7
595483942,12,5
595559290,8,8
595611227,10,16
595750607,38,18
595863814,20,24
595867153,34,24
596048914,27,30
596196232,35,25
596222832,24,16
597224464,23,25
597520960,16,9
597536644,21,39
597553183,29,39
597892455,32,14
598135747,22,39
598616624,26,26
598979709,14,39
599283900,13,39
599587762,5,31
605346036,3,27
607209671,15,24
607215054,18,18
608383307,19,21
608978538,7,19
608995918,11,17
608996815,37,28
609114620,2,20
609122210,36,27
609490852,33,10
609501677,6,32
609705006,10,17
609852044,30,40
609951659,28,35
610037486,20,25
610147982,12,6
610177200,4,29
610362292,8,9
610431967,24,17
610640519,31,21
610648188,41,8
611222540,27,31
611244338,23,26
611275217,35,26
611428574,38,19
611457289,34,25
611850077,29,40
612025307,32,15
612122621,21,40
612338901,22,40
612513306,16,10
613768303,13,40
614448008,26,27
614932863,14,40
615533084,5,32
620353160,3,28
622054259,15,25
623199409,18,19
623457499,2,21
623519336,11,18
623568897,39,0
624156734,19,22
624226097,12,7
624265895,20,26
624380305,4,30
624521083,40,0
624634460,6,33
624773892,30,41
624793671,37,29
624828444,36,28
624933914,7,20
625006120,10,18
625068946,33,11
625280212,28,36
625785787,24,18
625828556,41,9
626097468,31,22
626184411,8,10
626505806,23,27
626641545,35,27
626752944,22,41
626779815,27,32
626875637,38,20
627216413,16,11
627333538,21,41
627376012,34,26
627443827,29,41
627723774,32,16
628632259,26,28
629260979,14,41
629588576,13,41
631138412,5,33
635036784,3,29
636373684,15,26
638480669,18,20
638784981,11,19
638793446,2,22
639326570,40,1
639366848,39,1
639438004,19,23
639690855,12,8
639755030,37,30
639806932,28,37
639877965,20,27
639907809,33,12
639938388,24,19
640078555,30,42
640345316,4,31
640548513,6,34
640603518,7,21
640612114,10,19
640675785,41,10
640786243,36,29
641046759,31,23
641814549,27,33
641942224,8,11
641943808,29,42
641976965,22,42
642033080,32,17
642162225,23,28
642212720,21,42
642525409,16,12
642625628,38,21
642633772,35,28
643266280,34,27
643956309,13,42
644151583,14,42
644556488,26,29
646823276,5,34
649262995,3,30
651076809,15,27
652816587,18,21
653332518,2,23
653363106,11,20
653827660,12,9
654039930,24,20
654376685,40,2
654881288,39,2
654989358,36,30
655001852,10,20
655018092,19,24
655172305,30,43
655195206,31,24
655265950,20,28
655442304,6,35
655551314,41,11
655684276,37,31
655731879,4,32
655779764,28,38
655791017,7,22
655826758,33,13
656173705,32,18
656389222,22,43
656411654,21,43
656633265,29,43
656705684,16,13
656747629,23,29
657282048,8,12
657333301,27,34
657650271,35,29
657812476,34,28
658188127,38,22
658557316,13,43
659440658,14,43
659585794,26,30
661002920,5,35
663334565,3,31
666311234,15,28
667691607,18,22
668316893,2,24
668579013,24,21
668839668,11,21
669148932,19,25
669280935,12,10
669320206,31,25
669540945,10,21
669574428,20,29
669585784,40,3
669731521,30,44
669778763,4,33
669989714,39,3
670092295,28,39
670532918,6,36
670634672,32,19
670722671,41,12
670800687,23,30
670865019,36,31
670873647,7,23
671004629,37,32
671697402,27,35
671740713,29,44
671794506,21,44
671795933,33,14
672043795,8,13
672260766,22,44
672685182,16,14
673312505,34,29
673313450,35,30
673922542,38,23
674107448,13,44
675038177,14,44
675212762,5,36
675500524,26,31
677567712,3,32
682248697,15,29
682633402,18,23
682891493,24,22
683011523,11,22
683523112,12,11
683705236,10,22
683965311,2,25
684088923,20,30
684107731,40,4
684475067,39,4
684548217,19,26
684950618,4,34
684960821,31,26
685019535,41,13
685095725,7,24
685424713,36,32
685469193,30,45
685681387,23,31
685728060,28,40
685915913,32,20
686017263,6,37
686263695,27,36
686340670,8,14
686410849,37,33
686654582,33,15
687115683,29,45
687146100,16,15
687166997,22,45
687505414,21,45
687804664,34,30
688930608,35,31
689330763,13,45
689336565,38,24
690464162,5,37
690964104,14,45
691414555,26,32
693463558,3,33
696662513,15,30
697149315,24,23
697496294,18,24
698285205,40,5
698454987,10,23
698659970,11,23
698949609,19,27
699270009,2,26
699415736,12,12
700018600,20,31
700199203,41,14
700221384,23,32
700334462,28,41
700412537,39,5
700445186,31,27
700466253,4,35
700626648,6,38
700814464,7,25
700978393,32,21
701126054,36,33
701369247,27,37
701387135,30,46
701490703,29,46
701536723,16,16
701942224,8,15
701965527,37,34
702075716,21,46
702272101,33,16
702502945,22,46
702757818,34,31
703695930,38,25
703760441,13,46
704438441,35,32
704953015,5,38
705644254,26,33
705768783,14,46
709060952,3,34
711576830,15,31
712345425,40,6
713086043,24,24
713201569,10,24
713411348,18,25
714206100,20,32
714269355,11,24
714476437,31,28
714619650,12,13
714844225,19,28
715121581,2,27
715304332,28,42
715413814,41,15
715423925,27,38
715521912,39,6
715588069,23,33
715859818,30,47
715930806,4,36
715996552,37,35
716361023,6,39
716509652,29,47
716572267,7,26
716684671,36,34
716915893,32,22
716950716,21,47
717023414,34,32
717310141,16,17
717452112,22,47
717802234,8,16
717873643,33,17
718250618,38,26
719612013,13,47
719789973,35,33
720119022,5,39
720300021,14,47
721241655,26,34
723577974,3,35
725787797,15,32
727164950,24,25
727683794,18,26
728048570,40,7
728637051,31,29
728891130,19,29
728945538,12,14
729049377,10,25
729074043,11,25
729135798,20,33
729767578,41,16
729803222,28,43
729908320,27,39
730320524,2,28
730361660,39,7
730786595,4,37
730974193,21,48
731044550,23,34
731208138,36,35
731379629,37,36
731484848,30,48
731509673,32,23
731861062,6,40
732119192,7,27
732421432,22,48
732423180,16,18
732521276,29,48
732937542,34,33
733279913,33,18
733500648,38,27
733770386,8,17
734495496,13,48
734821211,35,34
735169080,5,40
736292248,14,48
736444779,26,35
738767244,3,36
740873696,15,33
742765500,31,30
742868883,40,8
742899317,24,26
743182696,20,34
743465044,18,27
743613086,11,26
744484579,28,44
744588800,12,15
744711413,19,30
744863285,41,17
745009664,10,26
745074719,2,29
745543662,37,37
745713101,23,35
745729552,27,40
745789691,4,38
746293853,32,24
746357890,39,8
746361350,7,28
746686005,29,49
746724164,21,49
746974214,16,19
746981535,36,36
746992631,30,49
747373965,22,49
747446950,6,41
747453112,34,34
747795528,33,19
747837602,38,28
747918787,8,18
748924523,13,49
748938432,35,35
750236199,5,41
750515684,26,36
752182876,14,49
753818341,3,37
756131518,15,34
757009497,40,9
758134934,31,31
758352461,24,27
758511950,18,28
758562801,11,27
758725087,28,45
758798050,12,16
759118593,20,35
759209771,2,30
759871777,37,38
759892506,10,27
760094265,19,31
760183578,41,18
760486536,23,36
760677855,7,29
760917424,29,50
761001821,32,25
761264090,39,9
761317815,4,39
761595268,27,41
761700315,36,37
762231275,8,19
762233633,16,20
762692914,21,50
762891937,30,50
762954782,6,42
763277486,22,50
763375618,38,29
763441261,34,35
763690129,13,50
763725216,33,20
764946274,35,36
765304135,26,37
766065644,5,42
766331292,14,50
769353161,3,38
770369447,15,35
772303084,40,10
772320198,31,32
772653444,24,28
773060871,18,29
773457519,2,31
774311442,20,36
774324804,11,28
774406725,19,32
774642477,10,28
774671550,12,17
774725076,28,46
774771323,41,19
775228711,29,51
775356897,4,40
775533081,32,26
775692089,37,39
775816995,23,37
775895778,36,38
776580080,7,30
776988157,30,51
777209562,39,10
777283299,27,42
777364839,16,21
777434430,8,20
777474154,21,51
778091689,6,43
778385451,13,51
778411117,38,30
778523414,34,36
778893560,22,51
779008734,35,37
779201759,33,21
780531604,26,38
781337781,5,43
781347448,14,51
785303423,15,36
785329763,3,39
787213602,40,11
787340045,18,30
787875899,24,29
788191894,2,32
788324156,31,33
788597481,11,29
788837809,10,29
789132930,28,47
789316673,19,33
789452829,12,18
789776433,20,37
790347660,41,20
790767630,7,31
790929399,29,52
791009373,36,39
791020244,37,40
791111526,23,38
791169388,4,41
791242671,30,52
791331113,32,27
791556766,27,43
791975197,39,11
792207867,8,21
792544546,16,22
793064168,6,44
793146059,21,52
793373663,33,22
793593746,34,37
793602503,35,38
794133470,38,31
794396991,13,52
794596724,22,52
795436967,26,39
796206345,14,52
796986822,5,44
799564118,3,40
800709623,15,37
802433775,18,31
802818123,40,12
803280727,28,48
803284961,11,30
803387187,2,33
803688369,24,30
803718625,31,34
804009664,10,30
804312165,12,19
804748965,20,38
804845717,7,32
805141101,19,34
805779950,27,44
806019148,37,41
806183578,41,21
806208118,36,40
806297319,30,53
806638496,32,28
806645502,23,39
806864680,4,42
806908614,29,53
807034334,25,0
807427339,16,23
807583623,6,45
807835391,39,12
807898461,33,23
808161411,8,22
808177280,21,53
808586859,35,39
808971456,34,38
809346675,22,53
809485004,38,32
810279722,13,53
810643771,14,53
811288510,26,40
812814314,5,45
815404956,15,38
815469009,3,41
816876815,40,13
817863492,18,32
817891504,24,31
817921750,31,35
818414785,2,34
818538747,12,20
818570510,28,49
818800596,11,31
818807654,20,39
819915935,10,31
820025413,7,33
820539503,30,54
820551868,36,41
820664558,19,35
820712997,27,45
821000841,37,42
821002166,23,40
821397407,25,1
821693327,29,54
821730473,41,22
821891200,32,29
822584601,33,24
822665484,39,13
822833440,4,43
823165710,6,46
823338001,21,54
823427378,16,24
823700025,8,23
823883753,35,40
824266244,38,33
824382819,34,39
824793833,22,54
825319760,26,41
826041691,13,54
826456291,14,54
826892449,5,46
830653888,3,42
831193999,15,39
831603378,40,14
832727451,24,32
832749665,12,21
832799398,18,33
833224908,20,40
833351458,31,36
833746579,11,32
833965341,2,35
834470586,28,50
834773878,30,55
835098339,37,43
835133920,7,34
835250466,19,36
835626559,27,46
835712790,10,32
835875657,36,42
836571879,23,41
836983745,33,25
837055581,41,23
837299739,32,30
837299908,25,2
837412677,39,14
837616456,29,55
837746919,8,24
837752355,21,55
837814148,6,47
838227483,35,41
838803034,4,44
839341401,16,25
839554663,34,40
839766244,38,34
839971675,22,55
840502649,13,55
840987422,26,42
841619041,5,47
842323498,14,55
845342725,15,40
845736219,40,15
846020416,3,43
847172764,24,33
848328010,31,37
848394733,18,34
848589669,11,33
848624685,12,22
848756347,28,51
848917059,20,41
849117557,2,36
849931571,10,33
849977058,19,37
850068373,7,35
850700794,37,44
850773898,30,56
851384891,27,47
851458137,36,43
851720611,32,31
851919497,21,56
851988285,41,24
852285148,25,3
852408414,23,42
852489117,8,25
852725608,29,56
852787716,33,26
852811154,39,15
853032191,35,42
853040740,6,48
854125669,38,35
854388137,4,45
854403931,16,26
854679683,34,41
854807356,13,56
854940465,22,56
855720766,5,48
856682969,26,43
857984293,14,56
860215748,3,44
860228378,40,16
860881509,15,41
862227443,24,34
862796540,12,23
862863086,11,34
863851696,31,38
864094480,18,35
864331490,20,42
864431654,7,36
864723567,19,38
864748524,28,52
864887196,2,37
865520213,37,45
865572166,10,34
866312930,30,57
866896295,32,32
867259862,27,48
867303794,39,16
867396008,36,44
867450727,21,57
867777868,41,25
867904755,29,57
867924964,23,43
867932730,25,4
868380069,33,27
868434420,8,26
868845388,6,49
868947941,13,57
869024861,35,43
869335914,34,42
869453764,38,36
869716394,4,46
870052379,16,27
870430385,22,57
871429977,5,49
872569750,26,44
873596896,14,57
873896130,17,0
875189109,3,45
875345585,40,17
875756518,15,42
876886347,12,24
877253711,11,35
877750880,24,35
878706110,20,43
878961445,19,39
879187128,28,53
879209414,7,37
879566599,18,36
879781553,31,39
880361278,10,35
880379598,37,46
880728532,30,58
880746572,2,38
881880522,32,33
882156829,29,58
882442503,36,45
882470809,27,49
882728214,23,44
883042963,41,26
883081148,25,5
883106977,21,58
883147043,39,17
883361662,6,50
883746912,8,27
883818364,33,28
883852514,35,44
883882818,34,43
884039682,38,37
884041701,13,58
884575797,16,28
884731878,4,47
885806099,22,58
886634638,5,50
887320792,26,45
888057845,14,58
889446911,3,46
889857018,17,1
890767460,40,18
891065466,12,25
891366535,15,43
892769356,11,36
893485264,24,36
893642580,7,38
893828601,19,40
894135808,20,44
894320198,31,40
894496276,18,37
894775290,10,36
894801289,2,39
894969071,28,54
895023868,30,59
895692088,37,47
896372729,32,34
896873204,29,59
897215953,36,46
897685124,21,59
897822457,23,45
897870210,25,6
898378911,41,27
898456098,27,50
898572862,39,18
898697941,13,59
898789682,38,38
898927764,4,48
899056711,16,29
899114371,8,28
899149358,35,45
899345388,6,51
899385842,34,44
899556190,33,29
899823237,22,59
902361270,26,46
902521505,5,51
903690665,14,59
903950796,17,2
905204752,3,47
905358781,40,19
905389358,15,44
906758167,12,26
907597499,11,37
907970742,7,39
908602066,19,41
908777555,18,38
908893618,20,45
909141893,24,37
909336352,31,41
909705517,10,37
910094218,30,60
910374766,28,55
910754401,2,40
910809323,37,48
911142474,32,35
912117523,23,46
912396971,29,60
912942952,21,60
912994284,27,51
913200343,36,47
913406254,34,45
913494093,38,39
913612455,25,7
913711886,35,46
913924115,13,60
914020957,4,49
914085362,41,28
914357065,16,30
914483616,39,19
914887572,8,29
915189209,6,52
915245160,22,60
915506475,33,30
917556237,26,47
918041932,5,52
918278892,17,3
918643783,14,60
920323110,40,20
920462555,3,48
921170580,15,45
922347460,11,38
922447297,7,40
922749664,12,27
923675963,18,39
923765509,31,42
923891090,19,42
924306540,10,38
924393590,20,46
924828832,24,38
924849252,37,49
924980935,2,41
925672304,30,61
925847096,32,36
926187625,23,47
926201659,28,56
927393025,29,61
927541111,27,52
927598416,38,40
927771028,21,61
927794035,36,48
928070288,34,46
928253900,41,29
928805607,35,47
928859084,25,8
928983516,13,61
929278742,4,50
929423526,6,53
929764183,22,61
930079967,39,20
930325024,8,30
930364851,16,31
931176368,33,31
932496305,26,48
932622651,17,4
933056512,5,53
933964073,14,61
934681512,40,21
935960149,15,46
936360982,3,49
936798838,7,41
937238085,11,39
937734069,12,28
939101446,31,43
939285848,37,50
939355945,2,42
939595623,10,39
939664567,19,43
939668179,18,40
939978392,32,37
940188398,24,39
940370162,20,47
940843367,28,57
941070751,30,62
941299049,23,48
942497601,21,62
942575304,36,49
942779754,29,62
943012136,25,9
943038648,38,41
943080183,27,53
943317815,4,51
943421880,34,47
943473904,35,48
944112013,13,62
944207025,41,30
944400099,6,54
944917603,22,62
945248605,39,21
945653188,8,31
945950786,16,32
946865821,33,32
947464099,26,49
948323061,5,54
948545009,17,5
949822126,40,22
950929189,3,50
951404964,15,47
951730302,11,40
951890290,12,29
952408213,7,42
953629587,37,51
953746508,19,44
954784235,20,48
954808993,31,44
955037586,28,58
955059601,2,43
955074400,18,41
955157118,24,40
955157341,10,40
955797781,32,38
956075056,30,63
956150568,23,49
956835585,36,50
956936004,29,63
957305305,38,42
957466341,21,63
