sim_time_us,node_id,event,detail
1250937,20,DIS_TX,
1279840,38,DIS_TX,
1284205,36,DIS_TX,
1295322,19,DIS_TX,
1298558,11,DIS_TX,
1352173,13,DIS_TX,
1377671,8,DIS_TX,
1389517,35,DIS_TX,
1413859,5,DIS_TX,
1432248,37,DIS_TX,
1447372,18,DIS_TX,
1448870,17,DIS_TX,
1552325,12,DIS_TX,
1566790,29,DIS_TX,
1576026,9,DIS_TX,
1620610,16,DIS_TX,
1629309,28,DIS_TX,
1740034,31,DIS_TX,
1749803,32,DIS_TX,
1753376,21,DIS_TX,
1762268,15,DIS_TX,
1778669,26,DIS_TX,
1781363,23,DIS_TX,
1796699,10,DIS_TX,
1807965,4,DIS_TX,
1832515,39,DIS_TX,
1843320,3,DIS_TX,
1849510,34,DIS_TX,
1867209,27,DIS_TX,
1868155,22,DIS_TX,
1975403,24,DIS_TX,
1992101,7,DIS_TX,
2012231,33,DIS_TX,
2024711,14,DIS_TX,
2045445,30,DIS_TX,
2048738,41,DIS_TX,
2124609,6,DIS_TX,
2142971,2,DIS_TX,
2210725,40,DIS_TX,
2227698,25,DIS_TX,
4354510,1,DIO_TX,rank=256
4457802,30,DIO_RX,from=0x1
4457804,29,DIO_RX,from=0x1
4457811,21,DIO_RX,from=0x1
4457837,13,DIO_RX,from=0x1
4457850,14,DIO_RX,from=0x1
4457851,22,DIO_RX,from=0x1
4507146,21,NBR_ADD,0x1
4507169,29,NBR_ADD,0x1
4507175,13,NBR_ADD,0x1
4507193,30,NBR_ADD,0x1
4507247,14,NBR_ADD,0x1
4507297,22,NBR_ADD,0x1
7890575,30,DIO_TX,rank=576
7893279,14,DIO_TX,rank=576
8111737,30,DAO_TX,seq=241
8114401,14,DAO_TX,seq=241
8473675,21,DIO_TX,rank=512
8474599,29,DIO_TX,rank=576
8478732,13,DIO_TX,rank=576
8479008,22,DIO_TX,rank=512
9245313,21,DAO_TX,seq=241
9246227,29,DAO_TX,seq=241
9250172,13,DAO_TX,seq=241
9250623,22,DAO_TX,seq=241
9333470,1,DAO_RX,from=0xd
9372558,1,NBR_ADD,0xd
11151271,1,DIO_TX,rank=256
11388934,1,DAO_RX,from=0x16
11421272,1,NBR_ADD,0x16
12167738,30,DIO_RX,from=0x1d
12167740,21,DIO_RX,from=0x1d
12167813,1,DIO_RX,from=0x1d
12222320,1,NBR_ADD,0x1d
12229323,30,NBR_ADD,0x1d
12229364,21,NBR_ADD,0x1d
12273739,30,RANK,576
12273825,21,RANK,576
12334079,1,DAO_RX,from=0x1e
12366688,1,NBR_ADD,0x1e
12846139,22,DIO_TX,rank=512
12989232,21,DIO_TX,rank=640
12990147,29,DIO_TX,rank=576
12994279,13,DIO_TX,rank=576
12994776,14,DIO_TX,rank=576
13335821,30,DIO_TX,rank=640
13593074,14,DIO_RX,from=0x16
13593120,30,DIO_RX,from=0x16
13593169,1,DIO_RX,from=0x16
13593173,21,DIO_RX,from=0x16
13650167,14,NBR_ADD,0x16
13650286,30,NBR_ADD,0x16
13650374,21,NBR_ADD,0x16
13694280,14,RANK,512
13694415,30,RANK,512
13694633,21,RANK,512
14541825,1,DAO_RX,from=0x1d
16578625,1,DAO_RX,from=0xe
19264408,1,DAO_RX,from=0x15
19297601,1,NBR_ADD,0x15
21955486,22,DIO_TX,rank=512
23673447,14,DIO_RX,from=0x16
23673493,21,DIO_RX,from=0x16
23678769,30,DIO_RX,from=0x16
23681295,1,DIO_RX,from=0x16
23748852,14,RANK,512
23748893,21,RANK,512
23754140,30,RANK,512
23869252,13,DIO_TX,rank=512
23988329,14,DIO_RX,from=0xd
23988383,21,DIO_RX,from=0xd
23999020,1,DIO_RX,from=0xd
24045441,14,NBR_ADD,0xd
24045734,21,NBR_ADD,0xd
24089832,14,RANK,512
24090629,21,RANK,512
25074704,29,DIO_TX,rank=512
25086337,1,DAO_RX,from=0x15
25622060,21,DIO_TX,rank=640
25757695,30,DIO_TX,rank=512
25878619,22,DIO_RX,from=0x1e
25879237,29,DIO_RX,from=0x1e
25882262,1,DIO_RX,from=0x1e
25935766,22,NBR_ADD,0x1e
25936504,29,NBR_ADD,0x1e
25979841,22,RANK,512
25980943,29,RANK,512
26620051,1,DIO_TX,rank=256
26657704,13,DIO_RX,from=0x1
26657712,22,DIO_RX,from=0x1
26657715,14,DIO_RX,from=0x1
26657717,29,DIO_RX,from=0x1
26657737,21,DIO_RX,from=0x1
26657771,30,DIO_RX,from=0x1
26736809,22,RANK,256
26736828,30,RANK,256
26737194,21,RANK,256
26737242,14,RANK,256
26739584,13,RANK,256
26740008,29,RANK,256
26801370,14,DIO_TX,rank=640
27138086,13,DIO_RX,from=0xe
27138184,22,DIO_RX,from=0xe
27146080,1,DIO_RX,from=0xe
27195124,13,NBR_ADD,0xe
27195452,22,NBR_ADD,0xe
27239443,13,RANK,640
27240188,22,RANK,640
27603042,29,DIO_RX,from=0x15
27603056,13,DIO_RX,from=0x15
27603093,22,DIO_RX,from=0x15
27603204,1,DIO_RX,from=0x15
27667557,13,NBR_ADD,0x15
27667935,22,NBR_ADD,0x15
27667996,29,NBR_ADD,0x15
27712165,29,RANK,640
27712587,22,RANK,640
27713028,13,RANK,640
28938083,22,DAO_TX,seq=242
29001392,1,DAO_RX,from=0x16
29846199,21,DAO_TX,seq=242
30081568,1,DAO_RX,from=0x15
30137067,14,DAO_TX,seq=242
30238912,30,DAO_TX,seq=242
30549847,1,DAO_RX,from=0x1e
30618267,29,DAO_TX,seq=242
30713044,21,DIO_TX,rank=512
30936832,1,DAO_RX,from=0x1d
31068792,1,DAO_RX,from=0xe
31119312,13,DIO_TX,rank=512
31151667,13,DAO_TX,seq=242
31158648,22,DIO_TX,rank=512
31509975,1,DAO_RX,from=0xd
33224522,29,DIO_TX,rank=512
33273145,30,DIO_RX,from=0x1d
33273179,21,DIO_RX,from=0x1d
33273231,1,DIO_RX,from=0x1d
33350113,30,RANK,512
33350360,21,RANK,512
33995212,30,DIO_TX,rank=512
34068637,22,DIO_RX,from=0x1e
34069391,29,DIO_RX,from=0x1e
34072139,1,DIO_RX,from=0x1e
34144017,22,RANK,512
34145017,29,RANK,512
38469819,21,DIO_TX,rank=512
38628155,29,DIO_RX,from=0x15
38628221,22,DIO_RX,from=0x15
38628313,1,DIO_RX,from=0x15
38628843,13,DIO_RX,from=0x15
38701876,22,RANK,512
38701964,29,RANK,512
38705006,13,RANK,512
42750546,30,DIO_TX,rank=512
42888716,22,DIO_RX,from=0x1e
42889458,29,DIO_RX,from=0x1e
42892206,1,DIO_RX,from=0x1e
42964078,22,RANK,512
42965111,29,RANK,512
47483007,22,DIO_TX,rank=512
47613576,21,DIO_RX,from=0x16
47613709,30,DIO_RX,from=0x16
47613727,14,DIO_RX,from=0x16
47617244,1,DIO_RX,from=0x16
47688947,21,RANK,512
47689081,14,RANK,512
47689088,30,RANK,512
47922946,29,DIO_TX,rank=512
48078284,30,DIO_RX,from=0x1d
48078294,21,DIO_RX,from=0x1d
48078368,1,DIO_RX,from=0x1d
48157812,30,RANK,512
48161763,21,RANK,512
48427873,13,DIO_TX,rank=512
48558442,21,DIO_RX,from=0xd
48558540,14,DIO_RX,from=0xd
48568989,1,DIO_RX,from=0xd
48634168,14,RANK,512
48634352,21,RANK,512
50065181,1,DIO_TX,rank=256
50133248,21,DIO_RX,from=0x1
50133368,14,DIO_RX,from=0x1
50133400,13,DIO_RX,from=0x1
50133420,30,DIO_RX,from=0x1
50133441,22,DIO_RX,from=0x1
50134214,29,DIO_RX,from=0x1
50208308,21,RANK,256
50208444,14,RANK,256
50208475,13,RANK,256
50208495,30,RANK,256
50208509,22,RANK,256
50209255,29,RANK,256
51864265,21,DIO_TX,rank=512
52023708,13,DIO_RX,from=0x15
52023792,22,DIO_RX,from=0x15
52024556,29,DIO_RX,from=0x15
52027443,1,DIO_RX,from=0x15
52099108,13,RANK,512
52099424,22,RANK,512
52099940,29,RANK,512
53287776,21,DIO_RX,from=0xd
53325231,29,DAO_TX,seq=243
53363689,21,RANK,512
53617012,1,DAO_RX,from=0x1d
53630901,30,DAO_TX,seq=243
53859998,1,DAO_RX,from=0x1e
54067602,21,DIO_RX,from=0x1d
54150658,21,RANK,512
54382605,22,DIO_RX,from=0x15
54464491,22,RANK,512
54858796,21,DAO_TX,seq=243
54966776,1,DAO_RX,from=0x15
54984964,22,DAO_TX,seq=243
55012606,30,DIO_RX,from=0x16
55091864,30,RANK,512
55146825,1,DAO_RX,from=0x16
56106314,14,DAO_TX,seq=243
56226647,13,DAO_TX,seq=243
56395319,1,DAO_RX,from=0xd
57383082,22,DIO_RX,from=0x1e
57458459,22,RANK,512
60364063,1,DAO_RX,from=0xe
61250927,20,DIS_TX,
61279830,38,DIS_TX,
61284195,36,DIS_TX,
61295312,19,DIS_TX,
61298548,11,DIS_TX,
61377661,8,DIS_TX,
61389507,35,DIS_TX,
61413910,5,DIS_TX,
61432299,37,DIS_TX,
61447362,18,DIS_TX,
61448860,17,DIS_TX,
61552376,12,DIS_TX,
61576016,9,DIS_TX,
61620600,16,DIS_TX,
61629360,28,DIS_TX,
61740024,31,DIS_TX,
61749793,32,DIS_TX,
61762258,15,DIS_TX,
61778659,26,DIS_TX,
61781414,23,DIS_TX,
61796689,10,DIS_TX,
61807955,4,DIS_TX,
61832505,39,DIS_TX,
61843310,3,DIS_TX,
61849500,34,DIS_TX,
61867199,27,DIS_TX,
61975393,24,DIS_TX,
61992091,7,DIS_TX,
62012221,33,DIS_TX,
62048728,41,DIS_TX,
62124660,6,DIS_TX,
62142961,2,DIS_TX,
62210715,40,DIS_TX,
62227688,25,DIS_TX,
63744851,14,DIO_TX,rank=640
63827996,13,DIO_RX,from=0xe
63828049,22,DIO_RX,from=0xe
63828094,1,DIO_RX,from=0xe
63907570,13,RANK,640
63908004,22,RANK,640
65405215,1,DIO_RX,from=0xe
70600499,22,DIO_TX,rank=512
70758196,1,DIO_RX,from=0x16
70758210,14,DIO_RX,from=0x16
70758232,21,DIO_RX,from=0x16
70758242,30,DIO_RX,from=0x16
70837531,30,RANK,512
70837984,14,RANK,512
70838048,21,RANK,512
75969288,1,DIO_RX,from=0xe
77217372,13,DIO_TX,rank=512
77373279,14,DIO_RX,from=0xd
77373313,1,DIO_RX,from=0xd
77373360,21,DIO_RX,from=0xd
77453284,14,RANK,512
77457093,21,RANK,512
80179639,30,DIO_TX,rank=512
80208507,22,DIO_RX,from=0x1e
80208515,29,DIO_RX,from=0x1e
80208572,1,DIO_RX,from=0x1e
80287957,22,RANK,512
80288566,29,RANK,512
80302721,29,DIO_TX,rank=512
80373737,28,DIO_RX,from=0x1d
80373877,21,DIO_RX,from=0x1d
80373970,30,DIO_RX,from=0x1d
80377500,1,DIO_RX,from=0x1d
80423296,28,NBR_ADD,0x1d
80449540,21,RANK,512
80449646,30,RANK,512
82732411,28,DIO_TX,rank=768
83529856,29,DIO_RX,from=0x1c
83587479,29,NBR_ADD,0x1c
83632596,29,RANK,768
83831243,28,DAO_TX,seq=241
84158323,29,DAO_RX,from=0x1c
84487280,1,DAO_RX,from=0x1d
84747097,21,DIO_TX,rank=512
84784007,13,DIO_RX,from=0x15
84784070,22,DIO_RX,from=0x15
84784829,29,DIO_RX,from=0x15
84787536,1,DIO_RX,from=0x15
84859415,13,RANK,512
84859731,22,RANK,512
84860205,29,RANK,512
86021397,29,DIO_TX,rank=512
89872978,28,DIO_TX,rank=768
99935481,28,DIO_TX,rank=768
100053828,29,DIO_RX,from=0x1c
100133852,29,RANK,768
102451096,29,DIO_TX,rank=512
102573393,28,DIO_RX,from=0x1d
102573494,30,DIO_RX,from=0x1d
102573528,21,DIO_RX,from=0x1d
102573615,1,DIO_RX,from=0x1d
102652581,28,RANK,512
102653650,21,RANK,512
102655966,30,RANK,512
107617996,22,DIO_RX,from=0x15
