sim_time_us,node_id,period,total,cpu,lpm,deep_lpm,radio_tx,radio_rx,radio_total
360585042,12,5,1966080,50644,1915436,0,124,1965954,1966078
360604268,29,5,1966242,133729,1832513,0,17293,113779,131072
360608387,9,5,1966080,50177,1915903,0,124,1965955,1966079
360652971,16,5,1966069,52135,1913934,0,124,1965943,1966067
360643262,1,5,1966081,1966081,0,0,11038,145985,157023
360661879,28,5,1966081,132490,1833591,0,15401,122226,137627
360772588,31,5,1966079,47700,1918379,0,4705,53297,58002
360782217,32,5,1966081,52209,1913872,0,152,1940109,1940261
360785930,21,5,1966080,63508,1902572,0,2981,54966,57947
360794848,15,5,1966080,68666,1897414,0,4664,54533,59197
360811223,26,5,1965861,95617,1870244,0,7849,92847,100696
360813917,23,5,1966080,87383,1878697,0,6530,77947,84477
360829261,10,5,1966076,77790,1888286,0,3450,1268417,1271867
360840519,4,5,1966080,65699,1900381,0,6030,75006,81036
360864876,39,5,1966080,47345,1918735,0,124,1965955,1966079
360875874,3,5,1966080,84008,1882072,0,5593,87941,93534
360882064,34,5,1966080,56326,1909754,0,3870,69077,72947
360900648,22,5,1966080,76783,1889297,0,6628,75944,82572
360899764,27,5,1966080,96116,1869964,0,7380,93080,100460
361007965,24,5,1966087,61961,1904126,0,3149,898266,901415
361027879,7,5,1966088,52093,1913995,0,4688,213916,218604
361044592,33,5,1966069,51431,1914638,0,124,1965943,1966067
361057114,14,5,1966081,59908,1906173,0,3969,52845,56814
361077830,30,5,1966080,71187,1894893,0,3101,55996,59097
361081099,41,5,1966080,50086,1915994,0,124,1965954,1966078
361157163,6,5,1966080,64367,1901713,0,3280,68716,71996
361179850,2,5,1966100,73542,1892558,0,5537,64629,70166
361243086,40,5,1966080,47421,1918659,0,124,1965955,1966079
361260059,25,5,1966080,50003,1916077,0,124,1965955,1966079
420283491,20,6,1965990,67281,1898709,0,6245,75164,81409
420312394,38,6,1965793,41916,1923877,0,3600,53701,57301
420316759,36,6,1966080,68454,1897626,0,6830,94021,100851
420327883,19,6,1966080,89716,1876364,0,5934,68964,74898
420331112,11,6,1966006,76471,1889535,0,5818,55302,61120
420369591,42,6,1966080,41543,1924537,0,0,1966080,1966080
420384727,13,6,1966081,83603,1882478,0,9198,81475,90673
420410033,8,6,1966069,51024,1915045,0,124,1965943,1966067
420422071,35,6,1966080,70502,1895578,0,3202,54622,57824
420451654,5,6,1966252,78862,1887390,0,9037,95424,104461
420464802,37,6,1966080,77795,1888285,0,4809,73120,77929
420479926,18,6,1966079,79923,1886156,0,6071,72828,78899
420481232,17,6,1966080,50240,1915840,0,124,1965955,1966079
420584687,12,6,1966069,49734,1916335,0,136,1965930,1966066
420604159,29,6,1966076,133138,1832938,0,19532,118020,137552
420608388,9,6,1966080,50183,1915897,0,124,1965955,1966079
420643243,1,6,1966079,1966079,0,0,11690,150073,161763
420652972,16,6,1966080,49569,1916511,0,124,1965955,1966079
420661833,28,6,1966078,144635,1821443,0,16304,125901,142205
420772589,31,6,1966080,65328,1900752,0,3831,54635,58466
420783837,32,6,1966086,79292,1886794,0,5962,56676,62638
420786402,21,6,1966096,69311,1896785,0,3497,55701,59198
420794849,15,6,1966080,52238,1913842,0,3600,52737,56337
420811223,26,6,1966080,75540,1890540,0,8015,107507,115522
420824613,23,6,1966183,83752,1882431,0,7992,92558,100550
420829253,10,6,1966079,80743,1885336,0,4652,56040,60692
420840519,4,6,1966080,66894,1899186,0,6260,89433,95693
420864877,39,6,1966080,49917,1916163,0,124,1965955,1966079
420880067,3,6,1966080,86108,1879972,0,5394,89300,94694
420885504,34,6,1966080,51623,1914457,0,3161,68253,71414
420899763,27,6,1966080,99375,1866705,0,8064,94452,102516
420900648,22,6,1966080,92588,1873492,0,8193,80193,88386
421007957,24,6,1966079,75949,1890130,0,6822,68610,75432
421028183,7,6,1966079,43807,1922272,0,3109,50298,53407
421044593,33,6,1966080,51150,1914930,0,124,1965955,1966079
421057103,14,6,1966080,51197,1914883,0,3249,51540,54789
421081100,41,6,1966080,50818,1915262,0,124,1965955,1966079
421083626,30,6,1966270,64615,1901655,0,2705,54938,57643
421157163,6,6,1966080,55765,1910315,0,3079,67976,71055
421176143,2,6,1966080,56609,1909471,0,3983,69959,73942
421243087,40,6,1966080,50298,1915782,0,124,1965955,1966079
421260060,25,6,1966080,48692,1917388,0,124,1965955,1966079
480283491,20,7,1966080,71559,1894521,0,6078,74403,80481
480312394,38,7,1966080,41283,1924797,0,3351,53436,56787
480317328,36,7,1966099,62680,1903419,0,6642,92373,99015
480327876,19,7,1966079,64226,1901853,0,5248,72590,77838
480331112,11,7,1966080,52220,1913860,0,3570,54159,57729
480369591,42,7,1966080,41553,1924527,0,0,1966080,1966080
480389412,13,7,1966234,79443,1886791,0,8935,81049,89984
480414202,8,7,1966087,54782,1911305,0,1835,1016344,1018179
480422464,35,7,1966093,60218,1905875,0,3002,54338,57340
480446383,5,7,1965907,68526,1897381,0,8555,94324,102879
480464802,37,7,1966080,63571,1902509,0,4810,72368,77178
480481578,17,7,1966091,49482,1916609,0,124,1965966,1966090
480529725,18,7,1967712,62439,1905273,0,4908,71648,76556
480584687,12,7,1966080,49688,1916392,0,124,1965955,1966079
480599315,29,7,1965921,145239,1820682,0,18628,116241,134869
480608744,9,7,1966091,48429,1917662,0,124,1965967,1966091
