sim_time_us,node_id,event,peer,detail
748717872,26,EOL,0x0012,
750459632,5,LIST,0x0006,
750797603,6,EOL,0x0005,
752358592,7,ADD,0x000f,
754913975,29,LIST,0x0001,
755142596,1,EOL,0x001d,
755398082,29,LIST,0x001e,
755433195,30,EOL,0x001d,
755902161,29,LIST,0x0025,
756063007,37,EOL,0x001d,
756425493,29,ADD,0x0001,
756716227,1,CELL_ALLOC,0x001d,slot=3 ch=4 dir=Receive
756744740,1,SUCCESS,0x001d,
757041741,16,ADD,0x000f,
757046619,29,CELL_ALLOC,0x0001,slot=3 ch=4 dir=Transmit
758417568,22,EOL,0x000e,
763078452,14,ADD,0x0001,
775105300,15,ADD,0x000e,
775129405,12,LIST,0x000b,
775278467,11,EOL,0x000c,
778221373,16,ADD,0x000f,
779758348,11,LIST,0x0013,
779904841,19,EOL,0x000b,
781314494,8,ADD,0x0010,
783340060,37,LIST,0x0024,
783468436,36,EOL,0x0025,
793234722,14,ADD,0x0001,
795406086,23,LIST,0x0016,
796032624,22,EOL,0x0017,
801759044,25,LIST,0x0021,
804888852,33,EOL,0x0019,
805081982,25,ADD,0x0021,
805519997,33,CELL_ALLOC,0x0019,slot=19 ch=11 dir=Receive
805534054,33,SUCCESS,0x0019,
805692231,25,CELL_ALLOC,0x0021,slot=19 ch=11 dir=Transmit
805865977,32,LIST,0x0028,
805983826,40,EOL,0x0020,
809170772,27,LIST,0x001c,
809281768,28,EOL,0x001b,
813898742,14,ADD,0x0001,
813928914,7,ADD,0x000f,
817038072,33,LIST,0x0020,
817138360,32,EOL,0x0021,
817582950,2,LIST,0x000a,
817638180,10,EOL,0x0002,
821495921,15,ADD,0x000e,
826548826,8,ADD,0x0010,
828448417,24,LIST,0x0017,
828763422,23,EOL,0x0018,
834437282,20,LIST,0x001c,
834739921,28,EOL,0x0014,
840875324,14,ADD,0x0001,
841442241,15,ADD,0x000e,
842028454,30,LIST,0x0001,
842317634,1,EOL,0x001e,
844702788,29,DELETE,0x0001,
844924159,1,SUCCESS,0x001d,
846455804,16,ADD,0x000f,
854247783,35,LIST,0x001b,
854344391,27,EOL,0x0023,
856421082,7,ADD,0x000f,
857068722,3,LIST,0x0004,
857389805,4,EOL,0x0003,
858431860,1,LIST,0x0015,
858588128,21,EOL,0x0001,
860330106,8,ADD,0x0010,
861385218,21,LIST,0x0014,
861423512,20,EOL,0x0015,
870590026,17,LIST,0x0019,
870724159,25,EOL,0x0011,
871389792,17,ADD,0x0019,
871505903,25,CELL_ALLOC,0x0011,slot=17 ch=13 dir=Receive
871519952,25,SUCCESS,0x0011,
871688639,17,CELL_ALLOC,0x0019,slot=17 ch=13 dir=Transmit
875053373,10,LIST,0x0002,
875134027,2,EOL,0x000a,
889652578,26,LIST,0x0022,
889728785,34,EOL,0x001a,
892674549,16,ADD,0x000f,
896693560,4,LIST,0x000c,
897018724,12,EOL,0x0004,
899261972,34,LIST,0x0023,
899389213,35,EOL,0x0022,
901160510,28,LIST,0x001d,
901274674,29,EOL,0x001c,
902408922,8,ADD,0x0010,
902857846,6,LIST,0x000e,
903169509,14,EOL,0x0006,
913140739,25,LIST,0x0011,
913249307,17,EOL,0x0019,
915370935,15,ADD,0x000e,
916471926,13,LIST,0x0001,
916733233,1,EOL,0x000d,
918538288,7,ADD,0x000f,
921755344,38,LIST,0x0027,
921863972,31,LIST,0x0020,
922233386,32,EOL,0x001f,
922977333,41,LIST,0x0021,
923204505,33,EOL,0x0029,
923959465,39,EOL,0x0026,
936962881,8,ADD,0x0010,
937206804,15,ADD,0x000e,
946861860,17,LIST,0x0010,
946955161,16,EOL,0x0011,
948955800,16,ADD,0x000f,
951515110,9,LIST,0x0008,
951997192,9,LIST,0x0011,
952103893,36,LIST,0x0023,
952144132,35,EOL,0x0024,
952459075,8,EOL,0x0009,
952957825,29,LIST,0x0015,
953089167,21,EOL,0x001d,
958308407,15,ADD,0x000e,
961234118,22,LIST,0x0001,
961414560,1,EOL,0x0016,
965899400,18,LIST,0x000a,
966004296,10,EOL,0x0012,
967200846,16,ADD,0x000f,
