sim_time_us,node_id,period,total,cpu,lpm,deep_lpm,radio_tx,radio_rx,radio_total
60284306,23,0,1966110,42589,1923521,0,0,1965561,1965561
60326926,9,0,1966126,42452,1923674,0,0,1965577,1965577
60335191,38,0,1966110,42905,1923205,0,0,1965561,1965561
60434430,2,0,1966126,42452,1923674,0,0,1965577,1965577
60456432,39,0,1966110,42465,1923645,0,0,1965561,1965561
60452529,29,0,1966117,77075,1889042,0,6116,114385,120501
60477767,5,0,1966126,42796,1923330,0,0,1965577,1965577
60475482,13,0,1966124,87418,1878706,0,6567,112882,119449
60501991,22,0,1966117,89613,1876504,0,5817,112029,117846
60516784,37,0,1966110,42536,1923574,0,0,1965561,1965561
60518845,41,0,1966110,42465,1923645,0,0,1965561,1965561
60541778,20,0,1966110,42497,1923613,0,0,1965561,1965561
60606603,35,0,1966110,42465,1923645,0,0,1965561,1965561
60614779,21,0,1966118,75056,1891062,0,5063,104343,109406
60623618,17,0,1966110,42465,1923645,0,0,1965561,1965561
60656091,33,0,1966110,42465,1923645,0,0,1965561,1965561
60656739,15,0,1966117,42492,1923625,0,0,1965568,1965568
60674299,7,0,1966126,42452,1923674,0,0,1965577,1965577
60677379,28,0,1966110,42562,1923548,0,0,1965561,1965561
60678418,31,0,1966109,42549,1923560,0,0,1965561,1965561
60690623,24,0,1966110,42465,1923645,0,0,1965561,1965561
60694319,32,0,1966110,42465,1923645,0,0,1965561,1965561
60716837,1,0,1966196,1966196,0,0,10863,110595,121458
60849277,4,0,1966126,42452,1923674,0,0,1965577,1965577
60882730,36,0,1966110,42465,1923645,0,0,1965561,1965561
60902513,19,0,1966110,42465,1923645,0,0,1965561,1965561
60958242,6,0,1966126,42850,1923276,0,0,1965577,1965577
60986626,18,0,1966110,42465,1923645,0,0,1965561,1965561
60997784,3,0,1966126,42452,1923674,0,0,1965577,1965577
61012383,26,0,1966110,42466,1923644,0,0,1965561,1965561
61031701,8,0,1966126,42452,1923674,0,0,1965577,1965577
61088849,10,0,1966117,42466,1923651,0,0,1965568,1965568
61098335,25,0,1966110,42465,1923645,0,0,1965561,1965561
61136278,30,0,1966116,85562,1880554,0,6653,81983,88636
61142529,11,0,1966117,42466,1923651,0,0,1965568,1965568
61151656,27,0,1966110,42466,1923644,0,0,1965561,1965561
61178364,14,0,1966124,73626,1892498,0,5801,79706,85507
61187593,40,0,1966110,42465,1923645,0,0,1965561,1965561
61221633,16,0,1966110,42465,1923645,0,0,1965561,1965561
61230431,34,0,1966110,42465,1923645,0,0,1965561,1965561
61233747,12,0,1966117,42553,1923564,0,0,1965568,1965568
120284304,23,1,1966080,44199,1921881,0,0,1966080,1966080
120326924,9,1,1966080,43787,1922293,0,0,1966080,1966080
120335189,38,1,1966080,44030,1922050,0,0,1966080,1966080
120434428,2,1,1966080,43787,1922293,0,0,1966080,1966080
120456111,29,1,1966079,54687,1911392,0,3981,56400,60381
120456430,39,1,1966080,43800,1922280,0,0,1966080,1966080
120475442,13,1,1966079,52373,1913706,0,3802,55973,59775
120477765,5,1,1966080,43951,1922129,0,0,1966080,1966080
120501950,22,1,1966079,60101,1905978,0,3763,56848,60611
120516782,37,1,1966080,44225,1921855,0,0,1966080,1966080
120518843,41,1,1966080,43799,1922281,0,0,1966080,1966080
120541776,20,1,1966080,43860,1922220,0,0,1966080,1966080
120606601,35,1,1966080,43800,1922280,0,0,1966080,1966080
120614771,21,1,1966079,49653,1916426,0,3307,51633,54940
120623616,17,1,1966080,43799,1922281,0,0,1966080,1966080
120656089,33,1,1966080,43800,1922280,0,0,1966080,1966080
120656737,15,1,1966080,43852,1922228,0,0,1966080,1966080
120674297,7,1,1966080,43787,1922293,0,0,1966080,1966080
120677377,28,1,1966080,44218,1921862,0,0,1966080,1966080
120678416,31,1,1966080,43800,1922280,0,0,1966080,1966080
120690621,24,1,1966080,43799,1922281,0,0,1966080,1966080
120694317,32,1,1966080,43800,1922280,0,0,1966080,1966080
120715781,1,1,1966046,1966046,0,0,8182,135063,143245
120849275,4,1,1966080,43787,1922293,0,0,1966080,1966080
120882728,36,1,1966080,43800,1922280,0,0,1966080,1966080
120902511,19,1,1966080,43799,1922281,0,0,1966080,1966080
120958766,6,1,1966081,44921,1921160,0,28,1926286,1926314
120986624,18,1,1966080,43799,1922281,0,0,1966080,1966080
120997782,3,1,1966080,43787,1922293,0,0,1966080,1966080
121012381,26,1,1966080,43799,1922281,0,0,1966080,1966080
121031699,8,1,1966080,43787,1922293,0,0,1966080,1966080
121088847,10,1,1966080,43799,1922281,0,0,1966080,1966080
121098333,25,1,1966080,43799,1922281,0,0,1966080,1966080
121136230,30,1,1966079,55822,1910257,0,3916,55693,59609
121142527,11,1,1966080,43799,1922281,0,0,1966080,1966080
121151654,27,1,1966080,43799,1922281,0,0,1966080,1966080
121178315,14,1,1966079,50118,1915961,0,3769,55945,59714
121187591,40,1,1966080,43799,1922281,0,0,1966080,1966080
121221631,16,1,1966080,43799,1922281,0,0,1966080,1966080
121230429,34,1,1966080,43800,1922280,0,0,1966080,1966080
121233745,12,1,1966080,43872,1922208,0,0,1966080,1966080
180284304,23,2,1966080,43841,1922239,0,0,1966080,1966080
180326924,9,2,1966080,43678,1922402,0,0,1966080,1966080
180335189,38,2,1966080,43964,1922116,0,0,1966080,1966080
180434428,2,2,1966080,43678,1922402,0,0,1966080,1966080
180456430,39,2,1966080,43689,1922391,0,0,1966080,1966080
180456309,29,2,1966080,57877,1908203,0,3450,56018,59468
180477765,5,2,1966080,44446,1921634,0,0,1966080,1966080
180475442,13,2,1966080,62294,1903786,0,3426,55855,59281
180506385,22,2,1966102,67561,1898541,0,3408,56606,60014
180516782,37,2,1966080,43915,1922165,0,0,1966080,1966080
180518843,41,2,1966080,43689,1922391,0,0,1966080,1966080
180541776,20,2,1966080,43719,1922361,0,0,1966080,1966080
180606601,35,2,1966080,43689,1922391,0,0,1966080,1966080
180615191,21,2,1966080,48386,1917694,0,2895,50778,53673
180623616,17,2,1966080,43689,1922391,0,0,1966080,1966080
180656089,33,2,1966080,43689,1922391,0,0,1966080,1966080
180656737,15,2,1966080,43881,1922199,0,0,1966080,1966080
180674297,7,2,1966080,44395,1921685,0,0,1966080,1966080
180677377,28,2,1966080,44131,1921949,0,0,1966080,1966080
180678416,31,2,1966080,43778,1922302,0,0,1966080,1966080
180690621,24,2,1966080,43689,1922391,0,0,1966080,1966080
180694317,32,2,1966080,43689,1922391,0,0,1966080,1966080
180715759,1,2,1966080,1966080,0,0,7898,134911,142809
180849275,4,2,1966080,43678,1922402,0,0,1966080,1966080
180882728,36,2,1966080,43689,1922391,0,0,1966080,1966080
180902511,19,2,1966080,43689,1922391,0,0,1966080,1966080
180958461,6,2,1966086,56614,1909472,0,4836,53440,58276
180986624,18,2,1966080,43689,1922391,0,0,1966080,1966080
180997782,3,2,1966080,43678,1922402,0,0,1966080,1966080
181012381,26,2,1966080,43689,1922391,0,0,1966080,1966080
181031699,8,2,1966080,43678,1922402,0,0,1966080,1966080
181088847,10,2,1966080,43689,1922391,0,0,1966080,1966080
181098333,25,2,1966080,43689,1922391,0,0,1966080,1966080
181141681,30,2,1966258,59752,1906506,0,3477,55433,58910
181142527,11,2,1966080,43689,1922391,0,0,1966080,1966080
181151654,27,2,1966080,43689,1922391,0,0,1966080,1966080
181178324,14,2,1966080,85180,1880900,0,5647,70810,76457
181187591,40,2,1966080,43689,1922391,0,0,1966080,1966080
181221631,16,2,1966080,43689,1922391,0,0,1966080,1966080
181230429,34,2,1966080,43689,1922391,0,0,1966080,1966080
181233745,12,2,1966080,43757,1922323,0,0,1966080,1966080
240284304,23,3,1966080,43918,1922162,0,0,1966080,1966080
240326924,9,3,1966080,43698,1922382,0,0,1966080,1966080
240335189,38,3,1966080,43885,1922195,0,0,1966080,1966080
240434428,2,3,1966080,43698,1922382,0,0,1966080,1966080
240456430,39,3,1966080,43692,1922388,0,0,1966080,1966080
240452479,29,3,1966080,82566,1883514,0,5200,69947,75147
240478781,13,3,1966190,52102,1914088,0,3049,54407,57456
240477765,5,3,1966080,44399,1921681,0,0,1966080,1966080
240501931,22,3,1966057,56331,1909726,0,2784,55008,57792
240516782,37,3,1966080,44240,1921840,0,0,1966080,1966080
240518843,41,3,1966080,43691,1922389,0,0,1966080,1966080
240541815,20,3,1966081,44995,1921086,0,28,1909882,1909910
240606601,35,3,1966080,43692,1922388,0,0,1966080,1966080
240616569,21,3,1966080,50705,1915375,0,2353,49762,52115
240623616,17,3,1966080,43691,1922389,0,0,1966080,1966080
240656089,33,3,1966080,43692,1922388,0,0,1966080,1966080
240656737,15,3,1966080,44236,1921844,0,0,1966080,1966080
240674519,7,3,1966087,64713,1901374,0,4292,672549,676841
240677603,28,3,1966087,61834,1904253,0,5736,329962,335698
240678416,31,3,1966080,43749,1922331,0,0,1966080,1966080
240690621,24,3,1966080,43691,1922389,0,0,1966080,1966080
