sim_time_us,receiver_id,src_id,seq,latency_reported_ms,aoi_us
387610116,1,36,8,1359,1085973
388078524,1,9,3,1937,2227363
388393112,1,14,25,703,143728
388554987,1,28,12,164,100083
388716778,1,8,8,1945,1535842
389023718,1,16,2,2617,2012235
389338676,1,7,12,1203,1142383
389664640,1,6,16,867,532460
391705146,1,19,0,5007,4715834
398004915,1,35,4,468,475649
399118672,1,23,1,273,606540
399433674,1,22,26,148,266903
399895170,1,27,5,2046,1508356
400813287,1,13,26,195,336036
401163657,1,37,7,640,738947
401559500,1,30,26,601,78763
402253639,1,15,1,2132,2096112
402414921,1,36,9,820,547028
402568859,1,17,0,1757,1749090
402729506,1,29,26,54,213774
403045049,1,28,13,632,569872
403513261,1,14,26,710,146689
403675257,1,19,1,2234,1943831
403828648,1,9,4,1835,2124602
404143697,1,16,3,2398,1796256
405088816,1,6,17,1343,998489
405403661,1,8,9,2859,2436049
406033804,1,7,13,1906,1850769
413611446,1,22,27,31,147809
413755273,1,27,6,1289,747636
413926165,1,23,2,523,859811
414700289,1,35,5,1679,1686638
415330035,1,37,8,195,288996
415960041,1,26,0,968,571819
416248406,1,13,27,195,333655
416364765,1,30,27,593,71533
416428938,1,17,1,1210,1202969
416904335,1,29,27,0,150214
417058749,1,15,2,1312,1268409
417535050,1,28,14,312,247373
417688057,1,14,27,828,266802
417850319,1,19,2,1507,1220455
418165454,1,36,10,1640,1367733
418649394,1,9,5,1382,1685093
419263911,1,8,10,1421,1004725
420208994,1,16,4,2992,2383489
420523662,1,6,18,820,478555
421153952,1,7,14,1546,1486542
427786502,1,23,3,78,415429
427930135,1,35,6,835,838349
428245397,1,27,7,1195,654839
428731847,1,22,28,109,221294
430423535,1,13,28,179,318053
430765245,1,37,9,164,263278
431233770,1,17,2,859,851522
431799857,1,30,28,757,231228
432025443,1,26,1,1671,1270065
432493651,1,9,6,953,1243037
432655008,1,29,28,156,319525
432808899,1,15,3,1156,1108680
432970578,1,28,15,1031,964146
433128056,1,14,28,710,152089
433763317,1,8,11,1515,1113501
433776407,1,31,0,3773,3706506
433915455,1,19,3,2625,2332437
434545556,1,36,11,2250,1980882
434698753,1,7,15,460,406329
435022253,1,16,5,2914,2315447
436287298,1,6,19,679,350488
442594783,1,23,4,265,598757
443221675,1,22,29,0,70543
443680525,1,35,7,1179,1182483
443995553,1,27,8,1109,569677
445228651,1,13,29,367,510273
445570340,1,37,10,812,911518
445741808,1,31,1,1000,934160
445974968,1,30,29,617,95793
446290131,1,38,0,609,883789
446353726,1,9,7,632,925437
446830183,1,29,29,156,311936
446995617,1,17,3,1351,1355586
447145697,1,28,16,1078,1012446
447303164,1,14,29,867,307162
447929181,1,16,6,1671,1066135
448405526,1,26,2,2664,2267355
448559178,1,8,12,1789,1370304
448792214,1,19,4,3093,2810768
449035735,1,36,12,1203,933327
450134018,1,15,4,3406,3367106
450449171,1,7,16,1703,1648944
451393898,1,6,20,468,130045
457393561,1,22,30,0,86180
457709248,1,23,5,460,791332
457855366,1,35,8,718,720487
458800372,1,27,9,875,333996
459914261,1,31,2,632,570998
460663746,1,13,30,117,257868
460690520,1,37,11,125,219683
460780092,1,30,30,851,324512
461634718,1,29,30,7,165861
462040291,1,38,1,398,673062
462265514,1,28,17,585,524712
462430762,1,17,4,1539,1540721
462581101,1,19,5,1953,1662165
462734102,1,9,8,1281,1566411
462895707,1,26,3,1281,882526
463060211,1,14,30,710,162394
463372501,1,8,13,1710,1297600
463691313,1,16,7,2992,2395505
463704426,1,24,0,3359,3278566
464008331,1,15,5,3093,3069544
464785875,1,36,13,1664,1394409
465569279,1,7,17,1093,1035599
466514002,1,6,21,765,422009
470311948,1,25,0,9960,9478400
472202099,1,23,6,242,581073
472660340,1,35,9,617,623238
473143991,1,22,31,125,242854
473927086,1,27,10,1468,930752
474719399,1,31,3,781,719847
475469003,1,13,31,476,617812
475495680,1,37,12,578,673250
475585182,1,30,31,742,221637
475666758,1,24,1,640,569103
476755378,1,29,31,179,339573
476927771,1,25,1,1359,875528
477235850,1,9,9,1390,1688894
477790400,1,38,2,968,1243483
477853692,1,14,31,757,198047
478015652,1,28,18,609,548287
478181026,1,17,5,1828,1830063
478652169,1,36,14,1507,1237261
478799449,1,16,8,2164,1561942
478960811,1,19,6,2640,2347758
479122623,1,8,14,2210,1794481
479905778,1,26,4,3570,3173837
480059266,1,15,6,3695,3647956
480220863,1,34,0,4507,3888087
481014936,1,7,18,1953,1902209
481319413,1,6,22,1046,703998
486059205,1,23,7,85,414706
487634357,1,22,32,156,272253
487754819,1,12,2,27351,26731227
487780723,1,35,10,992,1001287
488699660,1,12,3,13078,12453380
488894369,1,31,4,914,855745
489040734,1,27,11,843,302202
489329109,1,13,32,289,431013
490154514,1,24,2,515,439636
490614901,1,29,32,0,60081
491219540,1,12,4,1093,477159
491335322,1,30,32,835,315472
491407408,1,9,10,687,982594
491560697,1,37,13,656,753902
491875924,1,34,1,1929,1308747
491965488,1,38,3,210,488864
492038460,1,14,32,656,101555
492051547,1,25,2,1828,1343029
492190889,1,19,7,1187,896953
492505960,1,26,5,1109,711519
492659334,1,15,7,1679,1642402
492820784,1,28,19,414,341205
493301257,1,17,6,2171,2175413
493451067,1,36,15,1835,1567379
493933862,1,8,15,2039,1635608
494234397,1,16,9,2867,2261956
494864636,1,7,19,1578,1516637
496124245,1,6,23,679,336921
498033085,1,39,0,6984,7146107
502124589,1,23,8,421,753563
502901098,1,35,11,1218,1223244
503074722,1,22,33,70,189215
503504245,1,13,33,437,574054
504329632,1,31,5,585,525413
504790926,1,27,12,789,247707
505104886,1,29,33,0,57888
505907716,1,24,3,890,817867
506372168,1,37,14,132,229461
506658022,1,12,5,789,169556
506770600,1,38,4,265,543970
507085414,1,30,33,835,311548
507311043,1,34,2,2539,1919360
507626071,1,26,6,1710,1308213
507788583,1,14,33,710,156391
507801668,1,25,3,2085,1600973
508112862,1,39,1,1046,1209757
508256009,1,19,8,1710,1422991
508409594,1,8,16,1609,1196734
508571170,1,36,16,1875,1599443
508923310,1,28,20,867,799695
509362690,1,17,7,3328,3332030
509669639,1,9,11,3023,3310540
509984470,1,15,8,3593,3552371
510299335,1,7,20,1109,1053795
510929807,1,16,10,3656,3050996
511252843,1,6,24,1125,793678
517075958,1,35,12,742,748908
517250522,1,23,9,125,457621
517876955,1,22,34,0,108630
518308922,1,13,34,85,223342
519765008,1,31,6,1546,1484215
519910735,1,29,34,109,270003
520226225,1,27,13,1031,495521
520716129,1,24,4,1210,1141894
520861885,1,37,15,328,422297
521171117,1,34,3,1476,861752
521260741,1,38,5,242,518491
521459782,1,12,6,1421,799519
522205565,1,30,34,835,310770
522431128,1,26,7,1546,1140668
522596764,1,17,8,1593,1597324
523061126,1,19,9,1250,962512
523232992,1,25,4,2304,1821358
523540441,1,9,12,2187,2484990
523691315,1,36,17,1101,827310
523853710,1,14,34,890,339156
523866793,1,39,2,1445,1604885
524171079,1,15,9,2148,2122932
524321014,1,28,21,320,252087
524488598,1,8,17,1671,1264536
525104723,1,7,21,1484,1429495
525428092,1,16,11,2804,2201644
526049336,1,6,25,828,488593
529046437,1,18,0,22312,21941761
530936467,1,18,1,10171,9796385
532196393,1,35,13,1273,1276367
532799030,1,13,35,70,213460
533309998,1,23,10,273,602894
533627513,1,22,35,78,195131
534258219,1,31,7,1007,946196
534884861,1,24,5,820,748127
535030778,1,37,16,93,189480
535648455,1,12,7,734,133735
535739869,1,29,35,132,294450
536065849,1,38,6,335,612688
536291443,1,27,14,1343,802481
537236099,1,26,8,1296,894762
537714080,1,9,13,609,909662
537727209,1,25,5,1265,776523
537866257,1,18,2,2343,1972592
537955700,1,30,35,617,92149
538029371,1,17,9,1406,1404940
538042459,1,39,3,1117,1268408
538181296,1,34,4,2679,2059425
538496409,1,19,10,2226,1936717
538649859,1,15,10,1742,1703129
538964281,1,14,35,796,238339
539126130,1,36,18,742,465237
539594561,1,7,22,804,747458
539827781,1,28,22,679,618229
539921335,1,8,18,2000,1599643
540855051,1,16,12,3539,2937167
541169880,1,6,26,1046,702507
546056207,1,35,14,515,518375
547799526,1,22,36,23,140556
547919452,1,13,36,179,318591
548117975,1,23,11,117,449908
550007755,1,31,8,1390,1327660
550634989,1,24,6,750,671915
550781210,1,37,17,500,599415
551185920,1,38,7,281,556509
551410400,1,29,36,0,68782
551700038,1,12,8,1250,628094
551726503,1,27,15,1296,759985
552362553,1,34,5,2437,1818813
552525003,1,39,4,632,794325
552671360,1,18,3,2421,2051113
552824968,1,9,14,1187,1473571
552986575,1,19,11,1234,942488
553148939,1,14,36,750,192000
553162050,1,25,6,1406,922291
553390789,1,30,36,640,116938
553616223,1,26,9,1820,1423354
553778036,1,8,19,1781,1369333
554085147,1,17,10,2132,2124639
554246533,1,36,19,1078,808167
554399984,1,15,11,2382,2343849
554561226,1,28,23,398,335560
555355737,1,6,27,1179,849671
555659970,1,7,23,1539,1484732
555975163,1,16,13,3671,3063671
560861302,1,35,15,539,542833
561978607,1,22,37,0,108726
563238424,1,23,12,187,512013
563669301,1,13,37,31,165903
564497852,1,31,9,789,732684
565559703,1,12,9,976,352224
565758181,1,24,7,757,680187
566216551,1,34,6,2265,1649394
566530466,1,29,37,0,139734
566700113,1,32,0,781,700324
566846328,1,37,18,671,766121
566936042,1,38,8,179,459417
567011407,1,9,15,703,1003871
567161644,1,27,16,2031,1492501
567476645,1,19,12,1453,1164914
567644215,1,17,11,1148,1152457
567791481,1,18,4,1953,1577494
567949100,1,14,37,898,335453
568275400,1,25,7,2023,1543463
568421571,1,26,10,1242,845759
568590283,1,39,5,1406,1570552
569218635,1,8,20,1203,803193
569366365,1,28,24,500,438063
569455922,1,30,37,757,233003
569530962,1,7,24,570,518401
569846433,1,6,28,453,121643
570311616,1,36,20,1187,920125
570780086,1,15,12,2859,2817736
571095297,1,16,14,2843,2236052
575036239,1,35,16,625,627781
577415834,1,22,38,156,272515
578159381,1,13,38,70,214446
578991011,1,23,13,492,822969
580391589,1,34,7,1710,1085040
580563572,1,31,10,1507,1446711
580706503,1,19,13,648,357748
581193714,1,32,1,1078,994903
581336461,1,37,19,320,411117
581508283,1,24,8,804,726774
581657013,1,29,38,0,55343
581809209,1,14,38,609,48920
581940106,1,12,10,1414,795400
581966789,1,27,17,1437,900142
582371194,1,38,9,132,410220
582447122,1,9,16,1117,1416132
582459930,1,39,6,875,1032494
583065367,1,17,12,1101,1097066
583391838,1,8,21,1320,913902
583541596,1,18,5,2093,1718244
583715899,1,25,8,1687,1210505
583856786,1,26,11,1843,1445042
584333158,1,7,25,937,884494
584801500,1,28,25,390,326317
584954942,1,6,29,945,605152
585206068,1,30,38,640,114050
585900223,1,15,13,2625,2586305
586061742,1,36,21,1070,803083
586215423,1,16,15,2570,1959287
590471539,1,35,17,828,832078
592334079,1,13,39,0,107894
593159900,1,22,39,93,211893
593475439,1,23,14,367,694574
594881516,1,19,14,710,423376
595368550,1,31,11,820,759502
595511583,1,37,20,234,329797
595685770,1,32,2,765,693769
596115083,1,12,11,695,75709
596141730,1,34,8,1976,1355829
596628180,1,24,9,937,866461
597401586,1,27,18,898,358350
597491463,1,38,10,414,694411
597559051,1,14,39,820,262796
597716352,1,29,39,125,284900
597888435,1,39,7,734,892151
598185324,1,9,17,1398,1685600
598511932,1,8,22,1390,985026
599130524,1,17,13,2554,2545025
599291852,1,26,12,2335,1934770
599463725,1,25,9,2054,1575539
599921751,1,18,6,2492,2121826
600404016,1,6,30,570,241726
600866610,1,28,26,710,649245
600956165,1,30,39,765,236582
601031554,1,7,26,2023,1971259
601349223,1,15,14,3343,3316561
601662122,1,16,16,2140,1545276
602787353,1,36,22,2179,1911495
606221928,1,35,18,1265,1270626
607338759,1,23,15,109,444120
608084763,1,13,40,554,694480
608915766,1,22,40,195,311484
609686677,1,37,21,156,254882
610316986,1,19,15,1445,1155691
610800569,1,24,10,539,468362
611437100,1,31,12,1125,1062387
611577315,1,34,9,2992,2376617
611741195,1,9,18,812,1116424
611865621,1,12,12,1335,716833
611890864,1,29,40,0,46981
612368628,1,8,23,1078,668403
612690584,1,32,3,2859,2784519
613001627,1,14,40,609,53054
613241541,1,38,11,367,647589
613466834,1,27,19,2367,1829864
613638565,1,39,8,1671,1829741
613946253,1,17,14,1460,1461641
614259949,1,15,15,1625,1594428
614273174,1,25,10,2031,1548891
614726949,1,26,13,2078,1682367
615510428,1,7,27,1328,1270191
615833399,1,6,31,695,354833
615986865,1,18,7,2835,2460368
616623450,1,28,27,820,757612
616706302,1,30,40,875,347601
616932036,1,36,23,1414,1138398
617727246,1,16,17,2406,1809352
620717047,1,35,19,1109,1117328
623127369,1,23,16,289,615565
623834901,1,13,41,382,522772
624424523,1,22,41,328,437002
625362055,1,31,13,765,692602
625436789,1,37,22,125,223763
626240053,1,24,11,1273,1196939
626412516,1,34,10,3187,2571761
626545045,1,9,19,1281,1572640
626558131,1,32,4,2062,1980190
626697128,1,19,16,2007,1714690
626985317,1,12,13,750,133443
627480523,1,8,24,1117,705686
627641275,1,29,41,46,203016
628123146,1,17,15,1554,1551704
628497108,1,39,9,1351,1508627
628587084,1,27,20,1703,1161051
628902112,1,26,14,1734,1334103
628991674,1,38,12,203,483659
629066192,1,14,41,695,144932
629381775,1,15,16,1835,1810035
629700883,1,25,11,2703,2218806
630326762,1,7,28,1031,984535
630566424,1,30,41,656,132561
631587361,1,6,32,1093,761008
632367132,1,28,28,2500,2438824
632532362,1,16,18,2250,1653550
632681994,1,18,8,5289,4910567
632997150,1,36,24,3078,2808804
636462163,1,35,20,1921,1921077
637578859,1,23,17,500,828417
638009579,1,13,42,0,88066
638839505,1,22,42,85,199662
639783660,1,31,14,796,737126
640138192,1,32,5,1023,943084
640403593,1,9,20,671,966343
640878543,1,37,23,312,407705
641217651,1,34,11,2203,1587813
641674057,1,24,12,1257,1185620
641817266,1,19,17,1609,1320074
641978859,1,8,25,1312,907172
642105576,1,12,14,898,277150
642285876,1,17,16,1500,1489440
642615822,1,39,10,687,845961
642931098,1,25,12,1320,839627
643076351,1,29,42,93,255932
643556304,1,14,42,710,158471
644111826,1,38,13,367,642894
644341628,1,27,21,1906,1368662
645132018,1,7,29,960,917733
645282132,1,18,9,3132,2755654
645597240,1,26,15,2484,2080719
645686538,1,30,42,851,329682
645758602,1,6,33,781,447867
646257410,1,28,29,898,836920
647010552,1,15,17,3859,3819715
647802242,1,36,25,1882,1613251
648270876,1,16,19,3796,3184969
650637298,1,35,21,1414,1420391
653010893,1,23,18,250,580563
653955777,1,31,15,734,673284
654075387,1,13,43,218,354135
654591200,1,22,43,203,319708
655046984,1,37,24,164,263616
655677348,1,34,12,1476,860051
655846077,1,24,13,1117,1041598
656469856,1,9,21,843,1138054
656482938,1,32,6,1601,1522195
656595568,1,12,15,781,163183
656937303,1,19,18,1710,1424476
657251248,1,29,43,0,102704
657417947,1,17,17,1882,1885318
658203952,1,27,22,1460,918554
658686989,1,25,13,1625,1142412
658996236,1,39,11,1562,1726365
659232246,1,38,14,1078,1357063
659295213,1,14,43,609,41882
659610795,1,8,26,2953,2539103
659772334,1,18,10,3531,3159769
661121673,1,30,43,835,312231
661185788,1,15,18,3820,3777437
661347335,1,26,16,3125,2724053
661977372,1,28,30,1015,947490
662141953,1,6,34,1429,1095368
662445792,1,7,30,2539,2481507
662760982,1,16,20,3445,2843088
663237367,1,36,26,1781,1509938
665472895,1,35,22,1218,1224718
668760883,1,23,19,304,635301
669076300,1,31,16,1078,1008731
669195224,1,13,44,70,211180
669222130,1,37,25,218,313772
669705741,1,22,44,125,242074
670797418,1,19,19,1523,1237696
671085795,1,12,16,929,312037
671284251,1,24,14,1054,983295
671594003,1,9,22,1625,1930190
672057433,1,34,13,2687,2068241
672372402,1,27,23,1445,907297
672544427,1,32,7,2250,2169602
673001346,1,29,44,0,118401
673173685,1,40,0,2414,1838644
673470899,1,8,27,1640,1227322
673722045,1,38,15,453,729634
674269190,1,18,11,3289,2914428
674424108,1,17,18,3000,3002666
674577928,1,26,17,2273,1877096
674742101,1,15,19,2531,2498446
675061349,1,25,14,2492,2008930
675374812,1,14,44,921,375571
675611770,1,30,44,664,138804
675837227,1,28,31,570,502669
676002888,1,16,21,1929,1334984
676016128,1,39,12,2601,2761843
676629125,1,6,35,1273,939381
676950218,1,7,31,1531,1482026
678672474,1,36,27,1312,1047728
681192501,1,35,23,1984,1991209
683403541,1,37,26,171,268631
683566134,1,23,20,343,677693
683880858,1,22,45,187,300033
684200415,1,31,17,898,840782
684657518,1,19,20,1375,1081270
684945067,1,13,45,70,211054
686086301,1,32,8,1382,1303665
686206050,1,12,17,1257,642630
687033784,1,24,15,1468,1396920
687177580,1,34,14,3265,2647489
687331003,1,9,23,1703,1995326
687972620,1,8,28,1945,1541543
688122583,1,27,24,1718,1180936
688284214,1,15,20,1703,1673421
688606330,1,40,1,1851,1277313
688751455,1,29,45,0,69784
688842105,1,38,16,562,841923
688906194,1,17,19,2132,2125377
689067587,1,18,12,2539,2165950
689546959,1,14,45,1085,531945
689697572,1,26,18,2421,2020198
690184678,1,25,15,2265,1776690
690358059,1,28,32,960,898507
690493311,1,7,32,1000,946824
690506538,1,39,13,1578,1736667
691046687,1,30,45,750,229992
692064245,1,6,36,1406,1073825
692686219,1,16,22,3570,2962263
693477628,1,36,28,1164,890844
694906362,1,33,0,9453,9413494
696069272,1,35,24,1679,1688293
698832086,1,37,27,31,126873
699315989,1,22,46,250,364339
699435068,1,13,46,0,91690
699777659,1,19,21,1164,874217
700264619,1,23,21,1421,1752828
701524651,1,31,18,2382,2321401
701667695,1,34,15,2484,1866003
702271347,1,12,18,1429,810108
702823127,1,24,16,2640,2561253
702927717,1,27,25,1226,689201
703093162,1,9,24,1867,2171537
703724252,1,14,46,648,99863
704035645,1,17,20,2726,2730907
704048755,1,32,9,4023,3939574
704187673,1,26,19,2781,2385298
704353060,1,8,29,2523,2116057
704508244,1,29,46,0,97656
704592252,1,38,17,523,802997
704713160,1,33,1,4398,4353155
704817686,1,18,13,3476,3103569
704982776,1,15,21,2726,2696479
705618940,1,39,14,2515,2677204
705762725,1,28,33,1601,1537548
705851982,1,30,46,835,308743
706240823,1,16,23,2578,1979205
706254047,1,25,16,2601,2115691
706555528,1,6,37,679,346363
706568615,1,40,2,4789,4216160
706875643,1,7,33,1648,1606654
709857734,1,36,29,1796,1528763
710178752,1,35,25,945,950091
713494358,1,22,47,109,226039
714121253,1,23,22,265,601643
714555603,1,13,47,78,219572
714757198,1,31,19,1304,1241914
715527488,1,37,28,835,931640
715842717,1,19,22,2171,1885688
716015500,1,24,17,828,761448
716329916,1,32,10,1273,1197158
716446284,1,12,19,1054,432514
717109400,1,18,14,1601,1231194
717585886,1,9,25,1250,1554906
717798760,1,34,16,2703,2083025
717904361,1,33,2,1898,1856846
718212999,1,17,21,1023,1025932
718677826,1,26,20,2109,1711369
718841487,1,8,30,1179,777613
719082249,1,38,18,304,582056
719156886,1,14,47,781,227809
719476687,1,39,15,1859,2019316
719622829,1,28,34,1125,1061715
719787884,1,15,22,1945,1919279
720148108,1,40,3,3375,2803466
720251725,1,29,47,0,48493
720417315,1,7,34,828,781151
720567844,1,27,26,3296,2759015
720657114,1,30,47,585,59188
720733325,1,16,24,2125,1528175
720746551,1,25,17,2203,1717590
722622642,1,6,38,953,622075
724032871,1,36,30,1125,851851
725146486,1,41,0,9156,9251801
726552809,1,35,26,1312,1320247
728932092,1,23,23,187,517601
729387601,1,37,29,328,424546
729559065,1,22,48,226,342871
729675712,1,13,48,164,301032
729873965,1,31,20,875,819589
730501797,1,32,11,1398,1322144
731446659,1,24,18,1351,1278534
731566124,1,12,20,984,369156
731592887,1,19,23,2382,2095675
731757540,1,9,26,1125,1421853
732222886,1,18,15,1968,1594686
732537894,1,26,21,1726,1329250
732706506,1,33,3,2562,2521743
733257480,1,38,19,101,382277
733647558,1,8,31,1750,1349293
733797906,1,34,17,3515,2894641
734112881,1,27,27,1914,1372916
734281660,1,41,1,4023,4121381
734590605,1,14,48,687,138051
734603717,1,40,4,3734,3155007
734917793,1,39,16,1476,1640079
735057651,1,28,35,570,504302
735219720,1,17,22,3265,3267028
735686771,1,29,48,0,46013
736170466,1,16,25,3421,2830687
736407217,1,30,48,804,276341
736492303,1,25,18,2015,1533635
736794614,1,7,35,2062,2010001
737731400,1,15,23,4226,4183067
738837995,1,36,31,1414,1138132
739002877,1,6,39,1406,1070111
741357936,1,35,27,1468,1476967
744365130,1,31,21,1359,1295158
744822718,1,37,30,226,320630
744994557,1,22,49,234,349628
745110701,1,13,49,70,212635
745453001,1,19,24,1750,1463041
745624634,1,23,24,1015,1355030
745936617,1,24,19,1804,1729440
746686523,1,12,21,1109,487018
746884222,1,32,12,2234,2157704
747027989,1,18,16,1898,1524790
747514092,1,33,4,1515,1482193
747658063,1,34,18,2375,1754828
747820984,1,8,32,1328,921137
747834068,1,41,2,2000,2092396
748455557,1,9,27,1812,2115186
748918062,1,26,22,2367,1967230
749322668,1,38,20,312,588081
749404726,1,40,5,3445,2872570
749716926,1,39,17,1742,1895805
750095452,1,14,49,742,174178
750178025,1,27,28,2257,1720010
750654980,1,7,36,1507,1452421
750897628,1,30,49,1117,594622
751436891,1,29,49,0,144394
751603002,1,17,23,4367,4369070
751753068,1,28,36,2015,1946550
751918261,1,16,26,4437,3844137
