sim_time_us,node_id,event,peer,detail
1043989511,34,EOL,0x0001,
1058939752,21,LIST,0x0013,
1059141067,19,EOL,0x0015,
1059569250,27,LIST,0x0019,
1059725697,25,EOL,0x001b,
1064561215,10,LIST,0x0027,
1064600159,39,EOL,0x000a,
1068995266,3,LIST,0x0005,
1069175858,5,EOL,0x0003,
1069364799,3,ADD,0x0005,
1069445291,14,LIST,0x0005,
1070900243,5,EOL,0x000e,
1072641834,5,CELL_ALLOC,0x0003,slot=3 ch=1 dir=Receive
1072655905,5,SUCCESS,0x0003,
1078407168,18,LIST,0x0011,
1078644582,3,CELL_ALLOC,0x0005,slot=3 ch=1 dir=Transmit
1078701746,37,LIST,0x000c,
1078725654,17,EOL,0x0012,
1080063247,29,LIST,0x0015,
1080350470,12,EOL,0x0025,
1082090402,21,EOL,0x001d,
1082282851,29,ADD,0x0015,
1082406453,21,CELL_ALLOC,0x001d,slot=10 ch=13 dir=Receive
1082420464,21,SUCCESS,0x001d,
1082575027,29,CELL_ALLOC,0x0015,slot=10 ch=13 dir=Transmit
1084338305,4,LIST,0x0021,
1084761061,33,EOL,0x0004,
1084830683,4,LIST,0x0020,
1085065482,22,LIST,0x0011,
1085075374,32,EOL,0x0004,
1085240626,17,EOL,0x0016,
1085276212,4,ADD,0x0021,
1085802741,33,CELL_ALLOC,0x0004,slot=16 ch=5 dir=Receive
1085816763,33,SUCCESS,0x0004,
1085890029,4,CELL_ALLOC,0x0021,slot=16 ch=5 dir=Transmit
1086980685,26,LIST,0x0006,
1087327425,6,EOL,0x001a,
1088622396,38,LIST,0x0001,
1088769266,1,EOL,0x0026,
1090785742,8,LIST,0x000e,
1090910111,14,EOL,0x0008,
1092549823,6,LIST,0x001b,
1092740545,27,EOL,0x0006,
1098594380,25,LIST,0x0006,
1098786272,6,EOL,0x0019,
1107901361,40,LIST,0x0005,
1108177057,5,EOL,0x0028,
1115755605,35,LIST,0x000d,
1115796077,13,EOL,0x0023,
1122953934,7,LIST,0x0010,
1123443210,7,LIST,0x0020,
1124268806,28,LIST,0x000d,
1124300962,13,EOL,0x001c,
1125875797,32,EOL,0x0007,
1126505780,16,EOL,0x0007,
1126698504,7,ADD,0x0010,
1131865916,32,LIST,0x0004,
1132010642,4,EOL,0x0020,
1150395802,30,LIST,0x0009,
1150445838,9,EOL,0x001e,
1160623746,5,LIST,0x0028,
1160675664,40,EOL,0x0005,
1163795933,23,LIST,0x0010,
1171240320,16,LIST,0x0017,
1171386399,23,EOL,0x0010,
1172007932,19,LIST,0x0015,
1172180784,21,EOL,0x0013,
1174724399,7,ADD,0x0010,
1178086490,11,LIST,0x0028,
1178407552,40,EOL,0x000b,
