sim_time_us,node_id,event,peer,detail
11306573,22,LIST,0x0001,
11799319,22,LIST,0x001e,
14061963,30,LIST,0x0001,
14063451,13,LIST,0x0001,
14065023,29,ADD,0x0001,
14065666,14,ADD,0x0001,
14069348,21,LIST,0x0001,
14171172,1,EOL,0x001e,
14521781,30,ADD,0x0001,
14562074,21,LIST,0x000d,
14636723,1,CELL_ALLOC,0x001e,slot=15 ch=10 dir=Receive
14650912,1,SUCCESS,0x001e,
14819958,30,CELL_ALLOC,0x0001,slot=15 ch=10 dir=Transmit
15458472,1,SUCCESS,0x001d,
15607639,29,CELL_ALLOC,0x0001,slot=16 ch=11 dir=Transmit
15620587,29,SUCCESS,0x0001,
15903706,1,CELL_ALLOC,0x001d,slot=16 ch=11 dir=Receive
17006037,1,EOL,0x0015,
17470389,1,EOL,0x000d,
19561331,13,ADD,0x0001,
19676393,1,CELL_ALLOC,0x000d,slot=14 ch=3 dir=Receive
19690435,1,SUCCESS,0x000d,
20155816,1,EOL,0x0016,
20805090,13,CELL_ALLOC,0x0001,slot=14 ch=3 dir=Transmit
37890853,21,ADD,0x0001,
37976470,1,SUCCESS,0x0015,
38760673,21,CELL_ALLOC,0x0001,slot=11 ch=5 dir=Transmit
38773624,21,SUCCESS,0x0001,
39147568,1,CELL_ALLOC,0x0015,slot=11 ch=5 dir=Receive
40260483,14,ADD,0x0001,
49528949,1,LIST,0x000d,
49765770,13,EOL,0x0001,
70744914,14,ADD,0x0001,
74534455,22,ADD,0x0001,
74686737,1,SUCCESS,0x0016,
74825212,22,CELL_ALLOC,0x0001,slot=13 ch=15 dir=Transmit
74838197,22,SUCCESS,0x0001,
75080029,1,CELL_ALLOC,0x0016,slot=13 ch=15 dir=Receive
87873529,30,LIST,0x001d,
87874180,21,LIST,0x000d,
87875006,13,LIST,0x000e,
87876651,29,LIST,0x0001,
87955792,14,ADD,0x0001,
88001459,1,EOL,0x001d,
88826502,14,EOL,0x000d,
90086163,13,EOL,0x0015,
116112052,14,ADD,0x0001,
138411640,15,LIST,0x000e,
138596787,14,EOL,0x000f,
162517689,6,LIST,0x000e,
163631877,14,EOL,0x0006,
172423832,22,LIST,0x001e,
172616857,30,EOL,0x0016,
176432173,15,ADD,0x000e,
177062040,6,ADD,0x000e,
214696335,15,ADD,0x000e,
223779809,7,LIST,0x000f,
224540800,23,LIST,0x000f,
224592569,15,EOL,0x0017,
224784855,23,ADD,0x000f,
228835126,31,LIST,0x0017,
231837665,15,EOL,0x0007,
232820508,7,ADD,0x000f,
235617580,23,EOL,0x001f,
235806829,31,ADD,0x0017,
238208396,6,ADD,0x000e,
239978742,23,ADD,0x0016,
242099220,22,SUCCESS,0x0017,
251755061,1,LIST,0x0015,
251997170,21,EOL,0x0001,
257302113,6,ADD,0x000e,
258754503,29,LIST,0x001e,
258927796,30,EOL,0x001d,
262118224,15,ADD,0x000e,
263290015,23,ADD,0x0016,
265103259,30,LIST,0x0016,
269637794,22,EOL,0x001e,
271984623,21,LIST,0x001d,
272103454,31,LIST,0x001e,
273567656,30,EOL,0x001f,
275334932,22,SUCCESS,0x0017,
275477534,23,CELL_ALLOC,0x0016,slot=9 ch=2 dir=Transmit
275494407,23,SUCCESS,0x0016,
275937866,29,EOL,0x0015,
275986387,22,CELL_ALLOC,0x0017,slot=9 ch=2 dir=Receive
276288399,31,ADD,0x001e,
276614599,6,ADD,0x000e,
276956015,14,LIST,0x0001,
278352010,23,LIST,0x0016,
278473183,22,EOL,0x0017,
280144854,16,LIST,0x000f,
280348141,15,EOL,0x0010,
283116253,20,LIST,0x0015,
284127837,21,EOL,0x0014,
284320139,20,ADD,0x0015,
284908850,30,CELL_ALLOC,0x001f,slot=14 ch=1 dir=Receive
284922945,30,SUCCESS,0x001f,
286052881,16,ADD,0x000f,
288832109,13,LIST,0x0015,
289002684,21,EOL,0x000d,
289799062,21,CELL_ALLOC,0x0014,slot=10 ch=2 dir=Receive
289813351,21,SUCCESS,0x0014,
289967457,20,CELL_ALLOC,0x0015,slot=10 ch=2 dir=Transmit
290336026,7,ADD,0x000f,
