sim_time_us,node_id,event,peer,detail
777817602,32,LIST,0x001f,
777923356,31,EOL,0x0020,
778303395,32,LIST,0x0018,
778404204,24,EOL,0x0020,
778553375,18,EOL,0x001a,
778755697,26,ADD,0x0012,
778811113,32,LIST,0x0021,
778868829,33,EOL,0x0020,
778941148,14,ADD,0x0001,
779069311,32,ADD,0x001f,
779979972,31,CELL_ALLOC,0x0020,slot=15 ch=10 dir=Receive
779994058,31,SUCCESS,0x0020,
780470596,32,CELL_ALLOC,0x001f,slot=15 ch=10 dir=Transmit
781389205,18,CELL_ALLOC,0x001a,slot=1 ch=13 dir=Receive
781403395,18,SUCCESS,0x001a,
781572544,26,CELL_ALLOC,0x0012,slot=1 ch=13 dir=Transmit
784312832,2,LIST,0x000a,
784388666,10,EOL,0x0002,
784805471,2,LIST,0x0003,
785018129,3,EOL,0x0002,
785211271,2,ADD,0x000a,
785334767,10,CELL_ALLOC,0x0002,slot=1 ch=14 dir=Receive
785348775,10,SUCCESS,0x0002,
785503100,2,CELL_ALLOC,0x000a,slot=1 ch=14 dir=Transmit
785887284,16,LIST,0x0011,
786117458,17,EOL,0x0010,
789964143,37,LIST,0x001d,
790197945,29,EOL,0x0025,
790923384,27,LIST,0x0013,
791416708,27,LIST,0x001a,
793231519,40,LIST,0x0027,
793673015,26,EOL,0x001b,
793724156,40,LIST,0x0020,
794618334,39,EOL,0x0028,
794933483,32,EOL,0x0028,
795051206,6,ADD,0x000e,
795134604,40,ADD,0x0027,
795249544,39,CELL_ALLOC,0x0028,slot=15 ch=15 dir=Receive
795263576,39,SUCCESS,0x0028,
795432968,40,CELL_ALLOC,0x0027,slot=15 ch=15 dir=Transmit
796823655,19,EOL,0x001b,
797024634,27,ADD,0x0013,
797527249,10,LIST,0x0002,
797618634,2,EOL,0x000a,
798565086,19,CELL_ALLOC,0x001b,slot=2 ch=8 dir=Receive
798579170,19,SUCCESS,0x001b,
798733103,27,CELL_ALLOC,0x0013,slot=2 ch=8 dir=Transmit
808323835,18,LIST,0x001a,
808478174,26,EOL,0x0012,
810583020,4,LIST,0x0003,
810683233,3,EOL,0x0004,
815687619,39,LIST,0x0028,
815723202,40,EOL,0x0027,
816391167,30,LIST,0x0016,
816518929,22,EOL,0x001e,
821770099,13,LIST,0x0001,
821948898,1,EOL,0x000d,
822004077,33,LIST,0x0020,
822338618,32,EOL,0x0021,
823383650,7,ADD,0x0006,
824394959,19,LIST,0x0012,
824543453,18,EOL,0x0013,
832670732,1,LIST,0x001e,
832739020,30,EOL,0x0001,
842144461,26,LIST,0x001b,
842183688,27,EOL,0x001a,
842303044,32,LIST,0x0028,
842348740,40,EOL,0x0020,
842861388,11,LIST,0x000a,
842979069,10,EOL,0x000b,
843797461,29,LIST,0x0025,
843923810,37,EOL,0x001d,
848154117,12,LIST,0x000b,
848333868,11,EOL,0x000c,
853363691,6,ADD,0x000e,
854157967,22,LIST,0x0017,
854373041,21,LIST,0x0001,
854648817,1,EOL,0x0015,
854949305,23,EOL,0x0016,
855673070,3,LIST,0x0002,
855728634,2,EOL,0x0003,
857157071,7,ADD,0x0006,
864484671,36,LIST,0x001c,
864548930,28,EOL,0x0024,
873667040,35,LIST,0x001b,
874155921,35,LIST,0x0024,
876999672,27,EOL,0x0023,
877277097,31,LIST,0x0020,
877314040,32,EOL,0x001f,
877629504,36,EOL,0x0023,
880019189,34,LIST,0x0023,
880342176,35,ADD,0x001b,
880658510,27,LIST,0x001c,
880783442,28,EOL,0x001b,
880962160,8,LIST,0x0009,
881094352,9,EOL,0x0008,
882039204,35,EOL,0x0022,
882670528,27,CELL_ALLOC,0x0023,slot=1 ch=0 dir=Receive
882684609,27,SUCCESS,0x0023,
883783977,35,CELL_ALLOC,0x001b,slot=1 ch=0 dir=Transmit
884594738,34,ADD,0x0023,
884875521,35,CELL_ALLOC,0x0022,slot=17 ch=1 dir=Receive
884889574,35,SUCCESS,0x0022,
885208731,34,CELL_ALLOC,0x0023,slot=17 ch=1 dir=Transmit
899780593,35,LIST,0x0022,
899829041,34,EOL,0x0023,
904113702,6,ADD,0x000e,
904855535,7,ADD,0x0006,
913922445,23,LIST,0x001f,
916689619,31,EOL,0x0017,
923042783,41,LIST,0x0021,
923140185,33,EOL,0x0029,
923535343,41,LIST,0x0028,
923619597,40,EOL,0x0029,
923808944,41,ADD,0x0021,
923935816,33,CELL_ALLOC,0x0029,slot=17 ch=1 dir=Receive
923949876,33,SUCCESS,0x0029,
924103979,41,CELL_ALLOC,0x0021,slot=17 ch=1 dir=Transmit
924399030,24,LIST,0x0020,
924564517,32,EOL,0x0018,
926112452,38,LIST,0x001e,
926318446,30,EOL,0x0026,
929072997,34,LIST,0x001a,
929124511,26,EOL,0x0022,
937848872,40,LIST,0x0029,
937944348,41,EOL,0x0028,
939399244,7,ADD,0x0006,
941901681,14,LIST,0x000d,
