sim_time_us,node_id,event,detail
10519341,1,TX,
24319086,1,TX,
26591668,34,RX,
26591669,20,RX,
26591676,30,RX,
26591687,22,RX,
26591690,38,RX,
35834087,1,TX,
48958528,30,RX,
48958529,38,RX,
48958530,22,RX,
48958530,34,RX,
48958531,20,RX,
48975070,1,TX,
60414111,3,TX,
60440190,28,TX,
60453529,13,TX,
60458593,28,RX,
60492057,37,TX,
60509329,25,TX,
60510474,31,TX,
60517644,8,TX,
60564143,4,TX,
60565138,8,RX,
60571381,15,TX,
60577698,26,TX,
60580922,14,TX,
60589825,15,RX,
60613725,38,RX,
60613744,1,RX,
60613998,15,RX,
60642967,24,TX,
60644042,30,TX,
60647425,17,TX,
60661370,24,RX,
60666268,29,TX,
60677022,25,RX,
60677023,26,RX,
60684462,14,RX,
60692805,6,TX,
60699841,36,TX,
60700252,40,TX,
60723715,10,TX,
60726580,25,RX,
60726605,6,RX,
60742416,27,TX,
60811781,4,RX,
60818768,34,TX,
60827585,32,TX,
60867828,17,RX,
60883490,37,RX,
60883552,2,TX,
60887236,17,RX,
60891485,8,RX,
60899274,12,TX,
60902622,3,RX,
60907319,23,TX,
60918456,41,TX,
60928695,1,RX,
60928696,20,RX,
60936918,29,RX,
60952720,21,TX,
60976527,32,RX,
60985735,4,RX,
60985736,13,RX,
60992311,7,TX,
60995598,32,RX,
61001570,33,TX,
61005451,40,RX,
61007275,31,RX,
61007304,21,RX,
61021236,11,TX,
61023108,19,TX,
61030391,22,TX,
61093725,1,RX,
61094006,17,RX,
61094008,2,RX,
61120074,8,RX,
61120074,14,RX,
61120075,40,RX,
61120075,41,RX,
61120084,3,RX,
61135856,5,TX,
61167338,37,RX,
61167339,10,RX,
61167360,17,RX,
61167363,12,RX,
61175429,7,RX,
61175453,23,RX,
61183171,18,TX,
61191262,16,TX,
61239501,10,RX,
61239526,31,RX,
61255335,39,TX,
61282422,24,RX,
61282422,31,RX,
61298203,9,TX,
61301089,13,RX,
61301109,6,RX,
61301164,25,RX,
61316923,35,TX,
61343791,38,TX,
61353423,20,TX,
62669092,20,RX,
62669097,34,RX,
62669100,30,RX,
62669114,38,RX,
62669119,22,RX,
62689236,1,TX,
73187607,1,TX,
73214138,22,RX,
73214139,38,RX,
73214141,20,RX,
73214159,30,RX,
73214161,34,RX,
87296321,1,TX,
87389247,34,RX,
87389249,20,RX,
87389250,22,RX,
87389251,30,RX,
87389265,38,RX,
99448711,1,TX,
99524379,22,RX,
99524380,38,RX,
99524382,34,RX,
99524403,20,RX,
99524413,30,RX,
110984534,1,TX,
111014431,38,RX,
121966652,38,TX,
122039596,1,RX,
122039598,20,RX,
122039617,30,RX,
122204604,1,RX,
122204625,20,RX,
122209839,34,TX,
122393829,30,TX,
122835966,3,TX,
122844209,13,RX,
122864738,28,TX,
122884152,28,RX,
122896589,12,RX,
