sim_time_us,node_id,event,detail
1274190,3,DIS_TX,
1300188,28,DIS_TX,
1313578,13,DIS_TX,
1352056,37,DIS_TX,
1369327,25,DIS_TX,
1370471,31,DIS_TX,
1377695,8,DIS_TX,
1424223,4,DIS_TX,
1431430,15,DIS_TX,
1437696,26,DIS_TX,
1440971,14,DIS_TX,
1483906,30,DIS_TX,
1502965,24,DIS_TX,
1507424,17,DIS_TX,
1526265,29,DIS_TX,
1552855,6,DIS_TX,
1559840,36,DIS_TX,
1560251,40,DIS_TX,
1583766,10,DIS_TX,
1602413,27,DIS_TX,
1657650,34,DIS_TX,
1687614,32,DIS_TX,
1743631,2,DIS_TX,
1759323,12,DIS_TX,
1767317,23,DIS_TX,
1778455,41,DIS_TX,
1812750,21,DIS_TX,
1852360,7,DIS_TX,
1861568,33,DIS_TX,
1870937,22,DIS_TX,
1881284,11,DIS_TX,
1883107,19,DIS_TX,
1995907,5,DIS_TX,
2043171,18,DIS_TX,
2051261,16,DIS_TX,
2115334,39,DIS_TX,
2158254,9,DIS_TX,
2176921,35,DIS_TX,
2183687,38,DIS_TX,
2187325,20,DIS_TX,
4293236,1,DIO_TX,rank=256
4396523,30,DIO_RX,from=0x1
4396524,38,DIO_RX,from=0x1
4396546,20,DIO_RX,from=0x1
4396548,34,DIO_RX,from=0x1
4396577,22,DIO_RX,from=0x1
4445843,38,NBR_ADD,0x1
4445855,34,NBR_ADD,0x1
4445866,20,NBR_ADD,0x1
4445892,30,NBR_ADD,0x1
4445894,22,NBR_ADD,0x1
7832774,22,DIO_TX,rank=512
8053973,22,DAO_TX,seq=241
8305943,20,DIO_TX,rank=512
8306472,38,DIO_TX,rank=512
8326382,1,DIO_RX,from=0x16
8383187,1,NBR_ADD,0x16
8415184,30,DIO_TX,rank=512
8417011,34,DIO_TX,rank=512
8959886,1,DAO_RX,from=0x16
9186781,30,DAO_TX,seq=241
9190485,34,DAO_TX,seq=241
9586357,20,DIO_RX,from=0x26
9586362,30,DIO_RX,from=0x26
9586504,1,DIO_RX,from=0x26
9643405,1,NBR_ADD,0x26
9647705,30,NBR_ADD,0x26
9650615,20,NBR_ADD,0x26
9691799,30,RANK,512
9694737,20,RANK,512
10194751,20,DAO_TX,seq=241
10195280,38,DAO_TX,seq=241
10697800,1,DAO_RX,from=0x1e
10730454,1,NBR_ADD,0x1e
10849890,1,DAO_RX,from=0x26
11012774,1,DAO_RX,from=0x22
11045390,1,NBR_ADD,0x22
11089997,1,DIO_TX,rank=256
12932570,34,DIO_TX,rank=512
12934269,22,DIO_TX,rank=512
12939431,30,DIO_TX,rank=640
13051618,38,DIO_RX,from=0x1e
13051694,1,DIO_RX,from=0x1e
13116380,38,NBR_ADD,0x1e
13160533,38,RANK,640
13668824,20,DIO_TX,rank=640
13669538,38,DIO_TX,rank=640
13846877,20,DIO_RX,from=0x26
13846882,30,DIO_RX,from=0x26
13847038,1,DIO_RX,from=0x26
13916225,30,RANK,640
13916267,20,RANK,640
14476875,20,DIO_RX,from=0x22
14476908,1,DIO_RX,from=0x22
14534237,20,NBR_ADD,0x22
14578830,20,RANK,512
19836217,1,DAO_RX,from=0x14
19869270,1,NBR_ADD,0x14
20464917,38,DIS_TX,
23204327,20,DIO_TX,rank=640
23288907,1,DIO_TX,rank=256
23761427,22,DIO_RX,from=0x1
23761447,34,DIO_RX,from=0x1
23761456,30,DIO_RX,from=0x1
23761483,38,DIO_RX,from=0x1
23761491,20,DIO_RX,from=0x1
23840883,34,RANK,256
23840972,22,RANK,256
23843760,38,RANK,256
23844272,30,RANK,256
23844318,20,RANK,256
24391584,34,DIO_RX,from=0x14
24391624,38,DIO_RX,from=0x14
24391717,1,DIO_RX,from=0x14
24452965,34,NBR_ADD,0x14
24453293,38,NBR_ADD,0x14
24497122,34,RANK,640
24497910,38,RANK,640
24680725,30,DIO_TX,rank=640
26409044,22,DAO_TX,seq=242
26975775,30,DAO_TX,seq=242
26985489,34,DAO_TX,seq=242
27460336,20,DAO_TX,seq=242
27460861,38,DAO_TX,seq=242
28355223,1,DAO_RX,from=0x22
29434972,1,DAO_RX,from=0x16
29766822,20,DIO_TX,rank=640
29797892,30,DIO_TX,rank=640
30317103,22,DIO_TX,rank=640
30380234,1,DAO_RX,from=0x1e
30555143,1,DAO_RX,from=0x26
30604456,34,DIO_TX,rank=512
30691870,20,DIO_RX,from=0x22
30691871,1,DIO_RX,from=0x22
30771933,20,RANK,512
30933736,1,DIO_TX,rank=256
31493946,38,DIO_TX,rank=640
31802183,30,DIO_RX,from=0x26
31802227,20,DIO_RX,from=0x26
31810261,1,DIO_RX,from=0x26
31877580,30,RANK,640
31877620,20,RANK,640
33692789,38,DIO_RX,from=0x14
33692959,34,DIO_RX,from=0x14
33698894,1,DIO_RX,from=0x14
33768327,34,RANK,640
33768445,38,RANK,640
35277997,1,DAO_RX,from=0x14
35540763,38,DIO_TX,rank=512
35581896,30,DIO_RX,from=0x26
35582311,20,DIO_RX,from=0x26
35589052,1,DIO_RX,from=0x26
35651674,20,RANK,512
35657465,30,RANK,512
35669715,30,DIO_TX,rank=512
35731849,38,DIO_RX,from=0x1e
35731935,1,DIO_RX,from=0x1e
35805315,38,RANK,512
38987259,34,DIO_TX,rank=512
39047138,20,DIO_RX,from=0x22
39054141,1,DIO_RX,from=0x22
39122804,20,RANK,512
42587160,20,DIO_TX,rank=640
42661946,34,DIO_RX,from=0x14
42661968,38,DIO_RX,from=0x14
42662080,1,DIO_RX,from=0x14
42741741,38,RANK,640
42741760,34,RANK,640
43751730,38,DIO_TX,rank=512
43921691,30,DIO_RX,from=0x26
43921711,20,DIO_RX,from=0x26
43921835,1,DIO_RX,from=0x26
44001436,30,RANK,512
44001504,20,RANK,512
44657275,30,DIO_TX,rank=512
44717642,38,DIO_RX,from=0x1e
44723838,1,DIO_RX,from=0x1e
44793060,38,RANK,512
48281246,1,DIO_TX,rank=256
48331592,22,DIO_RX,from=0x1
48331630,34,DIO_RX,from=0x1
48331633,30,DIO_RX,from=0x1
48331656,20,DIO_RX,from=0x1
48331665,38,DIO_RX,from=0x1
48410873,38,RANK,256
48411086,20,RANK,256
48411166,34,RANK,256
48411209,30,RANK,256
48413865,22,RANK,256
49129614,22,DIO_TX,rank=512
49276961,1,DIO_RX,from=0x16
50584470,30,DAO_TX,seq=243
50717324,22,DAO_TX,seq=243
50742110,38,DAO_TX,seq=243
50753244,1,DAO_RX,from=0x1e
50805046,1,DAO_RX,from=0x16
51009339,1,DAO_RX,from=0x26
51012667,34,DAO_TX,seq=243
51358055,1,DAO_RX,from=0x22
51784489,20,DAO_TX,seq=243
51806096,20,DIO_TX,rank=512
51962488,38,DIO_RX,from=0x14
51963221,34,DIO_RX,from=0x14
51965568,1,DIO_RX,from=0x14
52032116,38,RANK,512
52032574,34,RANK,512
52032774,1,DAO_RX,from=0x14
53541771,38,DIO_RX,from=0x1e
53617141,38,RANK,512
54321291,20,DIO_RX,from=0x22
54332679,22,DIO_TX,rank=512
54404207,20,RANK,512
54485589,1,DIO_RX,from=0x16
56040709,30,DIO_TX,rank=512
56207084,38,DIO_RX,from=0x1e
56207112,1,DIO_RX,from=0x1e
56286548,38,RANK,512
56651335,34,DIO_TX,rank=512
56687014,20,DIO_RX,from=0x22
56690605,1,DIO_RX,from=0x22
56763905,20,RANK,512
57025165,38,DIO_TX,rank=512
57152063,30,DIO_RX,from=0x26
57152208,1,DIO_RX,from=0x26
57153146,20,DIO_RX,from=0x26
57231837,30,RANK,512
57232856,20,RANK,512
57405366,1,DIO_RX,from=0x16
60712172,20,DIO_TX,rank=512
60782544,38,DIO_RX,from=0x14
60785640,1,DIO_RX,from=0x14
60841293,34,DIO_RX,from=0x14
60858170,38,RANK,512
60922581,34,RANK,512
61274180,3,DIS_TX,
61300178,28,DIS_TX,
61318986,13,DIS_TX,
61352046,37,DIS_TX,
61369644,25,DIS_TX,
61370461,31,DIS_TX,
61377685,8,DIS_TX,
61424213,4,DIS_TX,
61431481,15,DIS_TX,
61437686,26,DIS_TX,
61440961,14,DIS_TX,
61503016,24,DIS_TX,
61507740,17,DIS_TX,
61526255,29,DIS_TX,
61552845,6,DIS_TX,
61559830,36,DIS_TX,
61560241,40,DIS_TX,
61583756,10,DIS_TX,
61602403,27,DIS_TX,
61687604,32,DIS_TX,
61743621,2,DIS_TX,
61759313,12,DIS_TX,
61767307,23,DIS_TX,
61778445,41,DIS_TX,
61812740,21,DIS_TX,
61852350,7,DIS_TX,
61861558,33,DIS_TX,
61881274,11,DIS_TX,
61883097,19,DIS_TX,
61995897,5,DIS_TX,
62043161,18,DIS_TX,
