sim_time_us,node_id,event,peer,detail
319800536,5,CELL_ALLOC,0x0008,slot=10 ch=11 dir=Receive
331243659,14,LIST,0x0028,
331378293,40,EOL,0x000e,
339557524,10,LIST,0x0027,
339718123,39,EOL,0x000a,
340709170,10,ADD,0x0027,
340854551,39,SUCCESS,0x000a,
341127830,10,CELL_ALLOC,0x0027,slot=20 ch=12 dir=Transmit
341140846,10,SUCCESS,0x0027,
341369076,39,CELL_ALLOC,0x000a,slot=20 ch=12 dir=Receive
347092410,20,LIST,0x0022,
347129451,34,EOL,0x0014,
353348953,24,LIST,0x001e,
353838194,24,LIST,0x0011,
353893575,17,EOL,0x0018,
357358517,30,EOL,0x0018,
357562126,24,ADD,0x001e,
357989711,30,CELL_ALLOC,0x0018,slot=10 ch=0 dir=Receive
358003806,30,SUCCESS,0x0018,
359049502,5,LIST,0x000e,
359098900,14,EOL,0x0005,
359117930,24,CELL_ALLOC,0x001e,slot=10 ch=0 dir=Transmit
362829063,9,LIST,0x001e,
362878497,30,EOL,0x0009,
363325252,9,LIST,0x0018,
363508338,24,EOL,0x0009,
363697783,9,ADD,0x001e,
363824653,30,CELL_ALLOC,0x0009,slot=9 ch=3 dir=Receive
363843814,30,SUCCESS,0x0009,
363992989,9,CELL_ALLOC,0x001e,slot=9 ch=3 dir=Transmit
370725086,17,LIST,0x000c,
370903577,12,EOL,0x0011,
401408185,24,LIST,0x0009,
401458585,9,EOL,0x0018,
411708334,12,LIST,0x0025,
411853718,37,EOL,0x000c,
414887426,12,ADD,0x0025,
415195169,37,SUCCESS,0x000c,
415485716,12,CELL_ALLOC,0x0025,slot=17 ch=6 dir=Transmit
415500159,12,SUCCESS,0x0025,
415668722,37,CELL_ALLOC,0x000c,slot=17 ch=6 dir=Receive
420535277,31,LIST,0x0009,
420989025,9,EOL,0x001f,
421026015,31,LIST,0x0027,
421303823,39,EOL,0x001f,
421505101,31,ADD,0x0009,
421619778,9,CELL_ALLOC,0x001f,slot=7 ch=1 dir=Receive
421633881,9,SUCCESS,0x001f,
421792804,31,CELL_ALLOC,0x0009,slot=7 ch=1 dir=Transmit
424645194,39,LIST,0x001f,
424769101,31,EOL,0x0027,
425756667,39,ADD,0x001f,
425880170,31,CELL_ALLOC,0x0027,slot=5 ch=3 dir=Receive
425894186,31,SUCCESS,0x0027,
426040945,39,CELL_ALLOC,0x001f,slot=5 ch=3 dir=Transmit
431294447,1,LIST,0x001e,
431383760,30,EOL,0x0001,
437779768,30,LIST,0x0018,
437848653,24,EOL,0x001e,
447523807,38,LIST,0x000f,
447614259,15,EOL,0x0026,
457770286,2,LIST,0x0016,
458076117,22,EOL,0x0002,
471985006,15,LIST,0x0026,
472168344,38,EOL,0x000f,
472704145,9,LIST,0x001f,
472964068,31,EOL,0x0009,
476209373,11,LIST,0x0028,
476594957,40,EOL,0x000b,
476785329,11,ADD,0x0028,
479265289,40,CELL_ALLOC,0x000b,slot=2 ch=8 dir=Receive
479279306,40,SUCCESS,0x000b,
479443418,8,ADD,0x000e,
479448471,11,CELL_ALLOC,0x0028,slot=2 ch=8 dir=Transmit
479609427,14,SUCCESS,0x0008,
479702363,8,CELL_ALLOC,0x000e,slot=7 ch=12 dir=Transmit
479715406,8,SUCCESS,0x000e,
480092955,14,CELL_ALLOC,0x0008,slot=7 ch=12 dir=Receive
480784311,18,LIST,0x000a,
480839246,10,EOL,0x0012,
494870420,28,LIST,0x0026,
496336249,34,LIST,0x0008,
496439489,8,EOL,0x0022,
500535400,38,EOL,0x001c,
500727032,28,ADD,0x0026,
500851515,38,CELL_ALLOC,0x001c,slot=5 ch=10 dir=Receive
500865656,38,SUCCESS,0x001c,
501019037,28,CELL_ALLOC,0x0026,slot=5 ch=10 dir=Transmit
507143771,26,LIST,0x0026,
507465459,38,EOL,0x001a,
507632889,26,LIST,0x000f,
507940728,15,EOL,0x001a,
508129892,26,ADD,0x0026,
508246003,38,CELL_ALLOC,0x001a,slot=4 ch=0 dir=Receive
508260190,38,SUCCESS,0x001a,
508428872,26,CELL_ALLOC,0x0026,slot=4 ch=0 dir=Transmit
516907858,8,LIST,0x000e,
517218949,14,EOL,0x0008,
518549598,22,LIST,0x0001,
518879909,1,EOL,0x0016,
530714810,5,LIST,0x0028,
530775175,40,EOL,0x0005,
544044004,41,LIST,0x0005,
544470002,5,EOL,0x0029,
544670473,41,ADD,0x0005,
544786104,5,CELL_ALLOC,0x0029,slot=4 ch=2 dir=Receive
544800226,5,SUCCESS,0x0029,
544969081,41,CELL_ALLOC,0x0005,slot=4 ch=2 dir=Transmit
547454183,40,LIST,0x000b,
547619726,11,EOL,0x0028,
558947661,20,LIST,0x0001,
559161813,1,EOL,0x0014,
587303289,17,LIST,0x0012,
589372680,18,EOL,0x0011,
593380933,6,LIST,0x001a,
593610256,26,EOL,0x0006,
593810512,6,ADD,0x001a,
594513126,10,LIST,0x0012,
594871163,26,CELL_ALLOC,0x0006,slot=3 ch=4 dir=Receive
594885182,26,SUCCESS,0x0006,
595028048,18,EOL,0x000a,
595054413,6,CELL_ALLOC,0x001a,slot=3 ch=4 dir=Transmit
602265918,41,LIST,0x0003,
602430203,3,EOL,0x0029,
604538673,3,LIST,0x0005,
604635825,5,EOL,0x0003,
605031266,3,LIST,0x0029,
605265266,41,EOL,0x0003,
605466218,3,ADD,0x0005,
605581706,5,CELL_ALLOC,0x0003,slot=3 ch=2 dir=Receive
605595815,5,SUCCESS,0x0003,
606859917,3,CELL_ALLOC,0x0005,slot=3 ch=2 dir=Transmit
609991536,37,LIST,0x000c,
610145114,12,EOL,0x0025,
612301667,26,LIST,0x0006,
612360471,6,EOL,0x001a,
619481008,19,LIST,0x001f,
619664668,31,EOL,0x0013,
619795374,19,ADD,0x001f,
619921985,31,CELL_ALLOC,0x0013,slot=4 ch=1 dir=Receive
619936059,31,SUCCESS,0x0013,
620096043,19,CELL_ALLOC,0x001f,slot=4 ch=1 dir=Transmit
623707391,23,LIST,0x0008,
624197706,23,LIST,0x0022,
625741053,8,EOL,0x0017,
626055688,34,EOL,0x0017,
626256361,23,ADD,0x0008,
626383426,8,CELL_ALLOC,0x0017,slot=3 ch=7 dir=Receive
626401733,8,SUCCESS,0x0017,
626555012,23,CELL_ALLOC,0x0008,slot=3 ch=7 dir=Transmit
635412619,30,LIST,0x0009,
635505313,9,EOL,0x001e,
650854397,1,LIST,0x0022,
650940344,34,EOL,0x0001,
653397714,38,LIST,0x001c,
653460295,28,EOL,0x0026,
655181852,14,LIST,0x0008,
655798225,8,EOL,0x000e,
658609747,12,LIST,0x0011,
658705408,17,EOL,0x000c,
659910372,34,LIST,0x0017,
660075397,23,EOL,0x0022,
661937746,21,LIST,0x0013,
662131292,19,EOL,0x0015,
662320050,21,ADD,0x0013,
662447106,19,CELL_ALLOC,0x0015,slot=3 ch=6 dir=Receive
662461120,19,SUCCESS,0x0015,
662615325,21,CELL_ALLOC,0x0013,slot=3 ch=6 dir=Transmit
673791380,31,LIST,0x0013,
673935723,19,EOL,0x001f,
682258162,2,LIST,0x0011,
682366059,17,EOL,0x0002,
683106559,8,LIST,0x0017,
683236126,23,EOL,0x0008,
686219578,9,LIST,0x001e,
686726457,30,EOL,0x0009,
688508443,15,LIST,0x001e,
688605843,30,EOL,0x000f,
691301373,35,LIST,0x0006,
691751925,6,EOL,0x0023,
692091200,35,ADD,0x0006,
692371882,6,CELL_ALLOC,0x0023,slot=2 ch=0 dir=Receive
692385892,6,SUCCESS,0x0023,
692540156,35,CELL_ALLOC,0x0006,slot=2 ch=0 dir=Transmit
700110265,6,LIST,0x0023,
700246198,35,EOL,0x0006,
703945909,19,LIST,0x0015,
704026368,21,EOL,0x0013,
704298804,39,LIST,0x000a,
704627130,10,EOL,0x0027,
707318155,5,LIST,0x0029,
707491332,41,EOL,0x0005,
712736349,22,LIST,0x0002,
712936172,2,EOL,0x0016,
718213865,18,LIST,0x000c,
718532688,12,EOL,0x0012,
726521235,24,LIST,0x001e,
726742786,30,EOL,0x0018,
737579113,25,LIST,0x0006,
737731976,6,EOL,0x0019,
738071744,25,LIST,0x0023,
739141341,35,EOL,0x0019,
740759477,25,ADD,0x0006,
742457845,6,CELL_ALLOC,0x0019,slot=1 ch=15 dir=Receive
742471887,6,SUCCESS,0x0019,
742790904,25,CELL_ALLOC,0x0006,slot=1 ch=15 dir=Transmit
748193951,17,LIST,0x0018,
748276316,24,EOL,0x0011,
757246079,27,LIST,0x0006,
757734507,27,LIST,0x0019,
760477794,6,EOL,0x001b,
762617101,25,EOL,0x001b,
763282984,27,ADD,0x0006,
763398013,6,CELL_ALLOC,0x001b,slot=20 ch=14 dir=Receive
763412111,6,SUCCESS,0x001b,
763581402,27,CELL_ALLOC,0x0006,slot=20 ch=14 dir=Transmit
764115844,20,LIST,0x0026,
764192436,38,EOL,0x0014,
774453019,35,LIST,0x0019,
774587041,25,EOL,0x0023,
804915229,25,LIST,0x001b,
805142150,27,EOL,0x0019,
809616227,26,LIST,0x0026,
809811591,38,EOL,0x001a,
817158382,28,LIST,0x0026,
817387138,38,EOL,0x001c,
819663368,38,LIST,0x001a,
819781675,26,EOL,0x0026,
819839802,11,LIST,0x0028,
820178462,40,EOL,0x000b,
826342072,30,LIST,0x0001,
826625233,1,EOL,0x001e,
830691901,40,LIST,0x000e,
830898452,14,EOL,0x0028,
852132970,34,LIST,0x0001,
852411565,1,EOL,0x0022,
859127537,1,LIST,0x0014,
859156857,20,EOL,0x0001,
862488925,10,LIST,0x0027,
862656285,39,EOL,0x000a,
867608757,37,LIST,0x0012,
867662706,18,EOL,0x0025,
873324335,14,LIST,0x0005,
873497649,5,EOL,0x000e,
877937437,13,LIST,0x001c,
878430078,13,LIST,0x0023,
879520553,6,LIST,0x0019,
879632233,25,EOL,0x0006,
884765908,2,LIST,0x0016,
884911568,22,EOL,0x0002,
884990636,28,EOL,0x000d,
887357739,35,EOL,0x000d,
887707906,13,ADD,0x001c,
887822946,28,CELL_ALLOC,0x000d,slot=4 ch=1 dir=Receive
887836918,28,SUCCESS,0x000d,
888006883,13,CELL_ALLOC,0x001c,slot=4 ch=1 dir=Transmit
891980396,41,LIST,0x0005,
892051661,5,EOL,0x0029,
896168837,8,LIST,0x0022,
896266316,15,LIST,0x001a,
896327451,26,EOL,0x000f,
896462827,34,EOL,0x0008,
897994224,22,LIST,0x0011,
898067497,17,EOL,0x0016,
898526151,5,LIST,0x0003,
898697794,3,EOL,0x0005,
914114053,12,LIST,0x0012,
914317019,18,EOL,0x000c,
919580006,24,LIST,0x0011,
919638111,17,EOL,0x0018,
937503965,35,LIST,0x000d,
937592892,13,EOL,0x0023,
939151390,19,LIST,0x001f,
939280460,31,EOL,0x0013,
949641545,9,LIST,0x0018,
949727914,24,EOL,0x0009,
950940505,18,LIST,0x0011,
950988306,17,EOL,0x0012,
968411058,39,LIST,0x001f,
968583261,31,EOL,0x0027,
976186176,20,LIST,0x0022,
976338018,34,EOL,0x0014,
986037510,17,LIST,0x0002,
986325556,2,EOL,0x0011,
994123859,29,LIST,0x0015,
994293352,21,EOL,0x001d,
994493891,29,ADD,0x0015,
994609159,21,CELL_ALLOC,0x001d,slot=2 ch=1 dir=Receive
994623173,21,SUCCESS,0x001d,
994792774,29,CELL_ALLOC,0x0015,slot=2 ch=1 dir=Transmit
1001418484,40,LIST,0x0005,
1001538672,5,EOL,0x0028,
1006727399,16,LIST,0x0017,
1007058821,23,EOL,0x0010,
1007250978,16,ADD,0x0017,
1007375076,23,CELL_ALLOC,0x0010,slot=2 ch=15 dir=Receive
1007389140,23,SUCCESS,0x0010,
1007543109,16,CELL_ALLOC,0x0017,slot=2 ch=15 dir=Transmit
1012467785,38,LIST,0x0001,
1012721334,1,EOL,0x0026,
1020307968,34,LIST,0x0014,
1020438413,20,EOL,0x0022,
1023969830,21,LIST,0x0013,
1023975012,30,LIST,0x0026,
1024069587,38,EOL,0x001e,
1024309829,19,EOL,0x0015,
1030617733,23,LIST,0x0008,
1030931704,8,EOL,0x0017,
1045687082,25,LIST,0x0006,
1046019257,6,EOL,0x0019,
1050579332,2,LIST,0x0011,
1050918942,17,EOL,0x0002,
1057709835,8,LIST,0x0005,
1057804280,5,EOL,0x0008,
1074983455,26,LIST,0x000f,
1075099349,15,EOL,0x001a,
1077287743,31,LIST,0x0009,
1077609198,9,EOL,0x001f,
1084141062,12,LIST,0x0025,
1084372851,37,EOL,0x000c,
1090118574,1,LIST,0x0016,
1090218918,22,EOL,0x0001,
1100624593,3,LIST,0x0005,
1100859668,5,EOL,0x0003,
1115072505,28,LIST,0x000d,
1115104438,13,EOL,0x001c,
1116360017,15,LIST,0x0026,
1116744112,38,EOL,0x000f,
1125895770,11,LIST,0x0028,
1126355864,40,EOL,0x000b,
1135497163,6,LIST,0x001b,
1135579719,27,EOL,0x0006,
1146644185,5,LIST,0x0008,
1146882047,8,EOL,0x0005,
1147782783,19,LIST,0x0015,
1147864958,21,EOL,0x0013,
1148893682,18,LIST,0x0025,
1148959628,37,EOL,0x0012,
1152778235,39,LIST,0x000a,
1152888193,10,EOL,0x0027,
1156152337,41,LIST,0x0003,
1156204594,3,EOL,0x0029,
1160080058,22,LIST,0x0001,
1160224882,1,EOL,0x0016,
1162887314,10,LIST,0x0012,
1163290584,18,EOL,0x000a,
1163392492,24,LIST,0x0009,
1163764560,9,EOL,0x0018,
1170850173,14,LIST,0x0028,
1171009597,40,EOL,0x000e,
1175892259,38,LIST,0x001e,
1176049691,30,EOL,0x0026,
1179989251,7,LIST,0x0010,
1180144785,16,EOL,0x0007,
1180345498,7,ADD,0x0010,
1180460777,16,CELL_ALLOC,0x0007,slot=1 ch=11 dir=Receive
1180474929,16,SUCCESS,0x0007,
1180644192,7,CELL_ALLOC,0x0010,slot=1 ch=11 dir=Transmit
1180969691,9,LIST,0x001f,
1181089676,31,EOL,0x0009,
1185256304,20,LIST,0x0001,
1185391550,1,EOL,0x0014,
1189640937,34,LIST,0x0008,
1189760117,8,EOL,0x0022,
1194184354,35,LIST,0x0006,
1194410564,6,EOL,0x0023,
1197312453,13,LIST,0x001c,
1197576088,28,EOL,0x000d,
1209577279,21,LIST,0x001d,
1209754988,29,EOL,0x0015,
1224149482,25,LIST,0x0023,
1224245087,35,EOL,0x0019,
1229991892,27,LIST,0x0006,
1230264691,6,EOL,0x001b,
1234389125,17,LIST,0x0016,
1234490480,22,EOL,0x0011,
1236426339,40,LIST,0x000b,
1236530051,11,EOL,0x0028,
1243802519,8,LIST,0x000e,
1243929593,14,EOL,0x0008,
1244397777,37,LIST,0x000c,
1244563497,12,EOL,0x0025,
1245889066,30,LIST,0x000f,
1245980046,15,EOL,0x001e,
1267428336,33,LIST,0x000d,
1267715609,13,EOL,0x0021,
1267915641,33,ADD,0x000d,
1268031461,13,CELL_ALLOC,0x0021,slot=3 ch=4 dir=Receive
1268045526,13,SUCCESS,0x0021,
1268214656,33,CELL_ALLOC,0x000d,slot=3 ch=4 dir=Transmit
1269390909,2,LIST,0x0016,
1269525626,22,EOL,0x0002,
1277878300,16,LIST,0x0007,
1277960794,7,EOL,0x0010,
1288749377,32,LIST,0x0021,
1289241585,32,LIST,0x0007,
1296230980,33,EOL,0x0020,
1297640728,7,EOL,0x0020,
1298156225,32,ADD,0x0021,
1298271553,33,CELL_ALLOC,0x0020,slot=2 ch=3 dir=Receive
1298285568,33,SUCCESS,0x0020,
1298455350,32,CELL_ALLOC,0x0021,slot=2 ch=3 dir=Transmit
1302243882,29,LIST,0x0015,
1302447304,21,EOL,0x001d,
1309332102,12,LIST,0x0011,
1309491770,17,EOL,0x000c,
1315141749,33,LIST,0x0020,
1315280702,32,EOL,0x0021,
1321933047,1,LIST,0x0026,
1322061464,38,EOL,0x0001,
1326235650,4,LIST,0x0020,
1326305918,32,EOL,0x0004,
1326728232,4,LIST,0x0021,
1327731683,33,EOL,0x0004,
1329341726,4,ADD,0x0020,
1329622529,32,CELL_ALLOC,0x0004,slot=1 ch=1 dir=Receive
1329636546,32,SUCCESS,0x0004,
1330270453,4,CELL_ALLOC,0x0020,slot=1 ch=1 dir=Transmit
1335848864,23,LIST,0x0022,
1335931029,34,EOL,0x0017,
1335967860,26,LIST,0x0006,
1336070922,6,EOL,0x001a,
1336296535,3,LIST,0x0029,
1336385855,41,EOL,0x0003,
1346143693,18,LIST,0x000a,
1346316679,10,EOL,0x0012,
1349117281,32,LIST,0x0004,
1349301058,4,EOL,0x0020,
1349884964,28,LIST,0x0026,
1350060464,38,EOL,0x001c,
1352059233,10,LIST,0x0027,
1352170229,39,EOL,0x000a,
1371260398,5,LIST,0x000e,
1371351327,14,EOL,0x0005,
1375000948,34,LIST,0x0017,
1375131045,23,EOL,0x0022,
1375795488,31,LIST,0x0027,
1375926694,39,EOL,0x001f,
1379789891,9,LIST,0x001e,
1380047034,30,EOL,0x0009,
1384700155,6,LIST,0x001a,
1384987638,26,EOL,0x0006,
1385121143,35,LIST,0x0019,
1385211135,25,EOL,0x0023,
1385312248,7,LIST,0x0020,
1385526397,32,EOL,0x0007,
1406243286,22,LIST,0x0002,
1406355406,41,LIST,0x0005,
1406423342,5,EOL,0x0029,
1406571530,2,EOL,0x0016,
1408647051,20,LIST,0x0026,
1408687784,38,EOL,0x0014,
1413857130,24,LIST,0x001e,
1414165725,30,EOL,0x0018,
1414578757,15,LIST,0x001e,
1414697416,30,EOL,0x000f,
1414895437,39,LIST,0x001f,
1414941691,31,EOL,0x0027,
1415166911,19,LIST,0x001f,
1415560373,31,EOL,0x0013,
1429192655,11,LIST,0x0028,
1429388253,40,EOL,0x000b,
1437181371,8,LIST,0x0017,
1437352131,23,EOL,0x0008,
1442068962,38,LIST,0x0014,
1442391551,20,EOL,0x0026,
1447609817,42,LIST,0x0027,
1447897161,39,EOL,0x002a,
1448097738,42,ADD,0x0027,
1448212942,39,CELL_ALLOC,0x002a,slot=4 ch=6 dir=Receive
1448231064,39,SUCCESS,0x002a,
1448386252,42,CELL_ALLOC,0x0027,slot=4 ch=6 dir=Transmit
1459398423,13,LIST,0x0023,
1459551874,35,EOL,0x000d,
1466016715,25,LIST,0x001b,
1466166827,27,EOL,0x0019,
1469865695,30,LIST,0x0018,
1469946737,24,EOL,0x001e,
1483178214,17,LIST,0x000c,
1483347141,12,EOL,0x0011,
1491780635,37,LIST,0x0012,
1491945370,18,EOL,0x0025,
1492538834,27,LIST,0x0019,
1492627247,25,EOL,0x001b,
1508969855,33,LIST,0x0004,
1509007238,4,EOL,0x0021,
1512655799,1,LIST,0x001e,
1512787135,30,EOL,0x0001,
1525534956,18,DELETE,0x000c,
1525582857,12,SUCCESS,0x0012,
1530213845,18,LIST,0x000c,
1530294147,12,EOL,0x0012,
1536965523,10,LIST,0x002a,
1545517930,14,LIST,0x0008,
1545663466,8,EOL,0x000e,
1548533343,12,LIST,0x0012,
1548697477,18,EOL,0x000c,
1559370408,33,ADD,0x000d,
1559505009,13,CELL_ALLOC,0x0021,slot=1 ch=0 dir=Receive
1559519092,13,SUCCESS,0x0021,
1559598109,33,CELL_ALLOC,0x000d,slot=1 ch=0 dir=Transmit
1579704105,2,LIST,0x0011,
1579808043,17,EOL,0x0002,
1584219440,15,LIST,0x001a,
1584292840,26,EOL,0x000f,
1585522099,20,LIST,0x0022,
1585552769,34,EOL,0x0014,
1604682358,5,LIST,0x0028,
1604767931,40,EOL,0x0005,
1610690388,42,LIST,0x0012,
1619431876,28,LIST,0x000d,
1619573035,13,EOL,0x001c,
1619729800,3,LIST,0x0005,
1619983683,5,EOL,0x0003,
1623636774,35,LIST,0x000d,
1623668341,13,EOL,0x0023,
1625241163,32,LIST,0x0021,
1625319457,33,EOL,0x0020,
1627561620,21,LIST,0x0013,
1627859825,19,EOL,0x0015,
1628430317,34,LIST,0x0001,
1628584856,1,EOL,0x0022,
1628688299,6,LIST,0x0023,
1628873543,35,EOL,0x0006,
1631158112,24,LIST,0x0011,
1631237129,17,EOL,0x0018,
1634425548,13,LIST,0x0021,
1634543690,33,EOL,0x000d,
1634881856,26,LIST,0x0026,
1635117988,38,EOL,0x001a,
1637742835,23,LIST,0x0010,
1637843185,16,EOL,0x0017,
1646211849,9,LIST,0x0018,
1646348345,24,EOL,0x0009,
1654634857,22,LIST,0x0011,
1654703333,17,EOL,0x0016,
