sim_time_us,node_id,period,total,cpu,lpm,deep_lpm,radio_tx,radio_rx,radio_total
120915468,19,1,1966080,46465,1919615,0,32,1966047,1966079
121028268,5,1,1966080,46442,1919638,0,32,1966047,1966079
121075532,18,1,1966080,46465,1919615,0,32,1966047,1966079
121083622,16,1,1966080,46465,1919615,0,32,1966047,1966079
121147695,39,1,1966080,46465,1919615,0,32,1966047,1966079
121190615,9,1,1966080,46953,1919127,0,32,1966047,1966079
121209282,35,1,1966080,46465,1919615,0,32,1966047,1966079
121212493,38,1,1966080,71402,1894678,0,4688,56939,61627
121219806,20,1,1966080,61788,1904292,0,4572,55573,60145
180306551,3,2,1966080,47820,1918260,0,55,1966023,1966078
180332549,28,2,1966080,48537,1917543,0,43,1966035,1966078
180345939,13,2,1966080,48862,1917218,0,67,1966012,1966079
180384417,37,2,1966080,48081,1917999,0,55,1966023,1966078
180401688,25,2,1966080,48732,1917348,0,67,1966013,1966080
180402832,31,2,1966080,48140,1917940,0,67,1966013,1966080
180410056,8,2,1966080,49361,1916719,0,67,1966013,1966080
180456584,4,2,1966080,48567,1917513,0,55,1966023,1966078
180463993,15,2,1966087,87428,1878659,0,5815,237309,243124
180470057,26,2,1966080,47992,1918088,0,113,1965967,1966080
180473332,14,2,1966080,50242,1915838,0,78,1966001,1966079
180517691,30,2,1966079,97598,1868481,0,4580,57958,62538
180535326,24,2,1966080,49195,1916885,0,55,1966023,1966078
180539986,17,2,1966087,76901,1889186,0,4586,766511,771097
180558626,29,2,1966080,47675,1918405,0,43,1966035,1966078
180582003,1,2,1966080,1966080,0,0,9501,139228,148729
180585216,6,2,1966080,51337,1914743,0,124,1965955,1966079
180591427,42,2,1966080,41551,1924529,0,0,1966080,1966080
180592201,36,2,1966080,46813,1919267,0,32,1966047,1966079
180592612,40,2,1966080,50066,1916014,0,90,1965990,1966080
180616127,10,2,1966080,49023,1917057,0,55,1966023,1966078
180634774,27,2,1966080,49735,1916345,0,124,1965955,1966079
180690204,34,2,1966079,62168,1903911,0,4236,56178,60414
180719975,32,2,1966080,49943,1916137,0,67,1966013,1966080
180776805,2,2,1966040,85205,1880835,0,6605,74173,80778
180793643,12,2,1966144,52634,1913510,0,152,1921983,1922135
180799678,23,2,1966080,47847,1918233,0,43,1966035,1966078
180810816,41,2,1966080,47627,1918453,0,43,1966035,1966078
180845111,21,2,1966080,48521,1917559,0,55,1966023,1966078
180884721,7,2,1966080,49031,1917049,0,78,1966001,1966079
180893929,33,2,1966080,48093,1917987,0,67,1966013,1966080
180903974,22,2,1968980,112983,1855997,0,7379,78128,85507
180913645,11,2,1966080,48979,1917101,0,90,1965990,1966080
180915468,19,2,1966080,47872,1918208,0,55,1966023,1966078
181028268,5,2,1966080,47612,1918468,0,43,1966035,1966078
181075532,18,2,1966080,50210,1915870,0,124,1965955,1966079
181083622,16,2,1966080,49174,1916906,0,90,1965990,1966080
181147695,39,2,1966080,46813,1919267,0,32,1966047,1966079
181190615,9,2,1966080,47032,1919048,0,32,1966047,1966079
181209282,35,2,1966080,46813,1919267,0,32,1966047,1966079
181212487,38,2,1966079,134567,1831512,0,6792,70597,77389
181219771,20,2,1966078,77471,1888607,0,4042,56578,60620
240306551,3,3,1966080,48148,1917932,0,55,1966023,1966078
240332549,28,3,1966080,48132,1917948,0,67,1966013,1966080
240345939,13,3,1966080,49620,1916460,0,101,1965978,1966079
240384429,37,3,1966080,45171,1920909,0,152,1577608,1577760
240401688,25,3,1966080,47105,1918975,0,124,1965955,1966079
240402832,31,3,1966080,50107,1915973,0,90,1965990,1966080
240410056,8,3,1966080,51319,1914761,0,90,1965990,1966080
240456584,4,3,1966080,48877,1917203,0,67,1966013,1966080
240470057,26,3,1966080,49704,1916376,0,124,1965955,1966079
240463984,15,3,1966079,50873,1915206,0,3618,53364,56982
240473332,14,3,1966080,47254,1918826,0,113,1965966,1966079
240520849,30,3,1966080,59458,1906622,0,2912,54411,57323
240535326,24,3,1966080,49792,1916288,0,124,1965955,1966079
240539978,17,3,1966079,128391,1837688,0,7849,77022,84871
240558626,29,3,1966080,47553,1918527,0,55,1966023,1966078
240585216,6,3,1966080,48628,1917452,0,124,1965955,1966079
240591427,42,3,1966080,41535,1924545,0,0,1966080,1966080
240592201,36,3,1966080,46499,1919581,0,32,1966047,1966079
240592968,40,3,1966091,50712,1915379,0,112,1965978,1966090
240582035,1,3,1966081,1966081,0,0,8269,134741,143010
240616139,10,3,1966080,46498,1919582,0,152,1569931,1570083
240634774,27,3,1966080,49369,1916711,0,124,1965955,1966079
240690204,34,3,1966080,40600,1925480,0,3086,54018,57104
240719975,32,3,1966080,49233,1916847,0,78,1966001,1966079
240776185,2,3,1966059,90737,1875322,0,7983,93207,101190
240799678,23,3,1966080,48922,1917158,0,90,1965990,1966080
240810816,41,3,1966080,47318,1918762,0,43,1966035,1966078
240845111,21,3,1966080,47549,1918531,0,55,1966023,1966078
240884721,7,3,1966080,49365,1916715,0,90,1965990,1966080
240893929,33,3,1966080,47996,1918084,0,78,1966001,1966079
240892138,12,3,1969308,97701,1871607,0,7768,64861,72629
240913645,11,3,1966080,47540,1918540,0,90,1965990,1966080
240915468,19,3,1966080,47588,1918492,0,55,1966023,1966078
240913964,22,3,1966408,102852,1863556,0,8344,80320,88664
241028268,5,3,1966080,46673,1919407,0,43,1966035,1966078
241083622,16,3,1966080,44428,1921652,0,90,1965989,1966079
241075733,18,3,1966087,85589,1880498,0,4559,755163,759722
241147695,39,3,1966080,46499,1919581,0,32,1966047,1966079
241190615,9,3,1966080,46655,1919425,0,45,1966035,1966080
241209282,35,3,1966080,46499,1919581,0,32,1966047,1966079
241212487,38,3,1966080,68619,1897461,0,4830,73047,77877
241219771,20,3,1966080,53490,1912590,0,3088,54484,57572
300306551,3,4,1966080,47986,1918094,0,55,1966023,1966078
300332549,28,4,1966080,49023,1917057,0,101,1965978,1966079
300345939,13,4,1966080,49126,1916954,0,113,1965966,1966079
300384619,37,4,1966087,79653,1886434,0,6212,55782,61994
300401688,25,4,1966080,46049,1920031,0,124,1965955,1966079
300402832,31,4,1966080,47958,1918122,0,90,1965990,1966080
300410257,8,4,1966087,110598,1855489,0,8189,263571,271760
300456584,4,4,1966080,48446,1917634,0,78,1966001,1966079
300463984,15,4,1966080,46770,1919310,0,3626,54322,57948
300470057,26,4,1966080,49772,1916308,0,124,1965955,1966079
300473533,14,4,1966087,77404,1888683,0,3273,1071321,1074594
300516460,30,4,1966080,62530,1903550,0,3095,55228,58323
300535326,24,4,1966080,49469,1916611,0,124,1965955,1966079
300544277,17,4,1966125,121508,1844617,0,10213,97825,108038
300558626,29,4,1966080,47565,1918515,0,55,1966023,1966078
300581955,1,4,1966078,1966078,0,0,9559,139388,148947
300585216,6,4,1966080,51205,1914875,0,125,1965955,1966080
300591427,42,4,1966080,41566,1924514,0,0,1966080,1966080
300592201,36,4,1966080,46512,1919568,0,32,1966047,1966079
300592813,40,4,1966076,61973,1904103,0,1315,1717749,1719064
300616328,10,4,1966087,88938,1877149,0,7255,63972,71227
300634774,27,4,1966080,50172,1915908,0,124,1965955,1966079
300690205,34,4,1966080,96964,1869116,0,6468,72223,78691
300719975,32,4,1966080,48285,1917795,0,89,1965989,1966078
300776185,2,4,1966080,96100,1869980,0,10546,98636,109182
300799678,23,4,1966080,51296,1914784,0,125,1965955,1966080
300794730,12,4,1962888,117662,1845226,0,10294,92709,103003
300810816,41,4,1966080,47963,1918117,0,44,1966036,1966080
300845111,21,4,1966080,48327,1917753,0,55,1966023,1966078
300884721,7,4,1966080,46129,1919951,0,90,1965990,1966080
300893929,33,4,1966080,50536,1915544,0,124,1965954,1966078
300913645,11,4,1966080,46016,1920064,0,124,1965955,1966079
300915468,19,4,1966080,48983,1917097,0,89,1965989,1966078
300924372,22,4,1966421,113470,1852951,0,11406,86465,97871
301028469,5,4,1966087,85553,1880534,0,4880,721954,726834
301083622,16,4,1966080,45680,1920400,0,124,1965955,1966079
301075725,18,4,1966079,134465,1831614,0,7635,83929,91564
301147896,39,4,1966087,64643,1901444,0,3936,717519,721455
301190615,9,4,1966080,49534,1916546,0,124,1965955,1966079
301209282,35,4,1966080,46512,1919568,0,32,1966047,1966079
301212487,38,4,1966080,78106,1887974,0,4996,74401,79397
301219771,20,4,1966080,65603,1900477,0,3120,54834,57954
360306551,3,5,1966080,48163,1917917,0,55,1966023,1966078
360332549,28,5,1966080,48898,1917182,0,113,1965966,1966079
360345939,13,5,1966080,49100,1916980,0,113,1965966,1966079
360384610,37,5,1966079,50368,1915711,0,3728,53574,57302
360401688,25,5,1966080,46437,1919643,0,124,1965955,1966079
360402832,31,5,1966080,47949,1918131,0,90,1965990,1966080
360410249,8,5,1966079,94711,1871368,0,8935,94051,102986
360456584,4,5,1966080,49053,1917027,0,89,1965989,1966078
360470057,26,5,1966080,49866,1916214,0,124,1965954,1966078
360463984,15,5,1966080,44931,1921149,0,3061,53371,56432
360473525,14,5,1966079,97694,1868385,0,6653,72061,78714
360516460,30,5,1966080,70083,1895997,0,3461,56589,60050
360539323,24,5,1966087,67219,1898868,0,2451,849636,852087
360543132,17,5,1966139,106735,1859404,0,9417,96910,106327
360558626,29,5,1966080,48006,1918074,0,55,1966023,1966078
360585216,6,5,1966080,51146,1914934,0,124,1965955,1966079
360581977,1,5,1966081,1966081,0,0,9566,140880,150446
360591427,42,5,1966080,41544,1924536,0,0,1966080,1966080
360592201,36,5,1966080,46521,1919559,0,32,1966047,1966079
360593288,40,5,1966095,73100,1892995,0,6032,56347,62379
360616787,10,5,1966079,71414,1894665,0,5951,72323,78274
360635130,27,5,1966091,50214,1915877,0,124,1965967,1966091
360690204,34,5,1966080,69959,1896121,0,8164,80052,88216
360719975,32,5,1966080,50022,1916058,0,89,1965989,1966078
360776185,2,5,1966080,83312,1882768,0,10223,98001,108224
360799678,23,5,1966080,50503,1915577,0,124,1965955,1966079
360791846,12,5,1965985,78312,1887673,0,9096,94477,103573
360810816,41,5,1966080,48938,1917142,0,124,1965955,1966079
360845111,21,5,1966080,49317,1916763,0,90,1965990,1966080
360884721,7,5,1966080,49402,1916678,0,124,1965955,1966079
360893929,33,5,1966080,50564,1915516,0,124,1965955,1966079
360902841,22,5,1965374,100055,1865319,0,11527,86983,98510
360913645,11,5,1966080,45139,1920941,0,124,1965955,1966079
360915468,19,5,1966080,48987,1917093,0,89,1965989,1966078
361029109,5,5,1966101,90398,1875703,0,4842,67275,72117
361083622,16,5,1966080,49465,1916615,0,124,1965955,1966079
361075725,18,5,1966080,75125,1890955,0,6134,89695,95829
361151407,39,5,1966079,50934,1915145,0,4163,59366,63529
361190816,9,5,1966087,53302,1912785,0,1292,827118,828410
361209282,35,5,1966080,46520,1919560,0,32,1966047,1966079
361212488,38,5,1966080,62796,1903284,0,4859,72816,77675
361219771,20,5,1966080,51283,1914797,0,2933,54558,57491
420306552,3,6,1966080,49452,1916628,0,124,1965955,1966079
420332550,28,6,1966080,49408,1916672,0,113,1965966,1966079
420345940,13,6,1966080,49452,1916628,0,113,1965966,1966079
420388771,37,6,1966102,58574,1907528,0,3338,54567,57905
420401689,25,6,1966080,47887,1918193,0,124,1965955,1966079
420410249,8,6,1966080,75041,1891039,0,8360,93818,102178
420425995,31,6,1966839,61300,1905539,0,904,1664152,1665056
420456585,4,6,1966080,48074,1918006,0,124,1965955,1966079
420463984,15,6,1966080,42692,1923388,0,3074,53562,56636
420470058,26,6,1966080,46419,1919661,0,124,1965955,1966079
420473525,14,6,1966080,72257,1893823,0,5585,73844,79429
420520651,30,6,1966096,105453,1860643,0,7093,92010,99103
420535876,24,6,1966091,58473,1907618,0,4916,55896,60812
420540351,17,6,1965989,109033,1856956,0,8788,95839,104627
420558627,29,6,1966080,48185,1917895,0,90,1965990,1966080
420585217,6,6,1966080,49888,1916192,0,124,1965955,1966079
420585355,1,6,1966190,1966190,0,0,10218,141721,151939
420591428,42,6,1966080,41543,1924537,0,0,1966080,1966080
420592202,36,6,1966080,46843,1919237,0,32,1966047,1966079
420592805,40,6,1966064,52492,1913572,0,3543,54574,58117
420616321,10,6,1966080,59483,1906597,0,5084,71098,76182
420634775,27,6,1966069,49346,1916723,0,124,1965943,1966067
420690204,34,6,1966080,72157,1893923,0,8320,79318,87638
420719976,32,6,1966080,50678,1915402,0,124,1965955,1966079
420776185,2,6,1966080,76249,1889831,0,9570,96505,106075
420799679,23,6,1966080,50424,1915656,0,124,1965955,1966079
420791877,12,6,1966081,83091,1882990,0,8832,94303,103135
420810817,41,6,1966080,48600,1917480,0,124,1965954,1966078
420845112,21,6,1966080,49302,1916778,0,89,1965989,1966078
420884722,7,6,1966080,49851,1916229,0,124,1965955,1966079
420894286,33,6,1966091,50605,1915486,0,125,1965967,1966092
420903995,22,6,1966080,94150,1871930,0,10938,84806,95744
420913646,11,6,1966080,48640,1917440,0,124,1965955,1966079
420915469,19,6,1966080,49316,1916764,0,90,1965990,1966080
421028461,5,6,1966058,64030,1902028,0,3625,70046,73671
421083623,16,6,1966080,50468,1915612,0,124,1965955,1966079
421075725,18,6,1966080,77738,1888342,0,5814,88678,94492
421147888,39,6,1966080,54491,1911589,0,3643,68038,71681
421190808,9,6,1966079,68590,1897489,0,5315,55629,60944
421209283,35,6,1966080,49646,1916434,0,124,1965955,1966079
421212487,38,6,1966080,76577,1889503,0,5130,73107,78237
421219742,20,6,1966079,50000,1916079,0,2759,53798,56557
480306908,3,7,1966091,48737,1917354,0,125,1965967,1966092
480332562,28,7,1966081,48766,1917315,0,140,1721080,1721220
480346296,13,7,1966091,51182,1914909,0,113,1965978,1966091
480384610,37,7,1966058,54374,1911684,0,3416,68319,71735
480401689,25,7,1966080,49274,1916806,0,124,1965955,1966079
480402995,31,7,1965326,79800,1885526,0,7699,73078,80777
480410249,8,7,1966080,73078,1893002,0,8693,94733,103426
480456585,4,7,1966080,48403,1917677,0,124,1965955,1966079
480463984,15,7,1966080,42730,1923350,0,2791,53430,56221
480470058,26,7,1966080,50293,1915787,0,124,1965955,1966079
480473485,14,7,1966079,74843,1891236,0,5428,74240,79668
480516460,30,7,1966064,101850,1864214,0,9722,97177,106899
480535519,24,7,1966068,56202,1909866,0,3636,120223,123859
480539978,17,7,1966067,99088,1866979,0,8460,94859,103319
480558983,29,7,1966091,48280,1917811,0,90,1966001,1966091
480581963,1,7,1965969,1965969,0,0,10614,143294,153908
480585573,6,7,1966091,50443,1915648,0,125,1965967,1966092
480591428,42,7,1966080,41553,1924527,0,0,1966080,1966080
480592202,36,7,1966080,46832,1919248,0,32,1966047,1966079
480599118,40,7,1966080,58273,1907807,0,3989,55799,59788
480616320,10,7,1966080,60134,1905946,0,3633,69075,72708
480634775,27,7,1966080,49266,1916814,0,124,1965955,1966079
480695945,34,7,1966157,72387,1893770,0,9108,81785,90893
480719976,32,7,1966080,50147,1915933,0,124,1965955,1966079
480776185,2,7,1966080,76345,1889735,0,9473,96517,105990
480800035,23,7,1966091,50352,1915739,0,125,1965967,1966092
480791877,12,7,1966080,76270,1889810,0,8177,93598,101775
480810817,41,7,1966080,48421,1917659,0,124,1965955,1966079
480845468,21,7,1966091,48755,1917336,0,90,1966001,1966091
480884722,7,7,1966080,48811,1917269,0,124,1965955,1966079
480894286,33,7,1966080,48791,1917289,0,124,1965955,1966079
480902811,22,7,1966079,87918,1878161,0,10529,84488,95017
480915469,19,7,1966080,49156,1916924,0,90,1965989,1966079
480913847,11,7,1966087,61400,1904687,0,1916,1482956,1484872
481028461,5,7,1966080,58240,1907840,0,3082,69494,72576
481075725,18,7,1966080,87598,1878482,0,5185,88085,93270
481083623,16,7,1966080,48395,1917685,0,124,1965954,1966078
481147893,39,7,1966080,73824,1892256,0,3997,70211,74208
481190808,9,7,1966080,80776,1885304,0,7335,76297,83632
481209283,35,7,1966080,48689,1917391,0,124,1965955,1966079
481219771,20,7,1966081,49197,1916884,0,2835,54042,56877
481212487,38,7,1966080,68784,1897296,0,4802,73037,77839
540306552,3,8,1966069,48938,1917131,0,124,1965943,1966067
540332752,28,8,1966086,63046,1903040,0,6448,53575,60023
540345941,13,8,1966069,48775,1917294,0,124,1965943,1966067
540384611,37,8,1966080,46559,1919521,0,2850,67950,70800
540401690,25,8,1966080,48427,1917653,0,124,1965955,1966079
540406439,31,8,1966193,59017,1907176,0,5502,71705,77207
540410249,8,8,1966080,112756,1853324,0,10079,98068,108147
540456585,4,8,1966080,48667,1917413,0,124,1965955,1966079
540470260,26,8,1966087,77170,1888917,0,4862,528923,533785
540463985,15,8,1966080,78533,1887547,0,3297,54841,58138
540475764,14,8,1966155,88849,1877306,0,7332,91615,98947
540520053,30,8,1966080,116234,1849846,0,8696,95099,103795
540535519,24,8,1966080,47447,1918633,0,3069,53551,56620
540539978,17,8,1966080,105006,1861074,0,8486,95684,104170
540558985,29,8,1966080,47462,1918618,0,89,1965989,1966078
540581974,1,8,1966080,1966080,0,0,11468,146216,157684
540585218,6,8,1966069,48822,1917247,0,124,1965943,1966067
540591430,42,8,1966080,41747,1924333,0,0,1966080,1966080
540592203,36,8,1966080,46728,1919352,0,32,1966047,1966079
540592805,40,8,1966080,95923,1870157,0,5624,75260,80884
540616322,10,8,1966080,53065,1913015,0,3032,68641,71673
540634776,27,8,1966080,50101,1915979,0,124,1965955,1966079
540690205,34,8,1966003,90006,1875997,0,10343,84281,94624
540719976,32,8,1966080,48145,1917935,0,124,1965955,1966079
540776185,2,8,1966080,75403,1890677,0,9361,95966,105327
540799680,23,8,1966069,49306,1916763,0,124,1965943,1966067
540791878,12,8,1966080,74737,1891343,0,7999,93201,101200
540811019,41,8,1966087,53314,1912773,0,1205,1540289,1541494
540845470,21,8,1966080,49439,1916641,0,90,1965990,1966080
540884723,7,8,1966080,48638,1917442,0,124,1965955,1966079
540894288,33,8,1966080,50101,1915979,0,124,1965954,1966078
540915469,19,8,1966080,48440,1917640,0,89,1965989,1966078
540913838,11,8,1966079,50872,1915207,0,5004,53928,58932
540919123,22,8,1966272,95988,1870284,0,10377,84172,94549
541035853,5,8,1966080,90739,1875341,0,3433,70275,73708
541075726,18,8,1966080,70989,1895091,0,5080,87640,92720
541083981,16,8,1966091,49802,1916289,0,124,1965967,1966091
541152036,39,8,1966080,52696,1913384,0,2823,68113,70936
541190813,9,8,1966080,59179,1906901,0,6350,74967,81317
541209284,35,8,1966080,49501,1916579,0,124,1965955,1966079
541212487,38,8,1966080,146873,1819207,0,9188,100914,110102
541219771,20,8,1966080,62137,1903943,0,2948,54352,57300
600306754,3,9,1966087,59047,1907040,0,737,1753357,1754094
600332742,28,9,1966079,44426,1921653,0,3893,53302,57195
600345940,13,9,1966080,51068,1915012,0,124,1965955,1966079
600384610,37,9,1966080,48105,1917975,0,3013,68571,71584
600401690,25,9,1966080,49978,1916102,0,124,1965955,1966079
600403026,31,9,1965968,51997,1913971,0,5221,71636,76857
600410249,8,9,1966080,95372,1870708,0,10507,99144,109651
600456585,4,9,1966080,48394,1917686,0,124,1965955,1966079
600463984,15,9,1966080,66929,1899151,0,2997,54249,57246
600470251,26,9,1966079,68928,1897151,0,4830,56683,61513
600473525,14,9,1966006,74721,1891285,0,6030,90035,96065
600520258,30,9,1966080,86836,1879244,0,8814,94662,103476
600535520,24,9,1966080,50680,1915400,0,3024,54069,57093
600539978,17,9,1966080,101406,1864674,0,8354,95116,103470
600558628,29,9,1966069,48441,1917628,0,90,1965977,1966067
600581965,1,9,1966080,1966080,0,0,11406,146745,158151
600591430,42,9,1966080,41967,1924113,0,0,1966080,1966080
600585419,6,9,1966087,64197,1901890,0,2827,1353385,1356212
600592203,36,9,1966080,46935,1919145,0,32,1966047,1966079
600596336,40,9,1966080,74285,1891795,0,5059,73176,78235
600616320,10,9,1966080,47969,1918111,0,2847,68444,71291
600634775,27,9,1966080,49531,1916549,0,124,1965955,1966079
600691563,34,9,1966125,75723,1890402,0,11012,85172,96184
600719977,32,9,1966080,50611,1915469,0,124,1965955,1966079
600779739,2,9,1966088,78551,1887537,0,9268,95693,104961
600791877,12,9,1966080,64782,1901298,0,7739,92931,100670
600799679,23,9,1966080,50813,1915267,0,124,1965955,1966079
600811009,41,9,1966079,62809,1903270,0,5665,54130,59795
600845113,21,9,1966069,48892,1917177,0,90,1965977,1966067
600884723,7,9,1966080,49944,1916136,0,124,1965955,1966079
600893930,33,9,1966069,49624,1916445,0,124,1965943,1966067
600902841,22,9,1965889,90733,1875156,0,10506,83839,94345
600915469,19,9,1966080,49059,1917021,0,90,1965989,1966079
600918513,11,9,1966080,44218,1921862,0,3584,53570,57154
601032503,5,9,1966080,98347,1867733,0,5600,89230,94830
601075725,18,9,1966080,60558,1905522,0,4893,86917,91810
601083623,16,9,1966069,48455,1917614,0,124,1965943,1966067
601151632,39,9,1966080,55520,1910560,0,2933,68562,71495
601194860,9,9,1966079,61269,1904810,0,6299,74368,80667
601209284,35,9,1966080,48878,1917202,0,124,1965955,1966079
601219773,20,9,1966080,51509,1914571,0,2787,54354,57141
601212488,38,9,1966080,122378,1843702,0,9244,110932,120176
660306884,3,10,1966079,77529,1888550,0,7002,57434,64436
660332883,28,10,1966080,58054,1908026,0,5107,56395,61502
660346080,13,10,1966080,49249,1916831,0,124,1965955,1966079
660384750,37,10,1966080,71288,1894792,0,5089,72539,77628
660401829,25,10,1966080,49823,1916257,0,125,1965955,1966080
660419159,31,10,1966361,188342,1778019,0,8492,89755,98247
660414351,8,10,1966080,315381,1650699,0,16205,119925,136130
660456725,4,10,1966080,48501,1917579,0,124,1965954,1966078
660464124,15,10,1966080,70642,1895438,0,4800,57966,62766
660473494,26,10,1966080,137686,1828394,0,7195,76964,84159
660474683,14,10,1966080,150699,1815381,0,8054,94421,102475
660516600,30,10,1966080,234378,1731702,0,13009,105208,118217
660539359,24,10,1966080,61671,1904409,0,4416,56963,61379
660542439,17,10,1966156,169752,1796404,0,10549,99401,109950
660558768,29,10,1966080,45168,1920912,0,90,1965989,1966079
660585549,6,10,1966079,61971,1904108,0,6190,56566,62756
660591570,42,10,1966080,41966,1924114,0,0,1966080,1966080
660592916,40,10,1966079,124180,1841899,0,6950,76673,83623
660592343,36,10,1966080,46609,1919471,0,32,1966047,1966079
660616460,10,10,1966080,63800,1902280,0,4592,71217,75809
660621598,1,10,1967374,1967374,0,0,14806,159430,174236
660634916,27,10,1966080,48464,1917616,0,124,1965955,1966079
660692319,34,10,1966100,184483,1781617,0,15265,95403,110668
660720117,32,10,1966080,50238,1915842,0,124,1965955,1966079
660776296,2,10,1966071,156711,1809360,0,11060,99852,110912
660800514,23,10,1966103,81229,1884874,0,5626,299298,304924
660792017,12,10,1966080,222890,1743190,0,10938,100114,111052
660811155,41,10,1966080,81274,1884806,0,5797,57887,63684
660849440,21,10,1966088,50734,1915354,0,896,1701091,1701987
660884863,7,10,1966080,49550,1916530,0,124,1965955,1966079
660894071,33,10,1966080,49091,1916989,0,124,1965955,1966079
660903395,22,10,1966080,159634,1806446,0,12908,88785,101693
660913980,11,10,1966080,54420,1911660,0,4353,55290,59643
660915811,19,10,1966087,75860,1890227,0,5855,295847,301702
