sim_time_us,node_id,event,peer,detail
14825168,30,LIST,0x0001,
14826127,22,LIST,0x0001,
14829801,20,LIST,0x0001,
14836502,34,LIST,0x0001,
15249257,1,EOL,0x0022,
15322222,20,LIST,0x0022,
15329090,34,LIST,0x0014,
16658588,1,EOL,0x001e,
16860057,30,ADD,0x0001,
16974651,1,CELL_ALLOC,0x001e,slot=14 ch=15 dir=Receive
16988668,1,SUCCESS,0x001e,
17473124,30,CELL_ALLOC,0x0001,slot=14 ch=15 dir=Transmit
18399040,20,EOL,0x0022,
20288792,1,EOL,0x0014,
20604023,34,EOL,0x0014,
21108092,20,ADD,0x0001,
21234835,1,CELL_ALLOC,0x0014,slot=13 ch=4 dir=Receive
21248958,1,SUCCESS,0x0014,
22513168,20,CELL_ALLOC,0x0001,slot=13 ch=4 dir=Transmit
23438778,1,EOL,0x0016,
23628625,22,ADD,0x0001,
25014658,1,CELL_ALLOC,0x0016,slot=12 ch=4 dir=Receive
25028713,1,SUCCESS,0x0016,
25348136,22,CELL_ALLOC,0x0001,slot=12 ch=4 dir=Transmit
26149219,34,ADD,0x0001,
28164976,1,CELL_ALLOC,0x0022,slot=6 ch=1 dir=Receive
28179121,1,SUCCESS,0x0022,
28333241,34,CELL_ALLOC,0x0001,slot=6 ch=1 dir=Transmit
44646004,38,LIST,0x0014,
45138447,38,LIST,0x001e,
45174220,20,EOL,0x0026,
45489141,30,EOL,0x0026,
45839749,38,ADD,0x0014,
46120375,20,CELL_ALLOC,0x0026,slot=12 ch=13 dir=Receive
46134499,20,SUCCESS,0x0026,
46298507,38,CELL_ALLOC,0x0014,slot=12 ch=13 dir=Transmit
50275909,1,LIST,0x0016,
50363675,22,EOL,0x0001,
78461525,15,LIST,0x001e,
78954095,15,LIST,0x0026,
80919311,30,EOL,0x000f,
82494494,38,EOL,0x000f,
83640110,15,ADD,0x001e,
83755340,30,CELL_ALLOC,0x000f,slot=13 ch=7 dir=Receive
83769397,30,SUCCESS,0x000f,
83938930,15,CELL_ALLOC,0x001e,slot=13 ch=7 dir=Transmit
86271588,26,LIST,0x000f,
86439458,15,EOL,0x001a,
86760299,26,LIST,0x0026,
87069853,38,EOL,0x001a,
87258844,26,ADD,0x000f,
87385650,15,CELL_ALLOC,0x001a,slot=12 ch=9 dir=Receive
87399741,15,SUCCESS,0x001a,
87554321,26,CELL_ALLOC,0x000f,slot=12 ch=9 dir=Transmit
88636533,20,LIST,0x0026,
88636562,30,LIST,0x0026,
90219369,38,EOL,0x0014,
91479354,38,EOL,0x001e,
128138177,38,LIST,0x0001,
128170193,1,EOL,0x0026,
128985082,15,LIST,0x001a,
129114497,26,EOL,0x000f,
169120967,28,LIST,0x0026,
169443522,38,EOL,0x001c,
169635561,28,ADD,0x0026,
169751845,38,CELL_ALLOC,0x001c,slot=11 ch=7 dir=Receive
169766026,38,SUCCESS,0x001c,
169934391,28,CELL_ALLOC,0x0026,slot=11 ch=7 dir=Transmit
207453560,17,LIST,0x0016,
207715181,22,EOL,0x0011,
207904664,17,ADD,0x0016,
208181181,22,CELL_ALLOC,0x0011,slot=11 ch=1 dir=Receive
208195184,22,SUCCESS,0x0011,
