sim_time_us,node_id,event,detail
11282539,1,TX,
25096225,1,TX,
25150651,20,RX,
25150654,22,RX,
25150655,34,RX,
25150661,30,RX,
36576358,1,TX,
36656591,34,RX,
36656592,20,RX,
36656595,30,RX,
36656605,22,RX,
36656615,38,RX,
48117597,1,TX,
48146670,38,RX,
48146671,22,RX,
48146675,20,RX,
48146675,34,RX,
48146696,30,RX,
60388342,6,TX,
60419490,21,TX,
60437344,17,TX,
60437830,7,TX,
60493173,15,TX,
60512450,3,TX,
60567883,3,RX,
60583665,5,TX,
60591049,38,TX,
60597360,1,RX,
60597374,30,RX,
60597388,20,RX,
60615740,21,RX,
60628782,7,RX,
60631573,19,TX,
60640509,33,TX,
60644585,32,TX,
60658913,33,RX,
60673860,19,RX,
60689675,31,TX,
60757832,32,RX,
60757841,33,RX,
60762557,3,RX,
60762569,5,RX,
60762869,21,RX,
60772268,11,TX,
60773585,4,TX,
60778391,41,TX,
60778705,29,TX,
60791695,10,TX,
60799067,37,TX,
60807107,17,RX,
60822831,2,TX,
60848776,37,RX,
60848777,17,RX,
60848804,10,RX,
60862158,7,RX,
60864609,18,TX,
60877967,16,TX,
60878418,37,RX,
60878419,17,RX,
60883012,18,RX,
60894202,12,TX,
60917260,28,TX,
60929744,6,RX,
60945555,27,TX,
60965061,20,TX,
60972851,10,RX,
60972876,31,RX,
60988187,30,TX,
60988685,39,TX,
60994647,6,RX,
61010250,15,RX,
61010481,35,TX,
61014691,6,RX,
61026060,26,TX,
61074152,1,TX,
61093463,16,RX,
61104187,17,RX,
61109298,23,TX,
61120022,24,TX,
61127234,28,RX,
61127252,35,RX,
61127259,33,RX,
61129100,36,TX,
61143018,13,TX,
61150282,31,RX,
61150289,24,RX,
61166064,9,TX,
61175774,11,RX,
61175790,5,RX,
61191607,40,TX,
61205094,22,TX,
61259184,40,RX,
61259206,5,RX,
61270702,6,RX,
61270703,27,RX,
61270723,34,TX,
61270726,35,RX,
61274967,14,TX,
61278446,23,RX,
61280172,5,RX,
61286537,25,TX,
61293411,14,RX,
61294227,8,TX,
61376704,20,RX,
61376706,1,RX,
61376964,8,RX,
61376990,23,RX,
74829599,1,TX,
74922303,34,RX,
74922306,22,RX,
74922307,30,RX,
74922318,20,RX,
74922328,38,RX,
88788206,1,TX,
102117051,1,TX,
102178364,38,RX,
102178365,34,RX,
102178368,22,RX,
102178369,20,RX,
102178409,30,RX,
112408437,34,RX,
112408440,22,RX,
112408440,30,RX,
112408442,20,RX,
112408442,38,RX,
112450980,1,TX,
122749628,38,TX,
122803678,20,RX,
122803679,15,RX,
122803681,1,RX,
122803683,26,RX,
122803704,30,RX,
122816240,19,RX,
122816240,29,RX,
122820605,6,TX,
122834625,32,RX,
122841423,21,TX,
122842910,2,RX,
122859683,7,TX,
122877366,17,TX,
122909249,5,RX,
122909249,41,RX,
122934304,3,TX,
122938893,15,TX,
122968709,26,RX,
122968732,30,RX,
122968754,38,RX,
122981986,41,RX,
122981987,3,RX,
123021029,5,TX,
123036620,21,RX,
123036645,31,RX,
123041873,4,RX,
123041875,7,RX,
123041880,33,RX,
123066467,19,TX,
123069393,4,RX,
123071594,32,TX,
123092489,32,RX,
123095755,39,RX,
123095780,19,RX,
123108446,33,TX,
123134934,31,TX,
123171935,33,RX,
123171942,32,RX,
123183234,21,RX,
123184472,3,RX,
123184472,5,RX,
123188467,18,RX,
123188467,39,RX,
123189018,11,TX,
123203599,12,RX,
123208411,29,TX,
123209666,18,RX,
123210961,4,TX,
123213577,10,TX,
123220709,17,RX,
123223544,41,TX,
123228785,37,TX,
123255091,2,TX,
123270176,12,RX,
123270198,17,RX,
123270201,10,RX,
123270206,37,RX,
123281982,7,RX,
123281982,23,RX,
123296563,37,RX,
123296584,17,RX,
123302544,16,TX,
123304660,18,TX,
123321273,13,RX,
123326555,18,RX,
123330988,12,TX,
123341807,28,TX,
123349568,6,RX,
123349568,25,RX,
123370132,27,TX,
123395820,10,RX,
123395846,31,RX,
123415012,13,RX,
123415012,25,RX,
123440201,35,TX,
123444613,39,TX,
123487132,26,TX,
123516409,8,RX,
123516409,16,RX,
123524037,9,RX,
123540303,28,RX,
123540313,33,RX,
123540327,35,RX,
123544568,24,TX,
123548454,36,TX,
123562319,31,RX,
123563721,24,RX,
123565085,23,TX,
123570092,13,TX,
123582815,9,TX,
123595622,11,RX,
123595622,14,RX,
123598615,38,RX,
123598618,15,RX,
123616154,40,TX,
123671736,40,RX,
123671768,8,RX,
123691582,35,RX,
123691583,27,RX,
123696821,14,TX,
123703852,23,RX,
123717247,14,RX,
123721434,25,TX,
123748613,34,RX,
123748615,1,RX,
123748638,38,RX,
123757095,8,TX,
123795188,20,TX,
123965501,30,TX,
124063619,15,RX,
124063623,1,RX,
124063644,38,RX,
125799342,34,TX,
125803639,20,RX,
125803642,1,RX,
126043956,22,TX,
126118661,1,RX,
126862576,1,TX,
126898554,20,RX,
126898554,34,RX,
126898560,30,RX,
126898578,22,RX,
126898582,38,RX,
140923668,22,RX,
140923672,34,RX,
140960161,1,TX,
151095996,1,TX,
151153738,34,RX,
151153738,38,RX,
151153743,22,RX,
151153745,30,RX,
151153751,20,RX,
162178823,38,RX,
162178825,22,RX,
162178827,20,RX,
162178828,34,RX,
162178850,30,RX,
162186665,1,TX,
175258930,22,RX,
175258932,30,RX,
175258933,34,RX,
175258950,38,RX,
175258956,20,RX,
175288326,1,TX,
183596319,15,TX,
183599170,38,RX,
183599171,30,RX,
183599193,26,RX,
183823547,38,TX,
183914150,15,RX,
183914152,30,RX,
183914154,20,RX,
183914161,26,RX,
183914169,1,RX,
183914175,28,RX,
184472763,20,TX,
184544087,34,RX,
184544088,1,RX,
184544110,38,RX,
184594048,6,TX,
184612233,21,TX,
184635632,7,TX,
184666709,17,TX,
184676424,5,RX,
184715453,3,TX,
184763235,3,RX,
184763235,41,RX,
184802240,5,TX,
184803279,31,RX,
184803280,21,RX,
184808491,7,RX,
184808510,33,RX,
184808525,4,RX,
184842492,19,TX,
184847581,32,TX,
184852826,4,RX,
184870389,32,RX,
184878872,19,RX,
184906285,33,TX,
184932383,31,TX,
184948859,21,RX,
184951937,11,TX,
184954733,33,RX,
184954734,32,RX,
184957098,18,RX,
184966033,3,RX,
184966033,5,RX,
184970275,12,RX,
184974041,29,TX,
184983512,18,RX,
184994132,17,RX,
185004731,37,TX,
185005093,41,TX,
185008173,4,TX,
185010552,10,TX,
185028529,2,TX,
