sim_time_us,node_id,seq
952607046,24,48
952882238,3,4
954209195,8,43
954220280,11,26
954234816,5,32
954318356,28,52
954430305,38,60
954631268,12,43
955265007,40,34
955834062,37,25
956117597,6,46
956387907,13,41
957075810,16,3
957671973,22,63
957750073,18,37
958074938,20,63
959041645,23,22
959243363,9,31
959741335,39,23
959780274,30,63
960738067,34,63
962419354,26,58
962518527,27,38
965129251,14,39
965154920,17,50
965239723,35,41
965257966,25,44
965411549,2,43
966739878,24,49
966972446,15,58
967389641,10,34
968210383,3,5
968338976,11,27
969016223,38,61
969039512,5,33
969146933,12,44
969506778,40,35
969544929,28,53
970063954,8,44
970392262,6,47
970707166,13,42
971207987,37,26
971989882,16,4
972953262,22,64
973020291,20,64
973159083,23,23
973582869,9,32
973701764,18,38
974569500,39,24
974624054,30,64
975296239,34,64
977028711,26,59
977863443,27,39
979668323,14,40
980006236,17,51
980020874,2,44
980836062,25,45
980969974,24,50
981243394,35,42
981851827,15,59
982610905,11,28
983247523,10,35
983554103,3,6
983744830,40,36
983766694,38,62
984046248,12,45
984056573,28,54
984238618,5,34
984691450,8,45
985723638,37,27
985786155,6,48
985911364,13,43
987145261,20,65
987505488,16,5
987901042,23,24
988195401,22,65
988367261,18,39
989319460,39,25
989367960,9,33
989795909,30,65
991191182,34,65
991486668,26,60
992706046,27,40
994215177,14,41
994591187,2,45
995358866,24,51
995458443,35,43
995619672,17,52
995695437,25,46
996974030,11,29
997527134,15,60
998177240,10,36
998929113,3,7
998930148,5,35
999391242,38,63
999428643,40,37
999467226,12,46
999992242,8,46
999998044,28,55
1000549769,6,49
1001512474,13,44
1001551727,37,28
1002333612,16,6
1002373410,23,25
1002845037,20,66
1003367286,22,66
1003375103,18,40
1003671033,39,26
1005270341,9,34
1005499044,30,66
1005674280,33,0
1006909952,34,66
1007099033,26,61
1007596652,27,41
1009857076,24,52
1009880963,35,44
1009989634,2,46
1010052315,14,42
1010689995,17,53
1011523572,25,47
1012472446,15,61
1012497523,10,37
1012876541,11,30
1013719932,40,38
1014063088,38,64
1014116613,3,8
1014331750,5,36
1014373324,12,47
1014828545,6,50
1015375064,8,47
1015599616,28,56
1016516418,13,45
1016668905,37,29
1016783842,23,26
1016841425,16,7
1017074939,20,67
1017907034,18,41
1018010753,7,0
1018375098,22,67
1018764773,39,27
1019434393,9,35
1019659196,30,67
1019697716,33,1
1022059712,34,67
1022317792,26,62
1023573225,27,42
1024395894,2,47
1024448441,14,43
1024755273,17,54
1024794410,35,45
1025263317,24,53
1026640789,25,48
1026792768,15,62
1027493757,11,31
1028216302,10,38
1028815151,40,39
1028820921,38,65
1029070752,6,51
1029328575,5,37
1029702580,3,9
1030146934,12,48
1030322000,28,57
1030974277,16,8
1031063468,8,48
1031330728,23,27
1032379872,37,30
1032419187,13,46
1032809343,20,68
1032937603,18,42
1033300960,7,1
1033851397,39,28
1033880989,9,36
1034211065,22,68
1034803742,30,68
1034814923,33,2
1036356835,26,63
1036964639,34,68
1039535034,27,43
1039801115,14,44
1039846255,17,55
1039966422,24,54
1040126237,35,46
1040129106,2,48
1041589484,25,49
1042159956,15,63
1042243718,11,32
1043028773,10,39
1043687930,6,52
1044288027,40,40
1044320910,38,66
1044443346,28,58
1044855669,5,38
1045029726,12,49
1045342242,8,49
1045546431,3,10
1046408842,23,28
1046755488,16,9
1047231425,37,31
1047496523,18,43
1047825436,13,47
1048757925,20,69
1048921023,39,29
1049224167,7,2
1049539220,9,37
1049699222,22,69
1049916842,4,0
1049965164,33,3
1050221191,30,69
1050575585,26,64
1051917744,34,69
1053706037,27,44
1054871417,14,45
1055061422,35,47
1055138307,24,55
1055328015,17,56
1055692750,2,49
1056398069,15,64
1056439040,11,33
1056648562,25,50
1057192865,10,40
1059133973,40,41
1059223713,38,67
1059240231,28,59
1059290143,6,53
1059624565,3,11
1059890680,8,50
1060344180,5,39
1060429090,12,50
1060619770,23,29
1062036887,16,10
1062122041,37,32
1062437593,18,44
1063497292,13,48
1063739100,9,38
1064069084,22,70
1064088838,7,3
1064159009,4,1
1064163231,39,30
1064199958,20,70
1064299288,33,4
1065036522,26,65
1066131846,30,70
1066847452,34,70
1068553461,27,45
1068973435,31,0
1070122525,35,48
1070179580,14,46
1070388073,2,50
1070521120,24,56
1070570526,15,65
1071275774,17,57
1071610905,11,34
1072250666,25,51
1072724085,10,41
1073888679,28,60
1073998955,40,42
1074086525,38,68
1074398857,6,54
1074405825,3,12
1074697886,23,30
1074777783,5,40
1075162529,12,51
1075806895,8,51
1076145468,37,33
1076830917,16,11
1078086021,18,45
1078367310,20,71
1078555777,13,49
1078814914,33,5
1079026186,4,2
1079059403,9,39
1079061380,39,31
1079104473,7,4
1079630273,26,66
1079656821,22,71
1081233133,32,0
1081354482,41,0
1081644336,34,71
1082077168,30,71
1083854474,27,46
1084098463,31,1
1084403785,35,49
1085247458,2,51
1085949562,14,47
1085988745,24,57
1086019331,15,66
1086493106,17,58
1086993767,11,35
1088012393,25,52
1088356222,10,42
1089232419,28,61
1089398022,3,13
1089418133,6,55
1089756777,40,43
1089891871,38,69
1090232915,12,52
1090502593,23,31
1090670870,5,41
1090876336,16,12
1091070388,8,52
1091653310,37,34
1092694445,20,72
1093234487,18,46
1093639549,13,50
1093784018,4,3
1093887557,9,40
1094644413,7,5
1094645044,33,6
1094757000,39,32
1095102704,26,67
1095576643,22,72
1095885268,32,1
1096616231,30,72
1096798355,41,1
1097121875,34,72
1098948205,27,47
1099352686,2,52
1099442203,31,2
1100224069,35,50
1100317975,24,58
1101157790,11,36
1101514622,14,48
1101542750,15,67
1101667153,17,59
1103497522,10,43
1103836367,6,56
1103917173,25,53
1104125577,38,70
1104763659,28,62
1104782537,12,53
1105213521,23,32
1105233340,40,44
1105382377,3,14
1106406680,5,42
1106489238,37,35
1106515680,8,53
1106802492,16,13
1107051510,20,73
1107765697,18,47
1108659170,7,6
1109098855,13,51
1109143048,33,7
1109455893,4,4
1109601009,9,41
1110011731,22,73
1110147145,32,2
1110280408,39,33
1110708417,26,68
1110944984,41,2
1111261494,34,73
1112577149,30,73
1114306151,2,53
1114941073,27,48
1115091254,31,3
1115114879,24,59
1115310007,35,51
1116615346,17,60
1116806228,11,37
1117230239,15,68
1117465178,14,49
1117968885,25,54
1118114740,10,44
1118433049,38,71
1118787096,28,63
1118954682,6,57
1119882237,12,54
1119928633,40,45
1120046440,3,15
1120844190,5,43
1120986958,23,33
1121448461,8,54
1121895478,37,36
1122098385,20,74
1122318117,16,14
1122355591,18,48
1123904399,33,8
1123990015,13,52
1124620088,7,7
1124629715,9,42
1124733543,39,34
1125338696,4,5
1125366326,26,69
1125933042,22,74
1125936198,32,3
1126176022,34,74
1126413734,41,3
1126983409,30,74
1129415350,24,60
1129557589,27,49
1129864931,2,54
1130379693,31,4
1130560016,35,52
1130877868,11,38
1130896751,17,61
1132519322,15,69
1132629241,14,50
1133265750,25,55
1133711357,6,58
1133763155,10,45
1133774035,38,72
1134274776,28,64
1134636099,40,46
1134948937,5,44
1135443779,12,55
1135608961,3,16
1136168993,8,55
1136236949,23,34
1136631220,16,15
1137350418,20,75
1137450155,37,37
1138164145,18,49
1139494591,33,9
1139762907,13,53
1140026348,7,8
1140292415,4,6
1140365791,9,43
1140522586,39,35
1140758153,41,4
1140953223,22,75
1141161552,26,70
1141230698,34,75
1141244656,32,4
1141288106,30,75
1143717673,27,50
1144638307,24,61
1144716208,2,55
1145622536,35,53
1145746901,31,5
1146229612,17,62
1146245156,11,39
1147050581,15,70
1147989729,10,46
1148047021,38,73
1148152708,14,51
1149000484,6,59
1149211092,25,56
1149299645,28,65
1149557512,12,56
1150410427,5,45
1150608340,40,47
1150721343,23,35
1150816462,8,56
1150950969,16,16
1151450028,20,76
1151608950,3,17
1152598623,37,38
1153339813,18,50
1154116021,7,9
1154265252,33,10
1154419177,13,54
1155163724,41,5
1155397626,39,36
1155444357,30,76
1155489647,26,71
1155498020,34,76
1155695430,22,76
1156161541,9,44
1156171019,4,7
1157002048,32,5
1158190402,27,51
1159196707,2,56
1160169547,24,62
1160497506,35,54
1161223433,31,6
1161884276,17,63
1162066206,15,71
1162235895,11,40
1162910481,14,52
