sim_time_us,receiver_id,src_id,seq,latency_reported_ms,aoi_us
256341537,1,17,4,1093,576728
265791161,1,22,17,726,339642
266154788,1,15,9,664,624255
266784794,1,9,9,976,161949
268209738,1,34,17,984,139198
268360252,1,26,2,1468,923106
268431290,1,38,17,960,294334
268674970,1,24,9,414,378635
269571598,1,18,3,1804,1037418
269619841,1,30,17,789,182173
269811284,1,20,17,718,357303
270201470,1,12,3,1929,1165923
270831475,1,17,5,1070,551047
280281304,1,22,18,585,199703
281275024,1,15,10,515,478726
282220172,1,9,10,1015,199299
282535383,1,26,3,1468,926377
283236433,1,38,18,976,310415
283329827,1,34,18,960,117703
283746771,1,37,0,1656,1260580
284110236,1,24,10,617,579385
284301388,1,20,18,421,58340
284376729,1,18,4,1914,1147227
284691566,1,12,4,1726,960686
284739978,1,30,18,875,267417
286896754,1,17,6,1125,608513
295086387,1,22,19,640,254781
296395138,1,9,11,960,147720
297340171,1,15,11,648,614185
297726568,1,38,19,796,128679
297970481,1,26,4,1984,1439575
298236822,1,37,1,1523,1133494
298450086,1,34,19,1031,192056
298551856,1,18,5,1609,837988
299181694,1,12,5,1773,1013334
299546172,1,24,11,414,374682
300366537,1,20,19,492,131291
300515423,1,30,19,812,202755
301701910,1,17,7,1125,608947
309576503,1,22,20,710,322457
311781734,1,10,0,1289,873318
311901665,1,38,20,742,69367
312460572,1,9,12,1054,236571
313090268,1,15,12,671,633883
313255064,1,34,20,898,59504
313720599,1,26,5,2062,1517818
314301972,1,18,6,2054,1283397
314350631,1,24,12,843,804131
314617025,1,37,2,1992,1599605
314931787,1,12,6,1921,1162463
315171609,1,20,20,640,280093
315925367,1,30,20,796,190799
316507017,1,17,8,1390,875021
324066635,1,22,21,468,78784
326586869,1,10,1,1320,901218
327021787,1,38,21,875,205133
327580705,1,26,6,1359,815449
328162091,1,18,7,1554,784152
328210383,1,9,13,960,142662
328476852,1,12,7,1242,480357
328525571,1,24,13,367,330658
328792097,1,37,3,1687,1290331
328840389,1,15,13,718,681151
329320492,1,34,21,1070,226514
329976734,1,20,21,617,257123
331312148,1,17,9,1093,578589
331990348,1,30,21,937,335150
339816751,1,22,22,515,125775
342021986,1,10,2,1765,1348005
342456943,1,38,22,843,171554
342700497,1,15,14,414,379966
342967050,1,12,8,1273,509618
343015831,1,24,14,265,227168
343597213,1,18,8,1875,1102096
343912207,1,37,4,1914,1519797
344275835,1,26,7,2226,1682449
344590788,1,9,14,2078,1261482
344781839,1,20,22,500,139579
345070593,1,34,22,1171,327198
345802356,1,17,10,1148,631157
347110311,1,30,22,875,264018
355881877,1,22,23,664,273154
356827123,1,10,3,1304,887532
357505613,1,15,15,437,404628
357772298,1,18,9,1710,941325
357892016,1,38,23,718,51935
358135943,1,26,8,1351,808172
358402006,1,12,9,1921,1155526
358450826,1,24,15,515,482476
358766044,1,9,15,1078,260828
359271950,1,20,23,507,143991
359662342,1,37,5,2500,2105894
359977464,1,17,11,1140,626558
360515782,1,34,23,1023,175856
362230584,1,30,23,914,303506
370056776,1,22,24,640,255453
371317228,1,10,4,1304,885403
371995750,1,15,16,703,666547
372262576,1,18,10,1484,708928
372941035,1,9,16,1210,395550
373012169,1,38,24,968,297059
373522394,1,12,10,1718,955447
373571065,1,26,9,1406,860472
374201069,1,24,16,773,740497
374467438,1,37,6,1757,1360822
375022085,1,20,24,421,60257
375727587,1,17,12,1117,603244
376570835,1,34,24,1070,226838
377980982,1,30,24,1062,457352
384547110,1,22,25,671,285816
387115866,1,15,17,523,483635
387382370,1,10,5,1445,1027393
388061153,1,9,17,1273,454370
388376322,1,26,10,1375,829671
388447246,1,38,25,773,107170
388642689,1,18,11,2062,1295874
389006043,1,24,17,656,623624
389587574,1,39,0,4476,4148999
389902537,1,12,11,2132,1363181
390532539,1,37,7,2375,1983903
390772222,1,20,25,546,185428
390847764,1,17,13,1375,851739
392320693,1,34,25,890,47042
393100942,1,30,25,960,347279
399037211,1,22,26,625,236854
401242191,1,2,0,734,596972
402187725,1,18,12,1562,794010
402235823,1,15,18,585,548890
402551266,1,9,18,1437,624160
402817679,1,39,1,2054,1724754
403132537,1,10,6,1335,919493
403181184,1,24,18,500,459392
403496463,1,26,11,1554,1012317
403882409,1,38,26,875,206396
404077615,1,12,12,1679,916917
405022848,1,17,14,1507,988644
406207343,1,20,26,648,284612
406597742,1,37,8,2968,2572508
407756073,1,34,26,1210,373042
408221191,1,30,26,1156,549148
414472344,1,22,27,656,264636
416096230,1,9,19,914,98826
416411068,1,15,19,515,481962
416677599,1,2,1,1765,1626180
417307796,1,39,2,2343,2011579
417622604,1,10,7,1187,768950
418252932,1,18,13,1804,1031112
418616301,1,24,19,632,588802
418882777,1,12,13,1703,940840
418931557,1,26,12,2015,1470824
419002487,1,38,27,859,185849
420142684,1,17,15,937,420816
420520547,1,6,0,5835,5611437
421087784,1,37,9,2445,2054758
421327413,1,20,27,625,263569
423506084,1,34,27,1101,263667
423656204,1,30,27,726,116958
428962436,1,22,28,710,326100
430271460,1,9,20,1062,250584
430586320,1,6,1,1406,1185054
431482686,1,2,2,1000,856601
432427705,1,10,8,1656,1238067
432476225,1,15,20,593,554897
433057832,1,12,14,1765,998697
433373066,1,18,14,1968,1198101
433421836,1,26,13,1664,1117342
433687896,1,39,3,3039,2712130
434122871,1,38,28,1109,438977
434688795,1,24,20,718,681348
434948068,1,17,16,1335,815921
435893048,1,37,10,2234,1841125
437077553,1,20,28,601,239669
437996194,1,34,28,1328,484364
438146167,1,30,28,835,231912
444082568,1,22,29,468,79092
446021455,1,6,2,1382,1166877
446651438,1,9,21,1812,997779
446917886,1,39,4,1679,1348380
446966633,1,27,0,2492,1884904
447232819,1,2,3,1234,1095453
447281874,1,15,21,773,735581
447548112,1,18,15,1835,1068484
447911781,1,26,14,1273,732317
448492786,1,10,9,2054,1639127
448612728,1,38,29,984,311714
449122894,1,17,17,968,451695
449437956,1,12,15,2953,2190721
450383190,1,37,11,1804,1412524
450431660,1,24,21,609,572684
450937669,1,20,29,429,69620
452486148,1,34,29,1062,220310
453896270,1,30,29,710,107040
459202761,1,22,30,515,128972
461141561,1,15,22,523,485887
461408122,1,39,5,1554,1229260
461456554,1,6,3,1687,1469184
462086729,1,9,22,1765,945523
462353057,1,10,10,1562,1147701
462401755,1,27,1,3375,2765333
462787638,1,38,30,789,119437
462982813,1,2,4,1242,1103260
463298246,1,18,16,2125,1357666
463346788,1,26,15,1539,994472
463613117,1,12,16,1679,913357
464243276,1,17,18,1070,556457
465188323,1,37,12,2007,1616104
465236633,1,24,22,187,149483
466346510,1,8,0,6296,5584383
466694097,1,20,30,500,138554
468236541,1,34,30,1046,205063
469646391,1,30,30,726,122786
474007671,1,22,31,476,90132
475631830,1,9,23,1023,203827
476576703,1,15,23,546,506972
476741564,1,8,1,1171,456050
476843205,1,10,11,1953,1532553
476891696,1,6,4,1632,1408928
477206893,1,27,2,2906,2297033
477278370,1,38,31,843,172653
477522011,1,26,16,1500,959715
477788412,1,18,17,2492,1722847
478103057,1,2,5,1539,1403206
478733226,1,39,6,2882,2554364
479678225,1,12,17,2843,2080043
479993400,1,17,19,1312,798763
480623415,1,37,13,2570,2176197
481301777,1,24,23,375,341224
481492869,1,20,31,570,210738
483506950,1,31,0,7968,7526085
483671694,1,34,31,1070,226143
484136669,1,30,31,867,261496
488497880,1,22,32,625,236566
490121915,1,9,24,1453,636357
491066997,1,31,1,1335,897972
491333295,1,10,12,1710,1291946
491382017,1,27,3,2257,1639203
491546397,1,8,2,1367,651489
491648494,1,18,18,1609,840707
492012145,1,26,17,1398,856099
492082887,1,38,32,945,274026
492956965,1,15,24,1101,1066866
493223200,1,2,6,1085,945189
493271971,1,6,5,2804,2581642
493538315,1,12,18,1750,986983
493853362,1,39,7,2210,1885408
495743482,1,17,20,1132,619158
495791869,1,24,24,281,245379
496058564,1,37,14,2125,1728513
496933814,1,20,32,421,57952
498626638,1,30,32,781,173345
499106367,1,34,32,914,74889
503933042,1,22,33,617,222104
505242204,1,9,25,1109,291676
505407603,1,8,3,1132,418964
505557084,1,31,2,1203,764892
506138447,1,10,13,1195,776835
507083608,1,18,19,1710,939918
507398023,1,2,7,656,518460
507450118,1,6,6,2718,2502002
507611991,1,23,0,1179,377613
507762269,1,26,18,2507,1965623
508028476,1,39,8,1429,1099594
508077132,1,27,4,3890,3276638
508148524,1,38,33,1000,330285
508392120,1,25,0,3476,3174250
508707086,1,15,25,1367,1332667
508973460,1,12,19,1328,562772
510911993,1,24,25,617,581780
511103130,1,20,33,406,47580
511493612,1,37,15,2640,2249508
511808677,1,17,21,1492,973274
513431886,1,30,33,929,318527
513913036,1,34,33,1140,303441
518738183,1,22,34,789,397983
520211903,1,8,4,1257,543547
520362152,1,9,26,1234,419430
520992234,1,31,3,2007,1567219
521307209,1,27,5,2593,1983277
521573119,1,2,8,703,560768
521937244,1,25,1,2203,1895375
522252356,1,26,19,1750,1205087
522732105,1,23,1,1406,607151
522833543,1,10,14,2148,1729749
522882038,1,6,7,2218,1996416
522953322,1,38,34,906,238246
523148746,1,18,20,2257,1485028
523197040,1,15,26,914,871503
524408602,1,39,9,2148,1823490
525038566,1,12,20,2382,1620045
525087102,1,24,26,679,641553
525353758,1,37,16,2203,1812788
525593278,1,20,34,539,178359
526928513,1,17,22,914,397447
527922263,1,30,34,1039,429908
529662036,1,34,34,1031,193056
532913267,1,22,35,742,355103
534537264,1,9,27,1156,344532
535167313,1,31,4,1695,1257933
535647039,1,8,5,1296,579664
535797468,1,27,6,2375,1762598
536427476,1,26,20,1875,1333929
537372333,1,25,2,2710,2412325
537953811,1,18,21,2437,1669496
538268668,1,10,15,2226,1801045
538388421,1,38,35,835,165532
538482227,1,23,2,1351,552586
538583536,1,2,9,2070,1930544
538632022,1,15,27,578,538853
538947158,1,6,8,2359,2139666
539213868,1,39,10,2468,2136428
539843719,1,12,21,2257,1495531
540404407,1,20,35,562,197276
540537308,1,37,17,1687,1293204
541467535,1,24,27,1195,1155430
542993895,1,17,23,1109,596103
543671970,1,30,35,960,347966
544466886,1,34,35,953,115084
548663350,1,22,36,656,266131
548712099,1,9,28,976,155976
549657433,1,31,5,1906,1466783
550287434,1,27,7,2453,1842778
551082163,1,8,6,1273,562263
551232440,1,25,3,1664,1366162
551547588,1,26,21,1398,852479
551813330,1,2,10,906,769573
552492419,1,6,9,1312,1091162
552657341,1,23,3,1312,508930
552878559,1,38,36,828,155635
553122458,1,35,0,2265,1804477
553388973,1,18,22,2078,1302961
553703780,1,10,16,2359,1943701
554018973,1,39,11,2695,2363388
554333815,1,12,22,2000,1235617
554382310,1,15,28,492,453169
555203442,1,20,36,687,327530
555909004,1,37,18,2609,2211765
557484033,1,17,24,1210,695646
557532632,1,24,28,2093,2056443
558641981,1,34,36,976,133939
559422251,1,30,36,742,133014
563153480,1,22,37,554,165628
564147658,1,9,29,1460,641794
564462570,1,31,6,1679,1240690
565572245,1,8,7,1406,692970
565722578,1,27,8,2312,1702541
566933626,1,2,11,593,452369
566986009,1,26,22,1710,1173738
567053692,1,38,37,710,41735
567297573,1,25,4,3171,2868795
567462453,1,23,4,1039,235917
567878913,1,10,17,1648,1228238
568242669,1,6,10,2476,2251224
568557727,1,35,1,3101,2638195
568824101,1,18,23,1679,903041
569454072,1,39,12,2640,2310483
569817259,1,15,29,585,552210
570083914,1,12,23,2210,1446669
570399091,1,37,19,2117,1721105
570638598,1,20,37,703,339662
571707486,1,24,29,570,536011
572603832,1,17,25,976,463882
573447367,1,34,37,1078,236217
574857207,1,30,37,921,315040
579218634,1,22,38,921,536589
579582637,1,9,30,2023,1210233
579897689,1,31,7,2429,1987155
580212666,1,25,5,2062,1760472
581007371,1,8,8,1335,620284
582102637,1,6,11,2226,2004943
582735871,1,27,9,3718,3110749
582804037,1,38,38,1046,378023
582998721,1,2,12,695,555945
583047833,1,26,23,2437,1888534
583212301,1,23,5,960,157651
583677692,1,35,2,3250,2787830
584259031,1,10,18,2039,1623987
584307234,1,15,30,843,807815
584574051,1,12,24,1992,1225240
584813716,1,20,38,703,341071
585519253,1,18,24,2445,1672432
586197572,1,24,30,414,377653
586464257,1,39,13,3781,3449317
586779251,1,37,20,3656,3257893
587724236,1,17,26,1468,951479
588882204,1,34,38,929,85110
590292326,1,30,38,773,167152
593127718,1,9,31,1539,720800
594338743,1,22,39,734,343342
594703090,1,31,8,1390,946096
595497478,1,8,9,1281,571317
595962787,1,25,6,3351,3050262
596278494,1,27,10,3187,2579432
596907751,1,6,12,2750,2526037
597609179,1,38,39,1000,329991
597702412,1,23,6,984,179021
598748873,1,2,13,734,595751
599379147,1,12,25,1625,854784
599427959,1,26,24,3023,2478510
599742840,1,19,0,4843,4403161
599933864,1,20,39,578,214258
600009320,1,18,25,2117,1350005
600057822,1,35,3,3914,3450770
600324356,1,37,21,2343,1947455
600372796,1,15,31,2539,2506184
601002688,1,24,31,812,776525
601269193,1,10,19,3132,2712268
601584367,1,39,14,3406,3077239
602844337,1,17,27,1351,837170
604002338,1,34,39,890,45355
605097885,1,30,39,1039,433628
608513838,1,22,40,664,272313
609519911,1,9,32,2562,1737312
611082906,1,25,7,3804,3505690
611398079,1,27,11,3671,3058371
611562748,1,8,10,1929,1214564
611712910,1,31,9,2914,2475214
613044002,1,38,40,882,211713
613137531,1,23,7,929,125913
613299956,1,6,13,3835,3609057
613602927,1,19,1,3289,2849206
613869242,1,12,26,1867,1106971
614184253,1,2,14,1242,1101414
614423904,1,20,40,539,180825
614499485,1,18,26,2335,1566707
614547889,1,15,32,2242,2203391
615505098,1,26,25,4140,3591239
615759447,1,37,22,2507,2112655
616134961,1,35,4,4140,3676326
616389446,1,39,15,3140,2811987
616704257,1,10,20,2601,2186375
617068099,1,24,32,2265,2232514
617964468,1,17,28,1320,801087
618957577,1,30,40,789,183942
619122437,1,34,40,953,114249
623318957,1,22,41,851,463918
623368120,1,9,33,1140,320031
624628036,1,25,8,1460,1160196
625270372,1,31,10,1500,1054994
625573294,1,27,12,2601,1991399
625737879,1,8,11,1125,413152
626203004,1,6,14,2234,2009429
627463030,1,19,2,1367,928079
628043946,1,2,15,773,632982
628572652,1,23,8,945,142991
628722741,1,15,33,843,809244
628794124,1,38,41,976,305605
629619529,1,18,27,1921,1155527
629668218,1,26,26,2546,2004368
629934399,1,12,27,2460,1695586
630204134,1,20,41,679,320460
630249557,1,39,16,2296,1968962
630298197,1,24,33,1343,1306403
630564556,1,37,23,2507,2113048
630883823,1,10,21,1953,1534039
631243068,1,35,5,3734,3268849
633714428,1,17,29,1070,551047
634077533,1,30,41,781,165790
634872559,1,34,41,898,59830
637179063,1,22,42,437,50580
639118219,1,9,34,1445,628543
639433292,1,27,13,2203,1593595
640227974,1,8,12,1296,582925
640693296,1,31,11,1515,1080641
642268107,1,6,15,2718,2499538
642583166,1,25,9,3500,3201283
642849466,1,2,16,1351,1209769
642897834,1,15,34,992,949176
642969505,1,38,42,1085,418485
643693043,1,23,9,1281,478877
644109685,1,18,28,2210,1442532
644349173,1,20,42,617,254561
644424496,1,12,28,2132,1361871
644473192,1,19,3,3703,3265153
644800684,1,26,27,2859,2308710
645103478,1,24,34,1437,1400745
645418196,1,35,6,3281,2818976
645684474,1,10,22,1851,1432226
646314666,1,37,24,2554,2160481
646629708,1,39,17,2695,2364758
648834722,1,17,30,1750,1231448
649513059,1,30,42,1210,606634
650937959,1,34,42,1015,168321
651984198,1,22,43,429,43216
654402959,1,8,13,1218,506701
654868196,1,9,35,1742,919964
655498196,1,6,16,1921,1702489
655813392,1,31,12,2437,1994493
656128530,1,27,14,2914,2304425
656709314,1,2,17,968,829620
657388412,1,25,10,3398,3100129
657459360,1,38,43,984,314591
657969580,1,12,29,1531,769829
658660294,1,13,0,3945,3915610
658813303,1,23,10,2078,1274137
659442840,1,14,0,4718,4149132
659469265,1,20,43,453,93403
659593236,1,15,35,2453,2414114
660543166,1,18,29,2890,2118265
660556500,1,35,7,4312,3847886
661749654,1,10,23,3812,3395835
661798443,1,26,28,3976,3432186
662379817,1,37,25,4531,4130791
662743448,1,24,35,3382,3345403
663324861,1,17,31,1781,1263006
663639830,1,39,18,4375,4044816
664317899,1,30,43,734,130215
666058070,1,34,43,1632,792086
667734298,1,22,44,531,144848
670303339,1,6,17,2335,2112869
670468206,1,8,14,1539,823157
670569460,1,2,18,593,455381
671248319,1,9,36,2242,1430567
671319443,1,38,44,804,135581
671878513,1,31,13,3296,2859598
672043096,1,14,1,1468,897846
672459722,1,12,30,1843,1080263
673138525,1,27,15,4078,3466976
673303434,1,23,11,1414,608008
673404894,1,18,30,1531,761177
673768529,1,19,5,3906,3464706
674349910,1,37,26,1539,1144858
674589402,1,20,44,562,194152
674664715,1,10,24,1343,928073
675029156,1,15,36,2500,2467201
675609890,1,39,19,1515,1188680
675658219,1,13,1,5984,5962675
676288407,1,35,8,4210,3739408
676603511,1,24,36,2429,2392926
676648433,1,26,29,3343,2797064
678444661,1,17,32,890,375030
679122978,1,30,44,796,192382
680863216,1,34,44,1046,206747
683799440,1,22,45,750,358463
683848380,1,6,18,1429,1212470
684793412,1,9,37,1125,311603
685273348,1,8,15,1164,448631
685486648,1,27,16,2351,1740691
686004819,1,2,19,1054,914197
686053752,1,25,12,1476,1171709
686101593,1,31,14,1781,1348313
686368263,1,13,2,1515,1493052
686413341,1,19,6,2484,2042463
687384555,1,38,45,914,247588
687478518,1,23,12,1343,540905
687894846,1,12,31,1359,592875
687943459,1,35,9,1796,1336427
688111734,1,14,2,1828,1252499
688303051,1,15,37,390,350507
688764549,1,20,45,515,149934
688840043,1,18,31,1601,829159
689530632,1,26,30,1375,827736
689878228,1,24,37,601,566111
690729844,1,10,25,3101,2680732
691045044,1,37,27,2250,1855617
691675052,1,39,20,2859,2527270
693928254,1,30,45,851,240543
694510041,1,17,33,1601,1088847
696613335,1,34,45,1078,236741
698068382,1,6,19,1179,963876
698919539,1,22,46,453,64493
699448424,1,8,16,1203,486967
699598504,1,9,38,1109,296406
699966834,1,25,13,1140,850436
700228697,1,31,15,1171,727198
700543582,1,19,7,1695,1258611
700588591,1,27,17,1718,1107331
701124937,1,2,20,1210,1073358
701653353,1,23,13,921,118595
701874732,1,38,46,984,315900
702069972,1,12,32,1296,534149
702118402,1,13,3,2492,2469763
702166727,1,35,10,1835,1372055
702913316,1,14,3,1390,814970
704275658,1,18,32,1960,1194428
704323262,1,15,38,578,542587
704829624,1,20,46,632,274075
704904937,1,10,26,1664,1245550
705001786,1,24,38,187,147109
705313632,1,26,31,1218,673220
706480183,1,37,28,1960,1564213
707110168,1,39,21,2281,1954593
708103339,1,30,46,859,251602
709629906,1,17,34,914,390759
711733177,1,34,46,945,100146
711928653,1,6,20,1015,788125
713785819,1,9,39,1023,202462
714354663,1,22,47,437,46499
714403808,1,31,16,1273,838008
715828556,1,8,17,1601,886632
716026494,1,19,8,1703,1261130
716049812,1,38,47,789,115970
716244776,1,2,21,617,474467
716293823,1,27,18,2945,2336938
716608518,1,13,4,2726,2702037
716992157,1,21,0,1304,1329991
717088750,1,23,14,1375,573021
717283729,1,25,14,2554,2250023
717403616,1,16,0,1523,1289503
717820093,1,12,33,1585,823466
717913751,1,35,11,2570,2103435
718348460,1,14,4,1406,836022
719443381,1,15,39,562,529894
720025222,1,18,33,2062,1290349
720073572,1,24,39,765,730215
720271383,1,20,47,570,204156
720518910,1,26,32,1382,831209
720655110,1,10,27,1718,1301290
722230309,1,37,29,2437,2040891
722860270,1,39,22,2398,2071862
722953359,1,30,47,656,47882
725695363,1,17,35,1289,774152
727168571,1,34,47,1312,473010
727993615,1,9,40,1015,193289
728316633,1,6,21,1562,1344923
728623967,1,31,17,1046,605053
728844758,1,22,48,679,294360
730201464,1,13,5,1281,1260505
730633672,1,8,18,1187,473008
731413824,1,19,9,1359,917926
731461855,1,27,19,2281,1676835
731578726,1,16,1,1390,1152134
731680140,1,2,22,1281,1144185
731800226,1,38,48,1023,344761
732043822,1,21,1,1250,1283835
732403836,1,35,12,2515,2054962
732625215,1,12,34,1906,1144193
732988973,1,25,15,2664,2360857
733153757,1,23,15,1750,946489
733468579,1,14,5,1632,1057693
734515419,1,18,34,2093,1321001
734608392,1,15,40,195,155823
734830179,1,10,28,1703,1288860
734923576,1,24,40,234,193838
735069885,1,20,48,953,592430
736405397,1,37,30,2242,1844974
736453979,1,26,33,1773,1226976
736720383,1,39,23,1859,1529828
738343603,1,30,48,898,289992
739870417,1,17,36,1367,848321
741343686,1,34,48,1460,616103
742123856,1,9,41,1085,264319
743334889,1,22,49,726,335339
743384036,1,31,18,1585,1146391
743428757,1,6,22,2007,1785188
745904047,1,19,10,1281,845518
745948779,1,13,6,1921,1901123
746263939,1,35,13,1375,914580
746485245,1,2,23,1039,898756
746893946,1,27,20,2039,1429239
747013791,1,8,19,1664,950474
747328846,1,16,2,1609,1371014
747550074,1,38,49,960,288107
747842033,1,21,2,1398,1432427
748060294,1,12,35,1406,641781
748273996,1,23,16,1054,250435
748469124,1,25,16,2218,1915216
748690294,1,10,29,1203,781807
748903667,1,14,6,1359,789231
749421961,1,24,41,273,242667
749566489,1,20,49,476,112502
749635504,1,18,35,1929,1161869
750043505,1,15,41,179,145643
750265507,1,37,31,1843,1451080
750585634,1,39,24,1414,1086299
751574119,1,26,34,2148,1606379
753843158,1,30,49,867,257052
754888489,1,34,49,921,83583
755305278,1,17,37,906,388954
756928834,1,9,42,929,111118
757244137,1,31,19,1421,983055
758568631,1,6,23,1359,1132334
758770015,1,22,50,617,223067
760975422,1,2,24,1437,1298843
761403979,1,19,11,1875,1426872
761699232,1,27,21,2390,1780776
761818956,1,8,20,1187,470801
762046787,1,38,50,1015,346347
762284035,1,21,3,1664,1695952
762328885,1,13,7,2414,2389920
762644235,1,35,14,1851,1388616
763180400,1,12,36,1570,808762
763589079,1,25,17,1851,1550796
764023982,1,40,0,3921,3367501
764125589,1,18,36,1515,747496
764338790,1,14,7,1437,865412
764654121,1,23,17,1468,669659
764755434,1,10,30,2375,1956321
765118736,1,15,42,625,584283
765167242,1,24,42,812,777010
765486784,1,26,35,1343,799497
765631597,1,20,50,726,365110
765700646,1,37,32,2226,1831551
766645664,1,39,25,1710,1380724
767803819,1,5,0,6421,5704956
769528815,1,30,50,703,98959
770425682,1,17,38,1062,542512
770953752,1,34,50,1164,320088
771419061,1,9,43,1039,226345
771799070,1,31,20,1421,983299
772630129,1,22,51,445,56340
773672108,1,6,24,1765,1551961
775199303,1,19,12,1476,1039192
775780531,1,2,25,1640,1502399
776459007,1,21,4,1445,1480280
777253826,1,16,4,953,717888
777482492,1,38,51,1156,486159
777569054,1,8,21,1617,900587
777670538,1,12,37,1757,994213
777884087,1,40,1,2203,1649522
778394192,1,27,22,3296,2687317
778513926,1,14,8,1570,987866
778930523,1,10,31,1210,795443
779294309,1,35,15,3570,3104862
779339011,1,13,8,3523,3502852
779458906,1,5,1,2125,1414732
779609202,1,24,43,179,140846
780251014,1,15,43,703,661523
780404263,1,23,18,2226,1423891
780512800,1,18,37,2273,1501347
780820722,1,37,33,1500,1107867
780869465,1,25,18,5078,4776505
781135722,1,39,26,1460,1128595
782005514,1,20,51,1117,754632
782177631,1,26,36,2195,1654413
784333790,1,30,51,843,234582
785128886,1,34,51,1093,253637
785230781,1,17,39,1125,606436
785594403,1,31,21,1164,723153
787169218,1,9,44,1367,554581
787799224,1,6,25,1867,1646654
788065224,1,22,52,648,256050
789374446,1,19,13,1289,847158
790588707,1,2,26,1289,1145495
791744186,1,16,5,1304,1064275
791894329,1,21,5,2289,2321852
792374219,1,40,2,2437,1881822
792475627,1,12,38,1632,869595
792524455,1,27,23,3007,2395675
792839622,1,35,16,2640,2177743
793004034,1,8,22,1656,942604
793420659,1,10,32,1289,871527
793543197,1,38,52,1296,624960
793784461,1,25,19,3312,3011783
793949808,1,5,2,1781,1065870
794265021,1,14,9,1531,951392
