sim_time_us,node_id,event,peer,detail
10740184,30,LIST,0x0001,
10743472,34,LIST,0x0001,
11149361,38,LIST,0x0001,
11231900,34,LIST,0x0014,
11642229,38,LIST,0x0014,
11962013,1,EOL,0x0026,
13907616,22,LIST,0x0001,
13912803,20,LIST,0x0001,
14017852,1,EOL,0x0016,
15312899,22,ADD,0x0001,
16852792,1,EOL,0x0014,
17202717,20,ADD,0x0001,
17483456,1,CELL_ALLOC,0x0014,slot=9 ch=2 dir=Receive
17497533,1,SUCCESS,0x0014,
17948558,1,CELL_ALLOC,0x0016,slot=14 ch=15 dir=Receive
17962707,1,SUCCESS,0x0016,
27102044,20,CELL_ALLOC,0x0001,slot=9 ch=2 dir=Transmit
27417181,22,CELL_ALLOC,0x0001,slot=14 ch=15 dir=Transmit
30817340,34,LIST,0x0001,
30862541,1,EOL,0x0022,
31309962,34,LIST,0x0014,
31343718,20,EOL,0x0022,
31532160,34,ADD,0x0001,
31662134,1,CELL_ALLOC,0x0022,slot=7 ch=2 dir=Receive
31676093,1,SUCCESS,0x0022,
32068175,30,ADD,0x0001,
32457113,34,CELL_ALLOC,0x0001,slot=7 ch=2 dir=Transmit
36881941,1,SUCCESS,0x001e,
37032187,30,CELL_ALLOC,0x0001,slot=17 ch=9 dir=Transmit
37045135,30,SUCCESS,0x0001,
37494663,1,CELL_ALLOC,0x001e,slot=17 ch=9 dir=Receive
37736598,38,ADD,0x0001,
37848318,1,SUCCESS,0x0026,
37981042,38,CELL_ALLOC,0x0001,slot=1 ch=1 dir=Transmit
37993986,38,SUCCESS,0x0001,
38144986,30,LIST,0x0001,
38198878,1,CELL_ALLOC,0x0026,slot=1 ch=1 dir=Receive
38411815,1,EOL,0x001e,
49340425,1,LIST,0x0026,
49447386,38,EOL,0x0001,
61266659,38,LIST,0x0014,
61417825,20,EOL,0x0026,
87725677,20,LIST,0x0022,
87877890,34,EOL,0x0014,
131091063,15,LIST,0x001e,
131095813,9,LIST,0x001e,
131097979,24,LIST,0x001e,
131199094,30,EOL,0x000f,
131548785,15,ADD,0x001e,
131588432,9,LIST,0x0018,
131590612,24,LIST,0x0009,
131830217,30,CELL_ALLOC,0x000f,slot=16 ch=6 dir=Receive
131844298,30,SUCCESS,0x000f,
132308286,30,EOL,0x0009,
132458697,24,EOL,0x0009,
136703633,30,EOL,0x0018,
137018364,9,EOL,0x0018,
137517870,15,CELL_ALLOC,0x001e,slot=16 ch=6 dir=Transmit
138164378,24,ADD,0x001e,
138445372,30,CELL_ALLOC,0x0018,slot=15 ch=4 dir=Receive
138459447,30,SUCCESS,0x0018,
139092947,24,CELL_ALLOC,0x001e,slot=15 ch=4 dir=Transmit
139424100,9,ADD,0x001e,
139546761,30,CELL_ALLOC,0x0009,slot=13 ch=7 dir=Receive
139567475,30,SUCCESS,0x0009,
139722942,9,CELL_ALLOC,0x001e,slot=13 ch=7 dir=Transmit
172996273,15,LIST,0x0026,
173094350,38,EOL,0x000f,
184019713,17,LIST,0x0016,
184512202,17,LIST,0x0018,
185528749,22,EOL,0x0011,
185843847,24,EOL,0x0011,
186044451,17,ADD,0x0016,
186474665,22,CELL_ALLOC,0x0011,slot=13 ch=3 dir=Receive
186488654,22,SUCCESS,0x0011,
186658444,17,CELL_ALLOC,0x0016,slot=13 ch=3 dir=Transmit
189250360,22,LIST,0x0011,
189308623,17,EOL,0x0016,
220606112,1,LIST,0x0014,
220660049,20,EOL,0x0001,
222460841,18,LIST,0x0011,
222462220,12,LIST,0x0011,
222864385,17,EOL,0x000c,
222953442,18,LIST,0x000c,
222954826,12,LIST,0x0012,
223179470,18,EOL,0x000c,
224589371,17,EOL,0x0012,
224903884,12,EOL,0x0012,
225105285,18,ADD,0x0011,
225220298,17,CELL_ALLOC,0x0012,slot=12 ch=8 dir=Receive
225234369,17,SUCCESS,0x0012,
225403619,18,CELL_ALLOC,0x0011,slot=12 ch=8 dir=Transmit
225573680,12,ADD,0x0011,
